Financial Quarter And Year Name - Reported,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence Count
Q1-2025/2026,,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q1-2025/2026,,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q2-2025/2026,0872,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
Q2-2025/2026,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,0872,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,4
Q2-2025/2026,0872,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,63
Q2-2025/2026,0872,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,0872,OFFENCES AGAINST THE PERSON,HOMICIDE,Attempted Murder,1
Q2-2025/2026,2170,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,2357,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,2904,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5000,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q2-2025/2026,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q2-2025/2026,5000,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
Q2-2025/2026,5000,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q2-2025/2026,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,78
Q2-2025/2026,5000,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q2-2025/2026,5006,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q2-2025/2026,5006,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5007,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5007,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5007,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5007,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q2-2025/2026,5007,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5008,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,10
Q2-2025/2026,5008,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q2-2025/2026,5008,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,23
Q2-2025/2026,5008,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5008,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5009,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5009,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5009,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5009,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5009,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5010,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q2-2025/2026,5010,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,5010,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5010,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5010,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,16
Q2-2025/2026,5011,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5011,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q2-2025/2026,5011,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q2-2025/2026,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
Q2-2025/2026,5012,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5012,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,3
Q2-2025/2026,5012,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5012,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,16
Q2-2025/2026,5012,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q2-2025/2026,5013,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,5013,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5013,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,24
Q2-2025/2026,5013,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q2-2025/2026,5014,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q2-2025/2026,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,24
Q2-2025/2026,5014,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5015,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q2-2025/2026,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5015,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5015,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5015,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5015,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q2-2025/2026,5016,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q2-2025/2026,5016,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5016,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5016,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q2-2025/2026,5016,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5016,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5017,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,5017,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5017,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5017,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5017,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5017,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,26
Q2-2025/2026,5017,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5018,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,5018,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5018,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q2-2025/2026,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,11
Q2-2025/2026,5019,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,29
Q2-2025/2026,5019,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5019,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5020,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5021,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5021,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q2-2025/2026,5021,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q2-2025/2026,5022,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q2-2025/2026,5022,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,22
Q2-2025/2026,5022,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5023,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q2-2025/2026,5023,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5023,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,2
Q2-2025/2026,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5023,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5023,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,20
Q2-2025/2026,5023,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5023,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5024,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5024,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5025,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5025,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5025,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5025,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5025,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q2-2025/2026,5025,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5031,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q2-2025/2026,5031,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5031,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5031,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5031,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q2-2025/2026,5032,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5032,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q2-2025/2026,5032,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5033,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5033,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5033,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q2-2025/2026,5034,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5034,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q2-2025/2026,5034,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5034,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5035,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5035,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q2-2025/2026,5035,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5037,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5037,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5037,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5038,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5038,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5038,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q2-2025/2026,5038,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5039,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,10
Q2-2025/2026,5039,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q2-2025/2026,5040,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5040,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5040,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5040,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5041,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q2-2025/2026,5041,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5041,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q2-2025/2026,5041,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5041,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5041,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5042,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5042,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5042,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5042,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5042,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q2-2025/2026,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,14
Q2-2025/2026,5043,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5043,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5043,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q2-2025/2026,5043,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,35
Q2-2025/2026,5043,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q2-2025/2026,5044,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q2-2025/2026,5044,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5044,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q2-2025/2026,5044,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,23
Q2-2025/2026,5045,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5046,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5046,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5046,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,16
Q2-2025/2026,5047,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q2-2025/2026,5047,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5047,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q2-2025/2026,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5048,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5048,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5048,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,19
Q2-2025/2026,5048,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5049,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5049,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5049,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q2-2025/2026,5050,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5050,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5050,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5050,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5051,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5051,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q2-2025/2026,5051,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5052,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q2-2025/2026,5061,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5061,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5061,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5062,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q2-2025/2026,5062,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q2-2025/2026,5062,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5063,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5063,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5064,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5064,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5064,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5064,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q2-2025/2026,5065,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5066,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5066,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5066,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5066,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5067,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5067,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q2-2025/2026,5067,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q2-2025/2026,5067,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5068,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q2-2025/2026,5068,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q2-2025/2026,5068,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5068,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q2-2025/2026,5069,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5069,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5069,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q2-2025/2026,5069,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q2-2025/2026,5069,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5070,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q2-2025/2026,5070,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5070,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5070,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q2-2025/2026,5072,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q2-2025/2026,5072,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q2-2025/2026,5072,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q2-2025/2026,5072,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5073,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q2-2025/2026,5073,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q2-2025/2026,5073,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q2-2025/2026,5073,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q2-2025/2026,5073,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q2-2025/2026,5073,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q2-2025/2026,5074,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q2-2025/2026,5074,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q2-2025/2026,5074,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q2-2025/2026,5074,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q2-2025/2026,5074,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5075,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5075,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q2-2025/2026,5075,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q2-2025/2026,5076,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q2-2025/2026,5076,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
