table,sector,category,sub_category,year,value
applications_by_agency,State Government,"Office of the Minister for Education, Training and Skills",,2021-22,1
applications_by_agency,State Government,"Office of the Minister for Education, Training and Skills",,2020-21,7
applications_by_agency,State Government,"Office of the Minister for Education, Training and Skills",,2019-20,7
applications_by_agency,State Government,"Office of the Minister for Education, Training and Skills",,2018-19,22
applications_by_agency,State Government,Office of the Minister for Finance,,2020-21,0
applications_by_agency,State Government,Office of the Minister for Finance,,2019-20,0
applications_by_agency,State Government,Office of the Minister for Finance,,2018-19,0
applications_by_agency,State Government,Office of the Minister for Health and Wellbeing,,2024-25,52
applications_by_agency,State Government,Office of the Minister for Health and Wellbeing,,2023-24,58
applications_by_agency,State Government,Office of the Minister for Health and Wellbeing,,2022-23,71
applications_by_agency,State Government,Office of the Minister for Human Services,,2024-25,28
applications_by_agency,State Government,Office of the Minister for Human Services,,2023-24,190
applications_by_agency,State Government,Office of the Minister for Human Services,,2022-23,43
applications_by_agency,State Government,Office of the Minister for PIRD,,2021-22,11
applications_by_agency,State Government,Office of the Minister for PIRD,,2020-21,15
applications_by_agency,State Government,Office of the Minister for PIRD,,2019-20,22
applications_by_agency,State Government,Office of the Minister for PIRD,,2018-19,10
applications_by_agency,State Government,Office of the Minister for PIRD and Forest Ind,,2021-22,5
applications_by_agency,State Government,"Office of the Minister for Police, Emergency Service & Corrections",,2021-22,6
applications_by_agency,State Government,Office of the Minister for Trade and Investment,,2021-22,3
applications_by_agency,State Government,"Office of the Minister for Transport, Infrastructure and Local Government",,2020-21,7
applications_by_agency,State Government,"Office of the Minister for Transport, Infrastructure and Local Government",,2019-20,50
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2024-25,11
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2023-24,0
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2022-23,0
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2021-22,1
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2020-21,7
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2019-20,10
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2018-19,4
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2016-17,4
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2015-16,11
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2014-15,3
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2013-14,1
applications_by_agency,State Government,Office of the National Rail Safety Regulator,,2012-13,0
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2016-17,39
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2015-16,31
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2014-15,59
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2013-14,101
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2012-13,106
applications_by_agency,State Government,Office of the Premier - Hon Jay Weatherill MP,,2011-12,68
applications_by_agency,State Government,Office of the Premier - Hon Steven Marshall MP,,2021-22,31
applications_by_agency,State Government,Office of the Premier - Hon Steven Marshall MP,,2020-21,46
applications_by_agency,State Government,Office of the Premier - Hon Steven Marshall MP,,2019-20,42
applications_by_agency,State Government,Office of the Premier - Hon Steven Marshall MP,,2018-19,69
applications_by_agency,State Government,Office of the Public Advocate,,2024-25,2
applications_by_agency,State Government,Office of the Public Advocate,,2023-24,2
applications_by_agency,State Government,Office of the Public Advocate,,2022-23,2
applications_by_agency,State Government,Office of the Public Advocate,,2021-22,2
applications_by_agency,State Government,Office of the Public Advocate,,2020-21,4
applications_by_agency,State Government,Office of the Public Advocate,,2019-20,3
applications_by_agency,State Government,Office of the Public Advocate,,2018-19,7
applications_by_agency,State Government,Office of the Public Advocate,,2016-17,3
applications_by_agency,State Government,Office of the Public Advocate,,2015-16,5
applications_by_agency,State Government,Office of the Public Advocate,,2014-15,0
applications_by_agency,State Government,Office of the Public Advocate,,2013-14,3
applications_by_agency,State Government,Office of the Public Advocate,,2012-13,1
applications_by_agency,State Government,Office of the Public Advocate,,2011-12,4
applications_by_agency,State Government,Office of the Small Business Commissioner,,2020-21,0
applications_by_agency,State Government,Office of the Small Business Commissioner,,2019-20,0
applications_by_agency,State Government,Office of the Small Business Commissioner,,2018-19,2
applications_by_agency,State Government,Office of the Small Business Commissioner,,2016-17,3
applications_by_agency,State Government,Office of the Small Business Commissioner,,2015-16,3
applications_by_agency,State Government,Office of the Training Advocate,,2020-21,0
applications_by_agency,State Government,Office of the Training Advocate,,2019-20,0
applications_by_agency,State Government,Office of the Training Advocate,,2018-19,0
applications_by_agency,State Government,Office of the Training Advocate,,2016-17,0
applications_by_agency,State Government,Office of the Training Advocate,,2015-16,0
applications_by_agency,State Government,Office of the Training Advocate,,2014-15,0
applications_by_agency,State Government,Office of the Training Advocate,,2013-14,0
applications_by_agency,State Government,Office of the Training Advocate,,2012-13,0
applications_by_agency,State Government,Office of the Training Advocate,,2011-12,0
applications_by_agency,State Government,Office of the Treasurer – Hon Jay Weatherill MP,,2012-13,40
applications_by_agency,State Government,Office of the Treasurer - Hon Robert Lucas MLC,,2021-22,14
applications_by_agency,State Government,Office of the Treasurer - Hon Robert Lucas MLC,,2020-21,76
applications_by_agency,State Government,Office of the Treasurer - Hon Robert Lucas MLC,,2019-20,105
applications_by_agency,State Government,Office of the Treasurer - Hon Robert Lucas MLC,,2018-19,189
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2016-17,23
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2015-16,15
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2014-15,31
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2013-14,36
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2012-13,36
applications_by_agency,State Government,Office of the Treasurer - Hon Tom Koutsantonis MP,,2011-12,25
applications_by_agency,State Government,Outback Communities Authority,,2020-21,0
