DATAFLOW,MEASURE,SEX,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2018,6.349,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2019,6.683,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2020,6.289,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2021,6.676,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2022,7.342,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2023,6.875,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,AUS,A,2024,6.884,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1971,6.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1972,4.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1973,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1974,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1975,5.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1976,4.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1977,5.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1978,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1979,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1980,3.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1981,4.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1982,3.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1983,4.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1984,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1985,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1986,3.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1987,3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1988,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1989,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1990,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1991,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1992,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1993,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1994,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1995,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1996,3.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1997,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1998,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,1999,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2000,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2001,3.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2002,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2003,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2004,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2005,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2006,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2007,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2008,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2009,3.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2010,3.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2011,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2012,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2013,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2014,4.265,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2015,4.008,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2016,3.686,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2017,3.897,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2018,3.929,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2019,3.675,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2020,4.044,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2021,3.91,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2022,4.653,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2023,4.462,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,2,7,A,2024,3.959,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1971,1097,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1972,1038,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1973,954,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1974,986,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1975,804,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1976,687,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1977,648,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1978,610,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1979,632,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1980,582,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1981,554,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1982,623,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1983,543,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1984,525,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1985,601,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1986,517,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1987,498,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1988,486,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1989,414,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1990,523,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1991,428,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1992,366,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1993,347,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1994,327,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1995,308,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1996,308,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1997,300,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1998,283,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,1999,331,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2000,268,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2001,284,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2002,305,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2003,309,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2004,282,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2005,321,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2006,283,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2007,270,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2008,264,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2009,278,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2010,230,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2011,251,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2012,219,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2013,216,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2014,209,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2015,177,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2016,220,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2017,263,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2018,258,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2019,235,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2020,212,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2021,246,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2022,206,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2023,192,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,2,A,2024,233,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1971,115,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1972,129,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1973,139,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1974,133,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1975,132,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1976,79,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1977,101,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1978,102,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1979,99,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1980,87,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1981,89,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1982,59,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1983,80,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1984,84,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1985,93,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1986,79,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1987,68,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1988,65,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1989,72,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1990,63,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1991,62,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1992,46,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1993,40,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1994,51,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1995,38,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1996,29,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1997,39,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1998,34,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,1999,46,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2000,33,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2001,40,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2002,37,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2003,40,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2004,21,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2005,22,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2006,25,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2007,28,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2008,26,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2009,24,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2010,26,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2011,30,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2012,22,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2013,22,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2014,31,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2015,21,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2016,27,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2017,21,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2018,19,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2019,20,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2020,20,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2021,25,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2022,17,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2023,20,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,3,6,A,2024,27,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1971,990,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1972,993,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1973,879,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1974,856,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1975,754,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1976,686,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1977,546,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1978,602,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1979,521,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1980,528,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1981,496,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1982,485,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1983,459,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1984,428,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1985,496,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1986,436,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1987,407,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1988,439,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1989,436,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1990,425,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1991,354,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1992,408,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1993,318,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1994,312,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1995,272,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1996,287,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1997,242,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1998,205,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,1999,281,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2000,260,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2001,251,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2002,214,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2003,213,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2004,218,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2005,242,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2006,257,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2007,212,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2008,241,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2009,218,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2010,231,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2011,210,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2012,180,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2013,208,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2014,171,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2015,185,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2016,138,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2017,162,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2018,159,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2019,191,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2020,156,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2021,196,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2022,139,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2023,138,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),8,1,1,A,2024,125,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1974,19.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1975,20.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1976,13.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1977,16.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1978,14.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1979,18,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1980,15.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1981,14.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1982,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1983,14.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1984,14.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1985,15.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1986,12.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1987,11.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1988,11.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1989,12.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1990,9.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1991,10.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1992,7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1993,7.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1994,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1995,8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1996,5.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1997,8.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1998,7.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,1999,8.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2000,5.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2001,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2002,7.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2003,8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2004,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2005,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2006,4.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2007,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2008,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2009,4.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2010,4.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2011,5.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2012,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2013,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2014,6.27,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2015,4.09,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2016,4.26,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2017,3.17,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2018,2.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2019,5.72,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2020,3.07,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2021,4.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2022,3.96,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2023,4.18,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,1,6,A,2024,3.27,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1971,124.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1972,132.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1973,130.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1974,148.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1975,135.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1976,119.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1977,133.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1978,141.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1979,115.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1980,101.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1981,132,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1982,123.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1983,154.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1984,145.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1985,152.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1986,138.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1987,130.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1988,123,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1989,94,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1990,122.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1991,134.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1992,137,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1993,119.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1994,167.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1995,127.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1996,117.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1997,161.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1998,141.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,1999,148.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2000,96.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2001,139,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2002,127,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2003,134.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2004,151.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2005,121.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2006,176.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2007,115.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2008,129.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2009,152.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2010,151.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2011,114.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2012,114.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2013,106.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2014,105.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2015,113.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2016,140.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2017,113.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2018,140.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2019,116.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,3,A,2020,136.1,NUM,,
