DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:BIRTHS_SUMMARY(1.0.0),10,2,A,2020,1434,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,2,A,2021,1281,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,2,A,2022,1586,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,2,A,2023,1874,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,2,A,2024,2183,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1975,17.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1976,16.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1977,16.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1978,16.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1979,16.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1980,16,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1981,16.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1982,16.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1983,16.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1984,16.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1985,16.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1986,15.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1987,15.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1988,15,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1989,15,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1990,15.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1991,14.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1992,14.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1993,14.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1994,14.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1995,13.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1996,13.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1997,12.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1998,12.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,1999,12.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2000,12,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2001,13.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2002,12.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2003,12,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2004,12,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2005,13,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2006,13.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2007,13.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2008,13.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2009,13.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2010,12.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2011,12.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2012,12.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2013,11.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2014,11.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2015,11,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2016,11.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2017,10.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2018,10.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2019,10.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2020,10.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2021,10.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2022,9.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2023,9.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,6,A,2024,9.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1975,41769,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1976,40253,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1977,40096,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1978,39814,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1979,39858,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1980,41159,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1981,42280,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1982,43096,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1983,42706,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1984,39885,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1985,45058,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1986,43458,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1987,44035,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1988,43495,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1989,43948,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1990,46752,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1991,44942,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1992,47710,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1993,45906,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1994,45187,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1995,44884,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1996,44448,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1997,44647,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1998,43763,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,1999,44438,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2000,44705,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2001,43529,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2002,44369,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2003,44531,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2004,44339,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2005,46930,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2006,47780,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2007,49442,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2008,51205,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2009,50411,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2010,51943,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2011,50986,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2012,50641,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2013,51875,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2014,46689,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2015,51342,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2016,49220,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2017,49536,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2018,55216,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2019,50940,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2020,48933,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2021,52102,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2022,50257,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2023,47448,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,1,A,2024,45706,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1975,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1976,110.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1977,105.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1978,107,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1979,104.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1980,102.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1981,101.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1982,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1983,102.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1984,99.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1985,109.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1986,106.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1987,103.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1988,102.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1989,104.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1990,109.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1991,105,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1992,103,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1993,102.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1994,100.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1995,107.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1996,104,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1997,102.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1998,101.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,1999,100.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2000,104.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2001,102.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2002,102.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2003,106.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2004,106.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2005,102.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2006,105.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2007,104.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2008,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2009,112.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2010,106.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2011,112.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2012,105.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2013,104.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2014,108,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2015,110.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2016,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2017,107,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2018,103.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2019,108,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2020,105.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2021,109.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2022,106.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2023,101.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,8,A,2024,104.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1975,31315,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1976,30601,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1977,30306,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1978,29691,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1979,30081,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1980,29544,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1981,32545,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1982,33833,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1983,34534,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1984,33509,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1985,32901,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1986,32448,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1987,31236,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1988,31711,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1989,32185,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1990,33471,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1991,32498,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1992,33343,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1993,33134,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1994,32727,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1995,32229,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1996,32191,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1997,31345,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1998,31215,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,1999,30877,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2000,31244,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2001,30784,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2002,30294,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2003,30370,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2004,31044,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2005,31936,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2006,32234,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2007,36883,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2008,36433,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2009,37674,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2010,37157,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2011,36992,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2012,36866,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2013,36831,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2014,36565,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2015,35776,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2016,36953,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2017,35283,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2018,35174,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2019,34548,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2020,33261,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2021,34362,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2022,32688,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2023,30621,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,3,A,2024,30789,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1975,1773,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1976,2059,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1977,2041,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1978,2019,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1979,2104,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1980,1823,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1981,2081,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1982,2000,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1983,1911,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1984,1767,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1985,1797,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1986,1671,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1987,1774,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1988,1748,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1989,1634,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1990,1677,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1991,1686,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1992,1674,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1993,1611,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1994,1583,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1995,1613,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1996,1504,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1997,1522,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1998,1517,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,1999,1432,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2000,1450,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2001,1405,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2002,1414,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2003,1370,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2004,1267,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2005,1344,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2006,1306,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2007,1401,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2008,1476,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2009,1417,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2010,1538,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2011,1590,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2012,1675,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2013,1756,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2014,1659,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2015,1747,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2016,1666,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2017,1647,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2018,1564,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2019,1514,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2020,1531,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2021,1525,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2022,1450,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2023,1263,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,7,A,2024,1345,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1975,4398,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1976,4390,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1977,4328,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1978,4706,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1979,5028,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1980,5291,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1981,5560,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1982,6139,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1983,6416,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1984,6519,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1985,7098,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1986,7395,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1987,8480,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1988,9213,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1989,10134,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1990,11750,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1991,12221,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1992,12591,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1993,12629,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1994,13114,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1995,13629,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1996,13210,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1997,13541,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1998,14101,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,1999,13769,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2000,14096,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2001,15022,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2002,16125,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2003,16262,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2004,16709,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2005,17149,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2006,17834,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2007,20133,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2008,20050,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2009,19942,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2010,19341,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2011,19801,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2012,22573,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2013,21443,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2014,21783,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2015,21258,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2016,24321,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2017,24732,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2018,23670,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2019,22323,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2020,22363,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2021,24433,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2022,25867,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2023,24896,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,2,A,2024,27569,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1975,2523,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1976,2619,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1977,2525,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1978,2658,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1979,1261,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1980,1347,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1981,1494,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1982,1505,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1983,1578,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1984,1291,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1985,1408,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1986,1433,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1987,1340,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1988,1416,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1989,1245,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1990,1379,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1991,1328,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1992,1325,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1993,1278,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1994,1269,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1995,1171,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1996,1192,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1997,1152,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,5,A,1998,1111,NUM,,
