year,quarter,quarter_label,city,suburb,sales_count,median_price_aud,median_change_yoy_pct,reported_in_file
2017,2,2017-Q2,UNLEY,UNLEY PARK,4,1250000,-0.09090909090909091,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,UNLEY,WAYVILLE,,,,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WALKERVILLE,GILBERTON,2,1280000,0.6516129032258065,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WALKERVILLE,MEDINDIE,3,1850000,0.34545454545454546,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WALKERVILLE,VALE PARK,12,684500,-0.14007537688442212,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WALKERVILLE,WALKERVILLE,9,1330000,-0.04488330341113106,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,ADELAIDE AIRPORT,,,,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,ASHFORD,1,500000,-0.375,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,BROOKLYN PARK,14,507000,-0.0058823529411764705,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,CAMDEN PARK,13,589000,0.16633663366336635,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,COWANDILLA,9,465000,-0.05391658189216684,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,FULHAM,8,766500,0.31025641025641026,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,GLANDORE,5,772000,0.2866666666666667,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,GLENELG NORTH,11,692500,-0.05782312925170068,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,HILTON,2,602500,0.2422680412371134,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,KESWICK,1,700000,,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,KESWICK TERMINAL,,,,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,KURRALTA PARK,11,750000,0.3686131386861314,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,LOCKLEYS,24,705000,0.1557377049180328,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,MARLESTON,4,533000,-0.022018348623853212,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,MILE END,11,575000,0.033707865168539325,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,MILE END SOUTH,1,490000,,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,NETLEY,3,460000,-0.1111111111111111,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,NORTH PLYMPTON,18,567500,0.18848167539267016,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,NOVAR GARDENS,12,640000,0.11741597555652554,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,PLYMPTON,19,600000,0.05263157894736842,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,RICHMOND,7,527500,0.05289421157684631,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,THEBARTON,3,682000,0.3674185463659148,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,TORRENSVILLE,11,597500,-0.004166666666666667,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,UNDERDALE,4,737500,0.3915094339622642,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,WEST BEACH,13,740000,0.04815864022662889,metro-median-house-sales-2017-q2.xlsx
2017,2,2017-Q2,WEST TORRENS,WEST RICHMOND,4,452500,0.16025641025641027,metro-median-house-sales-2017-q2.xlsx
2017,3,2017-Q3,ADELAIDE,ADELAIDE,4,695000,-0.1032258064516129,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE,NORTH ADELAIDE,9,1375000,0.47532188841201717,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,ALDGATE,12,735000,0.11363636363636363,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,ASHTON,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,BASKET RANGE,1,488000,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,BELAIR,21,613000,0.013223140495867768,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,BRADBURY,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,BRIDGEWATER,24,465000,-0.13286713286713286,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CAREY GULLY,1,562500,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CASTAMBUL,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CHERRYVILLE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CLELAND,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CRAFERS,8,720000,-0.15294117647058825,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,CRAFERS WEST,4,636000,0.20912547528517111,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,DORSET VALE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,GREENHILL,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,HEATHFIELD,3,565000,-0.10388580491673276,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,HORSNELL GULLY,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,HUMBUG SCRUB,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,IRONBANK,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,LONGWOOD,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,MARBLE HILL,1,460000,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,MONTACUTE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,MOUNT GEORGE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,MYLOR,3,591500,-0.03899268887083672,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,NORTON SUMMIT,2,612500,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,PICCADILLY,1,615000,0.33695652173913043,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,ROSTREVOR,39,612500,0.07456140350877193,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,SCOTT CREEK,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,STIRLING,11,704000,0.11746031746031746,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,STONYFELL,2,825000,0.008557457212713936,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,SUMMERTOWN,1,550000,-0.06779661016949153,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,TERINGIE,5,900000,0.1320754716981132,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,UPPER STURT,3,630000,0.4,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,URAIDLA,1,630000,0.11504424778761062,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,WATERFALL GULLY,1,782000,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,ADELAIDE HILLS,WOODFORDE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,AULDANA,2,1795500,0.8228426395939086,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,BEAUMONT,10,957000,0.018085106382978722,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,BEULAH PARK,3,730750,0.0894521058516586,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,BURNSIDE,10,1008000,0.14675767918088736,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,DULWICH,5,1395000,0.07307692307692308,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,EASTWOOD,1,630000,0.061052631578947365,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,ERINDALE,5,878000,-0.142578125,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,FREWVILLE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,GLEN OSMOND,8,915500,0.028651685393258425,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,GLENSIDE,3,1250000,0.2450199203187251,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,GLENUNGA,9,880000,-0.06532129580456718,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,HAZELWOOD PARK,2,852500,0.1,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,HORSNELL GULLY,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,KENSINGTON GARDENS,4,1070000,0.2159090909090909,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,KENSINGTON PARK,6,1058250,0.17257617728531857,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,LEABROOK,4,1030000,-0.176,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,LEAWOOD GARDENS,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,LINDEN PARK,10,897500,0.15806451612903225,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,MAGILL,38,704000,0.08307692307692308,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,MOUNT OSMOND,3,640000,-0.2,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,ROSE PARK,1,1350000,-0.023508137432188065,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,ROSSLYN PARK,6,1055000,0.15584771295535468,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,SKYE,1,1150000,0.6083916083916084,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,ST GEORGES,5,888888,0.07095068789239505,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,STONYFELL,2,825000,0.008557457212713936,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,TOORAK GARDENS,10,1421000,0.5037037037037037,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,TUSMORE,2,1282500,0.1299559471365639,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,WATERFALL GULLY,1,782000,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,BURNSIDE,WATTLE PARK,5,905000,0.25346260387811637,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,ATHELSTONE,35,482000,-0.031155778894472363,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,CAMPBELLTOWN,37,572495,0.10841239109390126,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,HECTORVILLE,9,585000,0.008620689655172414,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,MAGILL,38,704000,0.08307692307692308,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,NEWTON,14,533000,0.06387225548902195,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,PARADISE,16,560000,0.05860113421550094,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,ROSTREVOR,39,612500,0.07456140350877193,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CAMPBELLTOWN,TRANMERE,16,700000,0.23131046613896217,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ALBERT PARK,5,425000,-0.15,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ALLENBY GARDENS,7,590000,0.0337275514673675,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ATHOL PARK,9,405000,0.06578947368421052,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,BEVERLEY,6,494650,-0.0107,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,BOWDEN,2,491000,-0.401219512195122,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,BROMPTON,6,546000,-0.08235294117647059,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,CHELTENHAM,7,537500,0.19977678571428573,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,CROYDON,2,568000,0.005309734513274336,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,DEVON PARK,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,FINDON,9,500000,0.030927835051546393,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,FLINDERS PARK,21,601000,0.06844444444444445,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,FULHAM GARDENS,21,667500,0.04296875,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,GRANGE,6,700000,0.049475262368815595,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,HENDON,5,392250,-0.023089701410387003,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,HENLEY BEACH,14,895000,0.040697674418604654,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,HENLEY BEACH SOUTH,4,950000,0.1642156862745098,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,HINDMARSH,2,504000,0.05,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,KIDMAN PARK,9,625000,0.03734439834024896,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,KILKENNY,6,562500,0.2711864406779661,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,OVINGHAM,1,601000,0.09521640091116174,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,PENNINGTON,4,412000,0.05844572896596018,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,RENOWN PARK,6,465000,-0.05343511450381679,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,RIDLEYTON,4,512000,-0.015384615384615385,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ROSEWATER,20,377000,0.1253731343283582,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ROYAL PARK,10,445000,0.14102564102564102,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,SEATON,31,495000,0.03125,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,SEMAPHORE PARK,8,545000,0.09,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,ST CLAIR,2,727000,0.3242258652094718,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,TENNYSON,4,855000,-0.145,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WELLAND,1,506000,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WEST BEACH,14,770000,0.16666666666666666,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WEST CROYDON,6,525000,-0.10256410256410256,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WEST HINDMARSH,4,624000,0.1103202846975089,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WEST LAKES,18,752500,0.013468013468013467,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WEST LAKES SHORE,12,597500,-0.11742983751846381,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WOODVILLE,3,895000,0.6199095022624435,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WOODVILLE NORTH,8,460000,0.09523809523809523,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WOODVILLE PARK,7,565000,-0.06611570247933884,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WOODVILLE SOUTH,16,541000,0.04238921001926782,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,CHARLES STURT,WOODVILLE WEST,23,482330,0.003025734338445542,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,BIBARINGA,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,EVANSTON,7,369950,0.29353146853146855,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,EVANSTON GARDENS,6,328000,0.0783266211884606,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,EVANSTON PARK,18,390000,0.1263537906137184,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,EVANSTON SOUTH,1,343000,0.03939393939393939,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,GAWLER,3,408500,0.7760869565217391,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,GAWLER EAST,26,352000,-0.12,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,GAWLER SOUTH,11,299000,-0.019672131147540985,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,GAWLER WEST,5,263750,-0.18846153846153846,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,HILLIER,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,KUDLA,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,REID,1,552500,0.46357615894039733,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,ULEYBURY,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,GAWLER,WILLASTON,12,287500,-0.15441176470588236,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,BRIGHTON,6,686000,0.053763440860215055,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,GLENELG,2,1525000,0.621477937267411,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,GLENELG EAST,5,893750,0.26325088339222613,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,GLENELG NORTH,13,703750,0.05037313432835821,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,GLENELG SOUTH,3,773750,-0.2630952380952381,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,HOVE,11,608000,0.03736563726326565,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,KINGSTON PARK,2,705500,-0.19371428571428573,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,NORTH BRIGHTON,7,1040000,0.6326530612244898,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,SEACLIFF,9,711090,-0.035813437920549425,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,SEACLIFF PARK,11,480000,-0.0625,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,SOMERTON PARK,15,660000,-0.12,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,HOLDFAST BAY,SOUTH BRIGHTON,10,561000,-0.02434782608695652,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,ASCOT PARK,9,530000,0.2926829268292683,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,BEDFORD PARK,2,461250,0.044142614601018676,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,CLOVELLY PARK,12,485300,0.11563218390804597,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,DARLINGTON,5,395000,-0.3781980494308938,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,DOVER GARDENS,12,544000,0.11133810010214505,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,EDWARDSTOWN,13,485000,0.031366294524189264,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,GLANDORE,9,637500,0.04081632653061224,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,GLENGOWRIE,11,670000,-0.008875739644970414,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,HALLETT COVE,53,452500,-0.03311965811965812,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,LONSDALE,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,MARINO,8,558000,-0.3868131868131868,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,MARION,12,535000,0.17453347969264543,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,MITCHELL PARK,15,480000,0.043478260869565216,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,MORPHETTVILLE,13,506500,-0.1106233538191396,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,O'HALLORAN HILL,11,398000,0.08299319727891157,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,OAKLANDS PARK,9,414275,-0.08950549450549451,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,PARK HOLME,8,480000,-0.045251118846345105,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,PLYMPTON PARK,15,550000,0.018518518518518517,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SEACLIFF PARK,11,480000,-0.0625,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SEACOMBE GARDENS,16,463000,0.032329988851727984,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SEACOMBE HEIGHTS,4,637750,0.12082601054481547,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SEAVIEW DOWNS,9,473000,0.006382978723404255,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SHEIDOW PARK,21,403500,0.048051948051948054,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,SOUTH PLYMPTON,25,565000,0.12158808933002481,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,STURT,14,492750,0.09866220735785954,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,TONSLEY,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,TROTT PARK,11,387000,0.09014084507042254,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MARION,WARRADALE,18,620000,0.05084745762711865,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,BEDFORD PARK,2,461250,0.044142614601018676,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,BELAIR,21,613000,0.013223140495867768,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,BELLEVUE HEIGHTS,13,542500,-0.035555555555555556,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,BLACKWOOD,16,586500,0.16253716551040634,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,BROWN HILL CREEK,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,CLAPHAM,5,608500,0.005785123966942148,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,CLARENCE GARDENS,11,570000,-0.0594059405940594,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,COLONEL LIGHT GARDENS,10,710000,-0.013546370267453978,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,COROMANDEL VALLEY,15,568277.5,0.10883414634146342,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,CRAFERS WEST,4,636000,0.20912547528517111,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,CRAIGBURN FARM,10,700000,-0.047619047619047616,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,CUMBERLAND PARK,6,800750,0.3572033898305085,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,DAW PARK,4,592000,-0.11641791044776119,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,EDEN HILLS,9,542500,-0.00641025641025641,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,GLENALTA,6,550000,0.1111111111111111,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,HAWTHORN,5,1088063,0.4803578231292517,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,HAWTHORNDENE,16,542500,0.05596107055961071,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,KINGSWOOD,6,755000,-0.24800796812749004,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,LEAWOOD GARDENS,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,LOWER MITCHAM,7,760500,0.17180277349768874,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,LYNTON,,,,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,MELROSE PARK,10,545500,0.08557213930348259,metro-median-house-sales-2017-q3.xlsx
2017,3,2017-Q3,MITCHAM,MITCHAM,9,870000,0.1211340206185567,metro-median-house-sales-2017-q3.xlsx
