date,sex,series_type,employed_total_000,unemployed_total_000,labour_force_total_000,unemployment_rate_pct,participation_rate_pct,employment_population_ratio_pct
2015-04,Females,Original,376.1831594,27.9573243,404.1404838,6.9177243,56.8593703,52.9259959
2015-04,Females,Seasonally Adjusted,374.8077871,26.7893415,401.5971286,6.6707005,56.5015404,52.7324919
2015-04,Females,Trend,374.8806477,27.8941249,402.7747726,6.9254896,56.6736177,52.7486922
2015-04,Males,Original,431.7570187,34.0891205,465.8461392,7.317678,68.1712423,63.1826903
2015-04,Males,Seasonally Adjusted,429.5343989,34.3991572,463.9335561,7.4146732,67.8913577,62.8574354
2015-04,Males,Trend,427.7840369,34.2761148,462.0601518,7.4181067,67.623464,62.6070833
2015-04,Persons,Original,807.9401782,62.0464449,869.986623,7.1318849,62.4040432,57.9534586
2015-04,Persons,Seasonally Adjusted,804.342186,61.1884987,865.5306847,7.0694777,62.0844192,57.6953751
2015-04,Persons,Trend,802.6646846,62.1702397,864.8349243,7.1886828,62.0409112,57.5809869
2015-05,Females,Original,376.905466,31.1460402,408.0515062,7.6328698,57.3811223,53.001296
2015-05,Females,Seasonally Adjusted,376.4767584,32.0346004,408.5113588,7.8417894,57.4457878,52.9410101
2015-05,Females,Trend,376.7186014,28.1611971,404.8797985,6.9554463,56.9327535,52.9728264
2015-05,Males,Original,433.5205532,35.1379034,468.6584565,7.4975503,68.5588143,63.4185828
2015-05,Males,Seasonally Adjusted,432.4166936,35.6491323,468.065826,7.6162647,68.47212,63.2571021
2015-05,Males,Trend,426.0828498,36.20993,462.2927798,7.8326834,67.6219149,62.3253044
2015-05,Persons,Original,810.4260192,66.2839435,876.7099627,7.5605327,62.8596148,58.1070931
2015-05,Persons,Seasonally Adjusted,808.893452,67.6837327,876.5771847,7.721366,62.8500947,57.9972089
2015-05,Persons,Trend,802.8014513,64.3711271,867.1725783,7.4231045,62.1719327,57.5568452
2015-06,Females,Original,380.6000102,26.7633141,407.3633243,6.569888,57.2564098,53.4947279
2015-06,Females,Seasonally Adjusted,378.138515,28.7680799,406.9065949,7.0699468,57.1922149,53.1487557
2015-06,Females,Trend,378.1465719,28.4293766,406.5759485,6.9923902,57.138738,53.1433745
2015-06,Males,Original,424.3787979,42.4842011,466.862999,9.0999289,68.270894,62.0582912
2015-06,Males,Seasonally Adjusted,423.4928938,43.8095601,467.302454,9.3749904,68.335157,61.9287426
2015-06,Males,Trend,424.29496,37.9924332,462.2873932,8.2183581,67.592204,62.0372346
2015-06,Persons,Original,804.9788081,69.2475152,874.2263233,7.9210055,62.6545855,57.6917123
2015-06,Persons,Seasonally Adjusted,801.6314089,72.57764,874.2090489,8.3020921,62.6533475,57.4518089
2015-06,Persons,Trend,802.4415319,66.4218099,868.8633418,7.6446786,62.2619767,57.5022487
2015-07,Females,Original,380.5296779,28.6248789,409.1545568,6.9961041,57.4740842,53.4531374
2015-07,Females,Seasonally Adjusted,380.3599736,29.4696687,409.8296423,7.1907119,57.5689137,53.429299
2015-07,Females,Trend,379.1712147,28.5759693,407.747184,7.0082567,57.2730862,53.2592413
2015-07,Males,Original,419.2981,39.7681524,459.0662524,8.6628351,67.1003323,61.2875412
2015-07,Males,Seasonally Adjusted,420.5218133,39.5722567,460.09407,8.6009056,67.2505653,61.4664077
2015-07,Males,Trend,422.9003151,39.2765424,462.1768575,8.4981629,67.5511126,61.810509
2015-07,Persons,Original,799.8277779,68.3930313,868.2208092,7.8773776,62.1915521,57.2924887
2015-07,Persons,Seasonally Adjusted,800.8817869,69.0419254,869.9237123,7.9365494,62.3135328,57.3679884
2015-07,Persons,Trend,802.0715298,67.8525117,869.9240415,7.7998203,62.3099039,57.4498434
2015-08,Females,Original,380.3728987,25.598267,405.9711657,6.3054397,56.9924874,53.3988605
2015-08,Females,Seasonally Adjusted,381.7713006,27.8071557,409.5784563,6.7892135,57.4988989,53.5951759
2015-08,Females,Trend,379.9795905,28.4456439,408.4252344,6.9647126,57.338388,53.344934
2015-08,Males,Original,419.6850079,41.0624528,460.7474607,8.9121387,67.3160593,61.3167588
2015-08,Males,Seasonally Adjusted,422.7574021,40.3664564,463.1238585,8.7161254,67.6632555,61.7656412
2015-08,Males,Trend,422.2595295,39.6123041,461.8718336,8.5764711,67.4834383,61.6957407
2015-08,Persons,Original,800.0579067,66.6607198,866.7186265,7.6911604,62.0512799,57.2788164
2015-08,Persons,Seasonally Adjusted,804.5287027,68.1736121,872.7023148,7.8117831,62.4796721,57.5988957
2015-08,Persons,Trend,802.23912,68.057948,870.297068,7.8200824,62.3096322,57.4369676
2015-09,Females,Original,377.2372211,24.5302637,401.7674848,6.1055871,56.3689568,52.927301
2015-09,Females,Seasonally Adjusted,376.3025782,26.8352021,403.1377802,6.6565833,56.5612126,52.7961684
2015-09,Females,Trend,380.6190433,28.0726402,408.6916835,6.8689042,57.3452986,53.406305
2015-09,Males,Original,420.3983866,39.11183,459.5102165,8.5116345,67.1050008,61.3932684
2015-09,Males,Seasonally Adjusted,421.6863022,39.9486465,461.6349487,8.653731,67.415288,61.5813504
2015-09,Males,Trend,422.4250558,38.9014272,461.326483,8.4325155,67.3814244,61.6994753
2015-09,Persons,Original,797.6356077,63.6420936,861.2777013,7.3892652,61.6294923,57.0755256
2015-09,Persons,Seasonally Adjusted,797.9888803,66.7838486,864.7727289,7.7227052,61.8795821,57.1008044
2015-09,Persons,Trend,803.0440991,66.9740674,870.0181665,7.6980079,62.2627988,57.4698036
2015-10,Females,Original,378.2897213,28.3171168,406.6068381,6.96425,57.017531,53.0466876
2015-10,Females,Seasonally Adjusted,379.0175836,29.4166891,408.4342727,7.2023067,57.2737879,53.148754
2015-10,Females,Trend,381.1810114,27.8010504,408.9820618,6.797621,57.3538657,53.4551673
2015-10,Males,Original,421.6736424,36.8749379,458.5485803,8.0416644,66.9479468,61.5642176
2015-10,Males,Seasonally Adjusted,423.0773463,37.7306197,460.807966,8.187927,67.2778164,61.7691579
2015-10,Males,Trend,423.164766,37.4918988,460.6566648,8.1387944,67.2600917,61.7859312
2015-10,Persons,Original,799.9633637,65.1920547,865.1554184,7.5352998,61.8826114,57.2195711
2015-10,Persons,Seasonally Adjusted,802.0949299,67.1473087,869.2422387,7.7248097,62.1749324,57.3720372
2015-10,Persons,Trend,804.3457774,65.2929492,869.6387267,7.5080545,62.2073682,57.5368051
2015-11,Females,Original,384.4693552,26.8095566,411.2789119,6.5185829,57.6414849,53.884077
2015-11,Females,Seasonally Adjusted,382.5864472,26.5396549,409.1261021,6.4869131,57.3397647,53.620184
2015-11,Females,Trend,381.6298507,27.7734434,409.4032941,6.7838837,57.3778825,53.4854337
2015-11,Males,Original,426.2754299,32.9631917,459.2386216,7.1777917,67.0320553,62.220634
2015-11,Males,Seasonally Adjusted,426.2072496,35.5536157,461.7608653,7.6995732,67.4002107,62.2106821
2015-11,Males,Trend,424.1555399,35.7561229,459.9116628,7.7745632,67.1241626,61.9055522
2015-11,Persons,Original,810.7447851,59.7727483,870.5175334,6.8663463,62.2413983,57.9676884
2015-11,Persons,Seasonally Adjusted,808.7936968,62.0932706,870.8869674,7.1298886,62.2678126,57.8281869
2015-11,Persons,Trend,805.7853906,63.5295663,869.3149569,7.3080034,62.152676,57.6105563
2015-12,Females,Original,388.4552495,28.3345916,416.7898412,6.7982923,58.3827583,54.4137278
2015-12,Females,Seasonally Adjusted,384.4986736,28.3366161,412.8352897,6.8639035,57.8288158,53.8595017
2015-12,Females,Trend,381.8827387,27.8546926,409.7374312,6.7981811,57.3861402,53.4849265
2015-12,Males,Original,427.5593602,32.2302618,459.789622,7.0097845,67.0957343,62.3924679
2015-12,Males,Seasonally Adjusted,424.3418932,32.6424402,456.9843334,7.1430108,66.6863668,61.9229525
2015-12,Males,Trend,425.1001912,34.158,459.2581912,7.4376463,66.995768,62.0128597
2015-12,Persons,Original,816.0146097,60.5648534,876.5794631,6.9092257,62.6501404,58.3215008
2015-12,Persons,Seasonally Adjusted,808.8405668,60.9790562,869.8196231,7.0105404,62.1670069,57.8087637
2015-12,Persons,Trend,806.9829298,62.0126926,868.9956225,7.1361341,62.0936462,57.6625604
2016-01,Females,Original,373.6122655,28.6470618,402.2593273,7.1215407,56.299022,52.2896642
2016-01,Females,Seasonally Adjusted,382.5031599,26.1969001,408.7000599,6.4098107,57.2004479,53.5340074
2016-01,Females,Trend,381.9407368,27.8720508,409.8127876,6.8011667,57.3552907,53.4544618
2016-01,Males,Original,422.2103405,33.423702,455.6340425,7.3356464,66.4346453,61.5612346
2016-01,Males,Seasonally Adjusted,425.2831438,31.7514554,457.0345992,6.9472761,66.6388563,62.009271
2016-01,Males,Trend,425.7940937,33.1091862,458.9032799,7.2148506,66.905413,62.0782873
2016-01,Persons,Original,795.822606,62.0707638,857.8933698,7.2352539,61.2630884,56.8305484
2016-01,Persons,Seasonally Adjusted,807.7863037,57.9483554,865.7346591,6.6935469,61.8230433,57.6848889
2016-01,Persons,Trend,807.7348305,60.981237,868.7160675,7.0196971,62.0332518,57.6787054
2016-02,Females,Original,381.4760457,32.7479128,414.2239585,7.9058471,57.9234563,53.3441164
2016-02,Females,Seasonally Adjusted,379.898928,29.8207014,409.7196294,7.2783189,57.2935886,53.1235785
2016-02,Females,Trend,381.8590483,27.6298518,409.4889001,6.7473995,57.267648,53.403571
2016-02,Males,Original,428.0747201,36.8126999,464.8874199,7.9186268,67.7285511,62.3653799
2016-02,Males,Seasonally Adjusted,425.5021621,34.2728516,459.7750137,7.4542658,66.9837345,61.9905889
2016-02,Males,Trend,426.144217,32.6932055,458.8374225,7.1252265,66.8543893,62.0908627
2016-02,Persons,Original,809.5507658,69.5606127,879.1113785,7.9126052,62.7255231,57.7623001
2016-02,Persons,Seasonally Adjusted,805.4010901,64.093553,869.4946431,7.3713569,62.0393589,57.4662164
2016-02,Persons,Trend,808.0032653,60.3230573,868.3263227,6.9470493,61.9630651,57.6584605
2016-03,Females,Original,381.0425999,30.0806636,411.1232635,7.3167019,57.4404689,53.2377211
2016-03,Females,Seasonally Adjusted,380.772914,28.4183964,409.1913103,6.9450146,57.1705443,53.2000416
2016-03,Females,Trend,381.6405499,27.1419057,408.7824555,6.6396944,57.1274878,53.3343972
2016-03,Males,Original,432.4958894,33.9946851,466.4905745,7.2873252,67.9061166,62.957577
2016-03,Males,Seasonally Adjusted,429.4244876,32.493406,461.9178936,7.0344549,67.2404804,62.5104791
2016-03,Males,Trend,426.268599,32.68298,458.951579,7.1212262,66.8303873,62.0712443
2016-03,Persons,Original,813.5384894,64.0753487,877.6138381,7.3010869,62.5659504,57.997956
2016-03,Persons,Seasonally Adjusted,810.1974016,60.9118023,871.1092039,6.9924416,62.1022287,57.7597666
2016-03,Persons,Trend,807.9091489,59.8248857,867.7340346,6.8943805,61.8793519,57.613154
2016-04,Females,Original,388.03686,26.0153248,414.0521848,6.2831029,57.8209264,54.1879781
2016-04,Females,Seasonally Adjusted,386.3598649,24.9328965,411.2927614,6.0620801,57.4355827,53.9537917
2016-04,Females,Trend,381.5148225,26.5736054,408.0884279,6.5117273,56.9908797,53.279789
2016-04,Males,Original,433.9572113,31.3193133,465.2765245,6.7313332,67.7071151,63.1495236
2016-04,Males,Seasonally Adjusted,431.5248158,31.7130429,463.2378587,6.8459523,67.4104482,62.795561
2016-04,Males,Trend,426.2435024,32.8297222,459.0732247,7.1513041,66.8105412,62.0327163
2016-04,Persons,Original,821.9940713,57.334638,879.3287093,6.5202736,62.6622059,58.5764586
2016-04,Persons,Seasonally Adjusted,817.8846807,56.6459393,874.53062,6.4772963,62.3202873,58.2836176
2016-04,Persons,Trend,807.758325,59.4033276,867.1616526,6.8503176,61.7994142,57.565958
2016-05,Females,Original,380.8848518,24.7379916,405.6228434,6.0987669,56.6151785,53.1623508
2016-05,Females,Seasonally Adjusted,380.2369792,25.5500975,405.7870767,6.2964296,56.6381015,53.0719234
2016-05,Females,Trend,381.80812,26.0881742,407.8962942,6.395786,56.9254033,53.2845763
2016-05,Males,Original,425.9398228,34.0859316,460.0257544,7.4095703,66.9219871,61.9633554
2016-05,Males,Seasonally Adjusted,424.8390335,34.6002766,459.4393102,7.5309787,66.8366744,61.8032187
2016-05,Males,Trend,426.1780093,32.8577774,459.0357867,7.1579991,66.7705612,61.991125
2016-05,Persons,Original,806.8246747,58.8239232,865.6485978,6.7953582,61.6619438,57.4717939
2016-05,Persons,Seasonally Adjusted,805.0760127,60.1503742,865.2263869,6.951981,61.6318689,57.347233
2016-05,Persons,Trend,807.9861294,58.9459516,866.9320809,6.7993737,61.7457433,57.5474195
2016-06,Females,Original,387.2329985,28.4375638,415.6705623,6.8413706,57.9890267,54.0217824
2016-06,Females,Seasonally Adjusted,384.4818776,30.4559261,414.9378037,7.3398774,57.8868016,53.6379813
2016-06,Females,Trend,382.6173663,25.8328251,408.4501914,6.3245962,56.9631959,53.3605038
2016-06,Males,Original,425.9693709,32.6887149,458.6580857,7.1270334,66.7011938,61.9473774
2016-06,Males,Seasonally Adjusted,425.0731082,33.4170244,458.4901327,7.2884937,66.6767689,61.8170368
2016-06,Males,Trend,426.0427611,32.7097166,458.7524777,7.130145,66.6955848,61.9400929
2016-06,Persons,Original,813.2023694,61.1262787,874.3286481,6.9912245,62.2546102,57.9022507
2016-06,Persons,Seasonally Adjusted,809.5549858,63.8729506,873.4279363,7.3129045,62.1904771,57.6425469
2016-06,Persons,Trend,808.6601274,58.5425417,867.2026691,6.7507336,61.7275051,57.5604457
2016-07,Females,Original,383.312094,22.8380753,406.1501693,5.6230619,56.6060587,53.423065
2016-07,Females,Seasonally Adjusted,382.9367718,23.479,406.4157718,5.7770888,56.6430763,53.3707555
2016-07,Females,Trend,383.7826137,25.8466083,409.629222,6.3097569,57.0862809,53.4842753
2016-07,Males,Original,429.0343889,32.100076,461.1344648,6.9611097,67.0125986,62.3477781
2016-07,Males,Seasonally Adjusted,430.4410243,31.470099,461.9111233,6.8130204,67.1254635,62.552192
2016-07,Males,Trend,425.7768064,32.6178446,458.394651,7.1156687,66.6088874,61.8692197
2016-07,Persons,Original,812.3464829,54.9381513,867.2846341,6.3345007,61.7006016,57.7921765
2016-07,Persons,Seasonally Adjusted,813.377796,54.9490991,868.3268951,6.3281581,61.7747504,57.8655465
2016-07,Persons,Trend,809.5594202,58.4644529,868.0238731,6.7353508,61.746962,57.5880875
2016-08,Females,Original,381.8377234,26.1692252,408.0069485,6.4139165,56.8106051,53.1668203
2016-08,Females,Seasonally Adjusted,383.0230477,28.1776052,411.2006528,6.8525196,57.2552943,53.331864
2016-08,Females,Trend,385.1967577,25.9041553,411.1009131,6.3011671,57.2482511,53.6409431
2016-08,Males,Original,424.6563676,31.8789843,456.5353519,6.9828074,66.2976314,61.6681955
2016-08,Males,Seasonally Adjusted,427.5341342,31.5710439,459.1051781,6.8766473,66.6708192,62.0861021
2016-08,Males,Trend,425.4795388,32.7385079,458.2180467,7.1447443,66.5468934,61.792288
2016-08,Persons,Original,806.4940909,58.0482095,864.5423004,6.7143284,61.4544024,57.328152
2016-08,Persons,Seasonally Adjusted,810.5571819,59.7486491,870.3058309,6.8652475,61.8640924,57.6169694
2016-08,Persons,Trend,810.6762965,58.6426632,869.3189597,6.7458167,61.7983567,57.6295528
2016-09,Females,Original,389.4869824,23.4770444,412.9640268,5.6850096,57.4455544,54.1797691
2016-09,Females,Seasonally Adjusted,388.3229817,25.6233942,413.9463759,6.1900274,57.5822045,54.0178503
2016-09,Females,Trend,386.8696486,25.7861607,412.6558093,6.2488302,57.4208483,53.832717
2016-09,Males,Original,420.8454529,33.0341355,453.8795884,7.2781716,65.8661356,61.0722852
2016-09,Males,Seasonally Adjusted,422.008723,34.1192615,456.1279844,7.4801947,66.1924185,61.2410967
2016-09,Males,Trend,425.1916278,32.9365259,458.1281538,7.1893695,66.4962708,61.7156082
2016-09,Persons,Original,810.3324353,56.5111799,866.8436152,6.5191897,61.5667783,57.5531232
2016-09,Persons,Seasonally Adjusted,810.3317047,59.7426556,870.0743603,6.866385,61.796239,57.5530713
2016-09,Persons,Trend,812.0612764,58.7226867,870.7839631,6.7436573,61.8608732,57.6891879
2016-10,Females,Original,387.4382728,25.1833778,412.6216505,6.1032614,57.3621803,53.8612165
2016-10,Females,Seasonally Adjusted,388.7068744,26.145348,414.8522225,6.3023281,57.6722718,54.037576
2016-10,Females,Trend,388.6119962,25.3438908,413.9558871,6.1223651,57.5564026,54.0325895
2016-10,Males,Original,423.5790118,30.2430456,453.8220574,6.6640757,65.8245805,61.4379806
2016-10,Males,Seasonally Adjusted,424.8602821,31.3939301,456.2542122,6.8807979,66.1773522,61.6238223
2016-10,Males,Trend,424.9436519,33.095021,458.0386729,7.225377,66.4431471,61.6423792
2016-10,Persons,Original,811.0172845,55.4264234,866.4437079,6.3970022,61.5036204,57.5692325
2016-10,Persons,Seasonally Adjusted,813.5671565,57.5392781,871.1064347,6.6053097,61.8345993,57.7502325
2016-10,Persons,Trend,813.5556481,58.4389119,871.99456,6.7017519,61.9036241,57.7549969
2016-11,Females,Original,391.9320417,26.1800743,418.112116,6.2614962,58.089038,54.4517951
2016-11,Females,Seasonally Adjusted,390.2868882,25.7840326,416.0709208,6.1970283,57.8054512,54.2232311
2016-11,Females,Trend,390.0750633,24.9327221,415.0077854,6.0077721,57.6541549,54.1904246
2016-11,Males,Original,424.3924019,32.0571072,456.449509,7.0231442,66.1718584,61.5245134
2016-11,Males,Seasonally Adjusted,424.232768,34.8041302,459.0368982,7.5819897,66.5469543,61.5013711
2016-11,Males,Trend,424.8760958,33.1275048,458.0036006,7.2330228,66.3929236,61.5907083
2016-11,Persons,Original,816.3244436,58.2371814,874.561625,6.659014,62.0444805,57.9129299
2016-11,Persons,Seasonally Adjusted,814.5196561,60.5881628,875.107819,6.9235083,62.0832294,57.7848919
2016-11,Persons,Trend,814.9511591,58.0602269,873.011386,6.6505693,61.9290079,57.8103763
2016-12,Females,Original,394.0539881,22.7563821,416.8103701,5.4596487,57.8719227,54.712319
2016-12,Females,Seasonally Adjusted,390.1765907,22.8644987,413.0410895,5.5356475,57.3485779,54.1739628
2016-12,Females,Trend,390.7695811,24.9415608,415.7111419,5.9997335,57.6983918,54.236642
2016-12,Males,Original,428.1085093,34.5057452,462.6142545,7.4588591,67.0314578,62.0316758
2016-12,Males,Seasonally Adjusted,425.0094508,34.9034963,459.9129471,7.5891528,66.6400462,61.5826313
2016-12,Males,Trend,425.3265899,32.9258328,458.2524227,7.1850865,66.3764048,61.6072028
2016-12,Persons,Original,822.1624973,57.2621273,879.4246246,6.5113173,62.3540015,58.2939346
2016-12,Persons,Seasonally Adjusted,815.1860415,57.7679951,872.9540366,6.61753,61.8952162,57.7992817
2016-12,Persons,Trend,816.0961709,57.8673936,873.9635646,6.6212593,61.944005,57.8425318
2017-01,Females,Original,386.4586662,26.4794299,412.9380961,6.4124454,57.2619282,53.5900383
2017-01,Females,Seasonally Adjusted,396.0467806,24.3514997,420.3982803,5.7924832,58.2964283,54.9196175
2017-01,Females,Trend,390.5339593,25.6552685,416.1892278,6.1643279,57.7062879,54.1490832
2017-01,Males,Original,423.0027362,31.0898821,454.0926183,6.8465949,65.720825,61.2211863
2017-01,Males,Seasonally Adjusted,426.9164759,29.2900084,456.2064843,6.4203402,66.0267648,61.7876219
2017-01,Males,Trend,426.5026507,32.3557286,458.8583793,7.051354,66.404146,61.7217546
2017-01,Persons,Original,809.4614023,57.569312,867.0307143,6.6398238,61.4009301,57.3240165
2017-01,Persons,Seasonally Adjusted,822.9632564999999,53.6415081,876.6047646,6.1192353,62.0789402,58.2801838
2017-01,Persons,Trend,817.03661,58.0109971,875.0476071,6.6294675,61.9622938,57.8545236
2017-02,Females,Original,392.4474344,29.0634311,421.5108655,6.895061,58.3768019,54.3516858
2017-02,Females,Seasonally Adjusted,390.9930563,26.3964832,417.3895395,6.3241842,57.8060222,54.1502629
2017-02,Females,Trend,389.5801179,27.0606293,416.6407473,6.4949551,57.7076932,53.9596044
2017-02,Males,Original,430.0347848,32.5850208,462.6198056,7.0435853,66.8785827,62.1679327
2017-02,Males,Seasonally Adjusted,427.4520544,30.260378,457.7124325,6.6112205,66.1691489,61.7945606
2017-02,Males,Trend,428.2624721,31.5096356,459.7721077,6.853316,66.471724,61.9162066
2017-02,Persons,Original,822.4822192,61.648452,884.1306712,6.9727761,62.5365243,58.1759925
2017-02,Persons,Seasonally Adjusted,818.4451107,56.6568613,875.101972,6.4743153,61.8979044,57.8904389
2017-02,Persons,Trend,817.84259,58.570265,876.412855,6.6829537,61.9966247,57.853419
2017-03,Females,Original,387.823185,30.6641117,418.4872967,7.3273698,57.8851028,53.6436472
2017-03,Females,Seasonally Adjusted,387.3788926,29.1698554,416.548748,7.0027471,57.616963,53.5821928
2017-03,Females,Trend,388.4784361,28.704471,417.1829071,6.8805482,57.7223852,53.7507686
2017-03,Males,Original,432.7430945,34.4273078,467.1704024,7.3693255,67.4587998,62.4875412
2017-03,Males,Seasonally Adjusted,429.8055367,32.7946201,462.6001568,7.0891935,66.7988623,62.0633617
2017-03,Males,Trend,430.3484445,30.497437,460.8458815,6.6177085,66.5621093,62.157223
2017-03,Persons,Original,820.5662795,65.0914196,885.6576991,7.3495008,62.5690273,57.9705162
2017-03,Persons,Seasonally Adjusted,817.1844293,61.9644755,879.1489048,7.0482344,62.1092008,57.7315987
2017-03,Persons,Trend,818.8268807,59.2019079,878.0287886,6.742593,62.0485199,57.8648408
2017-04,Females,Original,382.2792734,34.2558855,416.5351589,8.2240082,57.5717629,52.8370564
2017-04,Females,Seasonally Adjusted,380.5430245,32.9785483,413.5215728,7.9750491,57.1552375,52.5970793
2017-04,Females,Trend,387.6899402,29.9081245,417.5980648,7.1619404,57.7233089,53.5891999
2017-04,Males,Original,436.3019151,28.2682131,464.5701282,6.0848107,67.0351182,62.9561582
2017-04,Males,Seasonally Adjusted,433.8317067,28.6265798,462.4582865,6.1900891,66.7303902,62.5997196
2017-04,Males,Trend,432.5872222,29.357661,461.9448832,6.3552303,66.6592447,62.4228962
2017-04,Persons,Original,818.5811885,62.5240986,881.1052871,7.0960984,62.201624,57.7877356
2017-04,Persons,Seasonally Adjusted,814.3747312,61.6051281,875.9798593,7.0327106,61.839794499999996,57.4907807
2017-04,Persons,Trend,820.2771624,59.2657855,879.5429479,6.738248,62.096323,57.9121187
2017-05,Females,Original,384.3598829,28.7616142,413.1214972,6.9620231,57.0568035,53.0844956
2017-05,Females,Seasonally Adjusted,383.699796,29.7378498,413.4376458,7.1928258,57.1004672,52.99333
2017-05,Females,Trend,387.345691,30.2310581,417.5767491,7.2396411,57.6688887,53.4938681
2017-05,Males,Original,436.6049574,31.9597068,468.5646642,6.8207676,67.5627647,62.9544656
2017-05,Males,Seasonally Adjusted,435.4977336,32.3206698,467.8184034,6.9088068,67.4551607,62.794814
2017-05,Males,Trend,434.8559021,28.1672868,463.023189,6.0833426,66.7577265,62.6966253
2017-05,Persons,Original,820.9648404,60.721321,881.6861614,6.8869541,62.1966595,57.9132041
2017-05,Persons,Seasonally Adjusted,819.1975296,62.0585196,881.2560491,7.0420532,62.1663181,57.7885329
2017-05,Persons,Trend,822.2015932,58.3983449,880.5999381,6.6316544,62.1163521,57.9970102
2017-06,Females,Original,392.1256359,30.2185387,422.3441746,7.1549557,58.2862052,54.1158531
2017-06,Females,Seasonally Adjusted,388.995208,32.1150137,421.1102217,7.6262726,58.1159118,53.6838339
2017-06,Females,Trend,387.4099791,29.5685046,416.9784837,7.0911344,57.5390303,53.4588603
2017-06,Males,Original,436.9716972,26.243147,463.2148442,5.6654374,66.7434428,62.9621349
2017-06,Males,Seasonally Adjusted,436.3005197,26.559528,462.8600477,5.7381336,66.6923211,62.8654266
2017-06,Males,Trend,437.028316,27.177022,464.2053381,5.854526,66.8744342,62.9592531
2017-06,Persons,Original,829.0973331,56.4616857,885.5590188,6.3758241,62.4236687,58.4436454
2017-06,Persons,Seasonally Adjusted,825.2957277,58.6745417,883.9702694,6.6376148,62.3116767,58.1756676
2017-06,Persons,Trend,824.4382952,56.7455266,881.1838218,6.4396923,62.1066597,58.1071819
2017-07,Females,Original,391.1571892,26.3809563,417.5381455,6.3182147,57.5743946,53.9367207
2017-07,Females,Seasonally Adjusted,390.437295,27.160757,417.598052,6.504043,57.5826551,53.8374544
2017-07,Females,Trend,387.5897366,28.3337627,415.9234992,6.8122534,57.3491282,53.4423603
2017-07,Males,Original,435.9261629,27.296313,463.222476,5.8927005,66.685738,62.7561472
2017-07,Males,Seasonally Adjusted,437.4653356,26.5208601,463.9861956,5.7158727,66.7956834,62.9777272
2017-07,Males,Trend,438.9229393,26.4253416,465.3482808,5.6786159,66.9880129,63.184021
2017-07,Persons,Original,827.0833521,53.6772693,880.7606214,6.094422,62.0319485,58.2514598
2017-07,Persons,Seasonally Adjusted,827.9026305,53.6816171,881.5842476,6.0892214,62.0899565,58.3091616
2017-07,Persons,Trend,826.5126758,54.7591043,881.2717801,6.2136455,62.0648361,58.2083472
2017-08,Females,Original,387.1281043,23.136103,410.2642073,5.6393179,56.5229118,53.3354051
2017-08,Females,Seasonally Adjusted,388.03796,24.8396402,412.8776002,6.0162237,56.8829641,53.4607577
2017-08,Females,Trend,387.7550825,27.0470928,414.8021752,6.52048,57.1517944,53.4252231
2017-08,Males,Original,439.1399845,24.8766437,464.0166282,5.3611535,66.7415509,63.1634339
2017-08,Males,Seasonally Adjusted,441.7635489,24.8751956,466.6387445,5.330718,67.1187014,63.5407927
2017-08,Males,Trend,440.3334076,26.0137675,466.347175,5.5781977,67.0830823,63.3410553
2017-08,Persons,Original,826.2680888,48.0127467,874.2808355,5.4916847,61.522238,58.1436307
2017-08,Persons,Seasonally Adjusted,829.8015089,49.7148359,879.5163448,5.6525198,61.8906554,58.3922738
2017-08,Persons,Trend,828.08849,53.0608602,881.1493503,6.0217783,62.0103438,58.2762184
2017-09,Females,Original,389.1835905,24.2692368,413.4528273,5.8698926,56.9144613,53.5736435
2017-09,Females,Seasonally Adjusted,387.9601599,26.3615768,414.3217367,6.362586,57.0340723,53.4052304
2017-09,Females,Trend,388.1532125,26.1259312,414.2791437,6.3063593,57.0376299,53.4406321
2017-09,Males,Original,441.4818511,24.7262918,466.2081429,5.3037023,66.9978865,63.444518
2017-09,Males,Seasonally Adjusted,442.5733947,25.807258,468.3806527,5.5098898,67.3100937,63.6013817
2017-09,Males,Trend,441.2886643,26.1247988,467.4134631,5.5892269,67.1900222,63.4346195
2017-09,Persons,Original,830.6654416,48.9955286,879.6609702,5.5698195,61.8477362,58.4029289
2017-09,Persons,Seasonally Adjusted,830.5335547,52.1688347,882.7023894,5.9101273,62.0615741,58.3936561
2017-09,Persons,Trend,829.4418768,52.25073,881.6926069,5.9261844,62.0042512,58.3297649
2017-10,Females,Original,385.7724349,24.1689338,409.9413686,5.895705,56.392893,53.0681344
2017-10,Females,Seasonally Adjusted,387.4340799,24.9323913,412.3664712,6.0461733,56.7264982,53.2967158
2017-10,Females,Trend,389.1239115,25.6546862,414.7785977,6.1851519,57.062497,53.5330949
2017-10,Males,Original,440.3797594,26.0892074,466.4689667,5.5929138,67.0004175,63.2531419
2017-10,Males,Seasonally Adjusted,441.319903,27.435718,468.755621,5.852883,67.3288569,63.3881777
2017-10,Males,Trend,441.8610367,26.6183332,468.4793699,5.6818581,67.2964126,63.4727259
2017-10,Persons,Original,826.1521943,50.2581411,876.4103354,5.7345446,61.5821692,58.0507122
2017-10,Persons,Seasonally Adjusted,828.7539829,52.3681093,881.1220922,5.9433431,61.9132472,58.2335305
2017-10,Persons,Trend,830.9849481,52.2730194,883.2579675,5.9182053,62.0689018,58.3955368
2017-11,Females,Original,390.1842378,27.0789778,417.2632156,6.4896633,57.3612089,53.6386596
