date,location,unemployment_rate_trend_pct,unemployment_rate_seasonally_adjusted_pct,unemployment_rate_original_pct
1982-09,Australian Capital Territory,7.6827773,,6.321941
1982-09,New South Wales,7.9465118,7.5047118,7.3433856
1982-09,Northern Territory,6.4784735,,6.8425813
1982-09,Queensland,7.3222368,7.3844305,6.9636096
1982-09,South Australia,8.5286899,8.3509767,8.558946
1982-09,Tasmania,10.0824968,10.0058773,9.8915705
1982-09,Victoria,7.009478,6.8459117,6.8775661
1982-09,Western Australia,8.0810939,7.573243,7.4266727
1982-10,Australia,8.1681748,8.2949941,7.7657049
1982-10,Australian Capital Territory,7.804045,,6.9417572
1982-10,New South Wales,8.5297918,8.6830826,8.2040175
1982-10,Northern Territory,6.6180246,,6.6318762
1982-10,Queensland,7.8971952,7.7078865,6.8561149
1982-10,South Australia,8.9139583,8.5749824,8.4598215
1982-10,Tasmania,10.2796065,11.9296475,11.4933868
1982-10,Victoria,7.2975933,7.481548,7.0981336
1982-10,Western Australia,8.3353075,8.794373,8.1087764
1982-11,Australia,8.6200343,8.6796036,8.020573
1982-11,Australian Capital Territory,7.8813589,,7.3764445
1982-11,New South Wales,9.0955763,9.2857406,8.7078019
1982-11,Northern Territory,6.7514828,,7.2784454
1982-11,Queensland,8.5125282,8.3634604,7.42857
1982-11,South Australia,9.35316,9.3614276,8.8158642
1982-11,Tasmania,10.474926,10.4853791,9.8840009
1982-11,Victoria,7.6055013,7.7814178,7.0823568
1982-11,Western Australia,8.6083584,8.6596201,7.9676359
1982-12,Australia,9.0445895,9.4018233,9.6128708
1982-12,Australian Capital Territory,7.9179841,,7.9260277
1982-12,New South Wales,9.6043902,10.1106874,10.2573844
1982-12,Northern Territory,6.8824594,,7.3897112
1982-12,Queensland,9.1023807,9.4383431,9.9062531
1982-12,South Australia,9.8015629,10.0314924,10.202342
1982-12,Tasmania,10.655048,10.8148161,11.5020255
1982-12,Victoria,7.9300163,8.141277,8.5491559
1982-12,Western Australia,8.8996782,8.7710574,9.1131436
1983-01,Australia,9.4152866,9.2973326,10.1153912
1983-01,Australian Capital Territory,7.9228375,,9.3957115
1983-01,New South Wales,10.0255466,9.6249877,10.5211132
1983-01,Northern Territory,7.0058278,,7.4408037
1983-01,Queensland,9.5942865,9.772286,11.0556932
1983-01,South Australia,10.2219293,10.283953,11.0786486
1983-01,Tasmania,10.8051792,10.7383167,12.0906739
1983-01,Victoria,8.2573168,8.1303447,8.6491712
1983-01,Western Australia,9.1798299,9.1607424,10.0504771
1983-02,Australia,9.7233216,9.65847,10.694156
1983-02,Australian Capital Territory,7.8990148,,8.7731485
1983-02,New South Wales,10.3509321,10.3388511,11.3643612
1983-02,Northern Territory,7.0905154,,8.3156197
1983-02,Queensland,9.9587898,10.1752427,11.5513418
1983-02,South Australia,10.6025367,10.4918178,11.1002526
1983-02,Tasmania,10.9158772,10.7331807,11.5361413
1983-02,Victoria,8.5798929,8.4520286,9.3427821
1983-02,Western Australia,9.4232792,9.4657424,10.4894192
1983-03,Australia,9.9670122,9.9516723,10.4188046
1983-03,Australian Capital Territory,7.8403238,,9.259328
1983-03,New South Wales,10.5950122,10.8793339,11.4179574
1983-03,Northern Territory,7.1196757,,6.6500841
1983-03,Queensland,10.2076854,9.9573294,10.6334606
1983-03,South Australia,10.9186661,10.9459689,11.0223817
1983-03,Tasmania,10.9771129,10.391246,10.6594433
1983-03,Victoria,8.8801576,8.7624442,9.1555232
1983-03,Western Australia,9.6139786,9.3987951,9.7642693
1983-04,Australia,10.1510202,10.1520899,10.1849107
1983-04,Australian Capital Territory,7.7426655,,8.929467
1983-04,New South Wales,10.7831163,10.6452345,10.6560198
1983-04,Northern Territory,7.0975066,,5.9086981
1983-04,Queensland,10.3674833,10.4185821,10.7468334
1983-04,South Australia,11.1374173,11.0605314,10.7120691
1983-04,Tasmania,10.9821746,11.013651,10.5425398
1983-04,Victoria,9.1468018,9.34459,9.3892062
1983-04,Western Australia,9.7479361,9.8554791,9.7350046
1983-05,Australia,10.2818258,10.3231978,10.3032446
1983-05,Australian Capital Territory,7.6139138,,7.7145337
1983-05,New South Wales,10.9406265,10.8771124,10.8860997
1983-05,Northern Territory,7.0436389,,7.4674721
1983-05,Queensland,10.463243,10.4412522,10.4867372
1983-05,South Australia,11.2345061,11.2677333,11.0856255
1983-05,Tasmania,10.9290986,11.2155321,11.0585707
1983-05,Victoria,9.3519271,9.6296826,9.6674807
1983-05,Western Australia,9.8318096,9.7206373,9.355644
1983-06,Australia,10.3532915,10.2039741,9.9605223
1983-06,Australian Capital Territory,7.468432,,6.8034399
1983-06,New South Wales,11.0568832,10.9415831,10.6568204
1983-06,Northern Territory,6.9928499,,5.7163963
1983-06,Queensland,10.5159257,10.297728,9.9076678
1983-06,South Australia,11.1987916,11.5082665,11.1995102
1983-06,Tasmania,10.8323535,10.6528426,10.2415928
1983-06,Victoria,9.4632396,9.3415831,9.1493491
1983-06,Western Australia,9.8946823,9.7032242,9.466789
1983-07,Australia,10.3521271,10.5242925,9.84275
1983-07,Australian Capital Territory,7.3212096,,6.356429
1983-07,New South Wales,11.1079373,11.0911054,10.4302145
1983-07,Northern Territory,6.9573949,,8.5007948
1983-07,Queensland,10.5004951,10.8727112,10.2182003
1983-07,South Australia,11.0410247,11.2644834,10.7423084
1983-07,Tasmania,10.7092066,10.7042697,9.8443025
1983-07,Victoria,9.4557632,9.4757553,8.8222698
1983-07,Western Australia,9.9719545,10.1502613,9.8510677
1983-08,Australia,10.276359,10.2186551,9.9138025
1983-08,Australian Capital Territory,7.1795478,,6.1565473
1983-08,New South Wales,11.075916,11.1095962,10.7271706
1983-08,Northern Territory,6.9315907,,9.1718257
1983-08,Queensland,10.3970091,10.5519643,10.1051201
1983-08,South Australia,10.7980248,10.5400696,10.6207138
1983-08,Tasmania,10.5752688,10.5474545,10.2595222
1983-08,Victoria,9.3348178,9.3254308,8.8798488
1983-08,Western Australia,10.0634834,9.5400369,9.4937632
1983-09,Australia,10.1419396,10.3378673,10.182863
1983-09,Australian Capital Territory,7.047049,,6.4119193
1983-09,New South Wales,10.9585505,11.1962414,10.9838136
1983-09,Northern Territory,6.9220522,,8.5511487
1983-09,Queensland,10.1957561,10.2591038,9.6907109
1983-09,South Australia,10.5421146,10.4234161,10.6520298
1983-09,Tasmania,10.445599,10.2603569,10.1474989
1983-09,Victoria,9.1571817,9.6272729,9.6190224
1983-09,Western Australia,10.1367944,10.2229256,10.0455294
1983-10,Australia,9.9703038,10.008152,9.3452409
1983-10,Australian Capital Territory,6.9233021,,6.3842093
1983-10,New South Wales,10.755807,10.9569005,10.383935
1983-10,Northern Territory,6.9462787,,4.0932899
1983-10,Queensland,9.9243859,9.8772878,8.8521766
1983-10,South Australia,10.3344603,10.1858969,10.0318034
1983-10,Tasmania,10.3327644,10.4882634,10.1482216
1983-10,Victoria,8.9650473,8.8468681,8.3704148
1983-10,Western Australia,10.1574267,10.1132168,9.2447937
1983-11,Australia,9.7873646,9.6544893,8.9224163
1983-11,Australian Capital Territory,6.7999707,,5.1428074
1983-11,New South Wales,10.5026303,10.1358506,9.5010264
1983-11,Northern Territory,7.0274695,,6.0982399
1983-11,Queensland,9.6487132,9.7069016,8.6771135
1983-11,South Australia,10.206274,10.3178872,9.7056301
1983-11,Tasmania,10.2461635,10.5240972,10.0577937
1983-11,Victoria,8.7926912,8.7663646,8.0032513
1983-11,Western Australia,10.1165355,10.4672048,9.6927582
1983-12,Australia,9.6118582,9.4571457,9.6550164
1983-12,Australian Capital Territory,6.6725426,,6.8251556
1983-12,New South Wales,10.2507826,10.1286978,10.2223285
1983-12,Northern Territory,7.1866109,,6.7021496
1983-12,Queensland,9.4287308,8.981944,9.294927
1983-12,South Australia,10.1462545,10.1077926,10.2970133
1983-12,Tasmania,10.194854,9.9159999,10.3986596
1983-12,Victoria,8.6400752,8.4475159,8.8721299
1983-12,Western Australia,10.0173354,10.0707602,10.3527394
1984-01,Australia,9.4656452,9.4948492,10.2996195
1984-01,Australian Capital Territory,6.5354998,,7.6831498
1984-01,New South Wales,10.0462487,10.0655758,10.9799539
1984-01,Northern Territory,7.4218241,,7.2651364
1984-01,Queensland,9.3080128,9.4843335,10.6715506
1984-01,South Australia,10.0980413,9.9860207,10.7985994
1984-01,Tasmania,10.1867687,9.7538816,10.8961083
1984-01,Victoria,8.5010166,8.6058683,9.1602244
1984-01,Western Australia,9.897329,9.5808235,10.4469272
1984-02,Australia,9.3546338,9.3854549,10.3703834
1984-02,Australian Capital Territory,6.3788679,,7.92752
1984-02,New South Wales,9.9007174,9.9996175,10.9839001
1984-02,Northern Territory,7.7094612,,8.4429616
1984-02,Queensland,9.2907969,9.0030279,10.1957708
1984-02,South Australia,10.0157109,9.9349186,10.5187603
1984-02,Tasmania,10.2190791,10.5679834,11.3268539
1984-02,Victoria,8.3667229,8.6779,9.604127
1984-02,Western Australia,9.8039494,9.7704012,10.7861712
1984-03,Australia,9.2687267,9.2083523,9.7171554
1984-03,Australian Capital Territory,6.1972496,,7.5829038
1984-03,New South Wales,9.7877619,9.7700485,10.3239045
1984-03,Northern Territory,8.0076368,,8.6067427
1984-03,Queensland,9.3516896,9.4773266,10.145244
1984-03,South Australia,9.8863292,9.9408777,10.0551932
1984-03,Tasmania,10.2807281,9.4027544,9.7921672
1984-03,Victoria,8.2135439,8.0293627,8.456147
1984-03,Western Australia,9.749973,9.9979148,10.446496
1984-04,Australia,9.1951866,9.3700193,9.4452821
1984-04,Australian Capital Territory,5.9947383,,7.0032937
1984-04,New South Wales,9.6662617,9.9852438,10.0018483
1984-04,Northern Territory,8.2548658,,11.6144953
1984-04,Queensland,9.455819,9.6197376,9.9306782
1984-04,South Australia,9.741415,9.767761,9.4928502
1984-04,Tasmania,10.358188,10.475499,10.1608609
1984-04,Victoria,8.0352028,8.185329,8.2982706
1984-04,Western Australia,9.7437325,9.8054965,9.7742561
1984-05,Australia,9.1187901,8.9365346,8.9201357
1984-05,Australian Capital Territory,5.7808349,,5.4399428
1984-05,New South Wales,9.5118554,9.4497558,9.453471
1984-05,Northern Territory,8.3843707,,6.4884554
1984-05,Queensland,9.5639226,9.5275941,9.5815815
1984-05,South Australia,9.6147419,9.5003369,9.3361477
1984-05,Tasmania,10.4327348,10.387472,10.2544436
1984-05,Victoria,7.8403752,7.677477,7.7204477
1984-05,Western Australia,9.7557951,9.4974016,9.2556601
1984-06,Australia,9.0342748,9.0962269,8.8684861
1984-06,Australian Capital Territory,5.5714248,,5.0510103
1984-06,New South Wales,9.3420122,9.6846603,9.4415733
1984-06,Northern Territory,8.3454349,,8.0639234
1984-06,Queensland,9.6725746,9.5815594,9.2170978
1984-06,South Australia,9.5337155,9.3921467,9.1114347
1984-06,Tasmania,10.4721545,10.7167897,10.3734599
1984-06,Victoria,7.6583242,7.7640651,7.604801
1984-06,Western Australia,9.7433321,10.0106172,9.8234167
1984-07,Australia,8.944698,8.9210618,8.351755
1984-07,Australian Capital Territory,5.3777167,,5.1574921
1984-07,New South Wales,9.1876169,8.9058279,8.3837777
1984-07,Northern Territory,8.1477019,,7.8788377
1984-07,Queensland,9.7808051,9.7757919,9.2475882
1984-07,South Australia,9.5146263,9.5678348,9.1569816
1984-07,Tasmania,10.4503468,11.9606913,10.9450535
1984-07,Victoria,7.5086744,7.5954374,7.0595406
1984-07,Western Australia,9.6557172,9.801899,9.5166721
1984-08,Australia,8.8554609,8.8280572,8.5431502
1984-08,Australian Capital Territory,5.2043454,,4.1776193
1984-08,New South Wales,9.0599266,9.1647397,8.851345
1984-08,Northern Territory,7.8442228,,7.8311383
1984-08,Queensland,9.8893295,10.1419903,9.7463336
1984-08,South Australia,9.5583684,9.4525788,9.4966929
1984-08,Tasmania,10.3542307,11.565915,11.2033455
1984-08,Victoria,7.4105145,7.3670538,6.9975769
1984-08,Western Australia,9.4871348,9.0195662,8.8989984
1984-09,Australia,8.763388,8.7347146,8.6210865
1984-09,Australian Capital Territory,5.0504689,,4.7398104
1984-09,New South Wales,8.9572828,8.9425972,8.8019824
1984-09,Northern Territory,7.5098166,,7.3652986
1984-09,Queensland,9.9821125,9.8102296,9.3050664
1984-09,South Australia,9.6188978,9.8074973,9.9934968
1984-09,Tasmania,10.1792654,10.5583392,10.4997722
1984-09,Victoria,7.3492611,7.3926925,7.3647382
1984-09,Western Australia,9.2592446,9.5147709,9.3588706
1984-10,Australia,8.677963,8.6955627,8.1098213
1984-10,Australian Capital Territory,4.9120395,,4.0165492
1984-10,New South Wales,8.8853291,9.0404184,8.5673701
1984-10,Northern Territory,7.2093433,,5.7323573
1984-10,Queensland,10.0556105,10.1602736,9.1838947
1984-10,South Australia,9.6411387,9.6791222,9.5036212
1984-10,Tasmania,9.9319057,9.7848125,9.5156906
1984-10,Victoria,7.3102613,6.8603266,6.4701877
1984-10,Western Australia,8.999542,9.3628113,8.4856791
1984-11,Australia,8.6081525,8.6794595,7.9916072
1984-11,Australian Capital Territory,4.7899626,,4.4877115
1984-11,New South Wales,8.8426535,8.9355955,8.3643329
1984-11,Northern Territory,6.9830594,,5.5920047
1984-11,Queensland,10.095499,10.4789578,9.4149474
1984-11,South Australia,9.6028495,9.0967462,8.5359182
1984-11,Tasmania,9.6392747,9.4854902,9.1770472
1984-11,Victoria,7.2935124,7.3133186,6.6756119
1984-11,Western Australia,8.7434697,8.5673578,7.9433302
1984-12,Australia,8.555142,8.5193113,8.6376821
1984-12,Australian Capital Territory,4.6931089,,4.942011
1984-12,New South Wales,8.8213833,8.6931505,8.7210362
1984-12,Northern Territory,6.8309595,,7.6945595
1984-12,Queensland,10.098489,9.7398944,9.9515316
1984-12,South Australia,9.4916884,9.711608,9.8975464
1984-12,Tasmania,9.3404912,8.9629098,9.2686063
1984-12,Victoria,7.272272,7.2559373,7.5890435
1984-12,Western Australia,8.5336498,8.3409827,8.5207885
1985-01,Australia,8.5208306,8.5524902,9.2507023
1985-01,Australian Capital Territory,4.6265153,,5.2922401
1985-01,New South Wales,8.8287862,8.790933,9.554959
1985-01,Northern Territory,6.7541976,,7.5639398
1985-01,Queensland,10.0787915,9.9973457,11.0838394
1985-01,South Australia,9.3259054,9.3764385,10.1333852
1985-01,Tasmania,9.0779748,9.187506,10.1386762
1985-01,Victoria,7.2431614,7.35701,7.8092869
1985-01,Western Australia,8.4055713,8.2339989,8.8837047
1985-02,Australia,8.4978051,8.3889469,9.2731703
1985-02,Australian Capital Territory,4.5962625,,6.1195039
1985-02,New South Wales,8.8599398,8.7405374,9.6191155
1985-02,Northern Territory,6.7570151,,6.8186733
1985-02,Queensland,10.0528186,10.0404891,11.3195045
1985-02,South Australia,9.1348809,8.8910264,9.4830518
1985-02,Tasmania,8.8814787,8.5782488,9.2373709
1985-02,Victoria,7.207264,7.0463136,7.838829
1985-02,Western Australia,8.3435528,8.3509327,9.2250479
1985-03,Australia,8.4779572,8.6654154,9.1779266
1985-03,Australian Capital Territory,4.6079871,,5.246488
1985-03,New South Wales,8.9174083,9.0960821,9.6375835
1985-03,Northern Territory,6.8228883,,7.5852448
1985-03,Queensland,10.0215332,10.0371486,10.7830698
1985-03,South Australia,8.9491306,9.0507999,9.1495736
1985-03,Tasmania,8.7670291,8.4926294,8.9093134
1985-03,Victoria,7.1627905,7.6178757,8.0157744
1985-03,Western Australia,8.335278,8.4836639,8.9816376
1985-04,Australia,8.4498446,8.4015505,8.5409185
1985-04,Australian Capital Territory,4.6586734,,4.4951111
1985-04,New South Wales,8.979864,8.877165,8.909219
1985-04,Northern Territory,6.9295932,,5.7270971
1985-04,Queensland,9.9758045,10.0151347,10.4108293
1985-04,South Australia,8.8055857,8.9015721,8.6973492
1985-04,Tasmania,8.736212,8.5350213,8.4065562
1985-04,Victoria,7.1000519,7.1619672,7.3298747
1985-04,Western Australia,8.3388726,8.2359591,8.340912
1985-05,Australia,8.4032108,8.3758107,8.3817007
1985-05,Australian Capital Territory,4.7426585,,5.3154596
1985-05,New South Wales,9.0146293,9.0090115,9.0105421
1985-05,Northern Territory,7.0657109,,7.4348684
1985-05,Queensland,9.9042101,9.7946101,9.8790451
1985-05,South Australia,8.7099485,8.460013,8.3077198
1985-05,Tasmania,8.7722992,8.6929982,8.5267061
1985-05,Victoria,7.016934,6.8430301,6.8863287
1985-05,Western Australia,8.3004968,8.5002294,8.385934
1985-06,Australia,8.335241,8.5714177,8.361045
1985-06,Australian Capital Territory,4.8514499,,4.3452323
1985-06,New South Wales,8.9869432,9.166315,8.9399233
1985-06,Northern Territory,7.2198599,,6.8718826
1985-06,Queensland,9.793179,9.9406158,9.6051299
1985-06,South Australia,8.6574413,8.7472753,8.468732
1985-06,Tasmania,8.8543425,9.7604328,9.5097268
1985-06,Victoria,6.9252971,7.1985812,7.0434757
1985-06,Western Australia,8.2136753,8.3681899,8.2550234
1985-07,Australia,8.2465508,8.3100097,7.7969733
1985-07,Australian Capital Territory,4.9646987,,4.331781
1985-07,New South Wales,8.8904192,8.8017328,8.3004471
1985-07,Northern Territory,7.3572302,,6.861293
1985-07,Queensland,9.6374858,9.7628733,9.2473831
1985-07,South Australia,8.6198993,8.5317373,8.1784077
1985-07,Tasmania,8.9566578,9.2567306,8.4363395
1985-07,Victoria,6.8273887,6.8380996,6.360604
1985-07,Western Australia,8.0903182,7.9733436,7.7241049
1985-08,Australia,8.1404685,8.1550494,7.9011729
1985-08,Australian Capital Territory,5.0712426,,3.9603378
1985-08,New South Wales,8.7423342,9.0203967,8.7247318
1985-08,Northern Territory,7.4586237,,6.586987
1985-08,Queensland,9.4517996,9.3526239,8.9702298
1985-08,South Australia,8.5822137,8.6319221,8.6640641
1985-08,Tasmania,9.0572486,8.9458133,8.6185964
1985-08,Victoria,6.7305991,6.4875172,6.1531723
1985-08,Western Australia,7.9517425,8.0856934,7.9123487
1985-09,Australia,8.0334285,8.0572057,7.9583341
1985-09,Australian Capital Territory,5.1597465,,5.0923221
1985-09,New South Wales,8.5803619,8.6023891,8.5097459
1985-09,Northern Territory,7.5087073,,8.0238416
1985-09,Queensland,9.2572224,9.2204097,8.7814143
1985-09,South Australia,8.537433,8.6832806,8.8494876
1985-09,Tasmania,9.1421383,9.9335485,9.8658334
1985-09,Victoria,6.6451578,6.6735957,6.609033
1985-09,Western Australia,7.8237137,7.574359,7.4556198
1985-10,Australia,7.9437493,7.8487569,7.3199628
1985-10,Australian Capital Territory,5.2188524,,3.784634
1985-10,New South Wales,8.4395429,7.9748829,7.5466066
1985-10,Northern Territory,7.51153,,6.8847642
1985-10,Queensland,9.0855087,9.1502067,8.316464
1985-10,South Australia,8.4923414,8.3414965,8.177603
1985-10,Tasmania,9.2055155,9.1688653,8.9582314
1985-10,Victoria,6.5869698,6.7352423,6.3364181
1985-10,Western Australia,7.7447244,7.7421229,6.9580106
1985-11,Australia,7.8815088,7.9505065,7.3143716
1985-11,Australian Capital Territory,5.2428757,,4.912957
1985-11,New South Wales,8.3497392,8.1638551,7.629156
1985-11,Northern Territory,7.4851099,,8.3625506
1985-11,Queensland,8.9548444,9.1732907,8.2587022
1985-11,South Australia,8.4450638,8.7815552,8.2278587
1985-11,Tasmania,9.2395942,8.9109483,8.6619398
1985-11,Victoria,6.5546948,6.5987415,6.0360764
1985-11,Western Australia,7.7298412,7.7883203,7.2290322
1985-12,Australia,7.8525358,7.7846868,7.8795576
1985-12,Australian Capital Territory,5.2265037,,5.4577222
1985-12,New South Wales,8.3244302,8.3460727,8.333491
1985-12,Northern Territory,7.4363399,,6.5986326
1985-12,Queensland,8.8831502,8.7123564,8.8781777
1985-12,South Australia,8.4094529,8.2229346,8.3686218
1985-12,Tasmania,9.2374134,8.7975872,9.0429483
1985-12,Victoria,6.5473249,6.3654032,6.6215406
1985-12,Western Australia,7.7727524,7.7259855,7.8514806
1986-01,Australia,7.8513908,7.8064358,8.4684459
1986-01,Australian Capital Territory,5.168729,,6.8012373
1986-01,New South Wales,8.3352676,8.315103,9.0240186
1986-01,Northern Territory,7.3592031,,7.0920836
1986-01,Queensland,8.8669571,8.7502684,9.5693159
1986-01,South Australia,8.3886232,8.5283132,9.233388
