region_code,sa2_code,sa2_name,sex,year,population,is_total_row
AON,48006,Virginia - Waterloo Corner - Dry Creek North,Females,2036,4492,False
AON,,SUBTOTAL Adelaide - Outer North,Females,2016,63642,True
AON,,SUBTOTAL Adelaide - Outer North,Females,2021,70263,True
AON,,SUBTOTAL Adelaide - Outer North,Females,2026,76748,True
AON,,SUBTOTAL Adelaide - Outer North,Females,2031,83833,True
AON,,SUBTOTAL Adelaide - Outer North,Females,2036,91232,True
AN,,TOTAL Adelaide - North,Females,2016,215815,True
AN,,TOTAL Adelaide - North,Females,2021,228404,True
AN,,TOTAL Adelaide - North,Females,2026,241735,True
AN,,TOTAL Adelaide - North,Females,2031,254404,True
AN,,TOTAL Adelaide - North,Females,2036,266276,True
AIS,41056,Brighton (SA),Females,2016,7429,False
AIS,41056,Brighton (SA),Females,2021,7539,False
AIS,41056,Brighton (SA),Females,2026,7665,False
AIS,41056,Brighton (SA),Females,2031,7816,False
AIS,41056,Brighton (SA),Females,2036,7939,False
AIS,41057,Glenelg (SA),Females,2016,10697,False
AIS,41057,Glenelg (SA),Females,2021,10820,False
AIS,41057,Glenelg (SA),Females,2026,10986,False
AIS,41057,Glenelg (SA),Females,2031,11226,False
AIS,41057,Glenelg (SA),Females,2036,11405,False
AIS,41058,Edwardstown,Females,2016,7084,False
AIS,41058,Edwardstown,Females,2021,7312,False
AIS,41058,Edwardstown,Females,2026,7634,False
AIS,41058,Edwardstown,Females,2031,7904,False
AIS,41058,Edwardstown,Females,2036,8108,False
AIS,41059,Hallett Cove,Females,2016,6377,False
AIS,41059,Hallett Cove,Females,2021,6514,False
AIS,41059,Hallett Cove,Females,2026,6575,False
AIS,41059,Hallett Cove,Females,2031,6661,False
AIS,41059,Hallett Cove,Females,2036,6775,False
AIS,41060,Marino - Seaview Downs,Females,2016,4839,False
AIS,41060,Marino - Seaview Downs,Females,2021,4967,False
AIS,41060,Marino - Seaview Downs,Females,2026,5282,False
AIS,41060,Marino - Seaview Downs,Females,2031,5661,False
AIS,41060,Marino - Seaview Downs,Females,2036,5741,False
AIS,41061,Mitchell Park,Females,2016,8093,False
AIS,41061,Mitchell Park,Females,2021,8611,False
AIS,41061,Mitchell Park,Females,2026,9241,False
AIS,41061,Mitchell Park,Females,2031,9950,False
AIS,41061,Mitchell Park,Females,2036,10253,False
AIS,41062,Morphettville,Females,2016,7825,False
AIS,41062,Morphettville,Females,2021,8363,False
AIS,41062,Morphettville,Females,2026,8819,False
AIS,41062,Morphettville,Females,2031,9225,False
AIS,41062,Morphettville,Females,2036,9513,False
AIS,41063,Sheidow Park - Trott Park,Females,2016,5239,False
AIS,41063,Sheidow Park - Trott Park,Females,2021,5461,False
AIS,41063,Sheidow Park - Trott Park,Females,2026,5708,False
AIS,41063,Sheidow Park - Trott Park,Females,2031,5915,False
AIS,41063,Sheidow Park - Trott Park,Females,2036,5977,False
AIS,41064,Warradale,Females,2016,8023,False
AIS,41064,Warradale,Females,2021,8849,False
AIS,41064,Warradale,Females,2026,9219,False
AIS,41064,Warradale,Females,2031,9515,False
AIS,41064,Warradale,Females,2036,9627,False
AIS,41065,Belair,Females,2016,2395,False
AIS,41065,Belair,Females,2021,2411,False
AIS,41065,Belair,Females,2026,2423,False
AIS,41065,Belair,Females,2031,2447,False
AIS,41065,Belair,Females,2036,2507,False
AIS,41066,Bellevue Heights,Females,2016,3954,False
AIS,41066,Bellevue Heights,Females,2021,3970,False
AIS,41066,Bellevue Heights,Females,2026,4116,False
AIS,41066,Bellevue Heights,Females,2031,4383,False
AIS,41066,Bellevue Heights,Females,2036,4784,False
AIS,41067,Blackwood,Females,2016,6218,False
AIS,41067,Blackwood,Females,2021,6484,False
AIS,41067,Blackwood,Females,2026,6823,False
AIS,41067,Blackwood,Females,2031,6926,False
AIS,41067,Blackwood,Females,2036,7099,False
AIS,41068,Colonel Light Gardens,Females,2016,8318,False
AIS,41068,Colonel Light Gardens,Females,2021,8204,False
AIS,41068,Colonel Light Gardens,Females,2026,8204,False
AIS,41068,Colonel Light Gardens,Females,2031,8271,False
AIS,41068,Colonel Light Gardens,Females,2036,8341,False
AIS,41069,Mitcham (SA),Females,2016,8476,False
AIS,41069,Mitcham (SA),Females,2021,8472,False
AIS,41069,Mitcham (SA),Females,2026,8533,False
AIS,41069,Mitcham (SA),Females,2031,8648,False
AIS,41069,Mitcham (SA),Females,2036,8792,False
AIS,41070,Panorama,Females,2016,4242,False
AIS,41070,Panorama,Females,2021,4360,False
AIS,41070,Panorama,Females,2026,4445,False
AIS,41070,Panorama,Females,2031,4524,False
AIS,41070,Panorama,Females,2036,4581,False
AIS,,SUBTOTAL Adelaide - Inner South,Females,2016,99209,True
AIS,,SUBTOTAL Adelaide - Inner South,Females,2021,102335,True
AIS,,SUBTOTAL Adelaide - Inner South,Females,2026,105674,True
AIS,,SUBTOTAL Adelaide - Inner South,Females,2031,109074,True
AIS,,SUBTOTAL Adelaide - Inner South,Females,2036,111443,True
AOS,41071,Aberfoyle Park,Females,2016,6081,False
AOS,41071,Aberfoyle Park,Females,2021,6040,False
AOS,41071,Aberfoyle Park,Females,2026,6056,False
AOS,41071,Aberfoyle Park,Females,2031,6098,False
AOS,41071,Aberfoyle Park,Females,2036,6148,False
AOS,41072,Aldinga,Females,2016,8007,False
AOS,41072,Aldinga,Females,2021,8389,False
AOS,41072,Aldinga,Females,2026,9446,False
AOS,41072,Aldinga,Females,2031,9952,False
AOS,41072,Aldinga,Females,2036,10234,False
AOS,41073,Christie Downs,Females,2016,4877,False
AOS,41073,Christie Downs,Females,2021,4896,False
AOS,41073,Christie Downs,Females,2026,4937,False
AOS,41073,Christie Downs,Females,2031,5149,False
AOS,41073,Christie Downs,Females,2036,5377,False
AOS,41075,Clarendon,Females,2016,1384,False
AOS,41075,Clarendon,Females,2021,1397,False
AOS,41075,Clarendon,Females,2026,1428,False
AOS,41075,Clarendon,Females,2031,1443,False
AOS,41075,Clarendon,Females,2036,1480,False
AOS,41076,Coromandel Valley,Females,2016,2158,False
AOS,41076,Coromandel Valley,Females,2021,2184,False
AOS,41076,Coromandel Valley,Females,2026,2226,False
AOS,41076,Coromandel Valley,Females,2031,2268,False
AOS,41076,Coromandel Valley,Females,2036,2331,False
AOS,41077,Flagstaff Hill,Females,2016,5330,False
AOS,41077,Flagstaff Hill,Females,2021,5519,False
AOS,41077,Flagstaff Hill,Females,2026,5764,False
AOS,41077,Flagstaff Hill,Females,2031,6007,False
AOS,41077,Flagstaff Hill,Females,2036,6168,False
AOS,41078,Hackham - Onkaparinga Hills,Females,2016,3242,False
AOS,41078,Hackham - Onkaparinga Hills,Females,2021,3340,False
AOS,41078,Hackham - Onkaparinga Hills,Females,2026,3561,False
AOS,41078,Hackham - Onkaparinga Hills,Females,2031,4006,False
AOS,41078,Hackham - Onkaparinga Hills,Females,2036,4569,False
AOS,41079,Hackham West - Huntfield Heights,Females,2016,3901,False
AOS,41079,Hackham West - Huntfield Heights,Females,2021,3965,False
AOS,41079,Hackham West - Huntfield Heights,Females,2026,4008,False
AOS,41079,Hackham West - Huntfield Heights,Females,2031,4059,False
AOS,41079,Hackham West - Huntfield Heights,Females,2036,4131,False
AOS,41083,McLaren Vale,Females,2016,3105,False
AOS,41083,McLaren Vale,Females,2021,3707,False
AOS,41083,McLaren Vale,Females,2026,4351,False
AOS,41083,McLaren Vale,Females,2031,4489,False
AOS,41083,McLaren Vale,Females,2036,4547,False
AOS,41084,Morphett Vale - East,Females,2016,6979,False
AOS,41084,Morphett Vale - East,Females,2021,7172,False
AOS,41084,Morphett Vale - East,Females,2026,7232,False
AOS,41084,Morphett Vale - East,Females,2031,7321,False
AOS,41084,Morphett Vale - East,Females,2036,7404,False
AOS,41085,Morphett Vale - West,Females,2016,4846,False
AOS,41085,Morphett Vale - West,Females,2021,5092,False
AOS,41085,Morphett Vale - West,Females,2026,5159,False
AOS,41085,Morphett Vale - West,Females,2031,5235,False
AOS,41085,Morphett Vale - West,Females,2036,5293,False
AOS,41086,Reynella,Females,2016,5158,False
AOS,41086,Reynella,Females,2021,5210,False
AOS,41086,Reynella,Females,2026,5289,False
AOS,41086,Reynella,Females,2031,5384,False
AOS,41086,Reynella,Females,2036,5467,False
AOS,41087,Seaford (SA),Females,2016,11663,False
AOS,41087,Seaford (SA),Females,2021,12665,False
AOS,41087,Seaford (SA),Females,2026,13231,False
AOS,41087,Seaford (SA),Females,2031,13685,False
AOS,41087,Seaford (SA),Females,2036,14179,False
AOS,41088,Willunga,Females,2016,1744,False
AOS,41088,Willunga,Females,2021,1793,False
AOS,41088,Willunga,Females,2026,1812,False
AOS,41088,Willunga,Females,2031,1837,False
AOS,41088,Willunga,Females,2036,1905,False
AOS,41089,Woodcroft,Females,2016,5953,False
AOS,41089,Woodcroft,Females,2021,5935,False
AOS,41089,Woodcroft,Females,2026,5944,False
AOS,41089,Woodcroft,Females,2031,5987,False
AOS,41089,Woodcroft,Females,2036,6044,False
AOS,48001,Christies Beach - Lonsdale,Females,2016,5210,False
AOS,48001,Christies Beach - Lonsdale,Females,2021,5599,False
AOS,48001,Christies Beach - Lonsdale,Females,2026,5899,False
AOS,48001,Christies Beach - Lonsdale,Females,2031,6193,False
AOS,48001,Christies Beach - Lonsdale,Females,2036,6384,False
AOS,48002,Happy Valley - Happy Valley Reservoir,Females,2016,7023,False
AOS,48002,Happy Valley - Happy Valley Reservoir,Females,2021,7115,False
AOS,48002,Happy Valley - Happy Valley Reservoir,Females,2026,7140,False
AOS,48002,Happy Valley - Happy Valley Reservoir,Females,2031,7207,False
AOS,48002,Happy Valley - Happy Valley Reservoir,Females,2036,7299,False
AOS,,SUBTOTAL Adelaide - Outer South,Females,2016,86661,True
AOS,,SUBTOTAL Adelaide - Outer South,Females,2021,90017,True
AOS,,SUBTOTAL Adelaide - Outer South,Females,2026,93483,True
AOS,,SUBTOTAL Adelaide - Outer South,Females,2031,96320,True
AOS,,SUBTOTAL Adelaide - Outer South,Females,2036,98960,True
AS,,TOTAL Adelaide - South,Females,2016,185870,True
AS,,TOTAL Adelaide - South,Females,2021,192352,True
AS,,TOTAL Adelaide - South,Females,2026,199157,True
AS,,TOTAL Adelaide - South,Females,2031,205395,True
AS,,TOTAL Adelaide - South,Females,2036,210403,True
AW,41090,Beverley,Females,2016,3971,False
AW,41090,Beverley,Females,2021,4298,False
AW,41090,Beverley,Females,2026,4550,False
AW,41090,Beverley,Females,2031,4771,False
AW,41090,Beverley,Females,2036,4964,False
AW,41091,Flinders Park,Females,2016,7649,False
AW,41091,Flinders Park,Females,2021,7942,False
AW,41091,Flinders Park,Females,2026,8366,False
AW,41091,Flinders Park,Females,2031,8775,False
AW,41091,Flinders Park,Females,2036,9169,False
AW,41092,Henley Beach,Females,2016,7650,False
AW,41092,Henley Beach,Females,2021,7817,False
AW,41092,Henley Beach,Females,2026,8051,False
AW,41092,Henley Beach,Females,2031,8307,False
AW,41092,Henley Beach,Females,2036,8631,False
AW,41093,Hindmarsh - Brompton,Females,2016,9109,False
AW,41093,Hindmarsh - Brompton,Females,2021,9805,False
AW,41093,Hindmarsh - Brompton,Females,2026,10432,False
AW,41093,Hindmarsh - Brompton,Females,2031,11185,False
AW,41093,Hindmarsh - Brompton,Females,2036,12053,False
AW,41094,Royal Park - Hendon - Albert Park,Females,2016,3121,False
AW,41094,Royal Park - Hendon - Albert Park,Females,2021,3194,False
AW,41094,Royal Park - Hendon - Albert Park,Females,2026,3195,False
AW,41094,Royal Park - Hendon - Albert Park,Females,2031,3229,False
AW,41094,Royal Park - Hendon - Albert Park,Females,2036,3310,False
AW,41095,Seaton - Grange,Females,2016,8701,False
AW,41095,Seaton - Grange,Females,2021,9388,False
AW,41095,Seaton - Grange,Females,2026,9697,False
AW,41095,Seaton - Grange,Females,2031,10076,False
AW,41095,Seaton - Grange,Females,2036,10494,False
AW,41096,West Lakes,Females,2016,7644,False
AW,41096,West Lakes,Females,2021,7772,False
AW,41096,West Lakes,Females,2026,8130,False
AW,41096,West Lakes,Females,2031,8549,False
AW,41096,West Lakes,Females,2036,9041,False
AW,41097,Woodville - Cheltenham,Females,2016,8950,False
AW,41097,Woodville - Cheltenham,Females,2021,9714,False
AW,41097,Woodville - Cheltenham,Females,2026,10204,False
AW,41097,Woodville - Cheltenham,Females,2031,10501,False
AW,41097,Woodville - Cheltenham,Females,2036,10906,False
AW,41099,Largs Bay - Semaphore,Females,2016,7627,False
AW,41099,Largs Bay - Semaphore,Females,2021,7618,False
AW,41099,Largs Bay - Semaphore,Females,2026,7939,False
AW,41099,Largs Bay - Semaphore,Females,2031,8363,False
AW,41099,Largs Bay - Semaphore,Females,2036,8656,False
AW,41101,Port Adelaide,Females,2016,5422,False
AW,41101,Port Adelaide,Females,2021,5727,False
AW,41101,Port Adelaide,Females,2026,6237,False
AW,41101,Port Adelaide,Females,2031,6914,False
AW,41101,Port Adelaide,Females,2036,7525,False
AW,41105,Fulham,Females,2016,1412,False
AW,41105,Fulham,Females,2021,1424,False
AW,41105,Fulham,Females,2026,1430,False
AW,41105,Fulham,Females,2031,1452,False
AW,41105,Fulham,Females,2036,1494,False
AW,41106,Lockleys,Females,2016,6576,False
AW,41106,Lockleys,Females,2021,6799,False
AW,41106,Lockleys,Females,2026,6992,False
AW,41106,Lockleys,Females,2031,7236,False
AW,41106,Lockleys,Females,2036,7501,False
AW,41107,Plympton,Females,2016,12692,False
AW,41107,Plympton,Females,2021,13056,False
AW,41107,Plympton,Females,2026,13577,False
AW,41107,Plympton,Females,2031,14225,False
AW,41107,Plympton,Females,2036,14980,False
AW,41108,Richmond (SA),Females,2016,8612,False
AW,41108,Richmond (SA),Females,2021,8740,False
AW,41108,Richmond (SA),Females,2026,9189,False
AW,41108,Richmond (SA),Females,2031,9697,False
AW,41108,Richmond (SA),Females,2036,10021,False
AW,48003,North Haven - Torrens Island,Females,2016,7461,False
AW,48003,North Haven - Torrens Island,Females,2021,7418,False
AW,48003,North Haven - Torrens Island,Females,2026,7622,False
AW,48003,North Haven - Torrens Island,Females,2031,7791,False
AW,48003,North Haven - Torrens Island,Females,2036,8049,False
AW,48005,The Parks - Dry Creek South,Females,2016,9547,False
AW,48005,The Parks - Dry Creek South,Females,2021,9820,False
AW,48005,The Parks - Dry Creek South,Females,2026,10269,False
AW,48005,The Parks - Dry Creek South,Females,2031,10560,False
AW,48005,The Parks - Dry Creek South,Females,2036,10953,False
AW,48007,West Beach - Adelaide Airport,Females,2016,2609,False
AW,48007,West Beach - Adelaide Airport,Females,2021,2654,False
AW,48007,West Beach - Adelaide Airport,Females,2026,2711,False
AW,48007,West Beach - Adelaide Airport,Females,2031,2783,False
AW,48007,West Beach - Adelaide Airport,Females,2036,2881,False
AW,,TOTAL Adelaide - West,Females,2016,118753,True
AW,,TOTAL Adelaide - West,Females,2021,123185,True
AW,,TOTAL Adelaide - West,Females,2026,128591,True
AW,,TOTAL Adelaide - West,Females,2031,134414,True
AW,,TOTAL Adelaide - West,Females,2036,140628,True
AH,41003,Adelaide Hills,Females,2016,3396,False
AH,41003,Adelaide Hills,Females,2021,3376,False
AH,41003,Adelaide Hills,Females,2026,3369,False
AH,41003,Adelaide Hills,Females,2031,3373,False
AH,41003,Adelaide Hills,Females,2036,3389,False
AH,41004,Aldgate - Stirling,Females,2016,9056,False
AH,41004,Aldgate - Stirling,Females,2021,9056,False
AH,41004,Aldgate - Stirling,Females,2026,9024,False
AH,41004,Aldgate - Stirling,Females,2031,9001,False
AH,41004,Aldgate - Stirling,Females,2036,8954,False
AH,41005,Hahndorf - Echunga,Females,2016,2303,False
AH,41005,Hahndorf - Echunga,Females,2021,2310,False
AH,41005,Hahndorf - Echunga,Females,2026,2349,False
AH,41005,Hahndorf - Echunga,Females,2031,2406,False
AH,41005,Hahndorf - Echunga,Females,2036,2459,False
AH,41006,Lobethal - Woodside,Females,2016,4603,False
AH,41006,Lobethal - Woodside,Females,2021,4617,False
AH,41006,Lobethal - Woodside,Females,2026,4626,False
AH,41006,Lobethal - Woodside,Females,2031,4678,False
AH,41006,Lobethal - Woodside,Females,2036,4738,False
AH,41007,Mount Barker,Females,2016,9155,False
AH,41007,Mount Barker,Females,2021,10395,False
AH,41007,Mount Barker,Females,2026,11688,False
AH,41007,Mount Barker,Females,2031,13085,False
AH,41007,Mount Barker,Females,2036,14520,False
AH,41008,Mount Barker Region,Females,2016,3139,False
AH,41008,Mount Barker Region,Females,2021,3230,False
AH,41008,Mount Barker Region,Females,2026,3375,False
AH,41008,Mount Barker Region,Females,2031,3485,False
AH,41008,Mount Barker Region,Females,2036,3616,False
AH,41009,Nairne,Females,2016,2599,False
AH,41009,Nairne,Females,2021,2783,False
AH,41009,Nairne,Females,2026,2957,False
AH,41009,Nairne,Females,2031,3092,False
AH,41009,Nairne,Females,2036,3159,False
AH,41010,Uraidla - Summertown,Females,2016,2699,False
AH,41010,Uraidla - Summertown,Females,2021,2871,False
AH,41010,Uraidla - Summertown,Females,2026,2981,False
AH,41010,Uraidla - Summertown,Females,2031,2960,False
AH,41010,Uraidla - Summertown,Females,2036,2945,False
AH,,TOTAL Adelaide Hills,Females,2016,36950,True
AH,,TOTAL Adelaide Hills,Females,2021,38638,True
AH,,TOTAL Adelaide Hills,Females,2026,40369,True
AH,,TOTAL Adelaide Hills,Females,2031,42081,True
AH,,TOTAL Adelaide Hills,Females,2036,43780,True
BYMN,41110,Barossa - Angaston,Females,2016,3141,False
BYMN,41110,Barossa - Angaston,Females,2021,3230,False
BYMN,41110,Barossa - Angaston,Females,2026,3353,False
BYMN,41110,Barossa - Angaston,Females,2031,3467,False
BYMN,41110,Barossa - Angaston,Females,2036,3566,False
BYMN,41111,Light,Females,2016,4544,False
BYMN,41111,Light,Females,2021,4731,False
BYMN,41111,Light,Females,2026,4966,False
BYMN,41111,Light,Females,2031,5199,False
BYMN,41111,Light,Females,2036,5394,False
BYMN,41112,Lyndoch,Females,2016,3108,False
BYMN,41112,Lyndoch,Females,2021,3220,False
BYMN,41112,Lyndoch,Females,2026,3318,False
BYMN,41112,Lyndoch,Females,2031,3428,False
BYMN,41112,Lyndoch,Females,2036,3522,False
BYMN,41113,Mallala,Females,2016,1566,False
BYMN,41113,Mallala,Females,2021,1612,False
BYMN,41113,Mallala,Females,2026,1644,False
BYMN,41113,Mallala,Females,2031,1690,False
BYMN,41113,Mallala,Females,2036,1725,False
BYMN,41114,Nuriootpa,Females,2016,3513,False
BYMN,41114,Nuriootpa,Females,2021,3644,False
BYMN,41114,Nuriootpa,Females,2026,3737,False
BYMN,41114,Nuriootpa,Females,2031,3829,False
BYMN,41114,Nuriootpa,Females,2036,3911,False
BYMN,41115,Tanunda,Females,2016,2412,False
BYMN,41115,Tanunda,Females,2021,2453,False
BYMN,41115,Tanunda,Females,2026,2520,False
BYMN,41115,Tanunda,Females,2031,2581,False
BYMN,41115,Tanunda,Females,2036,2633,False
BYMN,41116,Clare,Females,2016,2149,False
BYMN,41116,Clare,Females,2021,2151,False
BYMN,41116,Clare,Females,2026,2193,False
BYMN,41116,Clare,Females,2031,2249,False
BYMN,41116,Clare,Females,2036,2288,False
BYMN,41117,Gilbert Valley,Females,2016,2457,False
BYMN,41117,Gilbert Valley,Females,2021,2535,False
BYMN,41117,Gilbert Valley,Females,2026,2613,False
BYMN,41117,Gilbert Valley,Females,2031,2676,False
BYMN,41117,Gilbert Valley,Females,2036,2730,False
BYMN,41118,Goyder,Females,2016,2124,False
BYMN,41118,Goyder,Females,2021,2105,False
BYMN,41118,Goyder,Females,2026,2101,False
BYMN,41118,Goyder,Females,2031,2093,False
BYMN,41118,Goyder,Females,2036,2089,False
BYMN,41119,Wakefield - Barunga West,Females,2016,4746,False
BYMN,41119,Wakefield - Barunga West,Females,2021,4837,False
BYMN,41119,Wakefield - Barunga West,Females,2026,4948,False
BYMN,41119,Wakefield - Barunga West,Females,2031,5048,False
BYMN,41119,Wakefield - Barunga West,Females,2036,5137,False
BYMN,41120,Jamestown,Females,2016,2279,False
BYMN,41120,Jamestown,Females,2021,2272,False
BYMN,41120,Jamestown,Females,2026,2277,False
BYMN,41120,Jamestown,Females,2031,2273,False
BYMN,41120,Jamestown,Females,2036,2277,False
BYMN,41121,Peterborough - Mount Remarkable,Females,2016,2749,False
BYMN,41121,Peterborough - Mount Remarkable,Females,2021,2721,False
BYMN,41121,Peterborough - Mount Remarkable,Females,2026,2718,False
BYMN,41121,Peterborough - Mount Remarkable,Females,2031,2714,False
BYMN,41121,Peterborough - Mount Remarkable,Females,2036,2703,False
BYMN,41122,Port Pirie,Females,2016,7340,False
BYMN,41122,Port Pirie,Females,2021,7261,False
BYMN,41122,Port Pirie,Females,2026,7231,False
BYMN,41122,Port Pirie,Females,2031,7200,False
BYMN,41122,Port Pirie,Females,2036,7166,False
BYMN,41123,Port Pirie Region,Females,2016,1704,False
BYMN,41123,Port Pirie Region,Females,2021,1713,False
BYMN,41123,Port Pirie Region,Females,2026,1718,False
BYMN,41123,Port Pirie Region,Females,2031,1714,False
BYMN,41123,Port Pirie Region,Females,2036,1717,False
BYMN,41124,Kadina,Females,2016,2738,False
BYMN,41124,Kadina,Females,2021,2807,False
BYMN,41124,Kadina,Females,2026,2890,False
BYMN,41124,Kadina,Females,2031,2969,False
BYMN,41124,Kadina,Females,2036,3035,False
BYMN,41125,Moonta,Females,2016,2475,False
BYMN,41125,Moonta,Females,2021,2671,False
BYMN,41125,Moonta,Females,2026,2881,False
BYMN,41125,Moonta,Females,2031,3077,False
BYMN,41125,Moonta,Females,2036,3248,False
BYMN,41126,Wallaroo,Females,2016,2058,False
BYMN,41126,Wallaroo,Females,2021,2167,False
BYMN,41126,Wallaroo,Females,2026,2300,False
BYMN,41126,Wallaroo,Females,2031,2419,False
BYMN,41126,Wallaroo,Females,2036,2516,False
BYMN,41127,Yorke Peninsula - North,Females,2016,3552,False
BYMN,41127,Yorke Peninsula - North,Females,2021,3623,False
BYMN,41127,Yorke Peninsula - North,Females,2026,3704,False
BYMN,41127,Yorke Peninsula - North,Females,2031,3773,False
BYMN,41127,Yorke Peninsula - North,Females,2036,3834,False
BYMN,41128,Yorke Peninsula - South,Females,2016,1916,False
BYMN,41128,Yorke Peninsula - South,Females,2021,1922,False
BYMN,41128,Yorke Peninsula - South,Females,2026,1950,False
BYMN,41128,Yorke Peninsula - South,Females,2031,1971,False
BYMN,41128,Yorke Peninsula - South,Females,2036,1982,False
BYMN,,TOTAL Barossa - Yorke - Mid North,Females,2016,56571,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Females,2021,57674,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Females,2026,59062,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Females,2031,60370,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Females,2036,61473,True
FKI,41144,Goolwa - Port Elliot,Females,2016,5948,False
FKI,41144,Goolwa - Port Elliot,Females,2021,6326,False
FKI,41144,Goolwa - Port Elliot,Females,2026,6737,False
FKI,41144,Goolwa - Port Elliot,Females,2031,7104,False
FKI,41144,Goolwa - Port Elliot,Females,2036,7446,False
FKI,41145,Kangaroo Island,Females,2016,2362,False
FKI,41145,Kangaroo Island,Females,2021,2538,False
FKI,41145,Kangaroo Island,Females,2026,2702,False
FKI,41145,Kangaroo Island,Females,2031,2852,False
FKI,41145,Kangaroo Island,Females,2036,2993,False
FKI,41146,Strathalbyn,Females,2016,3817,False
FKI,41146,Strathalbyn,Females,2021,4129,False
FKI,41146,Strathalbyn,Females,2026,4498,False
FKI,41146,Strathalbyn,Females,2031,4850,False
FKI,41146,Strathalbyn,Females,2036,5192,False
FKI,41147,Strathalbyn Region,Females,2016,3728,False
FKI,41147,Strathalbyn Region,Females,2021,4093,False
FKI,41147,Strathalbyn Region,Females,2026,4469,False
FKI,41147,Strathalbyn Region,Females,2031,4817,False
FKI,41147,Strathalbyn Region,Females,2036,5145,False
FKI,41148,Victor Harbor,Females,2016,7786,False
FKI,41148,Victor Harbor,Females,2021,8367,False
FKI,41148,Victor Harbor,Females,2026,8926,False
FKI,41148,Victor Harbor,Females,2031,9443,False
FKI,41148,Victor Harbor,Females,2036,9921,False
FKI,41149,Yankalilla,Females,2016,2985,False
FKI,41149,Yankalilla,Females,2021,3215,False
FKI,41149,Yankalilla,Females,2026,3459,False
FKI,41149,Yankalilla,Females,2031,3691,False
FKI,41149,Yankalilla,Females,2036,3911,False
FKI,,TOTAL Fleurieu - Kangaroo Island,Females,2016,26626,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Females,2021,28668,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Females,2026,30791,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Females,2031,32757,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Females,2036,34609,True
LC,41150,Grant,Females,2016,2592,False
LC,41150,Grant,Females,2021,2776,False
LC,41150,Grant,Females,2026,2936,False
LC,41150,Grant,Females,2031,3070,False
LC,41150,Grant,Females,2036,3178,False
LC,41151,Kingston - Robe,Females,2016,1857,False
LC,41151,Kingston - Robe,Females,2021,1910,False
LC,41151,Kingston - Robe,Females,2026,1950,False
LC,41151,Kingston - Robe,Females,2031,1982,False
LC,41151,Kingston - Robe,Females,2036,2006,False
LC,41152,Millicent,Females,2016,2726,False
LC,41152,Millicent,Females,2021,2703,False
LC,41152,Millicent,Females,2026,2695,False
LC,41152,Millicent,Females,2031,2684,False
LC,41152,Millicent,Females,2036,2671,False
LC,41154,Naracoorte,Females,2016,2996,False
LC,41154,Naracoorte,Females,2021,3088,False
LC,41154,Naracoorte,Females,2026,3165,False
LC,41154,Naracoorte,Females,2031,3228,False
LC,41154,Naracoorte,Females,2036,3279,False
LC,41155,Naracoorte Region,Females,2016,1096,False
LC,41155,Naracoorte Region,Females,2021,1110,False
LC,41155,Naracoorte Region,Females,2026,1115,False
LC,41155,Naracoorte Region,Females,2031,1118,False
LC,41155,Naracoorte Region,Females,2036,1117,False
LC,41156,Penola,Females,2016,1572,False
LC,41156,Penola,Females,2021,1578,False
LC,41156,Penola,Females,2026,1594,False
LC,41156,Penola,Females,2031,1605,False
LC,41156,Penola,Females,2036,1611,False
LC,41157,Tatiara,Females,2016,3243,False
LC,41157,Tatiara,Females,2021,3309,False
LC,41157,Tatiara,Females,2026,3336,False
LC,41157,Tatiara,Females,2031,3350,False
LC,41157,Tatiara,Females,2036,3354,False
LC,41158,Wattle Range,Females,2016,1651,False
LC,41158,Wattle Range,Females,2021,1661,False
LC,41158,Wattle Range,Females,2026,1683,False
LC,41158,Wattle Range,Females,2031,1699,False
LC,41158,Wattle Range,Females,2036,1710,False
LC,41173,Mount Gambier - East,Females,2016,7740,False
LC,41173,Mount Gambier - East,Females,2021,7799,False
LC,41173,Mount Gambier - East,Females,2026,7937,False
LC,41173,Mount Gambier - East,Females,2031,8075,False
LC,41173,Mount Gambier - East,Females,2036,8195,False
LC,41174,Mount Gambier - West,Females,2016,7450,False
LC,41174,Mount Gambier - West,Females,2021,7510,False
LC,41174,Mount Gambier - West,Females,2026,7625,False
LC,41174,Mount Gambier - West,Females,2031,7731,False
LC,41174,Mount Gambier - West,Females,2036,7825,False
LC,,TOTAL Limestone Coast,Females,2016,32923,True
LC,,TOTAL Limestone Coast,Females,2021,33444,True
LC,,TOTAL Limestone Coast,Females,2026,34037,True
LC,,TOTAL Limestone Coast,Females,2031,34543,True
LC,,TOTAL Limestone Coast,Females,2036,34946,True
MM,41159,Barmera,Females,2016,3299,False
MM,41159,Barmera,Females,2021,3319,False
MM,41159,Barmera,Females,2026,3348,False
MM,41159,Barmera,Females,2031,3362,False
MM,41159,Barmera,Females,2036,3359,False
MM,41160,Berri,Females,2016,2145,False
MM,41160,Berri,Females,2021,2126,False
