source_table,breakdown,financial_year,category_1,category_2,column_category,count
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Germany,,17
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Germany,,18
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Germany,,13
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Germany,,15
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,Ireland,,14
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,Ireland,,8
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,Ireland,,6
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,Ireland,,8
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,Ireland,,7
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,Ireland,,7
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,Ireland,,13
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,Ireland,,17
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Ireland,,18
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Ireland,,16
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Ireland,,19
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Ireland,,19
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,USA,,11
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,USA,,11
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,USA,,12
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,USA,,10
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,USA,,13
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,USA,,10
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,USA,,7
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,USA,,10
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,USA,,11
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,USA,,10
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,USA,,11
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,USA,,14
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,Vietnam,,13
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,Vietnam,,17
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,Vietnam,,26
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,Vietnam,,23
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,Vietnam,,39
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,Vietnam,,50
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,Vietnam,,66
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,Vietnam,,75
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Vietnam,,65
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Vietnam,,73
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Vietnam,,102
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Vietnam,,105
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,Philippines,,15
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,Philippines,,16
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,Philippines,,7
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,Philippines,,8
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,Philippines,,9
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,Philippines,,4
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,Philippines,,13
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,Philippines,,11
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Philippines,,13
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Philippines,,22
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Philippines,,14
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Philippines,,13
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,India,,46
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,India,,41
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,India,,23
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,India,,15
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,India,,30
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,India,,14
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,India,,15
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,India,,15
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,India,,12
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,India,,9
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,India,,9
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,India,,13
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,South Africa,,14
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,South Africa,,13
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,South Africa,,12
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,South Africa,,14
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,South Africa,,7
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,South Africa,,19
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,South Africa,,5
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,South Africa,,8
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,Sudan,,22
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,Sudan,,21
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,Sudan,,18
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,Sudan,,18
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,Sudan,,23
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,Sudan,,17
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,Sudan,,17
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,Sudan,,14
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Sudan,,15
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Sudan,,21
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Sudan,,10
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Sudan,,13
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,Not stated,,657
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,Not stated,,115
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,Not stated,,72
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,Not stated,,149
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,Not stated,,83
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,Not stated,,107
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,Not stated,,141
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,Not stated,,49
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,Not stated,,176
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,Not stated,,273
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,Not stated,,171
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,Not stated,,305
SCR SA.10,Clients by country of birth and client type,2024–25,Own drug use,All other countries,,304
SCR SA.10,Clients by country of birth and client type,2023–24,Own drug use,All other countries,,254
SCR SA.10,Clients by country of birth and client type,2022–23,Own drug use,All other countries,,205
SCR SA.10,Clients by country of birth and client type,2021–22,Own drug use,All other countries,,194
SCR SA.10,Clients by country of birth and client type,2020–21,Own drug use,All other countries,,241
SCR SA.10,Clients by country of birth and client type,2019–20,Own drug use,All other countries,,222
SCR SA.10,Clients by country of birth and client type,2018–19,Own drug use,All other countries,,246
SCR SA.10,Clients by country of birth and client type,2017–18,Own drug use,All other countries,,225
SCR SA.10,Clients by country of birth and client type,2016–17,Own drug use,All other countries,,265
SCR SA.10,Clients by country of birth and client type,2015–16,Own drug use,All other countries,,237
SCR SA.10,Clients by country of birth and client type,2014–15,Own drug use,All other countries,,282
SCR SA.10,Clients by country of birth and client type,2013–14,Own drug use,All other countries,,300
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Australia,,122
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Australia,,93
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Australia,,54
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Australia,,24
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Australia,,37
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Australia,,55
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Australia,,109
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Australia,,143
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Australia,,94
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Australia,,46
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Australia,,110
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Australia,,40
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,New Zealand,,1
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,New Zealand,,1
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,New Zealand,,7
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,New Zealand,,2
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,New Zealand,,3
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,New Zealand,,2
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,New Zealand,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,United Kingdom,,1
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,United Kingdom,,1
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,United Kingdom,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,United Kingdom,,1
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,United Kingdom,,2
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,United Kingdom,,3
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,United Kingdom,,9
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,United Kingdom,,6
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,United Kingdom,,6
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,United Kingdom,,4
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,United Kingdom,,8
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,United Kingdom,,1
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Germany,,5
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Germany,,3
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Germany,,2
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Germany,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Ireland,,1
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Ireland,,1
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Ireland,,1
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Ireland,,3
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Ireland,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,USA,,1
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,USA,,2
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,USA,,2
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,USA,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Vietnam,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Vietnam,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Vietnam,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Vietnam,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Vietnam,,20
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Vietnam,,21
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Vietnam,,31
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Vietnam,,13
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Vietnam,,14
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Vietnam,,8
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Vietnam,,27
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Vietnam,,30
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Philippines,,1
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Philippines,,1
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Philippines,,1
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Philippines,,2
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Philippines,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,India,,1
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,India,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,South Africa,,1
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,South Africa,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Sudan,,3
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Sudan,,0
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Sudan,,1
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,Not stated,,6
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,Not stated,,7
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,Not stated,,2
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,Not stated,,2
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,Not stated,,0
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,Not stated,,0
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,Not stated,,1
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,Not stated,,1
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,Not stated,,1
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,Not stated,,3
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,Not stated,,2
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,Not stated,,0
SCR SA.10,Clients by country of birth and client type,2024–25,Other's drug use,All other countries,,3
SCR SA.10,Clients by country of birth and client type,2023–24,Other's drug use,All other countries,,6
SCR SA.10,Clients by country of birth and client type,2022–23,Other's drug use,All other countries,,2
SCR SA.10,Clients by country of birth and client type,2021–22,Other's drug use,All other countries,,2
SCR SA.10,Clients by country of birth and client type,2020–21,Other's drug use,All other countries,,7
SCR SA.10,Clients by country of birth and client type,2019–20,Other's drug use,All other countries,,4
SCR SA.10,Clients by country of birth and client type,2018–19,Other's drug use,All other countries,,11
SCR SA.10,Clients by country of birth and client type,2017–18,Other's drug use,All other countries,,6
SCR SA.10,Clients by country of birth and client type,2016–17,Other's drug use,All other countries,,3
SCR SA.10,Clients by country of birth and client type,2015–16,Other's drug use,All other countries,,3
SCR SA.10,Clients by country of birth and client type,2014–15,Other's drug use,All other countries,,5
SCR SA.10,Clients by country of birth and client type,2013–14,Other's drug use,All other countries,,7
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Australia,,7417
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Australia,,7274
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Australia,,6160
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Australia,,6353
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Australia,,6671
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Australia,,6471
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Australia,,7761
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Australia,,6859
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Australia,,7584
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Australia,,7109
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Australia,,7924
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Australia,,8036
SCR SA.10,Clients by country of birth and client type,2024–25,Total,New Zealand,,40
SCR SA.10,Clients by country of birth and client type,2023–24,Total,New Zealand,,37
SCR SA.10,Clients by country of birth and client type,2022–23,Total,New Zealand,,34
SCR SA.10,Clients by country of birth and client type,2021–22,Total,New Zealand,,36
SCR SA.10,Clients by country of birth and client type,2020–21,Total,New Zealand,,48
SCR SA.10,Clients by country of birth and client type,2019–20,Total,New Zealand,,48
SCR SA.10,Clients by country of birth and client type,2018–19,Total,New Zealand,,107
SCR SA.10,Clients by country of birth and client type,2017–18,Total,New Zealand,,62
SCR SA.10,Clients by country of birth and client type,2016–17,Total,New Zealand,,72
SCR SA.10,Clients by country of birth and client type,2015–16,Total,New Zealand,,70
SCR SA.10,Clients by country of birth and client type,2014–15,Total,New Zealand,,83
SCR SA.10,Clients by country of birth and client type,2013–14,Total,New Zealand,,73
SCR SA.10,Clients by country of birth and client type,2024–25,Total,United Kingdom,,152
SCR SA.10,Clients by country of birth and client type,2023–24,Total,United Kingdom,,163
SCR SA.10,Clients by country of birth and client type,2022–23,Total,United Kingdom,,133
SCR SA.10,Clients by country of birth and client type,2021–22,Total,United Kingdom,,125
SCR SA.10,Clients by country of birth and client type,2020–21,Total,United Kingdom,,142
SCR SA.10,Clients by country of birth and client type,2019–20,Total,United Kingdom,,140
SCR SA.10,Clients by country of birth and client type,2018–19,Total,United Kingdom,,214
SCR SA.10,Clients by country of birth and client type,2017–18,Total,United Kingdom,,155
SCR SA.10,Clients by country of birth and client type,2016–17,Total,United Kingdom,,184
SCR SA.10,Clients by country of birth and client type,2015–16,Total,United Kingdom,,209
SCR SA.10,Clients by country of birth and client type,2014–15,Total,United Kingdom,,249
SCR SA.10,Clients by country of birth and client type,2013–14,Total,United Kingdom,,256
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Germany,,6
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Germany,,4
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Germany,,5
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Germany,,3
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Germany,,2
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Germany,,7
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Germany,,16
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Germany,,16
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Germany,,19
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Germany,,18
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Germany,,13
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Germany,,15
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Ireland,,14
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Ireland,,8
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Ireland,,6
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Ireland,,9
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Ireland,,7
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Ireland,,8
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Ireland,,13
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Ireland,,18
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Ireland,,21
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Ireland,,16
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Ireland,,19
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Ireland,,19
SCR SA.10,Clients by country of birth and client type,2024–25,Total,USA,,11
SCR SA.10,Clients by country of birth and client type,2023–24,Total,USA,,11
SCR SA.10,Clients by country of birth and client type,2022–23,Total,USA,,12
SCR SA.10,Clients by country of birth and client type,2021–22,Total,USA,,11
SCR SA.10,Clients by country of birth and client type,2020–21,Total,USA,,13
SCR SA.10,Clients by country of birth and client type,2019–20,Total,USA,,10
SCR SA.10,Clients by country of birth and client type,2018–19,Total,USA,,9
SCR SA.10,Clients by country of birth and client type,2017–18,Total,USA,,10
SCR SA.10,Clients by country of birth and client type,2016–17,Total,USA,,13
SCR SA.10,Clients by country of birth and client type,2015–16,Total,USA,,10
SCR SA.10,Clients by country of birth and client type,2014–15,Total,USA,,11
SCR SA.10,Clients by country of birth and client type,2013–14,Total,USA,,14
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Vietnam,,13
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Vietnam,,17
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Vietnam,,26
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Vietnam,,23
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Vietnam,,59
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Vietnam,,71
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Vietnam,,97
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Vietnam,,88
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Vietnam,,79
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Vietnam,,81
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Vietnam,,129
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Vietnam,,135
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Philippines,,15
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Philippines,,16
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Philippines,,7
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Philippines,,8
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Philippines,,9
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Philippines,,5
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Philippines,,14
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Philippines,,11
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Philippines,,14
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Philippines,,22
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Philippines,,16
