reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2019-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.3
2019-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,13.4
2019-Q3,Working days Lost,Total Reasons,,000,A2540946R,16.3
2019-Q4,Number of Disputes,State legislation,,Number,A2540941C,2
2019-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,1
2019-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2019-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2019-Q4,Number of Disputes,Mediation,,Number,A2540926F,1
2019-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,33
2019-Q4,Employees Involved,State legislation,,000,A2540942F,0.1
2019-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,7.5
2019-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,0.4
2019-Q4,Employees Involved,Mediation,,000,A2540927J,0.1
2019-Q4,Employees Involved,Total Reasons,,000,A2540945L,8
2019-Q4,Working days Lost,State legislation,,000,A2540943J,0.1
2019-Q4,Working days Lost,Federal legislation,,000,A2540940A,0.2
2019-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,13.9
2019-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,0.4
2019-Q4,Working days Lost,Total Reasons,,000,A2540946R,14.6
2020-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2020-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,16
2020-Q1,Number of Disputes,Mediation,,Number,A2540926F,1
2020-Q1,Number of Disputes,Other reasons,,Number,A2540929L,1
2020-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,20
2020-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,3.7
2020-Q1,Employees Involved,Total Reasons,,000,A2540945L,3.8
2020-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,3.5
2020-Q1,Working days Lost,Total Reasons,,000,A2540946R,4.1
2020-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,1
2020-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,3
2020-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,5
2020-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,9
2020-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,0.4
2020-Q2,Employees Involved,Total Reasons,,000,A2540945L,1.1
2020-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,2.7
2020-Q2,Working days Lost,Total Reasons,,000,A2540946R,3.3
2020-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2020-Q3,Number of Disputes,State legislation,,Number,A2540941C,2
2020-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,2
2020-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,7
2020-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2020-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,16
2020-Q3,Employees Involved,State legislation,,000,A2540942F,0.2
2020-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,0.3
2020-Q3,Employees Involved,Total Reasons,,000,A2540945L,1.8
2020-Q3,Working days Lost,State legislation,,000,A2540943J,0.1
2020-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,0.3
2020-Q3,Working days Lost,Total Reasons,,000,A2540946R,7.5
2020-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2020-Q4,Number of Disputes,State legislation,,Number,A2540941C,1
2020-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,1
2020-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,17
2020-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,6
2020-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,30
2020-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.4
2020-Q4,Employees Involved,Federal legislation,,000,A2540939T,0.6
2020-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,2.5
2020-Q4,Employees Involved,Total Reasons,,000,A2540945L,4.3
2020-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,2.3
2020-Q4,Working days Lost,Federal legislation,,000,A2540940A,0.8
2020-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,5.9
2020-Q4,Working days Lost,Total Reasons,,000,A2540946R,9.7
2021-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2021-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,4
2021-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,6
2021-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2021-Q1,Number of Disputes,Mediation,,Number,A2540926F,1
2021-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,18
2021-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1
2021-Q1,Employees Involved,Federal legislation,,000,A2540939T,0.4
2021-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,0.3
2021-Q1,Employees Involved,Mediation,,000,A2540927J,0.5
2021-Q1,Employees Involved,Total Reasons,,000,A2540945L,2.3
2021-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,24.4
2021-Q1,Working days Lost,Federal legislation,,000,A2540940A,0.3
2021-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,1.1
2021-Q1,Working days Lost,Mediation,,000,A2540928K,1.1
2021-Q1,Working days Lost,Total Reasons,,000,A2540946R,26.8
2021-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2021-Q2,Number of Disputes,State legislation,,Number,A2540941C,1
2021-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,16
2021-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2021-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2021-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,25
2021-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.4
2021-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,3.2
2021-Q2,Employees Involved,Mediation,,000,A2540927J,0.1
2021-Q2,Employees Involved,Total Reasons,,000,A2540945L,3.8
2021-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,3.1
2021-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,6.6
2021-Q2,Working days Lost,Mediation,,000,A2540928K,1.4
2021-Q2,Working days Lost,Total Reasons,,000,A2540946R,11.2
2021-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2021-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,24
2021-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,4
2021-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,32
2021-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.3
2021-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,4.9
2021-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,2.1
2021-Q3,Employees Involved,Total Reasons,,000,A2540945L,7.2
2021-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.1
2021-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,7.2
2021-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,1.3
2021-Q3,Working days Lost,Total Reasons,,000,A2540946R,9.6
2021-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,8
2021-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,1
2021-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,34
2021-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2021-Q4,Number of Disputes,Mediation,,Number,A2540926F,3
2021-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,47
2021-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.9
2021-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,52.1
2021-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,1
2021-Q4,Employees Involved,Total Reasons,,000,A2540945L,54.5
2021-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,8.5
2021-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,66.2
2021-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,1
2021-Q4,Working days Lost,Total Reasons,,000,A2540946R,76.1
2022-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,2
2022-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,15
2022-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,4
2022-Q1,Number of Disputes,Mediation,,Number,A2540926F,2
2022-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,23
2022-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,2.8
2022-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,1.9
2022-Q1,Employees Involved,Mediation,,000,A2540927J,3.3
2022-Q1,Employees Involved,Total Reasons,,000,A2540945L,8
2022-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,4.6
2022-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,1.5
2022-Q1,Working days Lost,Mediation,,000,A2540928K,2.6
2022-Q1,Working days Lost,Total Reasons,,000,A2540946R,8.8
2022-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2022-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,37
2022-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,42
2022-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.3
2022-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,29.2
2022-Q2,Employees Involved,Total Reasons,,000,A2540945L,29.5
2022-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,4.1
2022-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,44.8
2022-Q2,Working days Lost,Total Reasons,,000,A2540946R,48.9
2022-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2022-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,1
2022-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,49
2022-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2022-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2022-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,55
2022-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,58.2
2022-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,0.7
2022-Q3,Employees Involved,Total Reasons,,000,A2540945L,59.2
2022-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,116.5
2022-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,0.8
2022-Q3,Working days Lost,Total Reasons,,000,A2540946R,118.2
2022-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2022-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,2
2022-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,49
2022-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2022-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,60
2022-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.5
2022-Q4,Employees Involved,Federal legislation,,000,A2540939T,0.1
2022-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,23.8
2022-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,1.4
2022-Q4,Employees Involved,Total Reasons,,000,A2540945L,26.7
2022-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,6.8
2022-Q4,Working days Lost,Federal legislation,,000,A2540940A,0.2
2022-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,16
2022-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,1.4
2022-Q4,Working days Lost,Total Reasons,,000,A2540946R,24.4
2023-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,1
2023-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,24
2023-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2023-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,27
2023-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.2
2023-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,2.2
2023-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.2
2023-Q1,Employees Involved,Total Reasons,,000,A2540945L,3.5
2023-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,0.8
2023-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,3.5
2023-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,0.2
2023-Q1,Working days Lost,Total Reasons,,000,A2540946R,4.4
2023-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2023-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,50
2023-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2023-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,57
2023-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.7
2023-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,7.2
2023-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,1.1
2023-Q2,Employees Involved,Total Reasons,,000,A2540945L,9
2023-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1
2023-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,9
2023-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.7
2023-Q2,Working days Lost,Total Reasons,,000,A2540946R,10.7
2023-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,8
2023-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,36
2023-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2023-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,47
2023-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.6
2023-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,12.6
2023-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,0.1
2023-Q3,Employees Involved,Total Reasons,,000,A2540945L,14.3
2023-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,4.8
2023-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,21.4
2023-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,0.1
2023-Q3,Working days Lost,Total Reasons,,000,A2540946R,26.3
2023-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2023-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,46
2023-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2023-Q4,Number of Disputes,Mediation,,Number,A2540926F,2
2023-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,55
2023-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,16.5
2023-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,0.3
2023-Q4,Employees Involved,Total Reasons,,000,A2540945L,17
2023-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,36.3
2023-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,10.3
2023-Q4,Working days Lost,Total Reasons,,000,A2540946R,48.8
2024-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2024-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,28
2024-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,5
2024-Q1,Number of Disputes,Mediation,,Number,A2540926F,2
2024-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,39
2024-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,10.3
2024-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,1.9
2024-Q1,Employees Involved,Total Reasons,,000,A2540945L,12.5
2024-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,21.4
2024-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,2.1
2024-Q1,Working days Lost,Total Reasons,,000,A2540946R,25.1
2024-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2024-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,31
2024-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,7
2024-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2024-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,43
2024-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,18.9
2024-Q2,Employees Involved,Total Reasons,,000,A2540945L,21.7
2024-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,13.7
2024-Q2,Working days Lost,Total Reasons,,000,A2540946R,16.7
2024-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,3
2024-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,1
2024-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,34
2024-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,4
2024-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2024-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,43
2024-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.1
2024-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,5.5
2024-Q3,Employees Involved,Mediation,,000,A2540927J,0.1
2024-Q3,Employees Involved,Total Reasons,,000,A2540945L,5.8
2024-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.8
2024-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,17.7
2024-Q3,Working days Lost,Mediation,,000,A2540928K,0.1
2024-Q3,Working days Lost,Total Reasons,,000,A2540946R,19.8
2024-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2024-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,51
2024-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2024-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,59
2024-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,3
2024-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,43.6
2024-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,0.2
2024-Q4,Employees Involved,Total Reasons,,000,A2540945L,46.7
2024-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,24.1
2024-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,57.1
2024-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,0.1
2024-Q4,Working days Lost,Total Reasons,,000,A2540946R,81.3
2025-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2025-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,1
2025-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,30
2025-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2025-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,39
2025-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.1
2025-Q1,Employees Involved,Total Reasons,,000,A2540945L,10.1
2025-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,0.1
2025-Q1,Working days Lost,Total Reasons,,000,A2540946R,18.4
2025-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,1
2025-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,1
2025-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,28
2025-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2025-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,31
2025-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.1
2025-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,13.3
2025-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,0.4
2025-Q2,Employees Involved,Total Reasons,,000,A2540945L,13.7
2025-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,0.1
2025-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,22.9
2025-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.2
2025-Q2,Working days Lost,Total Reasons,,000,A2540946R,23.1
2025-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,3
2025-Q3,Number of Disputes,State legislation,,Number,A2540941C,1
2025-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,60
2025-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2025-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,66
2025-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,38.6
2025-Q3,Employees Involved,Total Reasons,,000,A2540945L,39
2025-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,47.3
2025-Q3,Working days Lost,Total Reasons,,000,A2540946R,51.6
2025-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2025-Q4,Number of Disputes,State legislation,,Number,A2540941C,1
2025-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,59
2025-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,64
2025-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,44.9
2025-Q4,Employees Involved,Total Reasons,,000,A2540945L,47.1
2025-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,64.9
2025-Q4,Working days Lost,Total Reasons,,000,A2540946R,73.6
