reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2013-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,55
2013-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,46.6
2013-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,46.9
2013-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,52.1
2013-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,212
2013-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,218
2013-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,183.2
2013-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,184.7
2013-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,289.5
2013-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,57
2013-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,61
2013-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,9.8
2013-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,10.9
2013-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,19.8
2013-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,222
2013-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,226
2013-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,124.5
2013-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,126.6
2013-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,207.6
2013-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,54
2013-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,65
2013-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,18.6
2013-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,19.7
2013-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,23
2013-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,212
2013-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,220
2013-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,89.4
2013-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,102.4
2013-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,120.6
2013-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2013-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,58
2013-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,56.9
2013-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,57.3
2013-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,36.1
2013-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,215
2013-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,219
2013-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,132
2013-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,132.2
2013-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,131
2014-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,36
2014-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,37
2014-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,5.6
2014-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,5.7
2014-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,9.7
2014-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,200
2014-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,204
2014-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,90.9
2014-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,92
2014-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,88.6
2014-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,54
2014-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,60
2014-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,19.4
2014-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,19.9
2014-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,20.2
2014-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,197
2014-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,208
2014-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,100.5
2014-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,101.5
2014-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,88.9
2014-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,45
2014-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,55
2014-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,18.5
2014-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,18.9
2014-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,24.6
2014-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,188
2014-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,193
2014-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,100.4
2014-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,100.8
2014-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,90.6
2014-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,52
2014-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,57
2014-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,12
2014-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,19.8
2014-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,16.9
2014-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,187
2014-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,188
2014-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,55.5
2014-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,55.6
2014-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,71.4
2015-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,42
2015-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,46
2015-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,14.2
2015-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,14.6
2015-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,20.4
2015-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,193
2015-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,199
2015-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,64.1
2015-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,64.6
2015-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,82.2
2015-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2015-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,59
2015-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,17.2
2015-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,17.8
2015-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,14.8
2015-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,192
2015-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,202
2015-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,61.9
2015-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,62.3
2015-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,76.8
2015-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,70
2015-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,78
2015-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,27.3
2015-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,29.8
2015-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,29.1
2015-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,217
2015-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,222
2015-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,70.7
2015-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,78.5
2015-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,81.2
2015-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,59
2015-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,72
2015-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,14.1
2015-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,20.3
2015-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,19.1
2015-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,224
2015-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,228
2015-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,72.8
2015-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,73.3
2015-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,83.4
2016-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,75
2016-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,80
2016-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,23.7
2016-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,23.9
2016-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,27.9
2016-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,257
2016-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,263
2016-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,82.4
2016-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,83.1
2016-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,90.9
2016-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,52
2016-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,60
2016-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,19.8
2016-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,20.5
2016-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,24.5
2016-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,256
2016-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,264
2016-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,84.9
2016-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,87.4
2016-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,100.7
2016-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,86
2016-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,93
2016-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,25.9
2016-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,26.3
2016-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,34.9
2016-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,272
2016-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,285
2016-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,83.5
2016-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,89.7
2016-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,106.5
2016-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,41
2016-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,48
2016-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,36.4
2016-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,37.5
2016-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,37.2
2016-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,254
2016-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,259
2016-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,105.8
2016-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,105.9
2016-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,124.5
2017-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,27
2017-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,32
2017-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,22
2017-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,22.7
2017-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,25.6
2017-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,206
2017-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,214
2017-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,104.1
2017-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,104.8
2017-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,122.2
2017-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,41
2017-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,49
2017-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,22.7
2017-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,27.8
2017-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,40.2
2017-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,195
2017-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,202
2017-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,107.1
2017-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,107.5
2017-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,137.8
2017-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,40
2017-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,57
2017-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,6.3
2017-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,8.1
2017-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,45.9
2017-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,149
2017-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,156
2017-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,87.4
2017-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,88.5
2017-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,148.9
2017-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,46
2017-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,67
2017-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,14.7
2017-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,17.1
2017-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,36.7
2017-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,154
2017-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,159
2017-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,65.8
2017-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,66.5
2017-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,148.4
2018-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,19
2018-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,24
2018-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,3.8
2018-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,4
2018-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,14.9
2018-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,146
2018-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,154
2018-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,47.6
2018-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,52.7
2018-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,137.7
2018-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,42
2018-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,48
2018-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,14.4
2018-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,14.6
2018-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,12.5
2018-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,147
2018-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,164
2018-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,39.2
2018-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,41
2018-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,110
2018-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,44
2018-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,51
2018-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,13.6
2018-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,13.8
2018-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,47.4
2018-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,151
2018-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,172
2018-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,46.5
2018-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,48.9
2018-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,111.6
2018-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2018-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,62
2018-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,25.6
2018-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,28.8
2018-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,30.9
2018-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,158
2018-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,163
2018-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,57.4
2018-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,57.6
2018-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,105.8
2019-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,32
2019-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,44
2019-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,7.8
2019-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,9.3
2019-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,16.6
2019-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,171
2019-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,177
2019-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,61.4
2019-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,61.7
2019-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,107.4
2019-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,34
2019-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,44
2019-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,18.8
2019-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,20.2
2019-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,17.6
2019-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,163
2019-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,170
2019-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,65.8
2019-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,66
2019-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,112.5
2019-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,35
2019-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,43
2019-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,16.8
2019-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,17.5
2019-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,17.8
2019-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,154
2019-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,163
2019-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,69
2019-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,72.2
2019-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,82.9
2019-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,34
2019-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,38
2019-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,8.3
2019-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,8.8
2019-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,12.4
2019-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,135
2019-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,147
2019-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,51.6
2019-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,53.2
2019-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,64.4
2020-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,17
2020-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,23
2020-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,2.9
2020-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,4
2020-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,3.9
2020-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,120
2020-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,130
2020-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,46.7
2020-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,48.3
2020-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,51.7
2020-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,8
2020-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,11
2020-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,0.9
2020-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,1.1
2020-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,1.5
2020-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,94
2020-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,102
2020-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,28.8
2020-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,29.6
2020-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,35.6
2020-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,19
2020-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,21
2020-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,4.2
2020-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,4.3
2020-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,11.7
2020-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,78
2020-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,82
2020-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,16.3
2020-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,16.9
2020-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,29.5
2020-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,27
2020-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,32
2020-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,2.2
2020-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,2.6
2020-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,16.5
2020-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,71
2020-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,77
2020-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,10.2
2020-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,11.4
2020-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,33.5
2021-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,22
2021-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,24
2021-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,2.3
2021-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,2.7
2021-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,19.2
2021-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,76
2021-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,79
2021-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,9.6
2021-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,9.8
2021-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,48.8
2021-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,30
2021-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,36
2021-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,6
2021-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,6.4
2021-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,10.4
2021-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,98
2021-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,100
2021-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,14.7
2021-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,14.8
2021-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,57.7
2021-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,39
2021-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,50
2021-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,11.7
2021-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,13.3
2021-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,18.5
2021-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,118
2021-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,123
2021-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,22.2
2021-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,22.6
2021-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,64.6
2021-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,37
2021-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,55
2021-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,50.6
2021-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,57.2
2021-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,68.5
2021-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,128
2021-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,130
2021-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,70.7
2021-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,71.1
2021-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,116.6
2022-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,22
2022-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,30
2022-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,10.1
2022-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,11.4
2022-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,19.6
2022-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,128
2022-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,134
2022-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,78.4
2022-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,78.9
2022-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,117
2022-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,45
2022-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,52
2022-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,71.2
2022-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,73.7
