reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2020-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,4.1
2020-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,6
2020-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,2
2020-Q2,Number of Disputes,10 days and over,,Number,A2540959A,1
2020-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,9
2020-Q2,Employees Involved,10 days and over,,000,A2540960K,0.1
2020-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,1.1
2020-Q2,Working days Lost,10 days and over,,000,A2540961L,2.4
2020-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,3.3
2020-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,8
2020-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,1
2020-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2020-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2020-Q3,Number of Disputes,10 days and over,,Number,A2540959A,2
2020-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,16
2020-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,0.8
2020-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,1.8
2020-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,0.5
2020-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,7.5
2020-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,12
2020-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2020-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2020-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2020-Q4,Number of Disputes,10 days and over,,Number,A2540959A,3
2020-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,30
2020-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,1.3
2020-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1
2020-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.7
2020-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2020-Q4,Employees Involved,10 days and over,,000,A2540960K,0.1
2020-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,4.3
2020-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,0.8
2020-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.3
2020-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,4.2
2020-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,2.4
2020-Q4,Working days Lost,10 days and over,,000,A2540961L,1
2020-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,9.7
2021-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,7
2021-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2021-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,2
2021-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2021-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2021-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,18
2021-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.8
2021-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2021-Q1,Employees Involved,10 days and over,,000,A2540960K,0.4
2021-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,2.3
2021-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.4
2021-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,0.8
2021-Q1,Working days Lost,10 days and over,,000,A2540961L,23.8
2021-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,26.8
2021-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,13
2021-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,4
2021-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2021-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2021-Q2,Number of Disputes,10 days and over,,Number,A2540959A,3
2021-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,25
2021-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,2.4
2021-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.2
2021-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.8
2021-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.4
2021-Q2,Employees Involved,10 days and over,,000,A2540960K,0.2
2021-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,3.8
2021-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,1.7
2021-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.3
2021-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.7
2021-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,3
2021-Q2,Working days Lost,10 days and over,,000,A2540961L,3.5
2021-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,11.2
2021-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,17
2021-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,5
2021-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2021-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2021-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,32
2021-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,5.9
2021-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.2
2021-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.9
2021-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2021-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,7.2
2021-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,4.6
2021-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.3
2021-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.5
2021-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,2.3
2021-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,9.6
2021-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,12
2021-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2021-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2021-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2021-Q4,Number of Disputes,10 days and over,,Number,A2540959A,12
2021-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,47
2021-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,1.9
2021-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,47.4
2021-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,4.4
2021-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2021-Q4,Employees Involved,10 days and over,,000,A2540960K,0.7
2021-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,54.5
2021-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,1.7
2021-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,48.5
2021-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,13
2021-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,0.6
2021-Q4,Working days Lost,10 days and over,,000,A2540961L,12.4
2021-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,76.1
2022-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,9
2022-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,2
2022-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,10
2022-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2022-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2022-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,23
2022-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,6.7
2022-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.1
2022-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,8
2022-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,4.2
2022-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,3.6
2022-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,8.8
2022-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,27
2022-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,3
2022-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,8
2022-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2022-Q2,Number of Disputes,10 days and over,,Number,A2540959A,1
2022-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,42
2022-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,13.7
2022-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,10
2022-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,5.3
2022-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2022-Q2,Employees Involved,10 days and over,,000,A2540960K,0.2
2022-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,29.5
2022-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,13.2
2022-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,18.4
2022-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,11.7
2022-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,1.6
2022-Q2,Working days Lost,10 days and over,,000,A2540961L,3.9
2022-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,48.9
2022-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,21
2022-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,13
2022-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,10
2022-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,9
2022-Q3,Number of Disputes,10 days and over,,Number,A2540959A,2
2022-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,55
2022-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,5.8
2022-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,50.9
2022-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,1.1
2022-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,59.2
2022-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,4.9
2022-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,95.4
2022-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,9.6
2022-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,118.2
2022-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2022-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,13
2022-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,15
2022-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,7
2022-Q4,Number of Disputes,10 days and over,,Number,A2540959A,3
2022-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,60
2022-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,22.7
2022-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.5
2022-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.1
2022-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2022-Q4,Employees Involved,10 days and over,,000,A2540960K,0.1
2022-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,26.7
2022-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,11.3
2022-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.1
2022-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.9
2022-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,1.6
2022-Q4,Working days Lost,10 days and over,,000,A2540961L,2.5
2022-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,24.4
2023-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,18
2023-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,2
2023-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,4
2023-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2023-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2023-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,27
2023-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,2.9
2023-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.2
2023-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.4
2023-Q1,Employees Involved,10 days and over,,000,A2540960K,0.1
2023-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,3.5
2023-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,1.8
2023-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.3
2023-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.6
2023-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,0.2
2023-Q1,Working days Lost,10 days and over,,000,A2540961L,0.6
2023-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,4.4
2023-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,31
2023-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2023-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2023-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,7
2023-Q2,Number of Disputes,10 days and over,,Number,A2540959A,1
2023-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,57
2023-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,7.3
2023-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.8
2023-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.6
2023-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,9
2023-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,4.8
2023-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.3
2023-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.1
2023-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,10.7
2023-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,20
2023-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2023-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,14
2023-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2023-Q3,Number of Disputes,10 days and over,,Number,A2540959A,5
2023-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,47
2023-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,10.1
2023-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.8
2023-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.5
2023-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2023-Q3,Employees Involved,10 days and over,,000,A2540960K,0.8
2023-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,14.3
2023-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,7.7
2023-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.8
2023-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,5.1
2023-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,0.6
2023-Q3,Working days Lost,10 days and over,,000,A2540961L,10
2023-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,26.3
2023-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,18
2023-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2023-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,11
2023-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,8
2023-Q4,Number of Disputes,10 days and over,,Number,A2540959A,6
2023-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,55
2023-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,8.4
2023-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,3.7
2023-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,3.1
2023-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.8
2023-Q4,Employees Involved,10 days and over,,000,A2540960K,1
2023-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,17
2023-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,7.3
2023-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4.5
2023-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,10.2
2023-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,6.5
2023-Q4,Working days Lost,10 days and over,,000,A2540961L,20.3
2023-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,48.8
2024-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,17
2024-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,13
2024-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2024-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2024-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2024-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,39
2024-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,7.8
2024-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.4
2024-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.6
2024-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,1.7
2024-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,12.5
2024-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,6.9
2024-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.4
2024-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.6
2024-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,12
2024-Q1,Working days Lost,10 days and over,,000,A2540961L,1.1
2024-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,25.1
2024-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,23
2024-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,4
2024-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,12
2024-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2024-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2024-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,43
2024-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,20.4
2024-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.3
2024-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1
2024-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2024-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,21.7
2024-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,11.8
2024-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.4
2024-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,3.1
2024-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,0.4
2024-Q2,Working days Lost,10 days and over,,000,A2540961L,1
2024-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,16.7
2024-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,21
2024-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2024-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2024-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2024-Q3,Number of Disputes,10 days and over,,Number,A2540959A,3
2024-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,43
2024-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.3
2024-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.4
2024-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.8
2024-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,5.8
2024-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.7
2024-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,5.2
2024-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,4.5
2024-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,19.8
2024-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,29
2024-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,14
2024-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2024-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2024-Q4,Number of Disputes,10 days and over,,Number,A2540959A,6
2024-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,59
2024-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,20.9
2024-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,20.7
2024-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.8
2024-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.8
2024-Q4,Employees Involved,10 days and over,,000,A2540960K,2.5
2024-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,46.7
2024-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,14.2
2024-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,24.7
2024-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.2
2024-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,5
2024-Q4,Working days Lost,10 days and over,,000,A2540961L,31.3
2024-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,81.3
2025-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2025-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2025-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2025-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2025-Q1,Number of Disputes,10 days and over,,Number,A2540959A,2
2025-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,39
2025-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,6.6
2025-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.1
2025-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.8
2025-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,10.1
2025-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,4.2
2025-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.6
2025-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.3
2025-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,18.4
2025-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,13
2025-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2025-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,11
2025-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2025-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,31
2025-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,4.3
2025-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,8.2
2025-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.3
2025-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2025-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,13.7
2025-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,2.6
2025-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,15.1
2025-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,4.8
2025-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,0.6
2025-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,23.1
2025-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,26
2025-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,13
2025-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,13
2025-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,9
2025-Q3,Number of Disputes,10 days and over,,Number,A2540959A,5
2025-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,66
2025-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1
2025-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.6
2025-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,1
2025-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,39
2025-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.5
2025-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,5.1
2025-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,6.7
2025-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,51.6
2025-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2025-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,17
2025-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,12
2025-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,7
2025-Q4,Number of Disputes,10 days and over,,Number,A2540959A,6
2025-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,64
2025-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.9
2025-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.5
2025-Q4,Employees Involved,10 days and over,,000,A2540960K,1.7
2025-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,47.1
2025-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.4
2025-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,3.7
2025-Q4,Working days Lost,10 days and over,,000,A2540961L,26
2025-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,73.6
