reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2011-Q1,Working days Lost,Victoria,,000,A2540881L,6
2011-Q1,Working days Lost,Queensland,,000,A2540879A,7.4
2011-Q1,Working days Lost,South Australia,,000,A2540882R,0.7
2011-Q1,Working days Lost,Western Australia,,000,A2540877W,2.3
2011-Q1,Working days Lost,Australia,,000,A2540883T,19.7
2011-Q2,Working days Lost,New South Wales,,000,A2540880K,2.3
2011-Q2,Working days Lost,Victoria,,000,A2540881L,26
2011-Q2,Working days Lost,Queensland,,000,A2540879A,29.3
2011-Q2,Working days Lost,Australia,,000,A2540883T,66.2
2011-Q3,Working days Lost,New South Wales,,000,A2540880K,52.9
2011-Q3,Working days Lost,Victoria,,000,A2540881L,27.3
2011-Q3,Working days Lost,Queensland,,000,A2540879A,16.5
2011-Q3,Working days Lost,South Australia,,000,A2540882R,0.5
2011-Q3,Working days Lost,Western Australia,,000,A2540877W,1.9
2011-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,2
2011-Q3,Working days Lost,Australia,,000,A2540883T,101.3
2011-Q4,Working days Lost,New South Wales,,000,A2540880K,19.3
2011-Q4,Working days Lost,Victoria,,000,A2540881L,6.6
2011-Q4,Working days Lost,Queensland,,000,A2540879A,22.1
2011-Q4,Working days Lost,South Australia,,000,A2540882R,0.2
2011-Q4,Working days Lost,Western Australia,,000,A2540877W,5.9
2011-Q4,Working days Lost,Tasmania,,000,A2540875T,0.1
2011-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2011-Q4,Working days Lost,Australia,,000,A2540883T,54.3
2012-Q1,Working days Lost,New South Wales,,000,A2540880K,2.9
2012-Q1,Working days Lost,Victoria,,000,A2540881L,12.9
2012-Q1,Working days Lost,Western Australia,,000,A2540877W,0.3
2012-Q1,Working days Lost,Australia,,000,A2540883T,35.8
2012-Q2,Working days Lost,New South Wales,,000,A2540880K,50.1
2012-Q2,Working days Lost,Victoria,,000,A2540881L,25
2012-Q2,Working days Lost,Queensland,,000,A2540879A,26.2
2012-Q2,Working days Lost,Australia,,000,A2540883T,101.7
2012-Q3,Working days Lost,New South Wales,,000,A2540880K,4
2012-Q3,Working days Lost,Victoria,,000,A2540881L,47.3
2012-Q3,Working days Lost,Queensland,,000,A2540879A,50.1
2012-Q3,Working days Lost,Western Australia,,000,A2540877W,1.2
2012-Q3,Working days Lost,Australia,,000,A2540883T,110
2012-Q4,Working days Lost,New South Wales,,000,A2540880K,11.8
2012-Q4,Working days Lost,Victoria,,000,A2540881L,10.6
2012-Q4,Working days Lost,Queensland,,000,A2540879A,1.9
2012-Q4,Working days Lost,Western Australia,,000,A2540877W,1
2012-Q4,Working days Lost,Australia,,000,A2540883T,25.7
2013-Q1,Working days Lost,New South Wales,,000,A2540880K,4.4
2013-Q1,Working days Lost,Victoria,,000,A2540881L,38.7
2013-Q1,Working days Lost,Queensland,,000,A2540879A,5.5
2013-Q1,Working days Lost,Western Australia,,000,A2540877W,3.2
2013-Q1,Working days Lost,Tasmania,,000,A2540875T,0.2
2013-Q1,Working days Lost,Australia,,000,A2540883T,52.1
2013-Q2,Working days Lost,New South Wales,,000,A2540880K,6.6
2013-Q2,Working days Lost,Victoria,,000,A2540881L,6
2013-Q2,Working days Lost,Queensland,,000,A2540879A,5.8
2013-Q2,Working days Lost,Tasmania,,000,A2540875T,0.4
2013-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2013-Q2,Working days Lost,Australia,,000,A2540883T,19.8
2013-Q3,Working days Lost,New South Wales,,000,A2540880K,5.3
2013-Q3,Working days Lost,Victoria,,000,A2540881L,11
2013-Q3,Working days Lost,Queensland,,000,A2540879A,1.3
2013-Q3,Working days Lost,South Australia,,000,A2540882R,0.1
2013-Q3,Working days Lost,Western Australia,,000,A2540877W,5.1
2013-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
2013-Q3,Working days Lost,Australia,,000,A2540883T,23
2013-Q4,Working days Lost,New South Wales,,000,A2540880K,18.4
2013-Q4,Working days Lost,Victoria,,000,A2540881L,7.1
2013-Q4,Working days Lost,Queensland,,000,A2540879A,6.8
2013-Q4,Working days Lost,South Australia,,000,A2540882R,1.1
2013-Q4,Working days Lost,Western Australia,,000,A2540877W,0.4
2013-Q4,Working days Lost,Northern Territory,,000,A2540876V,1.9
2013-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.5
2013-Q4,Working days Lost,Australia,,000,A2540883T,36.1
2014-Q1,Working days Lost,New South Wales,,000,A2540880K,1.8
2014-Q1,Working days Lost,Victoria,,000,A2540881L,4.8
2014-Q1,Working days Lost,Queensland,,000,A2540879A,1.9
2014-Q1,Working days Lost,South Australia,,000,A2540882R,0.1
2014-Q1,Working days Lost,Western Australia,,000,A2540877W,0.1
2014-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.9
2014-Q1,Working days Lost,Australia,,000,A2540883T,9.7
2014-Q2,Working days Lost,New South Wales,,000,A2540880K,1.9
2014-Q2,Working days Lost,Victoria,,000,A2540881L,5.9
2014-Q2,Working days Lost,Queensland,,000,A2540879A,1.7
2014-Q2,Working days Lost,South Australia,,000,A2540882R,2.1
2014-Q2,Working days Lost,Western Australia,,000,A2540877W,8.4
2014-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.2
2014-Q2,Working days Lost,Australia,,000,A2540883T,20.2
2014-Q3,Working days Lost,New South Wales,,000,A2540880K,6.4
2014-Q3,Working days Lost,Victoria,,000,A2540881L,3.9
2014-Q3,Working days Lost,Queensland,,000,A2540879A,12.3
2014-Q3,Working days Lost,South Australia,,000,A2540882R,0.1
2014-Q3,Working days Lost,Western Australia,,000,A2540877W,1.1
2014-Q3,Working days Lost,Tasmania,,000,A2540875T,0.6
2014-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
2014-Q3,Working days Lost,Australia,,000,A2540883T,24.6
2014-Q4,Working days Lost,New South Wales,,000,A2540880K,2.2
2014-Q4,Working days Lost,Victoria,,000,A2540881L,9.5
2014-Q4,Working days Lost,Queensland,,000,A2540879A,3.2
2014-Q4,Working days Lost,Western Australia,,000,A2540877W,0.7
2014-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2014-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2014-Q4,Working days Lost,Australia,,000,A2540883T,16.9
2015-Q1,Working days Lost,New South Wales,,000,A2540880K,4.4
2015-Q1,Working days Lost,Victoria,,000,A2540881L,10.5
2015-Q1,Working days Lost,Queensland,,000,A2540879A,4.8
2015-Q1,Working days Lost,Western Australia,,000,A2540877W,0.7
2015-Q1,Working days Lost,Australia,,000,A2540883T,20.4
2015-Q2,Working days Lost,New South Wales,,000,A2540880K,2.4
2015-Q2,Working days Lost,Victoria,,000,A2540881L,4
2015-Q2,Working days Lost,Queensland,,000,A2540879A,6.1
2015-Q2,Working days Lost,South Australia,,000,A2540882R,0.6
2015-Q2,Working days Lost,Western Australia,,000,A2540877W,0.6
2015-Q2,Working days Lost,Tasmania,,000,A2540875T,0.3
2015-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.1
2015-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.7
2015-Q2,Working days Lost,Australia,,000,A2540883T,14.8
2015-Q3,Working days Lost,New South Wales,,000,A2540880K,6.3
2015-Q3,Working days Lost,Victoria,,000,A2540881L,9.1
2015-Q3,Working days Lost,Queensland,,000,A2540879A,11
2015-Q3,Working days Lost,South Australia,,000,A2540882R,0.6
2015-Q3,Working days Lost,Western Australia,,000,A2540877W,0.7
2015-Q3,Working days Lost,Tasmania,,000,A2540875T,0.3
2015-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
2015-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.9
2015-Q3,Working days Lost,Australia,,000,A2540883T,29.1
2015-Q4,Working days Lost,New South Wales,,000,A2540880K,1.4
2015-Q4,Working days Lost,Victoria,,000,A2540881L,4.8
2015-Q4,Working days Lost,Queensland,,000,A2540879A,11.7
2015-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2015-Q4,Working days Lost,Australia,,000,A2540883T,19.1
2016-Q1,Working days Lost,New South Wales,,000,A2540880K,3.4
2016-Q1,Working days Lost,Victoria,,000,A2540881L,5
2016-Q1,Working days Lost,Queensland,,000,A2540879A,14.7
2016-Q1,Working days Lost,South Australia,,000,A2540882R,1.8
2016-Q1,Working days Lost,Western Australia,,000,A2540877W,1.1
2016-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,1.3
2016-Q1,Working days Lost,Australia,,000,A2540883T,27.9
2016-Q2,Working days Lost,New South Wales,,000,A2540880K,3.2
2016-Q2,Working days Lost,Victoria,,000,A2540881L,7.1
2016-Q2,Working days Lost,Queensland,,000,A2540879A,12.9
2016-Q2,Working days Lost,Western Australia,,000,A2540877W,0.8
2016-Q2,Working days Lost,Tasmania,,000,A2540875T,0.2
2016-Q2,Working days Lost,Australia,,000,A2540883T,24.5
2016-Q3,Working days Lost,New South Wales,,000,A2540880K,4.3
2016-Q3,Working days Lost,Victoria,,000,A2540881L,13.4
2016-Q3,Working days Lost,Queensland,,000,A2540879A,13.6
2016-Q3,Working days Lost,South Australia,,000,A2540882R,0.8
2016-Q3,Working days Lost,Western Australia,,000,A2540877W,1.3
2016-Q3,Working days Lost,Tasmania,,000,A2540875T,0.4
2016-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.3
2016-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.7
2016-Q3,Working days Lost,Australia,,000,A2540883T,34.9
2016-Q4,Working days Lost,New South Wales,,000,A2540880K,7.6
2016-Q4,Working days Lost,Victoria,,000,A2540881L,5.8
2016-Q4,Working days Lost,Queensland,,000,A2540879A,21.2
2016-Q4,Working days Lost,Western Australia,,000,A2540877W,0.8
2016-Q4,Working days Lost,Australia,,000,A2540883T,37.2
2017-Q1,Working days Lost,New South Wales,,000,A2540880K,6.1
2017-Q1,Working days Lost,Victoria,,000,A2540881L,13.8
2017-Q1,Working days Lost,Queensland,,000,A2540879A,3.6
2017-Q1,Working days Lost,Western Australia,,000,A2540877W,0.7
2017-Q1,Working days Lost,Australia,,000,A2540883T,25.6
2017-Q2,Working days Lost,New South Wales,,000,A2540880K,7.7
2017-Q2,Working days Lost,Victoria,,000,A2540881L,22.1
2017-Q2,Working days Lost,Queensland,,000,A2540879A,9
2017-Q2,Working days Lost,Western Australia,,000,A2540877W,0.6
2017-Q2,Working days Lost,Australia,,000,A2540883T,40.2
2017-Q3,Working days Lost,Victoria,,000,A2540881L,4
2017-Q3,Working days Lost,Queensland,,000,A2540879A,9.3
2017-Q3,Working days Lost,South Australia,,000,A2540882R,0.6
2017-Q3,Working days Lost,Australia,,000,A2540883T,45.9
2017-Q4,Working days Lost,New South Wales,,000,A2540880K,20.9
2017-Q4,Working days Lost,Victoria,,000,A2540881L,2.1
2017-Q4,Working days Lost,Queensland,,000,A2540879A,10.3
2017-Q4,Working days Lost,Western Australia,,000,A2540877W,2.3
2017-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.3
2017-Q4,Working days Lost,Australia,,000,A2540883T,36.7
2018-Q1,Working days Lost,Victoria,,000,A2540881L,3.4
2018-Q1,Working days Lost,Queensland,,000,A2540879A,7.1
2018-Q1,Working days Lost,Western Australia,,000,A2540877W,3.4
2018-Q1,Working days Lost,Australia,,000,A2540883T,14.9
2018-Q2,Working days Lost,New South Wales,,000,A2540880K,2.8
2018-Q2,Working days Lost,Victoria,,000,A2540881L,7.1
2018-Q2,Working days Lost,Queensland,,000,A2540879A,2.4
2018-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2018-Q2,Working days Lost,Australia,,000,A2540883T,12.5
2018-Q3,Working days Lost,New South Wales,,000,A2540880K,3.5
2018-Q3,Working days Lost,Queensland,,000,A2540879A,7.3
2018-Q3,Working days Lost,Western Australia,,000,A2540877W,33.6
2018-Q3,Working days Lost,Australia,,000,A2540883T,47.4
2018-Q4,Working days Lost,New South Wales,,000,A2540880K,7.2
2018-Q4,Working days Lost,Victoria,,000,A2540881L,9.1
2018-Q4,Working days Lost,Queensland,,000,A2540879A,8.5
2018-Q4,Working days Lost,Western Australia,,000,A2540877W,1.2
2018-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2018-Q4,Working days Lost,Australia,,000,A2540883T,30.9
2019-Q1,Working days Lost,New South Wales,,000,A2540880K,10.5
2019-Q1,Working days Lost,Victoria,,000,A2540881L,2.3
2019-Q1,Working days Lost,Queensland,,000,A2540879A,2.7
2019-Q1,Working days Lost,Tasmania,,000,A2540875T,0.2
2019-Q1,Working days Lost,Australia,,000,A2540883T,16.6
2019-Q2,Working days Lost,New South Wales,,000,A2540880K,3.4
2019-Q2,Working days Lost,Victoria,,000,A2540881L,7.8
2019-Q2,Working days Lost,Queensland,,000,A2540879A,5.2
2019-Q2,Working days Lost,Tasmania,,000,A2540875T,1
2019-Q2,Working days Lost,Australia,,000,A2540883T,17.6
2019-Q3,Working days Lost,New South Wales,,000,A2540880K,5.5
2019-Q3,Working days Lost,Victoria,,000,A2540881L,3.2
2019-Q3,Working days Lost,Queensland,,000,A2540879A,2.8
2019-Q3,Working days Lost,South Australia,,000,A2540882R,6.2
2019-Q3,Working days Lost,Australia,,000,A2540883T,17.8
2019-Q4,Working days Lost,Victoria,,000,A2540881L,3.6
2019-Q4,Working days Lost,Queensland,,000,A2540879A,2.1
2019-Q4,Working days Lost,South Australia,,000,A2540882R,0.1
2019-Q4,Working days Lost,Western Australia,,000,A2540877W,0.1
2019-Q4,Working days Lost,Australia,,000,A2540883T,12.4
2020-Q1,Working days Lost,New South Wales,,000,A2540880K,1
2020-Q1,Working days Lost,Victoria,,000,A2540881L,2
2020-Q1,Working days Lost,Australia,,000,A2540883T,3.9
2020-Q2,Working days Lost,Victoria,,000,A2540881L,1
2020-Q2,Working days Lost,Australia,,000,A2540883T,1.5
2020-Q3,Working days Lost,New South Wales,,000,A2540880K,6
2020-Q3,Working days Lost,Victoria,,000,A2540881L,3.6
2020-Q3,Working days Lost,Queensland,,000,A2540879A,1.4
2020-Q3,Working days Lost,Australia,,000,A2540883T,11.7
2020-Q4,Working days Lost,New South Wales,,000,A2540880K,12.4
2020-Q4,Working days Lost,Victoria,,000,A2540881L,2.1
2020-Q4,Working days Lost,Queensland,,000,A2540879A,0.7
2020-Q4,Working days Lost,South Australia,,000,A2540882R,0.5
2020-Q4,Working days Lost,Western Australia,,000,A2540877W,0.6
2020-Q4,Working days Lost,Australia,,000,A2540883T,16.5
2021-Q1,Working days Lost,New South Wales,,000,A2540880K,15.8
2021-Q1,Working days Lost,Victoria,,000,A2540881L,1.9
2021-Q1,Working days Lost,Queensland,,000,A2540879A,0.6
2021-Q1,Working days Lost,Western Australia,,000,A2540877W,0.8
2021-Q1,Working days Lost,Australia,,000,A2540883T,19.2
2021-Q2,Working days Lost,New South Wales,,000,A2540880K,2.5
2021-Q2,Working days Lost,Victoria,,000,A2540881L,1.2
2021-Q2,Working days Lost,Queensland,,000,A2540879A,1.7
2021-Q2,Working days Lost,South Australia,,000,A2540882R,1
2021-Q2,Working days Lost,Western Australia,,000,A2540877W,4
2021-Q2,Working days Lost,Australia,,000,A2540883T,10.4
2021-Q3,Working days Lost,New South Wales,,000,A2540880K,4
2021-Q3,Working days Lost,Victoria,,000,A2540881L,3.1
2021-Q3,Working days Lost,Queensland,,000,A2540879A,4
2021-Q3,Working days Lost,South Australia,,000,A2540882R,1.2
2021-Q3,Working days Lost,Western Australia,,000,A2540877W,4.7
2021-Q3,Working days Lost,Tasmania,,000,A2540875T,1.4
2021-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
2021-Q3,Working days Lost,Australia,,000,A2540883T,18.5
2021-Q4,Working days Lost,New South Wales,,000,A2540880K,52.1
2021-Q4,Working days Lost,Victoria,,000,A2540881L,7.8
2021-Q4,Working days Lost,Queensland,,000,A2540879A,3.8
2021-Q4,Working days Lost,South Australia,,000,A2540882R,2
2021-Q4,Working days Lost,Western Australia,,000,A2540877W,2.3
2021-Q4,Working days Lost,Tasmania,,000,A2540875T,0.2
2021-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.3
2021-Q4,Working days Lost,Australia,,000,A2540883T,68.5
2022-Q1,Working days Lost,New South Wales,,000,A2540880K,11.7
2022-Q1,Working days Lost,Queensland,,000,A2540879A,2.9
2022-Q1,Working days Lost,South Australia,,000,A2540882R,1.5
2022-Q1,Working days Lost,Australia,,000,A2540883T,19.6
2022-Q2,Working days Lost,New South Wales,,000,A2540880K,120.6
2022-Q2,Working days Lost,Victoria,,000,A2540881L,2.9
2022-Q2,Working days Lost,Queensland,,000,A2540879A,0.6
2022-Q2,Working days Lost,South Australia,,000,A2540882R,1.8
2022-Q2,Working days Lost,Western Australia,,000,A2540877W,1.3
2022-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.1
2022-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.7
2022-Q2,Working days Lost,Australia,,000,A2540883T,128.1
2022-Q3,Working days Lost,New South Wales,,000,A2540880K,14.6
2022-Q3,Working days Lost,Victoria,,000,A2540881L,2.5
2022-Q3,Working days Lost,Queensland,,000,A2540879A,2.4
2022-Q3,Working days Lost,South Australia,,000,A2540882R,2
2022-Q3,Working days Lost,Tasmania,,000,A2540875T,2.3
2022-Q3,Working days Lost,Northern Territory,,000,A2540876V,1.7
2022-Q3,Working days Lost,Australia,,000,A2540883T,28.1
2022-Q4,Working days Lost,New South Wales,,000,A2540880K,6.4
2022-Q4,Working days Lost,Victoria,,000,A2540881L,5.1
2022-Q4,Working days Lost,Queensland,,000,A2540879A,2.8
2022-Q4,Working days Lost,South Australia,,000,A2540882R,0.8
2022-Q4,Working days Lost,Western Australia,,000,A2540877W,3.2
2022-Q4,Working days Lost,Tasmania,,000,A2540875T,2
2022-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.5
2022-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
2022-Q4,Working days Lost,Australia,,000,A2540883T,21
2023-Q1,Working days Lost,New South Wales,,000,A2540880K,2.5
2023-Q1,Working days Lost,Victoria,,000,A2540881L,2.2
2023-Q1,Working days Lost,Queensland,,000,A2540879A,1.6
2023-Q1,Working days Lost,South Australia,,000,A2540882R,0.6
2023-Q1,Working days Lost,Western Australia,,000,A2540877W,0.8
2023-Q1,Working days Lost,Australia,,000,A2540883T,7.7
2023-Q2,Working days Lost,New South Wales,,000,A2540880K,2.5
2023-Q2,Working days Lost,Victoria,,000,A2540881L,2.7
2023-Q2,Working days Lost,Queensland,,000,A2540879A,3.2
2023-Q2,Working days Lost,South Australia,,000,A2540882R,0.5
2023-Q2,Working days Lost,Western Australia,,000,A2540877W,0.9
2023-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.1
2023-Q2,Working days Lost,Australia,,000,A2540883T,10.2
2023-Q3,Working days Lost,New South Wales,,000,A2540880K,11.3
2023-Q3,Working days Lost,Victoria,,000,A2540881L,8.1
2023-Q3,Working days Lost,Queensland,,000,A2540879A,8.1
2023-Q3,Working days Lost,South Australia,,000,A2540882R,6.4
2023-Q3,Working days Lost,Western Australia,,000,A2540877W,1.9
2023-Q3,Working days Lost,Tasmania,,000,A2540875T,0.6
2023-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
2023-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.6
2023-Q3,Working days Lost,Australia,,000,A2540883T,37.1
2023-Q4,Working days Lost,New South Wales,,000,A2540880K,5
2023-Q4,Working days Lost,Victoria,,000,A2540881L,18.5
2023-Q4,Working days Lost,Queensland,,000,A2540879A,11
2023-Q4,Working days Lost,South Australia,,000,A2540882R,5.2
2023-Q4,Working days Lost,Western Australia,,000,A2540877W,3.9
2023-Q4,Working days Lost,Tasmania,,000,A2540875T,0.3
2023-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2023-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.3
2023-Q4,Working days Lost,Australia,,000,A2540883T,44.2
2024-Q1,Working days Lost,New South Wales,,000,A2540880K,2.1
2024-Q1,Working days Lost,Victoria,,000,A2540881L,2.4
2024-Q1,Working days Lost,Queensland,,000,A2540879A,9.4
2024-Q1,Working days Lost,South Australia,,000,A2540882R,0.1
2024-Q1,Working days Lost,Western Australia,,000,A2540877W,2.7
2024-Q1,Working days Lost,Australia,,000,A2540883T,16.8
2024-Q2,Working days Lost,New South Wales,,000,A2540880K,2.4
2024-Q2,Working days Lost,Victoria,,000,A2540881L,2.4
2024-Q2,Working days Lost,Queensland,,000,A2540879A,10.4
2024-Q2,Working days Lost,Western Australia,,000,A2540877W,4.5
2024-Q2,Working days Lost,Australia,,000,A2540883T,21.9
2024-Q3,Working days Lost,New South Wales,,000,A2540880K,12.2
2024-Q3,Working days Lost,Victoria,,000,A2540881L,16.6
2024-Q3,Working days Lost,Queensland,,000,A2540879A,13.1
2024-Q3,Working days Lost,South Australia,,000,A2540882R,2.7
2024-Q3,Working days Lost,Western Australia,,000,A2540877W,0.3
2024-Q3,Working days Lost,Australia,,000,A2540883T,46.6
2024-Q4,Working days Lost,New South Wales,,000,A2540880K,15
2024-Q4,Working days Lost,Victoria,,000,A2540881L,27.7
2024-Q4,Working days Lost,Queensland,,000,A2540879A,5.4
2024-Q4,Working days Lost,Western Australia,,000,A2540877W,4.2
2024-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.2
2024-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.6
2024-Q4,Working days Lost,Australia,,000,A2540883T,53.8
2025-Q1,Working days Lost,New South Wales,,000,A2540880K,2.6
2025-Q1,Working days Lost,Victoria,,000,A2540881L,6
2025-Q1,Working days Lost,Queensland,,000,A2540879A,4.2
2025-Q1,Working days Lost,South Australia,,000,A2540882R,0.6
2025-Q1,Working days Lost,Western Australia,,000,A2540877W,0.5
2025-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.1
2025-Q1,Working days Lost,Australia,,000,A2540883T,13.9
2025-Q2,Working days Lost,New South Wales,,000,A2540880K,12.7
2025-Q2,Working days Lost,Victoria,,000,A2540881L,2.9
2025-Q2,Working days Lost,Queensland,,000,A2540879A,10.1
2025-Q2,Working days Lost,Australia,,000,A2540883T,28.5
2025-Q3,Working days Lost,New South Wales,,000,A2540880K,9.6
2025-Q3,Working days Lost,Victoria,,000,A2540881L,6.3
2025-Q3,Working days Lost,Western Australia,,000,A2540877W,2.5
2025-Q3,Working days Lost,Tasmania,,000,A2540875T,0.1
2025-Q3,Working days Lost,Australia,,000,A2540883T,54.6
2025-Q4,Working days Lost,New South Wales,,000,A2540880K,11.7
2025-Q4,Working days Lost,Victoria,,000,A2540881L,6.1
2025-Q4,Working days Lost,South Australia,,000,A2540882R,12.9
2025-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2025-Q4,Working days Lost,Australia,,000,A2540883T,69.6
2026-Q1,Working days Lost,New South Wales,,000,A2540880K,2.5
2026-Q1,Working days Lost,Victoria,,000,A2540881L,42
2026-Q1,Working days Lost,Queensland,,000,A2540879A,1.6
2026-Q1,Working days Lost,South Australia,,000,A2540882R,0.6
2026-Q1,Working days Lost,Tasmania,,000,A2540875T,0.5
2026-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.1
2026-Q1,Working days Lost,Australia,,000,A2540883T,47.6
