edition,extract_date,council,gender,age_category,num_of_dogs,num_of_cats,count
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,0,4,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,1,0,160
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,1,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,1,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,2,0,20
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,2,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,2,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,3,0,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,3,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,>70,4,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,16-20,0,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,16-20,1,0,11
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,0,1,21
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,0,2,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,1,0,50
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,1,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,2,0,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,2,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,21-25,3,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,0,1,13
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,0,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,1,0,127
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,1,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,2,0,18
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,26-30,2,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,>5,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,0,1,15
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,0,2,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,1,0,94
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,1,1,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,1,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,2,0,36
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,2,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,2,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,2,4,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,31-35,3,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,0,1,10
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,1,0,110
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,1,1,8
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,1,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,2,0,19
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,2,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,36-40,3,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,0,1,10
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,0,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,1,0,92
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,1,2,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,2,0,28
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,2,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,41-45,3,0,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,0,1,9
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,1,0,89
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,1,1,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,1,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,2,0,23
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,2,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,3,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,46-50,4,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,>5,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,0,1,14
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,1,0,102
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,1,1,5
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,1,2,5
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,2,0,23
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,2,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,2,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,3,0,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,51-55,3,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,0,1,9
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,0,2,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,1,0,70
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,1,1,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,1,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,2,0,16
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,2,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,2,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,3,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,3,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,56-60,3,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,0,1,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,0,2,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,0,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,1,0,83
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,1,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,2,0,14
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,2,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,3,0,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,61-65,4,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,0,1,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,0,2,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,1,0,53
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,1,1,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,1,2,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,2,0,14
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,2,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,66-70,3,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,0,1,43
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,0,2,5
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,0,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,0,4,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,1,0,6
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Male,Unknown,1,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,>70,0,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,>70,1,0,20
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,>70,2,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,21-25,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,21-25,1,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,21-25,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,26-30,1,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,26-30,2,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,31-35,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,31-35,1,0,4
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,31-35,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,36-40,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,36-40,1,0,8
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,36-40,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,36-40,2,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,41-45,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,41-45,1,0,5
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,41-45,1,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,41-45,2,>5,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,41-45,2,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,46-50,0,4,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,46-50,1,0,5
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,51-55,1,0,7
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,51-55,1,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,51-55,2,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,56-60,1,0,10
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,56-60,2,0,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,56-60,3,>5,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,61-65,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,61-65,1,0,11
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,61-65,2,0,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,>5,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,1,0,7
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,2,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,3,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,66-70,3,2,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,Unknown,0,1,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,Unknown,0,2,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Other,Unknown,1,0,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,26-30,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,31-35,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,36-40,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,51-55,0,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,61-65,0,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,0,1,28
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,0,2,3
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,0,4,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,1,0,11
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,1,1,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,1,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,2,0,14
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,2,1,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,2,2,2
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,2,3,1
2024-25,2025-05-30,CITY OF MOUNT GAMBIER,Unknown,Unknown,5,0,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,>5,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,>5,0,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,0,>5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,0,1,245
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,0,2,45
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,0,3,7
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,0,4,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,1,0,1834
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,1,1,62
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,1,2,14
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,1,3,6
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,1,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,2,0,321
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,2,1,13
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,2,2,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,2,3,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,3,0,24
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,3,1,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,3,2,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,4,0,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,>70,5,0,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,16-20,0,1,43
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,16-20,0,2,7
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,16-20,1,0,44
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,16-20,2,0,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,16-20,2,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,0,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,0,1,249
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,0,2,67
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,0,3,6
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,0,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,1,0,412
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,1,1,33
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,1,2,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,1,3,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,1,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,2,0,58
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,2,1,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,2,2,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,2,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,3,0,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,3,3,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,4,0,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,21-25,4,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,0,1,357
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,0,2,106
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,0,3,17
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,0,4,4
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,0,5,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,1,0,1001
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,1,1,81
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,1,2,31
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,1,3,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,1,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,2,0,222
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,2,1,22
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,2,2,7
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,2,3,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,3,0,10
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,3,1,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,3,2,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,3,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,26-30,4,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,>5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,1,264
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,2,98
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,3,20
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,4,4
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,0,5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,0,1355
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,1,105
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,2,37
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,3,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,1,4,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,2,0,345
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,2,1,32
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,2,2,15
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,2,3,4
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,2,5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,3,0,32
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,3,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,3,2,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,3,3,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,31-35,5,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,>5,0,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,1,290
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,2,85
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,3,18
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,4,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,0,5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,0,1422
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,1,121
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,2,41
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,3,9
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,1,5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,2,0,335
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,2,1,41
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,2,2,8
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,2,3,4
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,2,4,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,3,0,26
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,3,1,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,3,2,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,3,3,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,4,0,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,36-40,5,0,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,>5,0,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,1,266
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,2,113
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,3,21
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,4,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,0,5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,>5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,0,1420
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,1,134
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,2,58
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,3,14
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,1,4,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,0,402
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,1,52
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,2,14
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,3,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,2,4,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,3,0,29
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,3,1,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,3,2,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,4,0,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,4,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,41-45,5,2,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,>5,0,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,>5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,1,260
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,2,98
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,3,19
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,4,4
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,0,5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,0,1399
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,1,153
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,2,51
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,3,11
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,4,8
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,1,5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,2,0,449
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,2,1,45
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,2,2,24
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,2,3,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,2,4,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,0,30
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,1,5
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,2,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,3,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,3,5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,4,0,3
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,5,0,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,46-50,5,1,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,>5,0,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,0,>5,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,0,1,251
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,0,2,105
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,0,3,13
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,0,4,8
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,>5,1
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,0,1460
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,1,128
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,2,43
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,3,10
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,1,4,2
2024-25,2025-05-30,CITY OF ONKAPARINGA,Female,51-55,2,0,478
