edition,extract_date,council,animal_species,gender,registration_status,microchipped,desexed,count
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Registered,No,Yes,9
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Registered,Yes,No,67
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Registered,Yes,Yes,1916
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Unregistered,No,No,2
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Unregistered,Yes,No,3
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Female,Unregistered,Yes,Yes,17
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Registered,No,No,6
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Registered,No,Yes,4
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Registered,Yes,No,51
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Registered,Yes,Yes,1702
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Unregistered,No,No,2
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Unregistered,Yes,No,3
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Male,Unregistered,Yes,Yes,11
2021-22,2022-05-30,CITY OF MITCHAM,Cat,Unknown,Registered,Yes,Yes,8
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Registered,No,No,81
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Registered,No,Yes,63
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Registered,Yes,No,551
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Registered,Yes,Yes,4422
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Unregistered,No,No,4
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Unregistered,Yes,No,11
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Female,Unregistered,Yes,Yes,16
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Registered,No,No,101
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Registered,No,Yes,71
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Registered,Yes,No,630
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Registered,Yes,Yes,4524
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Unregistered,No,No,4
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Unregistered,Yes,No,10
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Male,Unregistered,Yes,Yes,16
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Unknown,Registered,Yes,No,1
2021-22,2022-05-30,CITY OF MITCHAM,Dog,Unknown,Registered,Yes,Yes,15
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Registered,No,No,8
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Registered,No,Yes,53
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Registered,Yes,No,85
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Registered,Yes,Yes,806
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Unregistered,No,No,2
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Unregistered,No,Yes,30
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Unregistered,Yes,No,26
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Female,Unregistered,Yes,Yes,238
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Registered,No,No,5
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Registered,No,Yes,42
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Registered,Yes,No,102
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Registered,Yes,Yes,706
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Unregistered,No,No,1
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Unregistered,No,Yes,18
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Unregistered,Yes,No,37
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Cat,Male,Unregistered,Yes,Yes,217
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Registered,No,No,44
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Registered,No,Yes,24
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Registered,Yes,No,557
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Registered,Yes,Yes,1919
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Unregistered,No,No,1
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Unregistered,Yes,No,8
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Female,Unregistered,Yes,Yes,10
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Registered,No,No,69
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Registered,No,Yes,22
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Registered,Yes,No,655
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Registered,Yes,Yes,2016
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Unregistered,No,No,4
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Unregistered,Yes,No,21
2021-22,2022-05-30,CITY OF MOUNT GAMBIER,Dog,Male,Unregistered,Yes,Yes,6
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Registered,No,No,35
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Registered,No,Yes,27
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Registered,Yes,No,256
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Registered,Yes,Yes,2419
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Unregistered,No,No,22
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Unregistered,No,Yes,47
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Unregistered,Yes,No,289
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Female,Unregistered,Yes,Yes,2105
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Registered,No,No,23
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Registered,No,Yes,12
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Registered,Yes,No,231
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Registered,Yes,Yes,2211
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Unregistered,No,No,17
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Unregistered,No,Yes,33
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Unregistered,Yes,No,253
2021-22,2022-05-30,CITY OF ONKAPARINGA,Cat,Male,Unregistered,Yes,Yes,1806
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Registered,No,No,205
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Registered,No,Yes,65
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Registered,Yes,No,2486
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Registered,Yes,Yes,13823
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Unregistered,No,No,183
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Unregistered,No,Yes,67
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Unregistered,Yes,No,451
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Female,Unregistered,Yes,Yes,744
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Registered,No,No,201
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Registered,No,Yes,79
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Registered,Yes,No,2864
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Registered,Yes,Yes,13486
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Unregistered,No,No,223
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Unregistered,No,Yes,75
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Unregistered,Yes,No,565
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Male,Unregistered,Yes,Yes,871
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Unknown,Registered,No,Yes,1
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Unknown,Registered,Yes,No,3
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Unknown,Registered,Yes,Yes,94
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Unknown,Unregistered,No,No,1
2021-22,2022-05-30,CITY OF ONKAPARINGA,Dog,Unknown,Unregistered,Yes,No,1
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Registered,No,No,46
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Registered,No,Yes,81
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Registered,Yes,No,429
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Registered,Yes,Yes,2001
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Unregistered,No,No,7
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Unregistered,No,Yes,35
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Unregistered,Yes,No,94
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Female,Unregistered,Yes,Yes,551
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Registered,No,No,45
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Registered,No,Yes,60
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Registered,Yes,No,344
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Registered,Yes,Yes,1766
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Unregistered,No,No,6
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Unregistered,No,Yes,24
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Unregistered,Yes,No,82
2021-22,2022-05-30,CITY OF PLAYFORD,Cat,Male,Unregistered,Yes,Yes,446
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Registered,No,No,202
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Registered,No,Yes,60
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Registered,Yes,No,2179
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Registered,Yes,Yes,6148
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Unregistered,No,No,222
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Unregistered,No,Yes,25
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Unregistered,Yes,No,312
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Female,Unregistered,Yes,Yes,342
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Registered,No,No,241
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Registered,No,Yes,58
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Registered,Yes,No,2371
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Registered,Yes,Yes,5881
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Unregistered,No,No,241
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Unregistered,No,Yes,31
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Unregistered,Yes,No,381
2021-22,2022-05-30,CITY OF PLAYFORD,Dog,Male,Unregistered,Yes,Yes,356
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Registered,No,No,9
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Registered,No,Yes,24
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Registered,Yes,No,275
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Registered,Yes,Yes,1408
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Unregistered,No,No,9
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Unregistered,No,Yes,51
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Unregistered,Yes,No,199
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Female,Unregistered,Yes,Yes,820
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Registered,No,No,15
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Registered,No,Yes,19
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Registered,Yes,No,218
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Registered,Yes,Yes,1221
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Unregistered,No,No,15
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Unregistered,No,Yes,39
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Unregistered,Yes,No,179
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Cat,Male,Unregistered,Yes,Yes,767
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Registered,No,No,135
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Registered,No,Yes,29
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Registered,Yes,No,1524
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Registered,Yes,Yes,6590
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Unregistered,No,No,62
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Unregistered,No,Yes,10
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Unregistered,Yes,No,68
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Female,Unregistered,Yes,Yes,105
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Registered,No,No,162
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Registered,No,Yes,41
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Registered,Yes,No,1861
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Registered,Yes,Yes,6836
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Unregistered,No,No,89
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Unregistered,No,Yes,12
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Unregistered,Yes,No,105
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Male,Unregistered,Yes,Yes,114
2021-22,2022-05-30,CITY OF PORT ADELAIDE ENFIELD,Dog,Unknown,Registered,Yes,Yes,4
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Registered,No,No,6
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Registered,No,Yes,1
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Registered,Yes,No,33
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Registered,Yes,Yes,304
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Unregistered,Yes,No,2
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Female,Unregistered,Yes,Yes,24
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Male,Registered,No,No,3
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Male,Registered,No,Yes,3
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Male,Registered,Yes,No,36
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Male,Registered,Yes,Yes,258
2021-22,2022-05-30,CITY OF PORT LINCOLN,Cat,Male,Unregistered,Yes,Yes,14
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Registered,No,No,20
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Registered,No,Yes,1
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Registered,Yes,No,190
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Registered,Yes,Yes,1050
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Unregistered,No,No,7
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Unregistered,Yes,No,12
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Female,Unregistered,Yes,Yes,20
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Registered,No,No,25
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Registered,No,Yes,5
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Registered,Yes,No,271
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Registered,Yes,Yes,1138
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Unregistered,No,No,10
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Unregistered,Yes,No,16
2021-22,2022-05-30,CITY OF PORT LINCOLN,Dog,Male,Unregistered,Yes,Yes,15
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Registered,No,Yes,5
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Registered,Yes,No,24
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Registered,Yes,Yes,239
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Unregistered,No,Yes,2
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Unregistered,Yes,No,23
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Female,Unregistered,Yes,Yes,140
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Registered,No,No,1
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Registered,No,Yes,5
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Registered,Yes,No,28
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Registered,Yes,Yes,253
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Unregistered,Yes,No,20
2021-22,2022-05-30,CITY OF PROSPECT,Cat,Male,Unregistered,Yes,Yes,104
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Registered,No,No,10
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Registered,No,Yes,2
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Registered,Yes,No,167
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Registered,Yes,Yes,1100
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Unregistered,No,No,2
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Unregistered,Yes,No,6
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Female,Unregistered,Yes,Yes,3
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Registered,No,No,16
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Registered,No,Yes,9
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Registered,Yes,No,222
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Registered,Yes,Yes,1142
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Unregistered,Yes,No,5
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Male,Unregistered,Yes,Yes,5
2021-22,2022-05-30,CITY OF PROSPECT,Dog,Unknown,Registered,Yes,Yes,1
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Registered,No,No,37
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Registered,No,Yes,47
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Registered,Yes,No,295
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Registered,Yes,Yes,1662
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Unregistered,No,No,7
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Unregistered,No,Yes,47
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Unregistered,Yes,No,192
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Female,Unregistered,Yes,Yes,986
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Registered,No,No,43
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Registered,No,Yes,37
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Registered,Yes,No,283
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Registered,Yes,Yes,1519
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Unregistered,No,No,15
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Unregistered,No,Yes,32
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Unregistered,Yes,No,195
2021-22,2022-05-30,CITY OF SALISBURY,Cat,Male,Unregistered,Yes,Yes,974
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Registered,No,No,618
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Registered,No,Yes,149
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Registered,Yes,No,2258
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Registered,Yes,Yes,7504
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Unregistered,No,No,74
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Unregistered,No,Yes,16
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Unregistered,Yes,No,99
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Female,Unregistered,Yes,Yes,81
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Registered,No,No,746
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Registered,No,Yes,143
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Registered,Yes,No,2647
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Registered,Yes,Yes,7179
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Unregistered,No,No,91
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Unregistered,No,Yes,11
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Unregistered,Yes,No,125
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Male,Unregistered,Yes,Yes,121
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Unknown,Registered,Yes,No,1
2021-22,2022-05-30,CITY OF SALISBURY,Dog,Unknown,Registered,Yes,Yes,15
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Registered,No,No,9
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Registered,No,Yes,15
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Registered,Yes,No,283
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Registered,Yes,Yes,1424
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Unregistered,No,Yes,9
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Unregistered,Yes,No,119
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Female,Unregistered,Yes,Yes,403
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Registered,No,No,10
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Registered,No,Yes,22
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Registered,Yes,No,210
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Registered,Yes,Yes,1227
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Unregistered,No,No,3
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Unregistered,No,Yes,8
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Unregistered,Yes,No,120
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Cat,Male,Unregistered,Yes,Yes,422
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Registered,No,No,194
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Registered,No,Yes,135
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Registered,Yes,No,1336
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Registered,Yes,Yes,6657
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Unregistered,No,No,71
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Unregistered,No,Yes,27
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Unregistered,Yes,No,134
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Female,Unregistered,Yes,Yes,329
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Registered,No,No,228
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Registered,No,Yes,154
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Registered,Yes,No,1674
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Registered,Yes,Yes,6741
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Unregistered,No,No,88
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Unregistered,No,Yes,29
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Unregistered,Yes,No,245
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Male,Unregistered,Yes,Yes,410
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Unknown,Registered,No,Yes,1
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Unknown,Registered,Yes,Yes,23
2021-22,2022-05-30,CITY OF TEA TREE GULLY,Dog,Unknown,Unregistered,Yes,Yes,2
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Registered,No,No,1
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Registered,No,Yes,3
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Registered,Yes,No,27
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Registered,Yes,Yes,465
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Unregistered,Yes,No,5
2021-22,2022-05-30,CITY OF UNLEY,Cat,Female,Unregistered,Yes,Yes,72
