edition,extract_date,species,primary_breed,secondary_breed,count
2021-22,2022-05-30,Dog,Neapolitan Mastiff,Rottweiler,2
2021-22,2022-05-30,Dog,Neapolitan Mastiff,Shar Pei,2
2021-22,2022-05-30,Dog,New Zealand Huntaway,Smithfield,2
2021-22,2022-05-30,Dog,New Zealand Huntaway,Staffordshire Bull Terrier,2
2021-22,2022-05-30,Dog,Papillon,Poodle (Toy),2
2021-22,2022-05-30,Dog,Papillon,Yorkshire Terrier,2
2021-22,2022-05-30,Dog,Pekingese,Poodle (Toy),2
2021-22,2022-05-30,Dog,Pointer,Staghound,2
2021-22,2022-05-30,Dog,Poodle (Miniature),Retriever,2
2021-22,2022-05-30,Dog,Poodle (Miniature),St. Bernard,2
2021-22,2022-05-30,Dog,Poodle (Miniature),Welsh Springer Spaniel,2
2021-22,2022-05-30,Dog,Poodle (Miniature),Yorkshire Terrier,2
2021-22,2022-05-30,Dog,Poodle (Standard),Shar Pei,2
2021-22,2022-05-30,Dog,Poodle (Standard),St. Bernard,2
2021-22,2022-05-30,Dog,Poodle (Toy),Spaniel,2
2021-22,2022-05-30,Dog,Poodle (Toy),Tenterfield Terrier,2
2021-22,2022-05-30,Dog,Poodle (Toy),Terrier,2
2021-22,2022-05-30,Dog,Poodle (Toy),Whippet,2
2021-22,2022-05-30,Dog,Poodle (Toy),Yorkshire Terrier,2
2021-22,2022-05-30,Dog,Portuguese Podengo (Large Wire Haired),Portuguese Podengo (Large Wire Haired),2
2021-22,2022-05-30,Dog,Portuguese Podengo (Medium Smooth Haired),Portuguese Podengo (Medium Smooth Haired),2
2021-22,2022-05-30,Dog,Portuguese Podengo (Small Smooth Haired),Portuguese Podengo (Small Smooth Haired),2
2021-22,2022-05-30,Dog,Pumi,Pumi,2
2021-22,2022-05-30,Dog,Retriever,Siberian Husky,2
2021-22,2022-05-30,Dog,Rhodesian Ridgeback,Smithfield,2
2021-22,2022-05-30,Dog,Rhodesian Ridgeback,Terrier,2
2021-22,2022-05-30,Dog,Rottweiler,Shepherd,2
2021-22,2022-05-30,Dog,Samoyed,Spaniel,2
2021-22,2022-05-30,Dog,Schnauzer,Shih Tzu,2
2021-22,2022-05-30,Dog,Schnauzer (Miniature),Terrier,2
2021-22,2022-05-30,Dog,Schnauzer (Standard),Shih Tzu,2
2021-22,2022-05-30,Dog,Shih Tzu,Spaniel,2
2021-22,2022-05-30,Dog,Shih Tzu,Welsh Corgi (Cardigan),2
2021-22,2022-05-30,Dog,Shih Tzu,Yorkshire Terrier,2
2021-22,2022-05-30,Dog,Siberian Husky,Smithfield,2
2021-22,2022-05-30,Dog,Spaniel,Terrier,2
2021-22,2022-05-30,Dog,Terrier,Tibetan Spaniel,2
2021-22,2022-05-30,Dog,Terrier,Welsh Corgi (Cardigan),2
2021-22,2022-05-30,Dog,Terrier,Welsh Corgi (Pembroke),2
2021-22,2022-05-30,Dog,Terrier,Whippet,2
2021-22,2022-05-30,Dog,Welsh Corgi (Cardigan),Welsh Corgi (Pembroke),2
2021-22,2022-05-30,Dog,Affenpinscher,Fox Terrier,1
2021-22,2022-05-30,Dog,Affenpinscher,Fox Terrier (Smooth),1
2021-22,2022-05-30,Dog,Affenpinscher,Golden Retriever,1
2021-22,2022-05-30,Dog,Affenpinscher,Schnauzer (Miniature),1
2021-22,2022-05-30,Dog,Affenpinscher,Staffordshire Bull Terrier,1
2021-22,2022-05-30,Dog,Afghan Hound,American Staffordshire Terrier,1
2021-22,2022-05-30,Dog,Afghan Hound,Bullmastiff,1
2021-22,2022-05-30,Dog,Afghan Hound,Cross Breed,1
2021-22,2022-05-30,Dog,Afghan Hound,Poodle (Standard),1
2021-22,2022-05-30,Dog,Airedale Terrier,Beagle,1
2021-22,2022-05-30,Dog,Airedale Terrier,Curly Coated Retriever,1
2021-22,2022-05-30,Dog,Airedale Terrier,Kerry Blue Terrier,1
2021-22,2022-05-30,Dog,Airedale Terrier,Labrador Retriever,1
2021-22,2022-05-30,Dog,Airedale Terrier,Maltese,1
2021-22,2022-05-30,Dog,Airedale Terrier,Poodle (Miniature),1
2021-22,2022-05-30,Dog,Airedale Terrier,Poodle (Standard),1
2021-22,2022-05-30,Dog,Akita,American Bulldog,1
2021-22,2022-05-30,Dog,Akita,Anatolian Shepherd Dog,1
2021-22,2022-05-30,Dog,Akita,Australian Cattle Dog,1
2021-22,2022-05-30,Dog,Akita,Border Collie,1
2021-22,2022-05-30,Dog,Akita,Bull Terrier,1
2021-22,2022-05-30,Dog,Akita,Cane Corso,1
2021-22,2022-05-30,Dog,Akita,Dalmatian,1
2021-22,2022-05-30,Dog,Akita,Dobermann,1
2021-22,2022-05-30,Dog,Akita,Dogue de Bordeaux,1
2021-22,2022-05-30,Dog,Akita,Shiba Inu,1
2021-22,2022-05-30,Dog,Akita (Japanese),Alaskan Malamute,1
2021-22,2022-05-30,Dog,Akita (Japanese),German Spitz (Mittel & Klein),1
2021-22,2022-05-30,Dog,Akita (Japanese),Shar Pei,1
2021-22,2022-05-30,Dog,Alaskan Malamute,American Bulldog,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Bernese Mountain Dog,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Boxer,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Collie,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Collie (Rough),1
2021-22,2022-05-30,Dog,Alaskan Malamute,Collie (Smooth),1
2021-22,2022-05-30,Dog,Alaskan Malamute,German Shorthaired Pointer,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Japanese Spitz,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Maltese,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Maremma Sheepdog,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Shepherd,1
2021-22,2022-05-30,Dog,Alaskan Malamute,Staghound,1
2021-22,2022-05-30,Dog,American Bulldog,Australian Stumpy Tail Cattle Dog,1
2021-22,2022-05-30,Dog,American Bulldog,Collie (Rough),1
2021-22,2022-05-30,Dog,American Bulldog,Deerhound,1
2021-22,2022-05-30,Dog,American Bulldog,Dobermann,1
2021-22,2022-05-30,Dog,American Bulldog,Dogue de Bordeaux,1
2021-22,2022-05-30,Dog,American Bulldog,Lhasa Apso,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Australian Cattle Dog,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Dalmatian,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Dobermann,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,French Bulldog,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,French Mastiff,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Great Dane,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Greyhound,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Maremma Sheepdog,1
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Schnauzer (Standard),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Australian Silky Terrier,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Belgian Shepherd Dog (Groenendael),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Bernese Mountain Dog,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Border Terrier,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Chinese Crested Dog,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Collie (Rough),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dachshund,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dachshund (Long Haired),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dachshund (Wire Haired),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dogo Argentina,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,German Shepherd Dog (Long Stock Coat),1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,German Wirehaired Pointer,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Irish Terrier,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Manchester Terrier,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Maremma Sheepdog,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Norwich Terrier,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Pekingese,1
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Tenterfield Terrier,1
2021-22,2022-05-30,Dog,American Staghound,Bull Arab,1
2021-22,2022-05-30,Dog,American Staghound,New Zealand Huntaway,1
2021-22,2022-05-30,Dog,American Staghound,Pointer,1
2021-22,2022-05-30,Dog,American Staghound,Rhodesian Ridgeback,1
2021-22,2022-05-30,Dog,Anatolian Shepherd Dog,Australian Kelpie,1
2021-22,2022-05-30,Dog,Anatolian Shepherd Dog,Bullmastiff,1
2021-22,2022-05-30,Dog,Australian Bulldog,Cane Corso,1
2021-22,2022-05-30,Dog,Australian Bulldog,German Shepherd Dog,1
2021-22,2022-05-30,Dog,Australian Bulldog,Maremma Sheepdog,1
2021-22,2022-05-30,Dog,Australian Bulldog,Mastiff,1
2021-22,2022-05-30,Dog,Australian Bulldog,Shar Pei,1
2021-22,2022-05-30,Dog,Australian Bulldog,Staghound,1
2021-22,2022-05-30,Dog,Australian Bulldog,Terrier,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Basenji,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Basset Hound,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Belgian Sheepdog,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Bergamasco Shepherd Dog,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Border Terrier,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,British Bulldog,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Bulldog,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Cavalier King Charles Spaniel,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Chihuahua,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Chihuahua (Long Coat),1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Collie (Rough),1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Dachshund (Miniature Smooth Haired),1
2021-22,2022-05-30,Dog,Australian Cattle Dog,German Wirehaired Pointer,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Kerry Blue Terrier,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,King Charles Spaniel,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Poodle (Standard),1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Retriever,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Samoyed,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Schnauzer (Miniature),1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Shetland Sheepdog,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,Staghound,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,West Highland White Terrier,1
2021-22,2022-05-30,Dog,Australian Cattle Dog,White Swiss Shepherd Dog,1
2021-22,2022-05-30,Dog,Australian Kelpie,Australian Silky Terrier,1
2021-22,2022-05-30,Dog,Australian Kelpie,Basset Fauve De Bretagne,1
2021-22,2022-05-30,Dog,Australian Kelpie,Boerboel,1
2021-22,2022-05-30,Dog,Australian Kelpie,British Bulldog,1
2021-22,2022-05-30,Dog,Australian Kelpie,Cairn Terrier,1
2021-22,2022-05-30,Dog,Australian Kelpie,Cane Corso,1
2021-22,2022-05-30,Dog,Australian Kelpie,Chihuahua (Long Coat),1
2021-22,2022-05-30,Dog,Australian Kelpie,Chinese Crested Dog,1
2021-22,2022-05-30,Dog,Australian Kelpie,Cocker Spaniel (American),1
2021-22,2022-05-30,Dog,Australian Kelpie,Deerhound,1
2021-22,2022-05-30,Dog,Australian Kelpie,Foxhound,1
2021-22,2022-05-30,Dog,Australian Kelpie,French Bulldog,1
2021-22,2022-05-30,Dog,Australian Kelpie,German Pinscher,1
2021-22,2022-05-30,Dog,Australian Kelpie,Harrier,1
2021-22,2022-05-30,Dog,Australian Kelpie,Irish Red and White Setter,1
2021-22,2022-05-30,Dog,Australian Kelpie,Irish Terrier,1
2021-22,2022-05-30,Dog,Australian Kelpie,Lakeland Terrier,1
2021-22,2022-05-30,Dog,Australian Kelpie,Neapolitan Mastiff,1
2021-22,2022-05-30,Dog,Australian Kelpie,Shiba Inu,1
2021-22,2022-05-30,Dog,Australian Kelpie,Spaniel,1
2021-22,2022-05-30,Dog,Australian Koolie,Belgian Sheepdog,1
2021-22,2022-05-30,Dog,Australian Koolie,Borzoi,1
2021-22,2022-05-30,Dog,Australian Koolie,Boxer,1
2021-22,2022-05-30,Dog,Australian Koolie,Collie (Rough),1
2021-22,2022-05-30,Dog,Australian Koolie,Collie (Smooth),1
2021-22,2022-05-30,Dog,Australian Koolie,Fox Terrier (Wire),1
2021-22,2022-05-30,Dog,Australian Koolie,Foxhound,1
2021-22,2022-05-30,Dog,Australian Koolie,German Coolie,1
2021-22,2022-05-30,Dog,Australian Koolie,Golden Retriever,1
2021-22,2022-05-30,Dog,Australian Koolie,Jack Russell Terrier,1
2021-22,2022-05-30,Dog,Australian Koolie,Maremma Sheepdog,1
2021-22,2022-05-30,Dog,Australian Koolie,Poodle (Miniature),1
2021-22,2022-05-30,Dog,Australian Koolie,Smithfield,1
2021-22,2022-05-30,Dog,Australian Koolie,Staghound,1
2021-22,2022-05-30,Dog,Australian Shepherd,Bernese Mountain Dog,1
2021-22,2022-05-30,Dog,Australian Shepherd,Boxer,1
2021-22,2022-05-30,Dog,Australian Shepherd,Bull Terrier,1
2021-22,2022-05-30,Dog,Australian Shepherd,Bullmastiff,1
2021-22,2022-05-30,Dog,Australian Shepherd,Central Asian Shepherd Dog,1
2021-22,2022-05-30,Dog,Australian Shepherd,Chihuahua (Smooth Coat),1
2021-22,2022-05-30,Dog,Australian Shepherd,Collie (Rough),1
2021-22,2022-05-30,Dog,Australian Shepherd,Collie (Smooth),1
2021-22,2022-05-30,Dog,Australian Shepherd,Curly Coated Retriever,1
2021-22,2022-05-30,Dog,Australian Shepherd,Dachshund (Long Haired),1
2021-22,2022-05-30,Dog,Australian Shepherd,Dutch Shepherd Dog,1
2021-22,2022-05-30,Dog,Australian Shepherd,French Bulldog,1
2021-22,2022-05-30,Dog,Australian Shepherd,Golden Retriever,1
2021-22,2022-05-30,Dog,Australian Shepherd,Pomeranian,1
2021-22,2022-05-30,Dog,Australian Shepherd,Portuguese Water Dog,1
2021-22,2022-05-30,Dog,Australian Shepherd,Samoyed,1
2021-22,2022-05-30,Dog,Australian Shepherd,Staghound,1
2021-22,2022-05-30,Dog,Australian Shepherd,Sussex Spaniel,1
2021-22,2022-05-30,Dog,Australian Shepherd,Welsh Corgi (Cardigan),1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Border Collie,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Border Terrier,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Cairn Terrier,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Cavalier King Charles Spaniel,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Cocker Spaniel,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Dachshund,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Dachshund (Miniature Long Haired),1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Dachshund (Smooth Haired),1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Dachshund (Wire Haired),1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Fox Terrier (Wire),1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Japanese Spitz,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Manchester Terrier,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Pointer,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Poodle,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Samoyed,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Schipperke,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Shar Pei,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Shiba Inu,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Staffordshire Bull Terrier,1
2021-22,2022-05-30,Dog,Australian Silky Terrier,Welsh Corgi (Pembroke),1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Boxer,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Bull Terrier,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Dalmatian,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,French Bulldog,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,German Coolie,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Jack Russell Terrier,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Labrador Retriever,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Mastiff,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Papillon,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Pomeranian,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Rottweiler,1
2021-22,2022-05-30,Dog,Australian Stumpy Tail Cattle Dog,Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Belgian Sheepdog,1
2021-22,2022-05-30,Dog,Australian Terrier,Bichon Frise,1
2021-22,2022-05-30,Dog,Australian Terrier,Border Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Boston Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Cocker Spaniel,1
2021-22,2022-05-30,Dog,Australian Terrier,Collie (Smooth),1
2021-22,2022-05-30,Dog,Australian Terrier,Dachshund,1
2021-22,2022-05-30,Dog,Australian Terrier,Dachshund (Miniature Long Haired),1
2021-22,2022-05-30,Dog,Australian Terrier,Dachshund (Miniature Smooth Haired),1
2021-22,2022-05-30,Dog,Australian Terrier,Fox Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,King Charles Spaniel,1
2021-22,2022-05-30,Dog,Australian Terrier,Lhasa Apso,1
2021-22,2022-05-30,Dog,Australian Terrier,Manchester Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Papillon,1
2021-22,2022-05-30,Dog,Australian Terrier,Schnauzer (Standard),1
2021-22,2022-05-30,Dog,Australian Terrier,Scottish Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Tenterfield Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Terrier,1
2021-22,2022-05-30,Dog,Australian Terrier,Whippet,1
2021-22,2022-05-30,Dog,Australian Terrier,Yorkshire Terrier,1
2021-22,2022-05-30,Dog,Azawakh,Azawakh,1
2021-22,2022-05-30,Dog,Basenji,Finnish Spitz,1
2021-22,2022-05-30,Dog,Basenji,Fox Terrier (Smooth),1
2021-22,2022-05-30,Dog,Basenji,Poodle (Standard),1
2021-22,2022-05-30,Dog,Basenji,Tenterfield Terrier,1
2021-22,2022-05-30,Dog,Basenji,Welsh Corgi (Pembroke),1
2021-22,2022-05-30,Dog,Basset Hound,Jack Russell Terrier,1
2021-22,2022-05-30,Dog,Basset Hound,Rhodesian Ridgeback,1
2021-22,2022-05-30,Dog,Basset Hound,Staffordshire Bull Terrier,1
