category,jurisdiction,financial_year,value
R Arts and recreation services,TAS,2019-20,10.2773479462466
R Arts and recreation services,TAS,2020-21,13.682032231587892
R Arts and recreation services,TAS,2021-22,14.43068945409193
R Arts and recreation services,TAS,2022-23,14.069697841296568
R Arts and recreation services,TAS,2023-24p,11.55195663328742
R Arts and recreation services,NT,2018-19,5.185230594582749
R Arts and recreation services,NT,2019-20,3.374308152555249
R Arts and recreation services,NT,2020-21,4.84131905049515
R Arts and recreation services,NT,2021-22,3.474106290014486
R Arts and recreation services,NT,2022-23,3.5019642738711836
R Arts and recreation services,NT,2023-24p,0.951298913458357
R Arts and recreation services,ACT,2018-19,6.973712454226003
R Arts and recreation services,ACT,2019-20,6.746877154595046
R Arts and recreation services,ACT,2020-21,3.125556572335375
R Arts and recreation services,ACT,2021-22,3.40247504165556
R Arts and recreation services,ACT,2022-23,4.475397145219179
R Arts and recreation services,ACT,2023-24p,5.603875106469899
R Arts and recreation services,Aus Gov,2018-19,2.9397894227255446
R Arts and recreation services,Aus Gov,2019-20,4.0137768668990566
R Arts and recreation services,Aus Gov,2020-21,NP
R Arts and recreation services,Aus Gov,2021-22,NP
R Arts and recreation services,Aus Gov,2022-23,NP
R Arts and recreation services,Aus Gov,2023-24p,NP
S Other services,AUST,2018-19,4.34236577881718
S Other services,AUST,2019-20,5.23360753444967
S Other services,AUST,2020-21,5.568445929502332
S Other services,AUST,2021-22,5.279651642507242
S Other services,AUST,2022-23,5.738328699609773
S Other services,AUST,2023-24p,6.304260488598821
S Other services,NSW,2018-19,4.403932686958289
S Other services,NSW,2019-20,6.166693087330887
S Other services,NSW,2020-21,7.343130721463638
S Other services,NSW,2021-22,6.7184806456776505
S Other services,NSW,2022-23,8.318972153317363
S Other services,NSW,2023-24p,8.332423992925532
S Other services,VIC,2018-19,2.8872817674612654
S Other services,VIC,2019-20,3.7282115833723983
S Other services,VIC,2020-21,3.4163190497042777
S Other services,VIC,2021-22,3.5041721164904
S Other services,VIC,2022-23,3.883487710796415
S Other services,VIC,2023-24p,4.188663930222037
S Other services,QLD,2018-19,5.9099814721140245
S Other services,QLD,2019-20,5.8962220453880345
S Other services,QLD,2020-21,6.247886223710605
S Other services,QLD,2021-22,5.849457896079591
S Other services,QLD,2022-23,5.934348330133982
S Other services,QLD,2023-24p,7.316941560988771
S Other services,SA,2018-19,4.185430330217584
S Other services,SA,2019-20,5.055174078323386
S Other services,SA,2020-21,4.236523300506165
S Other services,SA,2021-22,3.9815515838268523
S Other services,SA,2022-23,3.687432719374562
S Other services,SA,2023-24p,3.637932731309605
S Other services,WA,2018-19,4.9818730811511
S Other services,WA,2019-20,4.2685948924328985
S Other services,WA,2020-21,4.9297074061889665
S Other services,WA,2021-22,4.5315346230025115
S Other services,WA,2022-23,4.245815910443825
S Other services,WA,2023-24p,5.211087070620502
S Other services,TAS,2018-19,7.184890728964408
S Other services,TAS,2019-20,9.23521246208689
S Other services,TAS,2020-21,8.390771540658378
S Other services,TAS,2021-22,7.20832610727065
S Other services,TAS,2022-23,9.0496192277245
S Other services,TAS,2023-24p,9.640583343520511
S Other services,NT,2018-19,3.296819020790471
S Other services,NT,2019-20,3.7213370300167044
S Other services,NT,2020-21,2.7154700065379664
S Other services,NT,2021-22,3.488334055952634
S Other services,NT,2022-23,2.571802476721908
S Other services,NT,2023-24p,1.1151681739150439
S Other services,ACT,2018-19,3.1926726990696848
S Other services,ACT,2019-20,4.692215147953031
S Other services,ACT,2020-21,3.813903522710798
S Other services,ACT,2021-22,5.010854256119771
S Other services,ACT,2022-23,3.7972410891629793
S Other services,ACT,2023-24p,4.992025669108001
S Other services,Aus Gov,2018-19,NP
S Other services,Aus Gov,2019-20,NP
S Other services,Aus Gov,2020-21,27.374422229832042
S Other services,Aus Gov,2021-22,NP
S Other services,Aus Gov,2022-23,NP
S Other services,Aus Gov,2023-24p,NP
"AUST, All industries Total",AUST,2018-19,5.869266326310054
"AUST, All industries Total",AUST,2019-20,6.173924989600146
"AUST, All industries Total",AUST,2020-21,6.611738393066385
"AUST, All industries Total",AUST,2021-22,6.8310052959923615
"AUST, All industries Total",AUST,2022-23,6.875848087579538
"AUST, All industries Total",AUST,2023-24p,6.800147512605367
