Postcode,Age,Sex,Total
5301,38,Female,4
5301,38,Male,3
5301,39,Female,3
5301,39,Male,3
5301,40,Female,2
5301,40,Male,1
5301,41,Male,5
5301,42,Female,3
5301,42,Male,2
5301,43,Female,3
5301,43,Male,3
5301,44,Female,1
5301,44,Male,4
5301,45,Female,3
5301,45,Male,1
5301,46,Male,6
5301,47,Female,2
5301,47,Male,1
5301,48,Female,1
5301,48,Male,1
5301,49,Female,2
5301,49,Male,1
5301,50,Female,1
5301,50,Male,1
5301,51,Female,3
5301,51,Male,2
5301,52,Female,6
5301,52,Male,2
5301,53,Female,6
5301,53,Male,5
5301,54,Female,4
5301,54,Male,3
5301,55,Female,3
5301,55,Male,6
5301,56,Female,6
5301,56,Male,3
5301,57,Male,3
5301,58,Female,2
5301,58,Male,3
5301,59,Female,3
5301,59,Male,7
5301,60,Female,4
5301,60,Male,4
5301,61,Female,4
5301,61,Male,2
5301,62,Female,10
5301,62,Male,6
5301,63,Female,4
5301,63,Male,5
5301,64,Female,7
5301,64,Male,3
5301,65,Female,1
5301,65,Male,2
5301,66,Female,4
5301,66,Male,7
5301,67,Female,3
5301,67,Male,10
5301,68,Female,4
5301,68,Male,2
5301,69,Female,2
5301,69,Male,4
5301,70,Female,1
5301,70,Male,3
5301,71,Female,1
5301,71,Male,6
5301,72,Female,2
5301,72,Male,4
5301,73,Female,8
5301,73,Male,3
5301,74,Female,2
5301,74,Male,2
5301,75,Female,1
5301,75,Male,2
5301,76,Female,1
5301,76,Male,3
5301,77,Female,1
5301,77,Male,1
5301,78,Female,1
5301,78,Male,2
5301,79,Male,1
5301,80,Female,1
5301,81,Male,1
5301,82,Male,1
5301,83,Male,1
5301,84,Female,1
5301,84,Male,2
5301,86,Female,1
5301,86,Male,1
5301,88,Male,1
5302,16,Female,5
5302,16,Male,6
5302,17,Female,5
5302,17,Male,6
5302,18,Female,7
5302,18,Male,4
5302,19,Female,8
5302,19,Male,6
5302,20,Female,7
5302,20,Male,3
5302,21,Male,5
5302,22,Female,6
5302,22,Male,6
5302,23,Female,2
5302,23,Male,7
5302,24,Female,2
5302,24,Male,5
5302,25,Female,2
5302,25,Male,2
5302,26,Female,3
5302,26,Male,3
5302,27,Female,1
5302,27,Male,1
5302,28,Female,4
5302,28,Male,4
5302,29,Female,6
5302,29,Male,3
5302,30,Female,6
5302,30,Male,5
5302,31,Female,4
5302,31,Male,6
5302,32,Female,6
5302,32,Male,8
5302,33,Female,1
5302,33,Male,6
5302,34,Female,4
5302,34,Male,4
5302,35,Female,5
5302,35,Male,5
5302,36,Female,3
5302,36,Male,6
5302,37,Female,5
5302,37,Male,3
5302,38,Female,4
5302,38,Male,2
5302,39,Female,4
5302,39,Male,8
5302,40,Female,6
5302,40,Male,4
5302,41,Female,4
5302,41,Male,4
5302,42,Female,8
5302,42,Male,5
5302,43,Female,6
5302,43,Male,5
5302,44,Female,3
5302,44,Male,7
5302,45,Female,9
5302,45,Male,6
5302,46,Female,6
5302,46,Male,4
5302,47,Female,2
5302,47,Male,5
5302,48,Female,10
5302,48,Male,4
5302,49,Female,5
5302,49,Male,10
5302,50,Female,1
5302,50,Male,2
5302,51,Female,7
5302,51,Male,8
5302,52,Female,5
5302,52,Male,9
5302,53,Female,4
5302,53,Male,10
5302,54,Female,6
5302,54,Male,4
5302,55,Female,6
5302,55,Male,9
5302,56,Female,1
5302,56,Male,4
5302,57,Female,11
5302,57,Male,4
5302,58,Female,4
5302,58,Male,6
5302,59,Female,6
5302,59,Male,15
5302,60,Female,8
5302,60,Male,7
5302,61,Female,6
5302,61,Male,8
5302,62,Female,7
5302,62,Male,5
5302,63,Female,7
5302,63,Male,6
5302,64,Female,2
5302,64,Male,3
5302,65,Female,3
5302,65,Male,7
5302,66,Female,6
5302,66,Male,2
5302,67,Female,4
5302,67,Male,4
5302,68,Female,5
5302,68,Male,4
5302,69,Female,3
5302,69,Male,4
5302,70,Female,6
5302,70,Male,5
5302,71,Female,7
5302,71,Male,4
5302,72,Female,5
5302,72,Male,4
5302,73,Female,2
5302,73,Male,7
5302,74,Female,3
5302,74,Male,6
5302,75,Female,4
5302,75,Male,6
5302,76,Female,5
5302,76,Male,6
5302,77,Female,1
5302,77,Male,2
5302,78,Female,2
5302,78,Male,2
5302,79,Female,7
5302,79,Male,2
5302,80,Male,3
5302,81,Female,4
5302,81,Male,4
5302,82,Female,2
5302,82,Male,1
5302,83,Female,3
5302,83,Male,3
5302,84,Female,2
5302,84,Male,3
5302,85,Female,1
5302,85,Male,2
5302,86,Female,1
5302,86,Male,3
5302,87,Female,2
5302,88,Female,1
5302,88,Male,2
5302,89,Male,1
5302,90,Female,1
5302,90,Male,2
5302,92,Female,1
5302,94,Female,1
5302,97,Female,1
5303,17,Female,2
5303,17,Male,1
5303,19,Male,2
5303,20,Female,1
5303,21,Male,4
5303,22,Male,4
5303,23,Female,1
5303,24,Male,1
5303,26,Female,1
5303,26,Male,2
5303,27,Female,3
5303,27,Male,1
5303,28,Female,3
5303,29,Male,1
5303,30,Female,1
5303,30,Male,1
5303,31,Male,3
5303,32,Female,1
5303,32,Male,2
5303,33,Male,2
5303,34,Male,1
5303,35,Female,2
5303,35,Male,1
5303,36,Male,2
5303,38,Female,1
5303,40,Female,1
5303,41,Female,2
5303,42,Female,1
5303,44,Male,1
5303,45,Female,1
5303,45,Male,3
5303,48,Male,1
5303,49,Female,1
5303,50,Male,1
5303,52,Female,1
5303,52,Male,1
5303,53,Female,2
5303,53,Male,3
5303,54,Female,2
5303,54,Male,1
5303,55,Male,1
5303,56,Female,1
5303,56,Male,2
5303,57,Female,1
5303,57,Male,3
5303,58,Male,1
5303,59,Female,2
5303,59,Male,3
5303,60,Female,1
5303,61,Female,1
5303,63,Female,1
5303,65,Female,1
5303,66,Female,1
5303,67,Male,1
5303,69,Female,1
5303,69,Male,1
5303,70,Male,1
5303,71,Male,1
5303,72,Male,1
5303,73,Male,1
5303,74,Female,1
5303,76,Female,1
5303,76,Male,1
5303,77,Female,1
5303,77,Male,2
5303,78,Female,1
5303,78,Male,1
5303,79,Male,1
5303,82,Male,1
5303,88,Male,1
5304,16,Female,2
5304,16,Male,1
5304,17,Female,5
5304,17,Male,5
5304,18,Male,6
5304,19,Female,5
5304,19,Male,1
5304,20,Female,4
5304,20,Male,5
5304,21,Female,3
5304,21,Male,1
5304,22,Female,3
5304,22,Male,6
5304,23,Female,9
5304,23,Male,2
5304,24,Female,3
5304,24,Male,5
5304,25,Female,3
5304,25,Male,4
5304,26,Female,7
5304,26,Male,3
5304,27,Female,5
5304,27,Male,3
5304,28,Female,5
5304,28,Male,5
5304,29,Male,4
5304,30,Female,2
5304,30,Male,4
5304,31,Female,4
5304,31,Male,7
5304,32,Female,5
5304,32,Male,8
5304,33,Female,8
5304,33,Male,9
5304,34,Female,3
5304,34,Male,4
5304,35,Female,6
5304,35,Male,4
5304,36,Female,8
5304,36,Male,6
5304,37,Female,6
5304,37,Male,5
5304,38,Female,3
5304,38,Male,5
5304,39,Female,6
5304,39,Male,7
5304,40,Female,3
5304,40,Male,5
5304,41,Female,4
5304,41,Male,8
5304,42,Female,2
5304,42,Male,3
5304,43,Female,6
5304,43,Male,4
5304,44,Female,5
5304,44,Male,3
5304,45,Female,3
5304,45,Male,4
5304,46,Female,4
5304,46,Male,9
5304,47,Female,1
5304,47,Male,2
5304,48,Female,2
5304,48,Male,4
5304,49,Female,3
5304,49,Male,6
5304,50,Female,6
5304,50,Male,6
5304,51,Female,3
5304,51,Male,6
5304,52,Female,6
5304,52,Male,6
5304,53,Female,6
5304,53,Male,5
5304,54,Female,7
5304,54,Male,8
5304,55,Female,4
5304,55,Male,4
5304,56,Female,7
5304,56,Male,7
5304,57,Female,6
5304,57,Male,10
5304,58,Female,3
5304,58,Male,7
5304,59,Female,6
5304,59,Male,11
5304,60,Female,4
5304,60,Male,5
5304,61,Female,7
5304,61,Male,1
5304,62,Female,4
5304,62,Male,2
5304,63,Female,3
5304,63,Male,7
5304,64,Female,4
5304,64,Male,4
5304,65,Female,6
5304,65,Male,7
5304,66,Female,5
5304,66,Male,5
5304,67,Female,6
5304,67,Male,5
5304,68,Female,2
5304,68,Male,6
5304,69,Female,4
5304,69,Male,11
5304,70,Female,6
5304,70,Male,4
5304,71,Female,4
5304,71,Male,9
5304,72,Female,2
5304,72,Male,7
5304,73,Female,3
5304,73,Male,3
5304,74,Female,2
5304,74,Male,2
5304,75,Female,3
5304,75,Male,4
5304,76,Female,2
5304,76,Male,1
5304,77,Female,4
5304,77,Male,5
5304,78,Female,2
5304,79,Female,2
5304,79,Male,1
5304,80,Female,2
5304,80,Male,3
5304,81,Female,1
5304,81,Male,3
5304,82,Female,1
5304,83,Female,1
5304,83,Male,5
5304,84,Female,1
5304,85,Female,1
5304,86,Male,1
5304,87,Female,1
5304,88,Female,2
5304,89,Female,1
5304,92,Male,1
5306,17,Male,1
5306,22,Female,1
5306,22,Male,1
5306,26,Male,1
5306,27,Male,1
5306,28,Female,1
5306,30,Female,1
5306,32,Female,1
5306,33,Female,1
5306,36,Male,1
5306,37,Male,1
5306,39,Female,1
5306,40,Female,2
5306,41,Male,1
5306,44,Male,2
5306,46,Female,1
5306,46,Male,1
5306,48,Male,1
5306,50,Female,1
5306,51,Male,1
5306,52,Male,1
5306,53,Female,2
5306,53,Male,1
5306,54,Female,3
5306,54,Male,1
5306,55,Female,2
5306,55,Male,1
5306,56,Male,1
5306,58,Male,1
5306,59,Male,2
5306,62,Female,2
5306,62,Male,2
5306,67,Female,2
5306,67,Male,1
5306,69,Female,1
5306,69,Male,1
5306,70,Female,1
5306,71,Male,1
5306,73,Female,1
5306,73,Male,1
5306,75,Male,2
5306,76,Male,1
5306,86,Female,1
5306,90,Female,1
5306,92,Male,1
5307,16,Female,6
5307,16,Male,6
5307,17,Female,4
5307,17,Male,5
5307,18,Female,7
5307,18,Male,4
5307,19,Female,4
5307,19,Male,1
5307,20,Female,2
5307,20,Male,2
5307,21,Female,4
5307,21,Male,2
5307,22,Female,4
5307,22,Male,1
5307,23,Female,2
5307,23,Male,3
5307,24,Female,2
5307,24,Male,1
5307,25,Female,6
5307,25,Male,4
5307,26,Female,5
5307,26,Male,2
5307,27,Female,2
5307,27,Male,3
5307,28,Female,4
5307,28,Male,6
5307,29,Female,2
5307,29,Male,5
5307,30,Female,2
5307,30,Male,4
5307,31,Female,5
5307,31,Male,6
5307,32,Female,3
5307,32,Male,1
5307,33,Female,2
5307,33,Male,5
5307,34,Female,2
5307,34,Male,1
5307,35,Female,2
5307,35,Male,2
5307,36,Female,2
5307,37,Female,1
5307,37,Male,3
5307,38,Female,3
5307,38,Male,3
5307,39,Female,1
5307,39,Male,4
5307,40,Female,2
5307,40,Male,3
5307,41,Female,5
5307,41,Male,1
5307,42,Female,5
5307,42,Male,7
5307,43,Female,3
5307,43,Male,6
5307,44,Female,2
5307,44,Male,3
5307,45,Female,2
5307,45,Male,4
5307,46,Male,4
5307,47,Female,7
5307,47,Male,2
5307,48,Female,3
5307,48,Male,4
5307,49,Female,2
5307,49,Male,2
5307,50,Female,2
5307,50,Male,11
5307,51,Female,4
5307,51,Male,7
5307,52,Female,5
5307,52,Male,4
5307,53,Female,5
5307,53,Male,4
5307,54,Female,5
5307,54,Male,4
5307,55,Female,4
5307,55,Male,3
5307,56,Female,8
5307,56,Male,5
5307,57,Female,3
5307,57,Male,5
5307,58,Female,3
5307,58,Male,7
5307,59,Female,3
5307,59,Male,4
5307,60,Female,5
5307,60,Male,6
5307,61,Female,8
5307,61,Male,4
5307,62,Female,7
5307,62,Male,7
5307,63,Female,2
5307,63,Male,6
5307,64,Female,5
5307,64,Male,3
5307,65,Female,5
5307,65,Male,4
5307,66,Female,3
5307,66,Male,7
5307,67,Female,5
5307,67,Male,5
5307,68,Female,5
5307,68,Male,5
5307,69,Female,7
5307,69,Male,9
5307,70,Female,3
5307,70,Male,4
5307,71,Female,10
5307,71,Male,9
5307,72,Female,3
5307,72,Male,7
5307,73,Female,3
5307,73,Male,7
5307,74,Female,4
5307,74,Male,2
5307,75,Female,4
5307,75,Male,6
5307,76,Female,4
5307,76,Male,1
5307,77,Female,3
5307,77,Male,2
5307,78,Female,5
5307,78,Male,3
5307,79,Female,2
5307,79,Male,2
5307,80,Female,1
5307,81,Female,1
5307,81,Male,1
5307,82,Female,1
5307,82,Male,3
5307,83,Female,4
5307,83,Male,1
5307,84,Female,1
5307,84,Male,2
5307,85,Female,2
5307,85,Male,2
5307,86,Female,2
5307,86,Male,1
5307,87,Female,3
5307,87,Male,1
5307,88,Female,3
5307,88,Male,3
5307,89,Male,1
5307,90,Female,1
5307,92,Female,1
5307,93,Male,1
5307,97,Female,1
5308,16,Male,1
5308,18,Female,1
5308,23,Male,1
5308,29,Male,1
5308,33,Female,3
5308,35,Female,2
5308,35,Male,1
5308,37,Female,1
5308,37,Male,1
5308,39,Male,3
5308,40,Female,1
5308,41,Male,1
5308,42,Male,2
5308,43,Female,3
5308,44,Female,1
5308,45,Female,1
5308,45,Male,1
5308,47,Male,1
5308,49,Female,1
5308,49,Male,1
5308,51,Male,2
5308,54,Female,1
5308,55,Female,2
5308,55,Male,1
5308,56,Male,1
5308,59,Female,1
5308,59,Male,2
5308,60,Female,2
5308,60,Male,2
5308,61,Male,1
5308,64,Male,1
5308,65,Female,1
5308,65,Male,1
5308,67,Female,1
5308,68,Female,1
5308,68,Male,1
5308,70,Male,1
5308,73,Female,1
5308,74,Female,1
5308,74,Male,1
5308,75,Female,1
5308,75,Male,1
5308,78,Male,1
5308,87,Male,1
5308,88,Female,1
5309,21,Female,1
5309,23,Female,1
5309,26,Female,1
5309,35,Female,1
5309,35,Male,1
5309,41,Male,1
5309,43,Male,1
5309,57,Female,1
5309,58,Male,1
5309,59,Female,1
5309,61,Female,2
5309,61,Male,1
5309,64,Male,1
5309,65,Female,1
5309,66,Female,1
5309,67,Female,1
5309,68,Male,1
5309,70,Male,1
5309,75,Female,1
5309,78,Male,1
5310,17,Male,1
5310,21,Male,1
5310,22,Female,1
5310,24,Female,1
5310,28,Male,1
5310,31,Male,1
5310,32,Female,1
5310,34,Male,1
5310,37,Male,1
5310,41,Female,2
5310,41,Male,1
5310,43,Female,1
5310,43,Male,1
5310,44,Female,1
5310,45,Female,2
5310,45,Male,1
5310,46,Female,1
5310,46,Male,1
5310,47,Male,1
5310,48,Male,1
5310,51,Female,1
5310,52,Female,1
5310,52,Male,2
5310,54,Female,1
5310,56,Female,1
5310,57,Male,1
5310,58,Female,1
5310,58,Male,1
5310,61,Male,1
5310,62,Male,1
5310,63,Female,1
5310,63,Male,1
5310,65,Female,1
5310,66,Male,1
5310,68,Male,2
5310,70,Male,1
5310,71,Male,1
5310,73,Female,1
5310,77,Male,1
5310,85,Female,1
5310,85,Male,1
5311,17,Female,3
5311,17,Male,1
5311,18,Female,1
5311,19,Female,2
5311,19,Male,1
5311,20,Male,1
5311,22,Male,2
5311,23,Female,1
5311,25,Female,1
5311,25,Male,2
5311,26,Male,1
5311,27,Female,1
5311,28,Female,3
5311,28,Male,1
5311,31,Female,2
5311,31,Male,1
5311,32,Male,1
5311,34,Female,1
5311,37,Male,3
5311,39,Male,1
5311,40,Female,1
5311,40,Male,1
5311,41,Male,1
5311,42,Female,1
5311,42,Male,1
5311,43,Female,1
5311,43,Male,1
5311,45,Male,2
5311,46,Female,1
5311,46,Male,1
5311,47,Male,2
5311,48,Female,2
5311,48,Male,1
5311,49,Female,1
5311,50,Male,1
5311,51,Male,2
5311,52,Male,1
5311,53,Female,1
5311,53,Male,1
5311,54,Female,1
5311,54,Male,2
5311,55,Female,1
5311,55,Male,1
5311,56,Female,1
5311,56,Male,2
5311,57,Female,2
5311,57,Male,2
5311,58,Female,1
5311,58,Male,2
5311,59,Male,3
5311,60,Female,1
5311,61,Female,3
5311,61,Male,1
5311,62,Female,2
5311,62,Male,3
5311,63,Female,1
5311,63,Male,4
5311,64,Female,1
5311,64,Male,1
5311,65,Female,2
5311,66,Male,3
5311,67,Female,3
5311,67,Male,2
5311,68,Female,2
5311,69,Female,2
5311,69,Male,4
5311,70,Male,1
5311,71,Male,2
5311,72,Female,1
5311,73,Male,1
5311,74,Female,1
5311,74,Male,1
5311,75,Female,2
5311,75,Male,2
5311,76,Male,1
5311,80,Female,1
5320,16,Female,1
5320,16,Male,1
5320,17,Female,1
5320,17,Male,1
5320,18,Male,5
5320,19,Female,1
5320,19,Male,3
5320,20,Female,4
5320,20,Male,1
5320,21,Female,1
5320,21,Male,2
5320,22,Female,2
5320,22,Male,3
5320,23,Male,2
5320,24,Female,2
5320,24,Male,1
5320,25,Female,3
5320,25,Male,1
5320,26,Female,4
5320,26,Male,3
5320,27,Female,1
5320,27,Male,4
5320,28,Female,1
5320,28,Male,6
5320,29,Female,2
5320,29,Male,1
5320,30,Female,1
5320,30,Male,1
5320,31,Male,4
5320,32,Female,2
5320,32,Male,1
5320,33,Female,2
5320,33,Male,3
5320,34,Female,1
5320,35,Female,2
5320,35,Male,6
5320,36,Female,5
5320,36,Male,3
5320,37,Male,1
5320,38,Female,3
5320,38,Male,7
5320,39,Female,1
5320,39,Male,1
5320,40,Female,3
5320,40,Male,3
5320,41,Male,5
5320,42,Female,2
5320,42,Male,2
5320,43,Female,2
5320,43,Male,1
5320,44,Female,5
5320,44,Male,4
5320,45,Female,4
5320,45,Male,4
5320,46,Female,1
5320,46,Male,6
5320,47,Female,6
5320,47,Male,2
5320,48,Female,4
5320,48,Male,4
5320,49,Female,3
5320,49,Male,8
5320,50,Female,5
5320,50,Male,4
5320,51,Female,6
5320,51,Male,5
5320,52,Female,4
5320,52,Male,5
5320,53,Female,8
5320,53,Male,7
5320,54,Female,3
5320,54,Male,3
5320,55,Female,6
5320,55,Male,11
5320,56,Female,3
5320,56,Male,8
5320,57,Female,5
5320,57,Male,7
5320,58,Female,4
5320,58,Male,11
5320,59,Female,8
5320,59,Male,5
5320,60,Female,7
5320,60,Male,4
5320,61,Female,12
5320,61,Male,9
5320,62,Female,10
5320,62,Male,13
5320,63,Female,4
5320,63,Male,7
5320,64,Female,11
5320,64,Male,4
5320,65,Female,6
5320,65,Male,4
5320,66,Female,5
5320,66,Male,11
5320,67,Female,6
5320,67,Male,11
5320,68,Female,4
5320,68,Male,10
5320,69,Female,5
5320,69,Male,8
5320,70,Female,7
5320,70,Male,11
5320,71,Female,3
5320,71,Male,4
5320,72,Female,4
5320,72,Male,10
5320,73,Female,5
5320,73,Male,4
5320,74,Female,4
5320,74,Male,6
5320,75,Female,4
5320,75,Male,5
5320,76,Female,2
5320,76,Male,6
5320,77,Female,2
5320,77,Male,2
5320,78,Female,1
5320,78,Male,2
5320,79,Female,5
5320,79,Male,1
5320,80,Female,2
5320,80,Male,4
5320,81,Female,2
5320,81,Male,1
5320,82,Male,4
5320,83,Female,2
5320,83,Male,1
5320,84,Female,1
5320,84,Male,3
5320,85,Female,1
5320,85,Male,1
5320,86,Female,1
5320,86,Male,1
5320,88,Male,1
5320,89,Female,1
5320,91,Female,2
5321,16,Male,1
5321,17,Male,4
5321,18,Female,1
5321,19,Female,1
5321,19,Male,2
5321,20,Female,1
5321,20,Male,2
5321,22,Male,1
5321,23,Female,1
5321,23,Male,1
5321,25,Male,3
5321,27,Male,3
5321,28,Female,1
5321,28,Male,1
5321,29,Female,1
5321,30,Male,3
5321,31,Male,3
5321,32,Female,1
5321,32,Male,3
5321,33,Male,5
5321,34,Female,3
5321,35,Female,1
5321,35,Male,5
5321,36,Female,1
5321,36,Male,6
5321,37,Male,5
5321,38,Female,1
5321,38,Male,3
5321,39,Male,3
5321,40,Male,1
5321,41,Male,2
5321,42,Male,2
5321,43,Male,1
5321,44,Female,4
5321,44,Male,2
5321,45,Male,3
5321,46,Female,3
5321,46,Male,5
5321,47,Female,3
5321,47,Male,2
5321,48,Female,1
5321,48,Male,3
5321,49,Male,3
5321,50,Male,1
5321,51,Female,3
5321,51,Male,3
5321,52,Male,4
5321,53,Male,3
5321,54,Female,4
5321,54,Male,4
5321,55,Female,1
5321,55,Male,8
5321,56,Female,1
5321,56,Male,4
5321,57,Female,4
5321,57,Male,3
5321,58,Female,2
5321,58,Male,5
5321,59,Female,5
5321,59,Male,4
5321,60,Female,4
5321,60,Male,1
5321,61,Female,3
5321,61,Male,3
5321,62,Female,3
5321,62,Male,1
5321,63,Female,5
5321,63,Male,7
5321,64,Male,5
5321,65,Female,5
5321,65,Male,3
5321,66,Female,1
5321,67,Male,4
5321,68,Female,3
5321,68,Male,3
5321,69,Female,3
5321,69,Male,4
5321,70,Female,3
5321,70,Male,2
5321,71,Female,2
5321,71,Male,2
5321,72,Female,2
5321,72,Male,2
5321,74,Female,1
5321,74,Male,4
5321,75,Female,2
5321,75,Male,2
5321,77,Female,1
5321,77,Male,1
5321,79,Male,1
5321,80,Female,1
5321,87,Female,1
5321,87,Male,1
5321,92,Male,1
5322,17,Female,2
5322,17,Male,2
5322,18,Male,1
5322,20,Female,2
5322,20,Male,2
5322,21,Female,1
5322,21,Male,1
5322,22,Male,1
5322,23,Male,1
5322,24,Male,2
5322,25,Male,1
5322,27,Female,1
5322,27,Male,2
5322,29,Female,1
5322,30,Male,1
5322,31,Female,3
5322,31,Male,1
5322,32,Female,2
5322,32,Male,1
5322,33,Male,2
5322,34,Male,1
5322,35,Female,1
5322,35,Male,3
5322,36,Female,2
5322,36,Male,1
5322,37,Female,4
5322,37,Male,1
5322,38,Female,1
5322,38,Male,3
5322,39,Female,1
5322,39,Male,3
5322,40,Male,1
5322,41,Female,1
5322,41,Male,1
5322,42,Male,1
5322,43,Female,1
5322,43,Male,1
5322,44,Female,1
5322,45,Female,3
5322,46,Female,1
5322,46,Male,2
5322,48,Male,2
5322,49,Female,2
5322,49,Male,1
5322,50,Male,2
5322,51,Female,3
5322,51,Male,1
5322,52,Female,3
5322,52,Male,3
5322,53,Female,3
5322,53,Male,3
5322,54,Female,1
5322,54,Male,4
5322,55,Female,1
5322,55,Male,4
5322,56,Female,3
5322,56,Male,1
5322,57,Female,2
5322,57,Male,1
5322,58,Female,4
5322,58,Male,3
5322,59,Female,3
5322,59,Male,3
5322,60,Female,4
5322,60,Male,1
5322,61,Female,3
5322,61,Male,4
5322,62,Female,1
5322,62,Male,1
5322,63,Female,1
5322,63,Male,5
5322,64,Female,1
5322,64,Male,4
5322,65,Female,1
5322,65,Male,4
5322,66,Female,4
5322,66,Male,6
5322,67,Female,2
5322,67,Male,1
5322,68,Female,3
5322,68,Male,5
5322,69,Female,3
5322,69,Male,10
5322,70,Female,5
5322,70,Male,8
5322,71,Female,6
5322,71,Male,3
5322,72,Female,3
5322,72,Male,2
5322,73,Male,2
5322,74,Female,2
5322,74,Male,2
5322,75,Female,2
5322,75,Male,1
5322,76,Female,2
5322,76,Male,3
5322,77,Female,3
5322,77,Male,1
5322,78,Female,1
5322,79,Male,1
5322,81,Female,1
5322,81,Male,1
5322,85,Male,1
5322,86,Male,1
5322,88,Male,1
5330,16,Female,7
5330,16,Male,17
5330,17,Female,25
5330,17,Male,24
5330,18,Female,20
5330,18,Male,16
5330,19,Female,16
5330,19,Male,21
5330,20,Female,16
5330,20,Male,18
5330,21,Female,23
5330,21,Male,20
5330,22,Female,16
5330,22,Male,18
5330,23,Female,15
5330,23,Male,21
5330,24,Female,19
5330,24,Male,18
5330,25,Female,22
5330,25,Male,11
5330,26,Female,18
5330,26,Male,32
5330,27,Female,15
5330,27,Male,5
5330,28,Female,14
5330,28,Male,17
5330,29,Female,24
5330,29,Male,18
5330,30,Female,13
5330,30,Male,15
5330,31,Female,22
5330,31,Male,14
5330,32,Female,22
5330,32,Male,20
5330,33,Female,13
5330,33,Male,20
5330,34,Female,20
5330,34,Male,16
5330,35,Female,17
5330,35,Male,19
5330,36,Female,13
5330,36,Male,22
5330,37,Female,14
5330,37,Male,11
