section,category,subcategory,unit,financial_year,state,measure,value
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Vic,'000,12.943125813382224
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Vic,%,23.25388188456295
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Qld,'000,11.102851348202869
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Qld,%,19.947607521981023
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,SA,'000,4.269783751845513
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,SA,%,7.671179935173322
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,WA,'000,7.325610109270318
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,WA,%,13.161339437588119
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Tas,'000,2.253140537642859
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Tas,%,4.048037907311072
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NT,'000,0.26419424575556205
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NT,%,0.47465673083615345
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,ACT,'000,1.2375416034601683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,ACT,%,2.2233923002078413
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Total(a),'000,55.66006517808322
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NSW,'000,35.94458061128194
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NSW,%,26.110735459819196
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Vic,'000,40.28708475060981
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Vic,%,29.265201999333396
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Qld,'000,28.783619395147436
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Qld,%,20.90889527215468
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,SA,'000,9.379045757674847
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,SA,%,6.813093336449236
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,'000,15.401997921883353
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,%,11.188265002729114
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,'000,4.604134690989978
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,%,3.344519281999441
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,'000,0.9655854861213489
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,%,0.7014172029049105
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,'000,2.29602783984686
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,%,1.6678724446100406
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Total(a),'000,137.66207645355556
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,'000,6.043751702410049
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,%,25.45176705193167
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,'000,7.629715969824538
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,%,32.13066371653564
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,'000,4.427598567961118
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,%,18.645737432640637
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,'000,1.811555994983523
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,%,7.628920487826271
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,'000,2.661449337257771
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,%,11.208036313833146
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,'000,0.680875868556945
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,%,2.86734049495822
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,'000,0.14830717499024654
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,%,0.6245590248978303
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,'000,0.3426475450657824
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,%,1.4429754773765626
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Total(a),'000,23.745902161049976
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,'000,2.585072497800811
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,%,31.856385357324495
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,'000,1.2483050990373583
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,%,15.383123031279625
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,'000,2.3917371439032324
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,%,29.473873631949065
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,'000,0.5519874362345998
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,%,6.802255834623764
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,'000,0.7518767641973334
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,%,9.2655335437846
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,'000,0.33037464756163326
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,%,4.071275406769891
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,'000,0.12451234830293884
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,%,1.5343915316333467
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,'000,0.13090436349917406
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,%,1.6131616626352332
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Total(a),'000,8.11477030053708
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,'000,0.9488871281217246
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,%,14.503871054359841
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,'000,1.784231112592243
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,%,27.272219446626515
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,'000,1.9265478826977598
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,%,29.447550970586867
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,'000,0.5807505942591552
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,%,8.876853193857537
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,'000,0.9053827171633019
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,%,13.838900112994198
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,'000,0.28921731229231085
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,%,4.420726638456504
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,'000,0.10305081861846645
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,%,1.5751460221059375
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,'000,0.004234999999999989
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,%,0.0647325610126036
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Total(a),'000,6.542302565744961
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,'000,2.187336218702127
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,%,29.501685278763773
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,'000,1.2885695772936712
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,%,17.379575121589692
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,'000,2.5859497317884226
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,%,34.87798285495992
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,'000,0.33768221881437943
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,%,4.554487078172011
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,'000,0.5037382292579832
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,%,6.794166610229102
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,'000,0.16415237910112487
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,%,2.2140043147437125
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,'000,0.09097782391058445
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,%,1.2270629020852697
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,'000,0.2558693041551774
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,%,3.4510358394565124
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Total(a),'000,7.414275483023471
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,'000,1.2254806726029301
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,%,20.471609306396786
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,'000,1.965201231069929
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,%,32.828613873985454
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,'000,1.1972754768919267
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,%,20.00044255532946
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,'000,0.1813527826000018
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,%,3.0294915252556325
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,'000,0.48147897888081564
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,%,8.043088532726777
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,'000,0.8533238541399605
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,%,14.254743419721084
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,'000,0.05315768149412009
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,%,0.8879971031041317
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,'000,0.028974244550260795
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,%,0.4840136834806879
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Total(a),'000,5.986244922229944
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,'000,0.11492796385508454
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,%,16.595313024544446
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,'000,0.12551587415252669
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,%,18.124181019486098
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,'000,0.2542594250159657
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,%,36.71443055322137
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,'000,0.046407783666248884
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,%,6.701168896438851
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,'000,0.06624441030292141
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,%,9.565528599197414
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,'000,0.07414758586390183
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,%,10.706727554812579
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,'000,0.010344750141133417
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,%,1.4937562712698693
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,'000,0.000684873816674362
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,%,0.09889408102937233
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Total(a),'000,0.6925326668144568
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,'000,3.4970900065429458
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,%,18.05800589904555
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,'000,4.764732531863396
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,%,24.603761415000008
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,'000,7.371975493272302
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,%,38.06684320279466
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,'000,0.7980146185352575
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,%,4.120726850630831
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,'000,2.001497221440144
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,%,10.335178266520705
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,'000,0.5008623445993959
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,%,2.586314666326449
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,'000,0.2290651935336544
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,%,1.1828293261990837
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,'000,0.20263291993620716
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,%,1.0463403734827257
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Total(a),'000,19.3658703297233
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,'000,18.561411382048156
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,%,30.262413830217138
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,'000,14.50436869352779
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,%,23.647835755319026
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,'000,13.830751703157683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,%,22.54957465296765
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,'000,4.176703652106092
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,%,6.809672592487229
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,'000,6.572358082678719
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,%,10.715533212671504
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,'000,1.8334185557559834
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,%,2.9891946208329916
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,'000,0.581102442288578
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,%,0.9474259378408509
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,'000,1.2747528462897126
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,%,2.078349397663621
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Total(a),'000,61.33486735785271
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,'000,6.024414161674495
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,%,35.67696809574937
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,'000,4.909362896391711
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,%,29.073562793753755
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,'000,3.1840079928753293
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,%,18.855900097487655
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,'000,0.7039052049985807
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,%,4.168571892173169
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,'000,1.4789521587823724
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,%,8.758449795781036
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,'000,0.25799575393740665
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,%,1.5278674465344622
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,'000,0.06880292621457952
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,%,0.4074553537616461
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,'000,0.2585626302914407
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,%,1.5312245247588925
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Total(a),'000,16.886003725165917
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,'000,93.39677011356399
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,%,27.19727268969068
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,'000,91.4502135497452
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,%,26.630432641499358
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,'000,77.05657416091404
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,%,22.438984318617138
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,'000,22.8371897957182
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,%,6.6502222462847875
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,'000,38.15058593111503
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,%,11.109505045820885
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,'000,11.841643530441498
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,%,3.4483034884389023
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,'000,2.6391008913712124
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,%,0.7685099443048572
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,'000,6.032833170911458
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,%,1.7567696253434084
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Total(a),'000,343.40491114378057
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,'000,0.8531349460527907
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,%,24.06400619902683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,'000,0.6405748275051644
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,%,18.068415426357383
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,'000,0.8485514670905369
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,%,23.934722002345993
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,'000,0.2502204813566843
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,%,7.0578602392852146
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,'000,0.7391348590679502
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,%,20.848455350259876
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,'000,0.12392315971228915
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,%,3.4954466433672393
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,'000,0.030260806577407845
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,%,0.8535534037556991
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,'000,0.05947341490573756
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,%,1.6775407356017564
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Total(a),'000,3.545273962268561
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,NSW,'000,94.24990505961678
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,NSW,%,27.165255735721335
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Vic,'000,92.09078837725036
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Vic,%,26.542942569435958
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Qld,'000,77.90512562800457
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Qld,%,22.454268356764825
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,SA,'000,23.087410277074884
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,SA,%,6.654387652226779
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,WA,'000,38.889720790182984
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,WA,%,11.209021484826682
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Tas,'000,11.965566690153787
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,Tas,%,3.448785215807388
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,NT,'000,2.66936169794862
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,NT,%,0.769378951947439
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,ACT,'000,6.092306585817196
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – part time,,2023-24,ACT,%,1.7559600332696224
