year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2021–22,SA,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,8955.10564018998,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Disposal,5374.8396417597805,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,Recycling,14118.491347331206,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Recycling,21499.358567039122,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,32.32112341811284,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,16324.285123163747,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,32.32112341811284,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Landfill,Disposal,2.889736622916599,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Other disposal,Disposal,4836.665350286619,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,20.99001161275061,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,3902.2878916329823,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,188.9101045147555,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,1468.1087385500675,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,14.355410567087254,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,6652.264778703628,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,2711.9423983646975,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,26609.05911481451,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,193.78364489999998,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,10.76575805,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,10.76575805,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic solvents (G),C&I,Other disposal,Disposal,1.4120659499216364,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,460.9288365660073,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,51.21431517400081,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,107.78075341007029,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other,C&I,Recycling,Recycling,2740,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,195.07369899999995,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,31656.962273826688,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,1112.1844183723167,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,1902.8382146242704,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,476.65046501670713,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,43.721490043678244,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1095.4693234537929,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,365.1564411512643,Yes,Yes,Type
2021–22,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,365.1564411512643,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,407.99837118280476,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,41.014523761205254,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Pesticides (H),C&I,Recycling,Recycling,0.14758005598998516,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,11.6468,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,4.784820999999999,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,6998.170147198558,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Tyres (T140),C&I,Other disposal,Disposal,424.1315240726402,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,13254.110127269996,Yes,Yes,Type
2021–22,SA,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,11663.616911997595,Yes,Yes,Type
2021–22,SA,Hazardous wastes,,C&D,Landfill,Disposal,47375.93112699373,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&D,Treatment,Disposal,14009.160781019948,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&D,Recycling,Recycling,36304.69203599453,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&D,Treatment,Recycling,55284.06488667202,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Landfill,Disposal,74768.7538786071,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Other disposal,Disposal,13017.493422192232,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Treatment,Disposal,10647.753988259054,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,13254.110127269996,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Treatment,Energy recovery,7079.401293078892,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Recycling,Recycling,54749.15095017193,Yes,Yes,Category
2021–22,SA,Hazardous wastes,,C&I,Treatment,Recycling,51370.5456293396,Yes,Yes,Category
2021–22,SA,Metals,Aluminium,C&D,Recycling,Recycling,1400,Yes,Yes,Type
2021–22,SA,Metals,Aluminium,C&I,Recycling,Recycling,19059,Yes,Yes,Type
2021–22,SA,Metals,Aluminium,MSW,Recycling,Recycling,8136,Yes,Yes,Type
2021–22,SA,Metals,Ferrous,C&D,Recycling,Recycling,53161,Yes,Yes,Type
2021–22,SA,Metals,Ferrous,C&I,Recycling,Recycling,198288,Yes,Yes,Type
2021–22,SA,Metals,Ferrous,MSW,Recycling,Recycling,29615,Yes,Yes,Type
2021–22,SA,Metals,Non-ferrous metals (ex. aluminium),C&D,Recycling,Recycling,3013,Yes,Yes,Type
2021–22,SA,Metals,Non-ferrous metals (ex. aluminium),C&I,Recycling,Recycling,16235,Yes,Yes,Type
2021–22,SA,Metals,Non-ferrous metals (ex. aluminium),MSW,Recycling,Recycling,243,Yes,Yes,Type
2021–22,SA,Metals,,C&D,Landfill,Disposal,6201.022944484443,Yes,Yes,Category
2021–22,SA,Metals,,C&D,Recycling,Recycling,57574,Yes,Yes,Category
2021–22,SA,Metals,,C&I,Landfill,Disposal,2616.076977436016,Yes,Yes,Category
2021–22,SA,Metals,,C&I,Recycling,Recycling,233582,Yes,Yes,Category
2021–22,SA,Metals,,MSW,Landfill,Disposal,9746.269000000004,Yes,Yes,Category
2021–22,SA,Metals,,MSW,Recycling,Recycling,37994,Yes,Yes,Category
2021–22,SA,Organics,Biosolids,C&I,Other disposal,Disposal,2252.2894736842104,Yes,Yes,Type
2021–22,SA,Organics,Biosolids,C&I,Recycling,Recycling,72824.02631578947,Yes,Yes,Type
2021–22,SA,Organics,Food organics,C&I,Landfill,Disposal,9775.304664667783,Yes,Yes,Type
2021–22,SA,Organics,Food organics,C&I,Landfill,Energy recovery,5705.910360032691,Yes,Yes,Type
2021–22,SA,Organics,Food organics,C&I,Recycling,Recycling,157,Yes,Yes,Type
2021–22,SA,Organics,Food organics,MSW,Landfill,Disposal,51351.734670753605,Yes,Yes,Type
2021–22,SA,Organics,Food organics,MSW,Landfill,Energy recovery,29974.349129246388,Yes,Yes,Type
2021–22,SA,Organics,Food organics,MSW,Recycling,Recycling,29601,Yes,Yes,Type
2021–22,SA,Organics,Other organics,C&I,Recycling,Recycling,246720,Yes,Yes,Type
2021–22,SA,Organics,Other organics,MSW,Recycling,Recycling,14982,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&D,Landfill,Disposal,16839.446008485524,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&D,Energy from waste facility,Energy recovery,26868,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&D,Landfill,Energy recovery,772.778123894852,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&D,Recycling,Recycling,30179,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&I,Landfill,Disposal,10369.273463213724,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&I,Energy from waste facility,Energy recovery,12165,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&I,Landfill,Energy recovery,475.8557786887461,Yes,Yes,Type
2021–22,SA,Organics,Timber,C&I,Recycling,Recycling,189209,Yes,Yes,Type
2021–22,SA,Organics,Timber,MSW,Landfill,Disposal,3842.7333285723357,Yes,Yes,Type
2021–22,SA,Organics,Timber,MSW,Landfill,Energy recovery,176.34667142766784,Yes,Yes,Type
2021–22,SA,Organics,Timber,MSW,Recycling,Recycling,18232,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&D,Landfill,Disposal,4660.055650024858,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&D,Landfill,Energy recovery,1210.685727435268,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&D,Recycling,Recycling,17566,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&I,Landfill,Disposal,1117.1474839321465,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&I,Landfill,Energy recovery,290.2357001315329,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,C&I,Recycling,Recycling,40345,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,MSW,Landfill,Disposal,104719.97739881801,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,MSW,Landfill,Energy recovery,27206.323601182,Yes,Yes,Type
2021–22,SA,Organics,Vegetation,MSW,Recycling,Recycling,231842,Yes,Yes,Type
2021–22,SA,Organics,,C&D,Landfill,Disposal,21499.50165851038,Yes,Yes,Category
2021–22,SA,Organics,,C&D,Energy from waste facility,Energy recovery,26868,Yes,Yes,Category
2021–22,SA,Organics,,C&D,Landfill,Energy recovery,1983.4638513301202,Yes,Yes,Category
2021–22,SA,Organics,,C&D,Recycling,Recycling,47745,Yes,Yes,Category
2021–22,SA,Organics,,C&I,Landfill,Disposal,21261.72561181365,Yes,Yes,Category
2021–22,SA,Organics,,C&I,Other disposal,Disposal,2252.2894736842104,Yes,Yes,Category
2021–22,SA,Organics,,C&I,Energy from waste facility,Energy recovery,12165.000000000002,Yes,Yes,Category
2021–22,SA,Organics,,C&I,Landfill,Energy recovery,6472.00183885297,Yes,Yes,Category
2021–22,SA,Organics,,C&I,Recycling,Recycling,549255.0263157894,Yes,Yes,Category
2021–22,SA,Organics,,MSW,Landfill,Disposal,159914.44539814396,Yes,Yes,Category
2021–22,SA,Organics,,MSW,Landfill,Energy recovery,57357.01940185605,Yes,Yes,Category
2021–22,SA,Organics,,MSW,Recycling,Recycling,294657,Yes,Yes,Category
2021–22,SA,Other materials,Unclassified materials,C&D,Energy from waste facility,Energy recovery,48880,Yes,Yes,Type
2021–22,SA,Other materials,Unclassified materials,C&I,Energy from waste facility,Energy recovery,82253,Yes,Yes,Type
2021–22,SA,Other materials,Unclassified materials,C&I,Recycling,Recycling,28928,Yes,Yes,Type
2021–22,SA,Other materials,Unclassified materials,MSW,Energy from waste facility,Energy recovery,2031,Yes,Yes,Type
2021–22,SA,Other materials,,C&D,Energy from waste facility,Energy recovery,48880,Yes,Yes,Category
2021–22,SA,Other materials,,C&I,Landfill,Disposal,6962.407398809142,Yes,Yes,Category
2021–22,SA,Other materials,,C&I,Energy from waste facility,Energy recovery,82253,Yes,Yes,Category
2021–22,SA,Other materials,,C&I,Recycling,Recycling,28928,Yes,Yes,Category
2021–22,SA,Other materials,,MSW,Landfill,Disposal,85907.83499999999,Yes,Yes,Category
2021–22,SA,Other materials,,MSW,Energy from waste facility,Energy recovery,2031,Yes,Yes,Category
2021–22,SA,Paper and cardboard,Cardboard,C&D,Recycling,Recycling,11,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,51335,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,8850,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Newsprint and magazines,C&I,Recycling,Recycling,6059,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,299,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Office paper,C&I,Recycling,Recycling,5365,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Office paper,MSW,Recycling,Recycling,85,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Other paper,C&I,Recycling,Recycling,42848,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Other paper,MSW,Recycling,Recycling,48579,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Polymer coated paperboard,C&I,Recycling,Recycling,147,Yes,Yes,Type
2021–22,SA,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,14,Yes,Yes,Type
2021–22,SA,Paper and cardboard,,C&D,Landfill,Disposal,6912.805662647801,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,C&D,Landfill,Energy recovery,1893.3064035423872,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,C&D,Recycling,Recycling,11,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,C&I,Landfill,Disposal,12282.74343569404,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,C&I,Landfill,Energy recovery,3364.0460812492192,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,C&I,Recycling,Recycling,105754,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,MSW,Landfill,Disposal,37165.67983185216,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,MSW,Landfill,Energy recovery,10179.08256814783,Yes,Yes,Category
2021–22,SA,Paper and cardboard,,MSW,Recycling,Recycling,57827,Yes,Yes,Category
2021–22,SA,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,4398,Yes,Yes,Type
2021–22,SA,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,7335,Yes,Yes,Type
2021–22,SA,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,6607,Yes,Yes,Type
2021–22,SA,Plastics,Low density polyethylene (LDPE) (4),MSW,Recycling,Recycling,120,Yes,Yes,Type
2021–22,SA,Plastics,Other plastics (7),C&I,Energy from waste facility,Energy recovery,14092,Yes,Yes,Type
2021–22,SA,Plastics,Other plastics (7),C&I,Recycling,Recycling,103,Yes,Yes,Type
2021–22,SA,Plastics,Other plastics (7),MSW,Recycling,Recycling,96,Yes,Yes,Type
2021–22,SA,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,2446,Yes,Yes,Type
2021–22,SA,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,6782,Yes,Yes,Type
2021–22,SA,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,834,Yes,Yes,Type
2021–22,SA,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,4649,Yes,Yes,Type
2021–22,SA,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,121,Yes,Yes,Type
2021–22,SA,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,5,Yes,Yes,Type
2021–22,SA,Plastics,,C&D,Landfill,Disposal,5620.947844648935,Yes,Yes,Category
2021–22,SA,Plastics,,C&I,Landfill,Disposal,20713.368979572504,Yes,Yes,Category
2021–22,SA,Plastics,,C&I,Energy from waste facility,Energy recovery,14092,Yes,Yes,Category
2021–22,SA,Plastics,,C&I,Recycling,Recycling,14509,Yes,Yes,Category
2021–22,SA,Plastics,,MSW,Landfill,Disposal,19673.396600000004,Yes,Yes,Category
2021–22,SA,Plastics,,MSW,Recycling,Recycling,18987,Yes,Yes,Category
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,75,Yes,Yes,Type
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Recycling,Recycling,2459,Yes,Yes,Type
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,2354,Yes,Yes,Type
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,5437.60361286869,Yes,Yes,Category
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,523.0781078715988,Yes,Yes,Category
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,2534,Yes,Yes,Category
2021–22,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,2354,Yes,Yes,Category
2020–21,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,337092.2248418392,Yes,Yes,Type
2020–21,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,1580.0000000000002,Yes,Yes,Type
2020–21,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,36,Yes,Yes,Type
2020–21,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,1308587,Yes,Yes,Type
2020–21,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,Recycling,15456,Yes,Yes,Type
2020–21,SA,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,Recycling,2062,Yes,Yes,Type
2020–21,SA,Building and demolition materials,"Soil, sand and rock",C&D,Recycling,Recycling,643715.114285714,Yes,Yes,Type
2020–21,SA,Building and demolition materials,"Soil, sand and rock",C&D,Waste reuse,Waste reuse,15093,Yes,Yes,Type
2020–21,SA,Building and demolition materials,,C&D,Landfill,Disposal,466302.50936664216,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,C&D,Recycling,Recycling,2290240.6111275535,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,C&D,Waste reuse,Waste reuse,15093,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,C&I,Landfill,Disposal,10064.965924513412,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,C&I,Recycling,Recycling,17060,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,MSW,Landfill,Disposal,11371.535206679955,Yes,Yes,Category
2020–21,SA,Building and demolition materials,,MSW,Recycling,Recycling,2115.808,Yes,Yes,Category
2020–21,SA,Glass,,C&D,Landfill,Disposal,566.975174496807,Yes,Yes,Category
2020–21,SA,Glass,,C&D,Recycling,Recycling,0.21308598604946094,Yes,Yes,Category
2020–21,SA,Glass,,C&I,Landfill,Disposal,989.6328929305515,Yes,Yes,Category
2020–21,SA,Glass,,C&I,Recycling,Recycling,55609.5721326981,Yes,Yes,Category
2020–21,SA,Glass,,MSW,Landfill,Disposal,14286.117950040882,Yes,Yes,Category
2020–21,SA,Glass,,MSW,Recycling,Recycling,12746.157124497957,Yes,Yes,Category
2020–21,SA,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,560.2375264000001,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,840.3562896,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,888.9517755784294,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,5222.970032685784,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,5222.970032685784,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,10947.690406631045,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Asbestos (N220),C&D,Treatment,Disposal,833.0333635689558,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,9325.810346389408,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Asbestos (N220),C&I,Treatment,Disposal,709.6210134105918,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Landfill,Disposal,2.853605720783568,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,4760.93508949397,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,727.2205450068649,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,Recycling,9.669961778324526,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,16273.68891794683,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Disposal,18472.64876684931,Yes,Yes,Type
2020–21,SA,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,Recycling,67537.49438700685,Yes,Yes,Type
