year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2015–16,NT,Organics,Timber,C&I,Landfill,Disposal,4715.45042210512,Yes,Yes,Type
2015–16,NT,Organics,Timber,C&I,Landfill,Energy recovery,81.18133470383722,Yes,Yes,Type
2015–16,NT,Organics,Timber,MSW,Landfill,Disposal,1141.2737293043563,Yes,Yes,Type
2015–16,NT,Organics,Timber,MSW,Landfill,Energy recovery,19.64820246503443,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,C&D,Landfill,Disposal,2136.3025444626433,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,C&D,Landfill,Energy recovery,185.5413190761382,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,C&I,Landfill,Disposal,1412.264697083084,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,C&I,Landfill,Energy recovery,122.65746509578256,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,MSW,Landfill,Disposal,17624.495991816806,Yes,Yes,Type
2015–16,NT,Organics,Vegetation,MSW,Landfill,Energy recovery,1530.71588237814,Yes,Yes,Type
2015–16,NT,Organics,,C&D,Landfill,Disposal,8983.944920288779,Yes,Yes,Category
2015–16,NT,Organics,,C&D,Landfill,Energy recovery,303.4305338663448,Yes,Yes,Category
2015–16,NT,Organics,,C&I,Landfill,Disposal,13201.433085536704,Yes,Yes,Category
2015–16,NT,Organics,,C&I,Other disposal,Disposal,6540,Yes,Yes,Category
2015–16,NT,Organics,,C&I,Landfill,Energy recovery,1380.3274551625243,Yes,Yes,Category
2015–16,NT,Organics,,C&I,Recycling,Recycling,26160.000000000004,Yes,Yes,Category
2015–16,NT,Organics,,MSW,Landfill,Disposal,57804.10751725393,Yes,Yes,Category
2015–16,NT,Organics,,MSW,Landfill,Energy recovery,7787.981627716635,Yes,Yes,Category
2015–16,NT,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,321,Yes,Yes,Type
2015–16,NT,Paper and cardboard,,C&D,Landfill,Disposal,3193.376849788044,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,C&D,Landfill,Energy recovery,289.3889455201276,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,C&I,Landfill,Disposal,5453.608597206199,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,C&I,Landfill,Energy recovery,494.21478123690787,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,MSW,Landfill,Disposal,13837.966349081527,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,MSW,Landfill,Energy recovery,1254.018763920553,Yes,Yes,Category
2015–16,NT,Paper and cardboard,,MSW,Recycling,Recycling,321,Yes,Yes,Category
2015–16,NT,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,121,Yes,Yes,Type
2015–16,NT,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,585,Yes,Yes,Type
2015–16,NT,Plastics,Polyvinyl chloride (PVC) (3),MSW,Recycling,Recycling,1,Yes,Yes,Type
2015–16,NT,Plastics,,C&D,Landfill,Disposal,3749.124925599938,Yes,Yes,Category
2015–16,NT,Plastics,,C&I,Landfill,Disposal,6739.054078177923,Yes,Yes,Category
2015–16,NT,Plastics,,MSW,Landfill,Disposal,19366.073256848187,Yes,Yes,Category
2015–16,NT,Plastics,,MSW,Recycling,Recycling,707,Yes,Yes,Category
2015–16,NT,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,2780.7476724427283,Yes,Yes,Category
2015–16,NT,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,97.23138164264638,Yes,Yes,Category
2015–16,NT,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,2804.2516111026603,Yes,Yes,Category
2015–16,NT,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,98.05321832081636,Yes,Yes,Category
2015–16,Qld,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,3544979.804271322,Yes,No,Type
2015–16,Qld,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,705153.6799199781,Yes,No,Type
2015–16,Qld,Ash,,C&I,Long term storage,Disposal,3544979.804271322,Yes,No,Category
2015–16,Qld,Ash,,C&I,Recycling,Recycling,705153.6799199781,Yes,No,Category
2015–16,Qld,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,149552,Yes,Yes,Type
2015–16,Qld,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,1402877,Yes,Yes,Type
2015–16,Qld,Building and demolition materials,Plasterboard and cement sheeting,C&D,Recycling,Recycling,24694,Yes,Yes,Type
2015–16,Qld,Building and demolition materials,,C&D,Landfill,Disposal,1130320.6156318379,Yes,Yes,Category
2015–16,Qld,Building and demolition materials,,C&D,Recycling,Recycling,1577123,Yes,Yes,Category
2015–16,Qld,Building and demolition materials,,C&I,Landfill,Disposal,221499.55105343857,Yes,Yes,Category
2015–16,Qld,Building and demolition materials,,MSW,Landfill,Disposal,36631.062210011405,Yes,Yes,Category
2015–16,Qld,Glass,Glass from food and beverage containers,C&D,Landfill,Disposal,55.53096896477008,Yes,Yes,Type
2015–16,Qld,Glass,Glass from food and beverage containers,C&D,Recycling,Recycling,8707.190762079985,Yes,Yes,Type
2015–16,Qld,Glass,Glass from food and beverage containers,C&I,Landfill,Disposal,32818.803761650925,Yes,Yes,Type
2015–16,Qld,Glass,Glass from food and beverage containers,C&I,Recycling,Recycling,60668.80362087732,Yes,Yes,Type
2015–16,Qld,Glass,Glass from food and beverage containers,MSW,Landfill,Disposal,96784.24901928312,Yes,Yes,Type
2015–16,Qld,Glass,Glass from food and beverage containers,MSW,Recycling,Recycling,52631.005617042705,Yes,Yes,Type
2015–16,Qld,Glass,,C&D,Landfill,Disposal,55.53096896477008,Yes,Yes,Category
2015–16,Qld,Glass,,C&D,Recycling,Recycling,8707.190762079985,Yes,Yes,Category
2015–16,Qld,Glass,,C&I,Landfill,Disposal,32818.803761650925,Yes,Yes,Category
2015–16,Qld,Glass,,C&I,Recycling,Recycling,60668.80362087732,Yes,Yes,Category
2015–16,Qld,Glass,,MSW,Landfill,Disposal,96784.24901928312,Yes,Yes,Category
2015–16,Qld,Glass,,MSW,Recycling,Recycling,52631.005617042705,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,Acids (B),C&I,Landfill,Disposal,1273.7209475248278,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Acids (B),C&I,Other disposal,Disposal,7.580153846389638,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,1801.9349790254798,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Acids (B),C&I,Recycling,Recycling,4834.7461510650855,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,2702.9024685382196,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,24706.944424541747,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Alkalis (C),C&I,Other disposal,Disposal,560.0573169430543,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,421.58560550837376,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Alkalis (C),C&I,Recycling,Recycling,78499.16536749847,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,421.58560550837376,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,78202.45336205115,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&D,Other disposal,Disposal,71.73628923645514,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&D,Treatment,Disposal,45.246907636094754,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&D,Recycling,Recycling,35.38724887621315,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,66616.90471582134,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&I,Other disposal,Disposal,61.10869083105437,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&I,Treatment,Disposal,38.54366206037701,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Asbestos (N220),C&I,Recycling,Recycling,30.144693487144533,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Landfill,Disposal,7501.416178815872,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,3345.2365087444296,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,2336.7615765538603,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,Recycling,3484.1669948862154,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,399974.3648204343,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,Recycling,13013.315179565694,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,155545.5863190578,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,Recycling,5060.733680942215,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Landfill,Disposal,8664.539786099578,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Other disposal,Disposal,81.98469050830896,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,16357.359624639632,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,136271.09327411506,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,16357.359624639632,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Inorganic chemicals (D),C&I,Landfill,Disposal,7765.372773884186,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Inorganic chemicals (D),C&I,Other disposal,Disposal,0.47933018644272396,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,212.87493936647726,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,38154.29889339599,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,1915.8744542982952,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,17771.02174690355,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,285.59170681989036,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,10392.458109957855,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,76241.7113564885,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,41569.83243983142,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Landfill,Disposal,1773.313300129898,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Other disposal,Disposal,7.208347537842669,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,335.51883867833914,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,18.639935482129953,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,1423.2281426896604,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,18.639935482129953,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic solvents (G),C&I,Landfill,Disposal,8.782141866058824,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic solvents (G),C&I,Other disposal,Disposal,274.48630171878807,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,174.68136372195914,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,19.409040413551015,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,1682.7017722796363,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other,C&I,Landfill,Disposal,47568.33132024832,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other,C&I,Other disposal,Disposal,26.431696112582678,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other,C&I,Treatment,Disposal,744.4709630721062,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other,C&I,Recycling,Recycling,10615.23502056705,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Landfill,Disposal,501.6473481874869,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Other disposal,Disposal,2.9516111858935505,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Treatment,Disposal,20.17142478705826,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Recycling,Recycling,4029.7341910525042,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Treatment,Recycling,20.17142478705826,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,114.45508534000858,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,4.296210980513559,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,37.12895645009886,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,482.73524722937907,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,35186.58376071548,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other soil/sludges (other N),C&I,Other disposal,Disposal,45.14597161868782,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,4402.404925957558,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,43676.27588444073,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,1886.7449682675247,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,1575.303189811909,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,1686.325005386149,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1450.877977986035,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,483.6259926620117,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,5895.621941491883,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,483.6259926620117,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,105.11112261002152,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,122.26806967719892,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Pesticides (H),C&I,Recycling,Recycling,214.1378077127795,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Plating and heat treatment (A),C&I,Landfill,Disposal,3681.8549229595574,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Plating and heat treatment (A),C&I,Other disposal,Disposal,27.155389666975005,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,102.43574760548582,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Plating and heat treatment (A),C&I,Recycling,Recycling,566.3840797679821,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Reactive chemicals (E),C&I,Landfill,Disposal,4.406410698958839,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Reactive chemicals (E),C&I,Other disposal,Disposal,0.27684255700264954,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,1.4847989140575437,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Reactive chemicals (E),C&I,Recycling,Recycling,43.28894782998096,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,64725.98185942515,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,13911.255802622716,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,14104.467688770223,Yes,Yes,Type
2015–16,Qld,Hazardous wastes,,C&D,Landfill,Disposal,478176.81818248547,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&D,Other disposal,Disposal,71.73628923645514,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&D,Treatment,Disposal,45.246907636094754,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&D,Recycling,Recycling,13048.702428441908,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Landfill,Disposal,445091.27735464176,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Other disposal,Disposal,6416.315774644005,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Treatment,Disposal,28560.503454004094,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,13911.255802622716,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Treatment,Energy recovery,10914.133078515548,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Recycling,Recycling,425309.8711357105,Yes,Yes,Category
2015–16,Qld,Hazardous wastes,,C&I,Treatment,Recycling,65376.73691401466,Yes,Yes,Category
2015–16,Qld,Metals,Aluminium,C&D,Recycling,Recycling,9587.517442640783,Yes,Yes,Type
2015–16,Qld,Metals,Aluminium,C&I,Recycling,Recycling,46680.78588828311,Yes,Yes,Type
2015–16,Qld,Metals,Aluminium,MSW,Recycling,Recycling,6276.6966690761,Yes,Yes,Type
2015–16,Qld,Metals,Ferrous,C&D,Recycling,Recycling,234108.99518068632,Yes,Yes,Type
2015–16,Qld,Metals,Ferrous,C&I,Recycling,Recycling,319689.4050459203,Yes,Yes,Type
2015–16,Qld,Metals,Ferrous,MSW,Recycling,Recycling,36088.59977339335,Yes,Yes,Type
2015–16,Qld,Metals,,C&D,Landfill,Disposal,62670.07617501072,Yes,Yes,Category
2015–16,Qld,Metals,,C&D,Recycling,Recycling,243696.51262332711,Yes,Yes,Category
2015–16,Qld,Metals,,C&I,Landfill,Disposal,42929.729015991485,Yes,Yes,Category
2015–16,Qld,Metals,,C&I,Recycling,Recycling,366370.1909342034,Yes,Yes,Category
2015–16,Qld,Metals,,MSW,Landfill,Disposal,61310.85991565086,Yes,Yes,Category
2015–16,Qld,Metals,,MSW,Recycling,Recycling,42365.29644246945,Yes,Yes,Category
2015–16,Qld,Organics,Biosolids,C&I,Recycling,Recycling,399666.66666666674,Yes,Yes,Type
2015–16,Qld,Organics,Food organics,C&I,Landfill,Disposal,275687.34898364305,Yes,Yes,Type
2015–16,Qld,Organics,Food organics,C&I,Landfill,Energy recovery,44847.092640722396,Yes,Yes,Type
2015–16,Qld,Organics,Food organics,C&I,Recycling,Recycling,19149,Yes,Yes,Type
2015–16,Qld,Organics,Food organics,MSW,Landfill,Disposal,517905.7359980318,Yes,Yes,Type
2015–16,Qld,Organics,Food organics,MSW,Landfill,Energy recovery,84249.66400196809,Yes,Yes,Type
2015–16,Qld,Organics,Other organics,MSW,Landfill,Disposal,61198.14834028535,Yes,Yes,Type
2015–16,Qld,Organics,Other organics,MSW,Landfill,Energy recovery,7619.611659714647,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&D,Landfill,Disposal,81949.77827875242,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&D,Landfill,Energy recovery,1508.6617212475871,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&D,Recycling,Recycling,23171.361628553197,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&I,Landfill,Disposal,182988.49063287888,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&I,Energy from waste facility,Energy recovery,48032,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&I,Landfill,Energy recovery,3368.7428696591687,Yes,Yes,Type
2015–16,Qld,Organics,Timber,C&I,Recycling,Recycling,126746.6383714468,Yes,Yes,Type
2015–16,Qld,Organics,Timber,MSW,Landfill,Disposal,16893.438739210786,Yes,Yes,Type
2015–16,Qld,Organics,Timber,MSW,Landfill,Energy recovery,311.0012607892124,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,C&D,Landfill,Disposal,25574.523415112744,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,C&D,Landfill,Energy recovery,2244.9565848872535,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,C&I,Landfill,Disposal,54821.9872611427,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,C&I,Landfill,Energy recovery,4812.327459669491,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,C&I,Recycling,Recycling,183394.72372860595,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,MSW,Landfill,Disposal,260965.45783006688,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,MSW,Energy from waste facility,Energy recovery,123247,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,MSW,Landfill,Energy recovery,22907.802169933133,Yes,Yes,Type
2015–16,Qld,Organics,Vegetation,MSW,Recycling,Recycling,447181.27627139405,Yes,Yes,Type
2015–16,Qld,Organics,,C&D,Landfill,Disposal,107524.30169386516,Yes,Yes,Category
2015–16,Qld,Organics,,C&D,Landfill,Energy recovery,3753.6183061348406,Yes,Yes,Category
2015–16,Qld,Organics,,C&D,Recycling,Recycling,23171.361628553197,Yes,Yes,Category
2015–16,Qld,Organics,,C&I,Landfill,Disposal,513497.82687766466,Yes,Yes,Category
2015–16,Qld,Organics,,C&I,Energy from waste facility,Energy recovery,48032,Yes,Yes,Category
2015–16,Qld,Organics,,C&I,Landfill,Energy recovery,53028.16297005105,Yes,Yes,Category
2015–16,Qld,Organics,,C&I,Recycling,Recycling,728957.0287667195,Yes,Yes,Category
2015–16,Qld,Organics,,MSW,Landfill,Disposal,856962.7809075948,Yes,Yes,Category
2015–16,Qld,Organics,,MSW,Energy from waste facility,Energy recovery,123246.99999999999,Yes,Yes,Category
2015–16,Qld,Organics,,MSW,Landfill,Energy recovery,115088.07909240508,Yes,Yes,Category
2015–16,Qld,Organics,,MSW,Recycling,Recycling,447181.27627139405,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,145621.02240000002,Yes,Yes,Type
2015–16,Qld,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,147496.97759999998,Yes,Yes,Type
2015–16,Qld,Paper and cardboard,Office paper,C&I,Recycling,Recycling,130294.7424,Yes,Yes,Type
2015–16,Qld,Paper and cardboard,Office paper,MSW,Recycling,Recycling,131973.25759999998,Yes,Yes,Type
2015–16,Qld,Paper and cardboard,,C&D,Landfill,Disposal,38242.98991500242,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,C&D,Landfill,Energy recovery,3486.2300849975786,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,C&I,Landfill,Disposal,211777.3510688048,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,C&I,Landfill,Energy recovery,19305.618474342416,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,C&I,Recycling,Recycling,275915.7648,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,MSW,Landfill,Disposal,204972.4373082563,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,MSW,Landfill,Energy recovery,18685.28269174369,Yes,Yes,Category
2015–16,Qld,Paper and cardboard,,MSW,Recycling,Recycling,279470.2352,Yes,Yes,Category
2015–16,Qld,Plastics,,C&D,Landfill,Disposal,44920.63722418641,Yes,Yes,Category
2015–16,Qld,Plastics,,C&D,Recycling,Recycling,2002.144662745589,Yes,Yes,Category
2015–16,Qld,Plastics,,C&I,Landfill,Disposal,261823.61667653325,Yes,Yes,Category
2015–16,Qld,Plastics,,C&I,Recycling,Recycling,30243.837680190212,Yes,Yes,Category
2015–16,Qld,Plastics,,MSW,Landfill,Disposal,286998.1488550547,Yes,Yes,Category
2015–16,Qld,Plastics,,MSW,Recycling,Recycling,12382.017657064196,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,89.52270591919824,Yes,Yes,Type
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),MSW,Recycling,Recycling,108.47729408080174,Yes,Yes,Type
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,108136.15931183362,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,3678.1807896892487,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,89.52270591919824,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,41596.23137384917,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,1414.8686261508294,Yes,Yes,Category
2015–16,Qld,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,108.47729408080174,Yes,Yes,Category
2015–16,SA,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,309563.5282994375,Yes,No,Type
2015–16,SA,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,100000,Yes,No,Type
2015–16,SA,Ash,,C&I,Long term storage,Disposal,309563.5282994375,Yes,No,Category
2015–16,SA,Ash,,C&I,Recycling,Recycling,100000,Yes,No,Category
2015–16,SA,Building and demolition materials,Asphalt,C&D,Landfill,Disposal,41.31770784576493,Yes,Yes,Type
2015–16,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,187740,Yes,Yes,Type
2015–16,SA,Building and demolition materials,Asphalt,C&I,Landfill,Disposal,11.020733695142894,Yes,Yes,Type
2015–16,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,19740,Yes,Yes,Type
2015–16,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,2520,Yes,Yes,Type
2015–16,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Landfill,Disposal,45366.84321464989,Yes,Yes,Type
2015–16,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,964270,Yes,Yes,Type
2015–16,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Landfill,Disposal,881.6586956114317,Yes,Yes,Type
