date,item,is_cpi_group_level,index_number,annual_pct_change,monthly_pct_change
2024-08,Recreation and culture,True,97.14,,-1.1
2024-09,Recreation and culture,True,98.27,,1.2
2024-10,Recreation and culture,True,98,,-0.3
2024-11,Recreation and culture,True,97.44,,-0.6
2024-12,Recreation and culture,True,102.2,,4.9
2025-01,Recreation and culture,True,99.5,,-2.6
2025-02,Recreation and culture,True,97.43,,-2.1
2025-03,Recreation and culture,True,96.52,,-0.9
2025-04,Recreation and culture,True,100.2,2.7,3.8
2025-05,Recreation and culture,True,96.74,1.4,-3.5
2025-06,Recreation and culture,True,96.81,-0.2,0.1
2025-07,Recreation and culture,True,99.08,0.8,2.3
2025-08,Recreation and culture,True,98.05,0.9,-1
2025-09,Recreation and culture,True,100,1.8,2
2025-10,Recreation and culture,True,100.13,2.2,0.1
2025-11,Recreation and culture,True,99.9,2.5,-0.2
2025-12,Recreation and culture,True,107.59,5.3,7.7
2026-01,Recreation and culture,True,103.1,3.6,-4.2
2026-02,Recreation and culture,True,100.76,3.4,-2.3
2026-03,Recreation and culture,True,99.1,2.7,-1.6
2026-04,Recreation and culture,True,103.1,2.9,4
2026-05,Recreation and culture,True,98.78,2.1,-4.2
2022-08,Rents,False,,,0.5
2022-09,Rents,False,,,0.6
2022-10,Rents,False,,,0.5
2022-11,Rents,False,,,0.2
2022-12,Rents,False,,,0.6
2023-01,Rents,False,,,0.7
2023-02,Rents,False,,,0.9
2023-03,Rents,False,,,0.2
2023-04,Rents,False,,,0.6
2023-05,Rents,False,,,0.7
2023-06,Rents,False,,,1.1
2023-07,Rents,False,,7.3,0.7
2023-08,Rents,False,,7.4,0.6
2023-09,Rents,False,,6.5,-0.2
2023-10,Rents,False,,4.8,-1.2
2023-11,Rents,False,,5.3,0.7
2023-12,Rents,False,,5.8,1
2024-01,Rents,False,,5.8,0.7
2024-02,Rents,False,,5.9,0.9
2024-03,Rents,False,,6.3,0.6
2024-04,Rents,False,,6,0.4
2024-05,Rents,False,,6.3,0.9
2024-06,Rents,False,,5.8,0.6
2024-07,Rents,False,,5.7,0.6
2024-08,Rents,False,,5.8,0.6
2024-09,Rents,False,,5.9,-0.1
2024-10,Rents,False,,6.4,-0.7
2024-11,Rents,False,,6.5,0.8
2024-12,Rents,False,,5.9,0.5
2025-01,Rents,False,,5.7,0.5
2025-02,Rents,False,,5.6,0.8
2025-03,Rents,False,,5.4,0.4
2025-04,Rents,False,,5.4,0.4
2025-05,Rents,False,,4.9,0.5
2025-06,Rents,False,,4.7,0.4
2025-07,Rents,False,,4.5,0.4
2025-08,Rents,False,,4.3,0.4
2025-09,Rents,False,,4.6,0.2
2025-10,Rents,False,,5.5,0.1
2025-11,Rents,False,,5.2,0.6
2025-12,Rents,False,,5,0.3
2026-01,Rents,False,,4.8,0.3
2026-02,Rents,False,,4.6,0.6
2026-03,Rents,False,,4.4,0.2
2026-04,Rents,False,,4.1,0
2026-05,Rents,False,,4.2,0.6
2024-05,Restaurant meals,False,,,1.4
2024-06,Restaurant meals,False,,,0
2024-07,Restaurant meals,False,,,1
2024-08,Restaurant meals,False,,,0.4
2024-09,Restaurant meals,False,,,0
2024-10,Restaurant meals,False,,,-1.1
2024-11,Restaurant meals,False,,,1.5
2024-12,Restaurant meals,False,,,0.5
2025-01,Restaurant meals,False,,,0
2025-02,Restaurant meals,False,,,0
2025-03,Restaurant meals,False,,,0.2
2025-04,Restaurant meals,False,,3.7,-0.3
2025-05,Restaurant meals,False,,2.3,0.1
2025-06,Restaurant meals,False,,2.3,0
2025-07,Restaurant meals,False,,1.7,0.4
2025-08,Restaurant meals,False,,1.7,0.4
2025-09,Restaurant meals,False,,1.9,0.2
2025-10,Restaurant meals,False,,3.2,0.2
2025-11,Restaurant meals,False,,1.9,0.2
2025-12,Restaurant meals,False,,1.3,0
2026-01,Restaurant meals,False,,1.3,0
2026-02,Restaurant meals,False,,1.4,0
2026-03,Restaurant meals,False,,1.2,0
2026-04,Restaurant meals,False,,1.5,0
2026-05,Restaurant meals,False,,1.4,0
2017-10,Secondary education,False,,,0
2017-11,Secondary education,False,,,0
2017-12,Secondary education,False,,,0
2018-01,Secondary education,False,,,0
2018-02,Secondary education,False,,,3.2
2018-03,Secondary education,False,,,0
2018-04,Secondary education,False,,,0
2018-05,Secondary education,False,,,0
2018-06,Secondary education,False,,,0
2018-07,Secondary education,False,,,0
2018-08,Secondary education,False,,,0
2018-09,Secondary education,False,,3.2,0
2018-10,Secondary education,False,,3.2,0
2018-11,Secondary education,False,,3.2,0
2018-12,Secondary education,False,,3.2,0
2019-01,Secondary education,False,,3.2,0
2019-02,Secondary education,False,,1.9,1.9
2019-03,Secondary education,False,,1.9,0
2019-04,Secondary education,False,,1.9,0
2019-05,Secondary education,False,,1.9,0
2019-06,Secondary education,False,,1.9,0
2019-07,Secondary education,False,,1.9,0
2019-08,Secondary education,False,,1.9,0
2019-09,Secondary education,False,,1.9,0
2019-10,Secondary education,False,,1.9,0
2019-11,Secondary education,False,,1.9,0
2019-12,Secondary education,False,,1.9,0
2020-01,Secondary education,False,,1.9,0
2020-02,Secondary education,False,,2.7,2.7
2020-03,Secondary education,False,,2.7,0
2020-04,Secondary education,False,,2.7,0
2020-05,Secondary education,False,,2.7,0
2020-06,Secondary education,False,,2.7,0
2020-07,Secondary education,False,,2.7,0
2020-08,Secondary education,False,,2.7,0
2020-09,Secondary education,False,,2.7,0
2020-10,Secondary education,False,,2.7,0
2020-11,Secondary education,False,,2.7,0
2020-12,Secondary education,False,,2.7,0
2021-01,Secondary education,False,,2.7,0
2021-02,Secondary education,False,,1.1,1.1
2021-03,Secondary education,False,,1.1,0
2021-04,Secondary education,False,,1.1,0
2021-05,Secondary education,False,,1.1,0
2021-06,Secondary education,False,,1.1,0
2021-07,Secondary education,False,,1.1,0
2021-08,Secondary education,False,,1.1,0
2021-09,Secondary education,False,,1.1,0
2021-10,Secondary education,False,,1.1,0
2021-11,Secondary education,False,,1.1,0
2021-12,Secondary education,False,,1.1,0
2022-01,Secondary education,False,,1.1,0
2022-02,Secondary education,False,,2.3,2.3
2022-03,Secondary education,False,,2.3,0
2022-04,Secondary education,False,,2.3,0
2022-05,Secondary education,False,,2.3,0
2022-06,Secondary education,False,,2.3,0
2022-07,Secondary education,False,,2.3,0
2022-08,Secondary education,False,,2.3,0
2022-09,Secondary education,False,,2.3,0
2022-10,Secondary education,False,,2.3,0
2022-11,Secondary education,False,,2.3,0
2022-12,Secondary education,False,,2.3,0
2023-01,Secondary education,False,,2.3,0
2023-02,Secondary education,False,,2.4,2.4
2023-03,Secondary education,False,,2.4,0
2023-04,Secondary education,False,,2.4,0
2023-05,Secondary education,False,,2.4,0
2023-06,Secondary education,False,,2.4,0
2023-07,Secondary education,False,,2.4,0
2023-08,Secondary education,False,,2.4,0
2023-09,Secondary education,False,,2.4,0
2023-10,Secondary education,False,,2.4,0
2023-11,Secondary education,False,,2.4,0
2023-12,Secondary education,False,,2.4,0
2024-01,Secondary education,False,,2.4,0
2024-02,Secondary education,False,,2,2
2024-03,Secondary education,False,,2,0
2024-04,Secondary education,False,,2,0
2024-05,Secondary education,False,,2,0
2024-06,Secondary education,False,,2,0
2024-07,Secondary education,False,,2,0
2024-08,Secondary education,False,,2,0
2024-09,Secondary education,False,,2,0
2024-10,Secondary education,False,,2,0
2024-11,Secondary education,False,,2,0
2024-12,Secondary education,False,,2,0
2025-01,Secondary education,False,,2,0
2025-02,Secondary education,False,,5.1,5.1
2025-03,Secondary education,False,,5.1,0
2025-04,Secondary education,False,,5.1,0
2025-05,Secondary education,False,,5.1,0
2025-06,Secondary education,False,,5.1,0
2025-07,Secondary education,False,,5.1,0
2025-08,Secondary education,False,,5.1,0
2025-09,Secondary education,False,,5.1,0
2025-10,Secondary education,False,,5.1,0
2025-11,Secondary education,False,,5.1,0
2025-12,Secondary education,False,,5.1,0
2026-01,Secondary education,False,,5.1,0
2026-02,Secondary education,False,,6.3,6.3
2026-03,Secondary education,False,,6.3,0
2026-04,Secondary education,False,,6.3,0
2026-05,Secondary education,False,,6.3,0
2024-05,Small electric household appliances,False,,,4.3
2024-06,Small electric household appliances,False,,,-4.2
2024-07,Small electric household appliances,False,,,3.9
2024-08,Small electric household appliances,False,,,2.6
2024-09,Small electric household appliances,False,,,-7
2024-10,Small electric household appliances,False,,,4.9
2024-11,Small electric household appliances,False,,,-0.6
2024-12,Small electric household appliances,False,,,-8.7
2025-01,Small electric household appliances,False,,,4.4
2025-02,Small electric household appliances,False,,,2.8
2025-03,Small electric household appliances,False,,,-3.1
2025-04,Small electric household appliances,False,,-0.8,1.2
2025-05,Small electric household appliances,False,,-5.7,-0.9
2025-06,Small electric household appliances,False,,-4.1,-2.6
2025-07,Small electric household appliances,False,,-6.1,1.7
2025-08,Small electric household appliances,False,,-3.4,5.6
2025-09,Small electric household appliances,False,,-0.3,-4
2025-10,Small electric household appliances,False,,-0.8,4.4
2025-11,Small electric household appliances,False,,0.7,0.8
2025-12,Small electric household appliances,False,,1.8,-7.6
2026-01,Small electric household appliances,False,,-0.6,1.9
2026-02,Small electric household appliances,False,,-0.4,3
2026-03,Small electric household appliances,False,,1.9,-0.9
2026-04,Small electric household appliances,False,,2.2,1.5
2026-05,Small electric household appliances,False,,4.8,1.6
2017-10,Snacks and confectionery,False,,,0
2017-11,Snacks and confectionery,False,,,-0.4
2017-12,Snacks and confectionery,False,,,1.6
2018-01,Snacks and confectionery,False,,,0
2018-02,Snacks and confectionery,False,,,-0.8
2018-03,Snacks and confectionery,False,,,-0.4
2018-04,Snacks and confectionery,False,,,1
2018-05,Snacks and confectionery,False,,,-1
2018-06,Snacks and confectionery,False,,,-0.3
2018-07,Snacks and confectionery,False,,,0.7
2018-08,Snacks and confectionery,False,,,0.3
2018-09,Snacks and confectionery,False,,-0.9,-1.7
2018-10,Snacks and confectionery,False,,-0.2,0.7
2018-11,Snacks and confectionery,False,,0,-0.1
2018-12,Snacks and confectionery,False,,-0.6,1
2019-01,Snacks and confectionery,False,,0.1,0.7
2019-02,Snacks and confectionery,False,,0.4,-0.5
2019-03,Snacks and confectionery,False,,0.6,-0.2
2019-04,Snacks and confectionery,False,,0.4,0.8
2019-05,Snacks and confectionery,False,,1.1,-0.4
2019-06,Snacks and confectionery,False,,0.9,-0.5
2019-07,Snacks and confectionery,False,,1.6,1.4
2019-08,Snacks and confectionery,False,,0.5,-0.8
2019-09,Snacks and confectionery,False,,1.4,-0.8
2019-10,Snacks and confectionery,False,,2,1.3
2019-11,Snacks and confectionery,False,,2.8,0.7
2019-12,Snacks and confectionery,False,,2.2,0.4
2020-01,Snacks and confectionery,False,,3.2,1.7
2020-02,Snacks and confectionery,False,,2.7,-1
2020-03,Snacks and confectionery,False,,5.6,2.7
2020-04,Snacks and confectionery,False,,8,3
2020-05,Snacks and confectionery,False,,3.5,-4.5
2020-06,Snacks and confectionery,False,,3.4,-0.6
2020-07,Snacks and confectionery,False,,2.5,0.6
2020-08,Snacks and confectionery,False,,3.5,0.2
2020-09,Snacks and confectionery,False,,3.8,-0.6
2020-10,Snacks and confectionery,False,,3.2,0.7
2020-11,Snacks and confectionery,False,,2.5,0.1
2020-12,Snacks and confectionery,False,,3.3,1.2
2021-01,Snacks and confectionery,False,,2.8,1.2
2021-02,Snacks and confectionery,False,,1.8,-2
2021-03,Snacks and confectionery,False,,-1.1,-0.2
2021-04,Snacks and confectionery,False,,-3.6,0.4
2021-05,Snacks and confectionery,False,,-0.4,-1.3
2021-06,Snacks and confectionery,False,,0.7,0.5
2021-07,Snacks and confectionery,False,,0.9,0.7
2021-08,Snacks and confectionery,False,,0.4,-0.2
2021-09,Snacks and confectionery,False,,0.8,-0.2
2021-10,Snacks and confectionery,False,,0.7,0.6
2021-11,Snacks and confectionery,False,,0.8,0.2
2021-12,Snacks and confectionery,False,,0.6,1
2022-01,Snacks and confectionery,False,,1.6,2.2
2022-02,Snacks and confectionery,False,,2,-1.5
2022-03,Snacks and confectionery,False,,3.7,1.5
2022-04,Snacks and confectionery,False,,4.2,0.9
2022-05,Snacks and confectionery,False,,4.2,-1.4
2022-06,Snacks and confectionery,False,,5.5,1.7
2022-07,Snacks and confectionery,False,,5.8,1.1
2022-08,Snacks and confectionery,False,,7.2,1.1
2022-09,Snacks and confectionery,False,,9.2,1.5
2022-10,Snacks and confectionery,False,,9,0.5
2022-11,Snacks and confectionery,False,,8.9,0
2022-12,Snacks and confectionery,False,,10.6,2.6
2023-01,Snacks and confectionery,False,,9.8,1.4
2023-02,Snacks and confectionery,False,,12.3,0.7
2023-03,Snacks and confectionery,False,,11.7,0.9
2023-04,Snacks and confectionery,False,,11,0.3
2023-05,Snacks and confectionery,False,,12,-0.5
2023-06,Snacks and confectionery,False,,11.1,0.9
2023-07,Snacks and confectionery,False,,8.9,-0.9
2023-08,Snacks and confectionery,False,,7,-0.6
2023-09,Snacks and confectionery,False,,7.1,1.6
2023-10,Snacks and confectionery,False,,5.7,-0.7
2023-11,Snacks and confectionery,False,,7.8,1.9
2023-12,Snacks and confectionery,False,,7.9,2.7
2024-01,Snacks and confectionery,False,,8.1,1.7
2024-02,Snacks and confectionery,False,,5.7,-1.5
2024-03,Snacks and confectionery,False,,4.7,0
2024-04,Snacks and confectionery,False,,5.4,0.9
2024-05,Snacks and confectionery,False,,5,-0.8
2024-06,Snacks and confectionery,False,,3.7,-0.4
2024-07,Snacks and confectionery,False,,5.7,0.9
2024-08,Snacks and confectionery,False,,5.3,-0.9
2024-09,Snacks and confectionery,False,,4.5,0.8
2024-10,Snacks and confectionery,False,,4.2,-1.1
2024-11,Snacks and confectionery,False,,3.2,1.1
2024-12,Snacks and confectionery,False,,2.9,2.4
2025-01,Snacks and confectionery,False,,3.5,2.2
2025-02,Snacks and confectionery,False,,3.1,-1.9
2025-03,Snacks and confectionery,False,,3.6,0.4
2025-04,Snacks and confectionery,False,,5.2,2.5
2025-05,Snacks and confectionery,False,,5.1,-1
2025-06,Snacks and confectionery,False,,6,0.5
2025-07,Snacks and confectionery,False,,5.6,0.6
2025-08,Snacks and confectionery,False,,7.1,0.5
2025-09,Snacks and confectionery,False,,7.3,0.9
2025-10,Snacks and confectionery,False,,7.5,-0.9
2025-11,Snacks and confectionery,False,,7,0.6
2025-12,Snacks and confectionery,False,,6.4,1.8
2026-01,Snacks and confectionery,False,,5.4,1.3
2026-02,Snacks and confectionery,False,,6.3,-1.1
2026-03,Snacks and confectionery,False,,5.6,-0.2
2026-04,Snacks and confectionery,False,,3.9,0.9
2026-05,Snacks and confectionery,False,,3.1,-1.7
2024-05,Spare parts and accessories for motor vehicles,False,,,1.4
2024-06,Spare parts and accessories for motor vehicles,False,,,-2.5
2024-07,Spare parts and accessories for motor vehicles,False,,,1.6
2024-08,Spare parts and accessories for motor vehicles,False,,,0.2
2024-09,Spare parts and accessories for motor vehicles,False,,,0.6
2024-10,Spare parts and accessories for motor vehicles,False,,,-0.2
2024-11,Spare parts and accessories for motor vehicles,False,,,-0.4
2024-12,Spare parts and accessories for motor vehicles,False,,,-0.7
2025-01,Spare parts and accessories for motor vehicles,False,,,1.3
2025-02,Spare parts and accessories for motor vehicles,False,,,-2.1
2025-03,Spare parts and accessories for motor vehicles,False,,,3.1
2025-04,Spare parts and accessories for motor vehicles,False,,1.9,-0.3
2025-05,Spare parts and accessories for motor vehicles,False,,1.6,1.2
2025-06,Spare parts and accessories for motor vehicles,False,,2,-2.2
2025-07,Spare parts and accessories for motor vehicles,False,,1.8,1.4
2025-08,Spare parts and accessories for motor vehicles,False,,-0.7,-2.2
2025-09,Spare parts and accessories for motor vehicles,False,,-1.3,0
2025-10,Spare parts and accessories for motor vehicles,False,,0.2,1.4
2025-11,Spare parts and accessories for motor vehicles,False,,2.5,1.8
2025-12,Spare parts and accessories for motor vehicles,False,,1,-2.1
2026-01,Spare parts and accessories for motor vehicles,False,,1.7,2
2026-02,Spare parts and accessories for motor vehicles,False,,4.3,0.4
2026-03,Spare parts and accessories for motor vehicles,False,,0.7,-0.4
2026-04,Spare parts and accessories for motor vehicles,False,,0.5,-0.5
2026-05,Spare parts and accessories for motor vehicles,False,,-0.4,0.2
2017-10,Spirits,False,,,1.2
2017-11,Spirits,False,,,0.4
2017-12,Spirits,False,,,-3.4
2018-01,Spirits,False,,,3.5
2018-02,Spirits,False,,,-0.8
2018-03,Spirits,False,,,-0.3
2018-04,Spirits,False,,,1
2018-05,Spirits,False,,,0
2018-06,Spirits,False,,,1.2
2018-07,Spirits,False,,,0.2
2018-08,Spirits,False,,,-0.6
2018-09,Spirits,False,,2.3,0.1
2018-10,Spirits,False,,1.3,0.2
2018-11,Spirits,False,,-0.1,-0.9
2018-12,Spirits,False,,4,0.5
2019-01,Spirits,False,,2.5,2
2019-02,Spirits,False,,2.8,-0.5
2019-03,Spirits,False,,2.3,-0.8
2019-04,Spirits,False,,2.2,0.9
2019-05,Spirits,False,,1.8,-0.5
2019-06,Spirits,False,,0.6,0
2019-07,Spirits,False,,0.8,0.4
2019-08,Spirits,False,,2.3,0.8
2019-09,Spirits,False,,1.8,-0.4
2019-10,Spirits,False,,1.6,0
2019-11,Spirits,False,,2.8,0.2
2019-12,Spirits,False,,1.4,-0.8
2020-01,Spirits,False,,1.2,1.9
2020-02,Spirits,False,,1.3,-0.4
2020-03,Spirits,False,,3,0.8
2020-04,Spirits,False,,2,0
2020-05,Spirits,False,,3.7,1.1
2020-06,Spirits,False,,1.1,-2.5
2020-07,Spirits,False,,2.5,1.9
2020-08,Spirits,False,,0.9,-0.8
2020-09,Spirits,False,,3.3,1.9
2020-10,Spirits,False,,2.9,-0.3
2020-11,Spirits,False,,3.1,0.4
2020-12,Spirits,False,,2.6,-1.3
2021-01,Spirits,False,,1.3,0.6
2021-02,Spirits,False,,2.1,0.4
2021-03,Spirits,False,,2.3,1
2021-04,Spirits,False,,1.8,-0.4
2021-05,Spirits,False,,0.9,0.2
2021-06,Spirits,False,,2.9,-0.5
2021-07,Spirits,False,,0.6,-0.4
2021-08,Spirits,False,,3.6,2.2
2021-09,Spirits,False,,0.8,-0.7
2021-10,Spirits,False,,1.5,0.3
2021-11,Spirits,False,,0.9,-0.2
2021-12,Spirits,False,,2.2,0
2022-01,Spirits,False,,2.2,0.6
2022-02,Spirits,False,,2.1,0.3
2022-03,Spirits,False,,2.4,1.2
2022-04,Spirits,False,,2.2,-0.6
2022-05,Spirits,False,,3.2,1.2
2022-06,Spirits,False,,3.3,-0.4
2022-07,Spirits,False,,4.7,1
2022-08,Spirits,False,,5.1,2.5
2022-09,Spirits,False,,7,1.1
2022-10,Spirits,False,,6.8,0.1
2022-11,Spirits,False,,8.1,1
2022-12,Spirits,False,,6.9,-1.1
2023-01,Spirits,False,,6.7,0.4
2023-02,Spirits,False,,11.7,5
2023-03,Spirits,False,,10.8,0.4
2023-04,Spirits,False,,11.6,0.1
2023-05,Spirits,False,,10,-0.3
2023-06,Spirits,False,,9.9,-0.5
2023-07,Spirits,False,,9.8,0.8
2023-08,Spirits,False,,8.6,1.4
2023-09,Spirits,False,,8.5,1
2023-10,Spirits,False,,6.8,-1.5
2023-11,Spirits,False,,5.9,0.2
2023-12,Spirits,False,,6.3,-0.8
2024-01,Spirits,False,,5.3,-0.5
2024-02,Spirits,False,,2.8,2.4
2024-03,Spirits,False,,2.4,0
2024-04,Spirits,False,,2.4,0.1
2024-05,Spirits,False,,4.9,2.2
2024-06,Spirits,False,,2.9,-2.4
2024-07,Spirits,False,,3.3,1.3
2024-08,Spirits,False,,1.7,-0.2
2024-09,Spirits,False,,2,1.3
2024-10,Spirits,False,,3.7,0.2
2024-11,Spirits,False,,4.3,0.7
2024-12,Spirits,False,,4.1,-1
2025-01,Spirits,False,,4.7,0.1
2025-02,Spirits,False,,4.6,2.4
2025-03,Spirits,False,,4.6,0
2025-04,Spirits,False,,4.4,-0.2
2025-05,Spirits,False,,2.2,0
2025-06,Spirits,False,,5.6,0.9
2025-07,Spirits,False,,3.7,-0.5
2025-08,Spirits,False,,4.9,1
2025-09,Spirits,False,,4.3,0.7
2025-10,Spirits,False,,3,-1.1
2025-11,Spirits,False,,2.7,0.4
2025-12,Spirits,False,,3.3,-0.4
2026-01,Spirits,False,,5,1.8
2026-02,Spirits,False,,2.7,0.1
2026-03,Spirits,False,,3.1,0.4
2026-04,Spirits,False,,2.2,-1.1
2026-05,Spirits,False,,4.2,2
2024-05,Sports participation,False,,,0.9
2024-06,Sports participation,False,,,0
2024-07,Sports participation,False,,,0.8
2024-08,Sports participation,False,,,0.3
2024-09,Sports participation,False,,,0.4
2024-10,Sports participation,False,,,0.3
2024-11,Sports participation,False,,,0
2024-12,Sports participation,False,,,-1.1
2025-01,Sports participation,False,,,0.6
2025-02,Sports participation,False,,,0.1
2025-03,Sports participation,False,,,-9.5
2025-04,Sports participation,False,,0.9,9.1
2025-05,Sports participation,False,,-0.2,-0.2
2025-06,Sports participation,False,,-0.8,-0.5
2025-07,Sports participation,False,,-0.7,0.8
2025-08,Sports participation,False,,-1,0
2025-09,Sports participation,False,,-1.2,0.1
2025-10,Sports participation,False,,-1.6,0
2025-11,Sports participation,False,,-1.5,0.1
2025-12,Sports participation,False,,-0.5,0
2026-01,Sports participation,False,,-0.2,0.8
2026-02,Sports participation,False,,-0.3,0
2026-03,Sports participation,False,,4,-5.7
2026-04,Sports participation,False,,3.2,8.2
2026-05,Sports participation,False,,3.4,0
2024-05,Take away and fast foods,False,,,0.5
2024-06,Take away and fast foods,False,,,-1.2
2024-07,Take away and fast foods,False,,,2
2024-08,Take away and fast foods,False,,,0.1
2024-09,Take away and fast foods,False,,,0
2024-10,Take away and fast foods,False,,,0.1
2024-11,Take away and fast foods,False,,,0.4
2024-12,Take away and fast foods,False,,,0
2025-01,Take away and fast foods,False,,,0.2
2025-02,Take away and fast foods,False,,,0.1
2025-03,Take away and fast foods,False,,,0.2
2025-04,Take away and fast foods,False,,3.3,0.7
2025-05,Take away and fast foods,False,,3.3,0.5
2025-06,Take away and fast foods,False,,4.7,0.1
2025-07,Take away and fast foods,False,,3.3,0.7
2025-08,Take away and fast foods,False,,4.1,0.9
2025-09,Take away and fast foods,False,,3.9,-0.1
2025-10,Take away and fast foods,False,,4.1,0.2
2025-11,Take away and fast foods,False,,4,0.2
2025-12,Take away and fast foods,False,,3.8,-0.1
2026-01,Take away and fast foods,False,,3.7,0.1
2026-02,Take away and fast foods,False,,4.5,0.9
2026-03,Take away and fast foods,False,,4.6,0.3
2026-04,Take away and fast foods,False,,3.9,0
2026-05,Take away and fast foods,False,,3.7,0.4
2024-05,Telecommunication equipment and services,False,,,-0.6
2024-06,Telecommunication equipment and services,False,,,-0.6
2024-07,Telecommunication equipment and services,False,,,1.5
2024-08,Telecommunication equipment and services,False,,,-0.6
2024-09,Telecommunication equipment and services,False,,,0.1
2024-10,Telecommunication equipment and services,False,,,0.7
2024-11,Telecommunication equipment and services,False,,,-0.1
2024-12,Telecommunication equipment and services,False,,,-0.2
2025-01,Telecommunication equipment and services,False,,,-0.4
2025-02,Telecommunication equipment and services,False,,,0.7
2025-03,Telecommunication equipment and services,False,,,-0.2
2025-04,Telecommunication equipment and services,False,,0.7,0.2
2025-05,Telecommunication equipment and services,False,,0.8,-0.4
2025-06,Telecommunication equipment and services,False,,0.5,-0.9
2025-07,Telecommunication equipment and services,False,,0.4,1.5
2025-08,Telecommunication equipment and services,False,,1.7,0.7
2025-09,Telecommunication equipment and services,False,,1.5,-0.2
2025-10,Telecommunication equipment and services,False,,0.5,-0.2
2025-11,Telecommunication equipment and services,False,,1.1,0.5
2025-12,Telecommunication equipment and services,False,,0.8,-0.5
2026-01,Telecommunication equipment and services,False,,1.1,-0.1
2026-02,Telecommunication equipment and services,False,,0.6,0.2
2026-03,Telecommunication equipment and services,False,,1.1,0.3
2026-04,Telecommunication equipment and services,False,,1,0.1
2026-05,Telecommunication equipment and services,False,,1.6,0.2
2017-10,Tertiary education,False,,,0
2017-11,Tertiary education,False,,,0
2017-12,Tertiary education,False,,,0
2018-01,Tertiary education,False,,,0
2018-02,Tertiary education,False,,,1.2
2018-03,Tertiary education,False,,,0
2018-04,Tertiary education,False,,,0
2018-05,Tertiary education,False,,,0
2018-06,Tertiary education,False,,,0
2018-07,Tertiary education,False,,,0
2018-08,Tertiary education,False,,,0
2018-09,Tertiary education,False,,1.2,0
2018-10,Tertiary education,False,,1.2,0
2018-11,Tertiary education,False,,1.2,0
2018-12,Tertiary education,False,,1.2,0
2019-01,Tertiary education,False,,1.2,0
2019-02,Tertiary education,False,,1.8,1.8
2019-03,Tertiary education,False,,1.8,0
2019-04,Tertiary education,False,,1.8,0
2019-05,Tertiary education,False,,1.8,0
2019-06,Tertiary education,False,,1.8,0
2019-07,Tertiary education,False,,1.8,0
2019-08,Tertiary education,False,,1.8,0
2019-09,Tertiary education,False,,1.8,0
2019-10,Tertiary education,False,,1.8,0
2019-11,Tertiary education,False,,1.8,0
2019-12,Tertiary education,False,,1.8,0
2020-01,Tertiary education,False,,1.8,0
2020-02,Tertiary education,False,,1.4,1.4
2020-03,Tertiary education,False,,1.4,0
2020-04,Tertiary education,False,,1.4,0
2020-05,Tertiary education,False,,1.4,0
2020-06,Tertiary education,False,,1.4,0
2020-07,Tertiary education,False,,1.4,0
2020-08,Tertiary education,False,,1.4,0
2020-09,Tertiary education,False,,1.4,0
2020-10,Tertiary education,False,,1.4,0
2020-11,Tertiary education,False,,1.4,0
2020-12,Tertiary education,False,,1.4,0
2021-01,Tertiary education,False,,4.1,2.7
2021-02,Tertiary education,False,,-1.2,-3.8
2021-03,Tertiary education,False,,-1.2,0
2021-04,Tertiary education,False,,-1.2,0
2021-05,Tertiary education,False,,-1.2,0
2021-06,Tertiary education,False,,-1.2,0
2021-07,Tertiary education,False,,-1.2,0
2021-08,Tertiary education,False,,-1.2,0
2021-09,Tertiary education,False,,-1.2,0
2021-10,Tertiary education,False,,-1.2,0
2021-11,Tertiary education,False,,-1.2,0
2021-12,Tertiary education,False,,-1.2,0
2022-01,Tertiary education,False,,-3.8,0
2022-02,Tertiary education,False,,5.6,5.6
2022-03,Tertiary education,False,,5.6,0
2022-04,Tertiary education,False,,5.6,0
2022-05,Tertiary education,False,,5.6,0
2022-06,Tertiary education,False,,5.6,0
2022-07,Tertiary education,False,,5.6,0
2022-08,Tertiary education,False,,6.3,0.7
2022-09,Tertiary education,False,,6.3,0
2022-10,Tertiary education,False,,6.3,0
2022-11,Tertiary education,False,,6.3,0
2022-12,Tertiary education,False,,6.3,0
2023-01,Tertiary education,False,,6.3,0
2023-02,Tertiary education,False,,10.8,10
2023-03,Tertiary education,False,,10.8,0
2023-04,Tertiary education,False,,10.8,0
2023-05,Tertiary education,False,,10.8,0
2023-06,Tertiary education,False,,10.8,0
2023-07,Tertiary education,False,,10.8,0
2023-08,Tertiary education,False,,11.1,1
2023-09,Tertiary education,False,,11.1,0
2023-10,Tertiary education,False,,11.1,0
2023-11,Tertiary education,False,,11.1,0
2023-12,Tertiary education,False,,11.1,0
2024-01,Tertiary education,False,,11.1,0
2024-02,Tertiary education,False,,7.2,6.2
2024-03,Tertiary education,False,,7.2,0
2024-04,Tertiary education,False,,7.2,0
2024-05,Tertiary education,False,,7.2,0
2024-06,Tertiary education,False,,7.2,0
2024-07,Tertiary education,False,,7.2,0
2024-08,Tertiary education,False,,6.2,0
2024-09,Tertiary education,False,,6.2,0
2024-10,Tertiary education,False,,6.2,0
2024-11,Tertiary education,False,,6.2,0
2024-12,Tertiary education,False,,6.2,0
2025-01,Tertiary education,False,,6.2,0
2025-02,Tertiary education,False,,3.7,3.7
2025-03,Tertiary education,False,,3.7,0
2025-04,Tertiary education,False,,3.7,0
2025-05,Tertiary education,False,,3.7,0
