st_code,st_name,lga_code,lga_name,financial_year,births,deaths,natural_increase,internal_arrivals,internal_departures,net_internal_migration,overseas_arrivals,overseas_departures,net_overseas_migration
4,South Australia,44340,Mitcham,2023-24,564,523,41,4119,4370,-251,1513,435,1078
4,South Australia,44340,Mitcham,2024-25,547,529,18,3666,3886,-220,1352,468,884
4,South Australia,44550,Mount Barker,2021-22,536,233,303,3677,2589,1088,218,71,147
4,South Australia,44550,Mount Barker,2022-23,481,261,220,3001,2286,715,362,76,286
4,South Australia,44550,Mount Barker,2023-24,498,276,222,3263,2398,865,318,85,233
4,South Australia,44550,Mount Barker,2024-25,507,262,245,3205,2242,963,283,91,192
4,South Australia,44620,Mount Gambier,2021-22,322,284,38,1649,1561,88,137,45,92
4,South Australia,44620,Mount Gambier,2022-23,284,244,40,1383,1435,-52,183,49,134
4,South Australia,44620,Mount Gambier,2023-24,279,284,-5,1380,1440,-60,156,52,104
4,South Australia,44620,Mount Gambier,2024-25,285,310,-25,1332,1348,-16,138,56,82
4,South Australia,44830,Mount Remarkable,2021-22,31,26,5,147,161,-14,5,2,3
4,South Australia,44830,Mount Remarkable,2022-23,29,38,-9,157,168,-11,6,2,4
4,South Australia,44830,Mount Remarkable,2023-24,25,41,-16,144,159,-15,6,2,4
4,South Australia,44830,Mount Remarkable,2024-25,13,30,-17,148,144,4,5,2,3
4,South Australia,45040,Murray Bridge,2021-22,228,219,9,1615,1575,40,312,103,209
4,South Australia,45040,Murray Bridge,2022-23,225,243,-18,1312,1219,93,416,110,306
4,South Australia,45040,Murray Bridge,2023-24,198,228,-30,1364,1224,140,354,120,234
4,South Australia,45040,Murray Bridge,2024-25,250,279,-29,1239,1179,60,316,130,186
4,South Australia,45090,Naracoorte Lucindale,2021-22,98,65,33,534,578,-44,115,36,79
4,South Australia,45090,Naracoorte Lucindale,2022-23,110,80,30,379,500,-121,154,41,113
4,South Australia,45090,Naracoorte Lucindale,2023-24,79,77,2,373,495,-122,132,45,87
4,South Australia,45090,Naracoorte Lucindale,2024-25,98,78,20,349,456,-107,116,48,68
4,South Australia,45120,Northern Areas,2021-22,48,44,4,301,293,8,0,0,0
4,South Australia,45120,Northern Areas,2022-23,44,58,-14,263,240,23,0,0,0
4,South Australia,45120,Northern Areas,2023-24,44,48,-4,271,267,4,0,0,0
4,South Australia,45120,Northern Areas,2024-25,45,58,-13,257,236,21,0,0,0
4,South Australia,45290,Norwood Payneham and St Peters,2021-22,324,336,-12,3912,4181,-269,1049,463,586
4,South Australia,45290,Norwood Payneham and St Peters,2022-23,341,308,33,3004,3081,-77,1829,432,1397
4,South Australia,45290,Norwood Payneham and St Peters,2023-24,315,301,14,3028,3392,-364,1530,477,1053
4,South Australia,45290,Norwood Payneham and St Peters,2024-25,337,319,18,2921,3131,-210,1367,514,853
4,South Australia,45340,Onkaparinga,2021-22,2023,1339,684,10619,9684,935,993,321,672
4,South Australia,45340,Onkaparinga,2022-23,1906,1450,456,8516,7767,749,1594,346,1248
4,South Australia,45340,Onkaparinga,2023-24,1843,1515,328,8657,8148,509,1445,382,1063
4,South Australia,45340,Onkaparinga,2024-25,1743,1460,283,7950,7528,422,1292,409,883
4,South Australia,45400,Orroroo Carrieton,2021-22,3,15,-12,40,28,12,1,0,1
4,South Australia,45400,Orroroo Carrieton,2022-23,6,11,-5,36,33,3,2,1,1
4,South Australia,45400,Orroroo Carrieton,2023-24,6,11,-5,34,30,4,2,1,1
4,South Australia,45400,Orroroo Carrieton,2024-25,13,13,0,28,36,-8,2,1,1
4,South Australia,45540,Peterborough,2021-22,10,20,-10,147,127,20,3,1,2
4,South Australia,45540,Peterborough,2022-23,7,34,-27,143,105,38,4,1,3
4,South Australia,45540,Peterborough,2023-24,13,14,-1,125,126,-1,3,1,2
4,South Australia,45540,Peterborough,2024-25,15,31,-16,113,92,21,3,1,2
4,South Australia,45680,Playford,2021-22,1520,702,818,10155,8400,1755,722,237,485
4,South Australia,45680,Playford,2022-23,1587,794,793,9018,6896,2122,1092,252,840
4,South Australia,45680,Playford,2023-24,1612,718,894,9743,7348,2395,1054,279,775
4,South Australia,45680,Playford,2024-25,1689,792,897,10127,7306,2821,940,301,639
4,South Australia,45890,Port Adelaide Enfield,2021-22,1720,1042,678,12163,12472,-309,2431,790,1641
4,South Australia,45890,Port Adelaide Enfield,2022-23,1618,1065,553,9196,10087,-891,4086,849,3237
4,South Australia,45890,Port Adelaide Enfield,2023-24,1630,1050,580,9528,10390,-862,3554,940,2614
4,South Australia,45890,Port Adelaide Enfield,2024-25,1645,1098,547,9102,10161,-1059,3173,1011,2162
4,South Australia,46090,Port Augusta,2021-22,163,118,45,843,940,-97,94,30,64
4,South Australia,46090,Port Augusta,2022-23,156,129,27,725,895,-170,147,32,115
4,South Australia,46090,Port Augusta,2023-24,165,134,31,758,834,-76,106,35,71
4,South Australia,46090,Port Augusta,2024-25,186,132,54,712,811,-99,94,38,56
4,South Australia,46300,Port Lincoln,2021-22,161,161,0,1036,970,66,53,17,36
4,South Australia,46300,Port Lincoln,2022-23,173,157,16,765,764,1,71,17,54
4,South Australia,46300,Port Lincoln,2023-24,172,146,26,765,815,-50,58,19,39
4,South Australia,46300,Port Lincoln,2024-25,164,151,13,732,779,-47,53,21,32
4,South Australia,46450,Port Pirie,2021-22,176,214,-38,1043,1136,-93,53,17,36
4,South Australia,46450,Port Pirie,2022-23,171,234,-63,854,851,3,72,18,54
4,South Australia,46450,Port Pirie,2023-24,186,213,-27,949,936,13,60,20,40
4,South Australia,46450,Port Pirie,2024-25,178,211,-33,788,795,-7,54,22,32
4,South Australia,46510,Prospect,2021-22,260,125,135,2196,2337,-141,447,143,304
4,South Australia,46510,Prospect,2022-23,185,116,69,1686,1934,-248,777,185,592
4,South Australia,46510,Prospect,2023-24,242,128,114,1647,2062,-415,650,205,445
4,South Australia,46510,Prospect,2024-25,172,106,66,1554,1864,-310,581,220,361
4,South Australia,46670,Renmark Paringa,2021-22,112,97,15,559,616,-57,154,49,105
4,South Australia,46670,Renmark Paringa,2022-23,86,73,13,430,497,-67,193,54,139
4,South Australia,46670,Renmark Paringa,2023-24,99,103,-4,430,485,-55,175,58,117
4,South Australia,46670,Renmark Paringa,2024-25,93,74,19,408,459,-51,156,63,93
4,South Australia,46860,Robe,2021-22,13,6,7,110,93,17,3,1,2
4,South Australia,46860,Robe,2022-23,17,11,6,110,102,8,4,1,3
4,South Australia,46860,Robe,2023-24,17,9,8,100,102,-2,4,1,3
4,South Australia,46860,Robe,2024-25,22,10,12,94,107,-13,3,1,2
4,South Australia,46970,Roxby Downs,2021-22,61,4,57,549,634,-85,48,15,33
4,South Australia,46970,Roxby Downs,2022-23,75,5,70,372,481,-109,69,16,53
4,South Australia,46970,Roxby Downs,2023-24,64,4,60,378,507,-129,58,18,40
4,South Australia,46970,Roxby Downs,2024-25,69,0,69,368,476,-108,49,20,29
4,South Australia,47140,Salisbury,2021-22,1806,1003,803,11031,12499,-1468,2034,661,1373
4,South Australia,47140,Salisbury,2022-23,1727,1100,627,8715,10477,-1762,3282,711,2571
4,South Australia,47140,Salisbury,2023-24,1783,1104,679,8798,10689,-1891,2970,786,2184
4,South Australia,47140,Salisbury,2024-25,1742,1139,603,8479,10510,-2031,2654,844,1810
4,South Australia,47290,Southern Mallee,2021-22,21,26,-5,99,121,-22,23,7,16
4,South Australia,47290,Southern Mallee,2022-23,22,21,1,81,101,-20,31,9,22
4,South Australia,47290,Southern Mallee,2023-24,28,24,4,84,105,-21,26,9,17
4,South Australia,47290,Southern Mallee,2024-25,23,13,10,79,108,-29,23,9,14
4,South Australia,47490,Streaky Bay,2021-22,24,12,12,135,135,0,8,3,5
4,South Australia,47490,Streaky Bay,2022-23,33,18,15,85,85,0,10,3,7
4,South Australia,47490,Streaky Bay,2023-24,19,25,-6,98,99,-1,10,3,7
4,South Australia,47490,Streaky Bay,2024-25,25,25,0,89,81,8,8,4,4
4,South Australia,47630,Tatiara,2021-22,63,66,-3,304,351,-47,50,16,34
4,South Australia,47630,Tatiara,2022-23,81,56,25,297,333,-36,64,17,47
4,South Australia,47630,Tatiara,2023-24,82,59,23,293,346,-53,57,19,38
4,South Australia,47630,Tatiara,2024-25,74,64,10,246,297,-51,51,20,31
4,South Australia,47700,Tea Tree Gully,2021-22,1095,778,317,6830,6983,-153,815,264,551
4,South Australia,47700,Tea Tree Gully,2022-23,957,808,149,5575,5699,-124,1376,284,1092
4,South Australia,47700,Tea Tree Gully,2023-24,931,800,131,5876,6171,-295,1190,312,878
4,South Australia,47700,Tea Tree Gully,2024-25,947,752,195,5404,5796,-392,1066,339,727
4,South Australia,47800,Coorong,2021-22,61,64,-3,413,433,-20,17,6,11
4,South Australia,47800,Coorong,2022-23,72,58,14,372,355,17,19,6,13
4,South Australia,47800,Coorong,2023-24,48,47,1,342,354,-12,19,6,13
4,South Australia,47800,Coorong,2024-25,56,54,2,335,353,-18,17,7,10
4,South Australia,47910,Tumby Bay,2021-22,26,36,-10,183,158,25,9,3,6
4,South Australia,47910,Tumby Bay,2022-23,26,28,-2,161,148,13,12,4,8
4,South Australia,47910,Tumby Bay,2023-24,33,37,-4,178,141,37,11,4,7
4,South Australia,47910,Tumby Bay,2024-25,25,41,-16,147,128,19,9,4,5
4,South Australia,47980,Unley,2021-22,309,520,-211,3669,3829,-160,971,473,498
4,South Australia,47980,Unley,2022-23,274,444,-170,2723,2890,-167,1660,424,1236
4,South Australia,47980,Unley,2023-24,307,463,-156,2696,3142,-446,1418,467,951
4,South Australia,47980,Unley,2024-25,257,453,-196,2620,2890,-270,1265,504,761
4,South Australia,48050,Victor Harbor,2021-22,85,199,-114,1380,988,392,62,19,43
4,South Australia,48050,Victor Harbor,2022-23,95,241,-146,1083,852,231,82,21,61
4,South Australia,48050,Victor Harbor,2023-24,98,240,-142,1234,881,353,70,23,47
4,South Australia,48050,Victor Harbor,2024-25,109,221,-112,1226,848,378,62,25,37
4,South Australia,48130,Wakefield,2021-22,76,66,10,500,473,27,22,7,15
4,South Australia,48130,Wakefield,2022-23,68,88,-20,436,440,-4,30,9,21
4,South Australia,48130,Wakefield,2023-24,67,88,-21,472,445,27,25,9,16
4,South Australia,48130,Wakefield,2024-25,67,71,-4,399,411,-12,22,9,13
4,South Australia,48260,Walkerville,2021-22,61,100,-39,981,913,68,200,106,94
4,South Australia,48260,Walkerville,2022-23,63,83,-20,647,620,27,333,87,246
4,South Australia,48260,Walkerville,2023-24,67,94,-27,688,727,-39,294,97,197
4,South Australia,48260,Walkerville,2024-25,60,77,-17,610,669,-59,261,105,156
4,South Australia,48340,Wattle Range,2021-22,120,127,-7,771,707,64,36,11,25
4,South Australia,48340,Wattle Range,2022-23,108,110,-2,616,548,68,42,12,30
4,South Australia,48340,Wattle Range,2023-24,120,129,-9,596,552,44,40,13,27
4,South Australia,48340,Wattle Range,2024-25,98,123,-25,582,566,16,34,14,20
4,South Australia,48410,West Torrens,2021-22,707,621,86,6019,6332,-313,1624,526,1098
4,South Australia,48410,West Torrens,2022-23,659,600,59,4358,5090,-732,2733,568,2165
4,South Australia,48410,West Torrens,2023-24,633,556,77,4483,5158,-675,2372,628,1744
4,South Australia,48410,West Torrens,2024-25,678,614,64,4140,5034,-894,2118,675,1443
4,South Australia,48540,Whyalla,2021-22,223,217,6,1171,1294,-123,103,32,71
4,South Australia,48540,Whyalla,2022-23,227,217,10,1048,1146,-98,138,36,102
4,South Australia,48540,Whyalla,2023-24,241,197,44,915,1083,-168,117,40,77
4,South Australia,48540,Whyalla,2024-25,219,199,20,962,1199,-237,104,42,62
4,South Australia,48640,Wudinna,2021-22,7,9,-2,75,76,-1,5,2,3
4,South Australia,48640,Wudinna,2022-23,10,9,1,73,77,-4,6,2,4
4,South Australia,48640,Wudinna,2023-24,15,14,1,76,76,0,6,2,4
4,South Australia,48640,Wudinna,2024-25,12,7,5,44,50,-6,5,2,3
4,South Australia,48750,Yankalilla,2021-22,31,51,-20,481,402,79,19,6,13
4,South Australia,48750,Yankalilla,2022-23,45,71,-26,386,257,129,25,7,18
4,South Australia,48750,Yankalilla,2023-24,30,50,-20,438,345,93,21,7,14
4,South Australia,48750,Yankalilla,2024-25,35,60,-25,414,313,101,20,8,12
4,South Australia,48830,Yorke Peninsula,2021-22,110,153,-43,794,663,131,13,5,8
4,South Australia,48830,Yorke Peninsula,2022-23,107,157,-50,654,491,163,19,5,14
4,South Australia,48830,Yorke Peninsula,2023-24,98,177,-79,646,471,175,17,5,12
4,South Australia,48830,Yorke Peninsula,2024-25,90,166,-76,624,476,148,15,6,9
4,South Australia,49399,Unincorporated SA,2021-22,27,20,7,176,259,-83,21,7,14
4,South Australia,49399,Unincorporated SA,2022-23,27,28,-1,192,206,-14,19,7,12
4,South Australia,49399,Unincorporated SA,2023-24,25,27,-2,238,257,-19,23,7,16
4,South Australia,49399,Unincorporated SA,2024-25,29,21,8,205,255,-50,21,8,13
5,Western Australia,50080,Albany,2021-22,385,365,20,2563,2341,222,255,141,114
5,Western Australia,50080,Albany,2022-23,385,395,-10,2202,1920,282,452,130,322
5,Western Australia,50080,Albany,2023-24,394,374,20,2175,1867,308,482,151,331
5,Western Australia,50080,Albany,2024-25,381,380,1,2090,1691,399,379,185,194
5,Western Australia,50210,Armadale,2021-22,1535,405,1130,9310,7568,1742,888,483,405
5,Western Australia,50210,Armadale,2022-23,1437,464,973,8225,6494,1731,2214,449,1765
5,Western Australia,50210,Armadale,2023-24,1533,473,1060,8464,6882,1582,2121,528,1593
5,Western Australia,50210,Armadale,2024-25,1546,464,1082,8179,7025,1154,1782,640,1142
5,Western Australia,50250,Ashburton,2021-22,123,8,115,1003,1084,-81,90,49,41
5,Western Australia,50250,Ashburton,2022-23,118,18,100,791,743,48,161,46,115
5,Western Australia,50250,Ashburton,2023-24,102,15,87,642,712,-70,152,54,98
5,Western Australia,50250,Ashburton,2024-25,123,7,116,605,731,-126,176,65,111
5,Western Australia,50280,Augusta Margaret River,2021-22,195,98,97,1514,1100,414,239,131,108
5,Western Australia,50280,Augusta Margaret River,2022-23,190,113,77,1223,799,424,372,120,252
5,Western Australia,50280,Augusta Margaret River,2023-24,187,110,77,1152,769,383,495,142,353
5,Western Australia,50280,Augusta Margaret River,2024-25,189,114,75,1192,767,425,355,173,182
5,Western Australia,50350,Bassendean,2021-22,221,98,123,1625,1682,-57,133,73,60
5,Western Australia,50350,Bassendean,2022-23,167,119,48,1325,1314,11,333,67,266
5,Western Australia,50350,Bassendean,2023-24,186,139,47,1403,1441,-38,318,79,239
5,Western Australia,50350,Bassendean,2024-25,166,110,56,1237,1249,-12,267,97,170
5,Western Australia,50420,Bayswater,2021-22,832,539,293,6517,6780,-263,1119,608,511
5,Western Australia,50420,Bayswater,2022-23,852,559,293,5331,5634,-303,2790,564,2226
5,Western Australia,50420,Bayswater,2023-24,861,572,289,5423,5930,-507,2625,667,1958
5,Western Australia,50420,Bayswater,2024-25,926,510,416,5091,5791,-700,2207,811,1396
5,Western Australia,50490,Belmont,2021-22,550,310,240,4910,5010,-100,908,493,415
5,Western Australia,50490,Belmont,2022-23,550,326,224,3977,4121,-144,2138,455,1683
5,Western Australia,50490,Belmont,2023-24,563,364,199,4013,4393,-380,2170,541,1629
5,Western Australia,50490,Belmont,2024-25,546,314,232,3384,4196,-812,1823,656,1167
5,Western Australia,50560,Beverley,2021-22,7,25,-18,141,120,21,1,1,0
5,Western Australia,50560,Beverley,2022-23,18,15,3,116,85,31,2,1,1
5,Western Australia,50560,Beverley,2023-24,9,13,-4,147,113,34,2,1,1
5,Western Australia,50560,Beverley,2024-25,15,16,-1,108,97,11,2,1,1
5,Western Australia,50630,Boddington,2021-22,22,5,17,212,235,-23,11,6,5
5,Western Australia,50630,Boddington,2022-23,24,13,11,218,213,5,17,6,11
5,Western Australia,50630,Boddington,2023-24,18,13,5,211,204,7,17,6,11
5,Western Australia,50630,Boddington,2024-25,26,11,15,180,172,8,15,7,8
5,Western Australia,50770,Boyup Brook,2021-22,17,15,2,147,85,62,5,3,2
5,Western Australia,50770,Boyup Brook,2022-23,17,14,3,127,125,2,11,3,8
5,Western Australia,50770,Boyup Brook,2023-24,12,9,3,126,122,4,10,4,6
5,Western Australia,50770,Boyup Brook,2024-25,15,17,-2,134,103,31,9,4,5
5,Western Australia,50840,Bridgetown-Greenbushes,2021-22,36,40,-4,501,350,151,18,10,8
5,Western Australia,50840,Bridgetown-Greenbushes,2022-23,35,44,-9,429,293,136,32,9,23
5,Western Australia,50840,Bridgetown-Greenbushes,2023-24,46,45,1,415,305,110,30,10,20
5,Western Australia,50840,Bridgetown-Greenbushes,2024-25,54,38,16,363,273,90,26,13,13
5,Western Australia,50910,Brookton,2021-22,7,27,-20,73,61,12,3,2,1
5,Western Australia,50910,Brookton,2022-23,10,13,-3,45,44,1,7,2,5
5,Western Australia,50910,Brookton,2023-24,8,21,-13,86,71,15,7,2,5
5,Western Australia,50910,Brookton,2024-25,15,23,-8,60,47,13,6,3,3
5,Western Australia,50980,Broome,2021-22,280,68,212,1585,1675,-90,177,96,81
5,Western Australia,50980,Broome,2022-23,264,83,181,1204,1360,-156,368,89,279
5,Western Australia,50980,Broome,2023-24,278,78,200,1278,1431,-153,349,106,243
5,Western Australia,50980,Broome,2024-25,274,86,188,1057,1263,-206,338,128,210
5,Western Australia,51080,Broomehill-Tambellup,2021-22,17,5,12,71,87,-16,5,4,1
5,Western Australia,51080,Broomehill-Tambellup,2022-23,14,7,7,63,66,-3,11,4,7
5,Western Australia,51080,Broomehill-Tambellup,2023-24,16,8,8,57,64,-7,11,4,7
5,Western Australia,51080,Broomehill-Tambellup,2024-25,20,13,7,52,52,0,10,5,5
5,Western Australia,51120,Bruce Rock,2021-22,10,15,-5,51,48,3,13,7,6
5,Western Australia,51120,Bruce Rock,2022-23,8,8,0,45,35,10,22,7,15
5,Western Australia,51120,Bruce Rock,2023-24,10,11,-1,58,49,9,21,7,14
5,Western Australia,51120,Bruce Rock,2024-25,14,10,4,41,49,-8,18,8,10
5,Western Australia,51190,Bunbury,2021-22,374,315,59,3340,3214,126,337,182,155
5,Western Australia,51190,Bunbury,2022-23,351,330,21,2670,2681,-11,586,170,416
5,Western Australia,51190,Bunbury,2023-24,326,333,-7,2734,2647,87,567,201,366
5,Western Australia,51190,Bunbury,2024-25,354,338,16,2538,2482,56,551,242,309
5,Western Australia,51260,Busselton,2021-22,409,352,57,3097,2323,774,257,138,119
5,Western Australia,51260,Busselton,2022-23,402,349,53,2555,1811,744,457,131,326
5,Western Australia,51260,Busselton,2023-24,390,347,43,2749,1968,781,436,153,283
5,Western Australia,51260,Busselton,2024-25,435,365,70,2503,1846,657,453,185,268
5,Western Australia,51310,Cambridge,2021-22,241,219,22,2632,2537,95,668,418,250
5,Western Australia,51310,Cambridge,2022-23,232,218,14,1895,2003,-108,1633,478,1155
5,Western Australia,51310,Cambridge,2023-24,188,243,-55,1845,1899,-54,1564,566,998
5,Western Australia,51310,Cambridge,2024-25,219,219,0,1732,1793,-61,1292,686,606
5,Western Australia,51330,Canning,2021-22,1046,486,560,8028,9223,-1195,2650,1441,1209
5,Western Australia,51330,Canning,2022-23,955,522,433,6157,7579,-1422,6618,1374,5244
5,Western Australia,51330,Canning,2023-24,1007,483,524,6127,7826,-1699,6067,1627,4440
5,Western Australia,51330,Canning,2024-25,1002,489,513,5668,7663,-1995,5080,1970,3110
5,Western Australia,51400,Capel,2021-22,215,63,152,1684,1635,49,116,61,55
5,Western Australia,51400,Capel,2022-23,181,66,115,1529,1415,114,183,58,125
5,Western Australia,51400,Capel,2023-24,200,89,111,1625,1495,130,194,68,126
5,Western Australia,51400,Capel,2024-25,217,88,129,1588,1421,167,205,83,122
5,Western Australia,51470,Carnamah,2021-22,8,3,5,61,68,-7,2,2,0
5,Western Australia,51470,Carnamah,2022-23,3,0,3,31,30,1,5,2,3
5,Western Australia,51470,Carnamah,2023-24,7,3,4,51,50,1,5,2,3
5,Western Australia,51470,Carnamah,2024-25,9,2,7,65,62,3,4,2,2
5,Western Australia,51540,Carnarvon,2021-22,68,46,22,495,540,-45,58,32,26
5,Western Australia,51540,Carnarvon,2022-23,69,44,25,383,462,-79,104,30,74
5,Western Australia,51540,Carnarvon,2023-24,75,47,28,355,367,-12,98,35,63
5,Western Australia,51540,Carnarvon,2024-25,59,47,12,375,399,-24,86,41,45
5,Western Australia,51610,Chapman Valley,2021-22,14,0,14,115,106,9,5,4,1
5,Western Australia,51610,Chapman Valley,2022-23,7,8,-1,103,77,26,11,4,7
5,Western Australia,51610,Chapman Valley,2023-24,13,7,6,117,97,20,11,4,7
5,Western Australia,51610,Chapman Valley,2024-25,14,6,8,110,100,10,10,5,5
5,Western Australia,51680,Chittering,2021-22,62,22,40,618,460,158,17,9,8
5,Western Australia,51680,Chittering,2022-23,62,26,36,508,338,170,29,9,20
5,Western Australia,51680,Chittering,2023-24,72,39,33,660,465,195,28,9,19
5,Western Australia,51680,Chittering,2024-25,63,23,40,691,482,209,24,12,12
9,Other Territories,51710,Christmas Island,2021-22,10,5,5,0,0,0,69,4,65
9,Other Territories,51710,Christmas Island,2022-23,14,3,11,0,0,0,48,17,31
9,Other Territories,51710,Christmas Island,2023-24,7,7,0,0,0,0,48,10,38
9,Other Territories,51710,Christmas Island,2024-25,10,4,6,0,0,0,29,13,16
5,Western Australia,51750,Claremont,2021-22,95,111,-16,1244,1196,48,277,191,86
5,Western Australia,51750,Claremont,2022-23,80,117,-37,935,888,47,693,214,479
5,Western Australia,51750,Claremont,2023-24,78,131,-53,1045,905,140,664,253,411
5,Western Australia,51750,Claremont,2024-25,77,141,-64,1016,859,157,556,306,250
5,Western Australia,51820,Cockburn,2021-22,1676,653,1023,11133,9681,1452,1357,743,614
5,Western Australia,51820,Cockburn,2022-23,1632,685,947,9327,7589,1738,3355,683,2672
5,Western Australia,51820,Cockburn,2023-24,1614,737,877,9455,7789,1666,3298,809,2489
5,Western Australia,51820,Cockburn,2024-25,1675,747,928,8733,7594,1139,2722,980,1742
9,Other Territories,51860,Cocos (Keeling) Islands,2021-22,8,3,5,0,0,0,7,0,7
9,Other Territories,51860,Cocos (Keeling) Islands,2022-23,10,3,7,0,0,0,6,0,6
9,Other Territories,51860,Cocos (Keeling) Islands,2023-24,4,11,-7,0,0,0,5,4,1
9,Other Territories,51860,Cocos (Keeling) Islands,2024-25,3,6,-3,0,0,0,10,3,7
5,Western Australia,51890,Collie,2021-22,90,76,14,630,586,44,37,19,18
5,Western Australia,51890,Collie,2022-23,109,76,33,530,450,80,64,18,46
5,Western Australia,51890,Collie,2023-24,101,83,18,546,483,63,60,22,38
5,Western Australia,51890,Collie,2024-25,91,96,-5,586,488,98,54,26,28
5,Western Australia,51960,Coolgardie,2021-22,45,19,26,406,448,-42,39,21,18
5,Western Australia,51960,Coolgardie,2022-23,55,20,35,289,309,-20,70,19,51
5,Western Australia,51960,Coolgardie,2023-24,54,18,36,435,392,43,67,23,44
5,Western Australia,51960,Coolgardie,2024-25,51,21,30,365,376,-11,58,28,30
5,Western Australia,52030,Coorow,2021-22,11,12,-1,97,101,-4,8,3,5
5,Western Australia,52030,Coorow,2022-23,13,11,2,75,66,9,12,2,10
5,Western Australia,52030,Coorow,2023-24,11,7,4,82,76,6,11,3,8
5,Western Australia,52030,Coorow,2024-25,8,10,-2,86,70,16,9,4,5
5,Western Australia,52100,Corrigin,2021-22,14,17,-3,98,101,-3,4,2,2
5,Western Australia,52100,Corrigin,2022-23,12,11,1,43,41,2,7,2,5
5,Western Australia,52100,Corrigin,2023-24,12,11,1,40,34,6,7,3,4
5,Western Australia,52100,Corrigin,2024-25,6,10,-4,44,34,10,6,3,3
5,Western Australia,52170,Cottesloe,2021-22,74,58,16,902,897,5,215,148,67
5,Western Australia,52170,Cottesloe,2022-23,74,62,12,606,553,53,537,189,348
5,Western Australia,52170,Cottesloe,2023-24,50,66,-16,617,617,0,514,223,291
5,Western Australia,52170,Cottesloe,2024-25,57,64,-7,612,586,26,432,271,161
5,Western Australia,52240,Cranbrook,2021-22,19,7,12,70,77,-7,7,4,3
5,Western Australia,52240,Cranbrook,2022-23,11,8,3,50,50,0,11,4,7
5,Western Australia,52240,Cranbrook,2023-24,11,5,6,58,66,-8,11,4,7
5,Western Australia,52240,Cranbrook,2024-25,9,8,1,73,69,4,10,5,5
5,Western Australia,52310,Cuballing,2021-22,7,9,-2,50,47,3,2,1,1
5,Western Australia,52310,Cuballing,2022-23,11,9,2,55,36,19,4,1,3
5,Western Australia,52310,Cuballing,2023-24,11,7,4,52,53,-1,4,1,3
5,Western Australia,52310,Cuballing,2024-25,7,10,-3,66,55,11,4,2,2
5,Western Australia,52380,Cue,2021-22,3,3,0,16,13,3,1,1,0
5,Western Australia,52380,Cue,2022-23,0,3,-3,16,12,4,3,1,2
5,Western Australia,52380,Cue,2023-24,2,7,-5,13,9,4,2,1,1
5,Western Australia,52380,Cue,2024-25,0,3,-3,15,13,2,2,1,1
5,Western Australia,52450,Cunderdin,2021-22,15,8,7,104,113,-9,10,5,5
5,Western Australia,52450,Cunderdin,2022-23,11,7,4,73,108,-35,16,4,12
5,Western Australia,52450,Cunderdin,2023-24,18,0,18,63,96,-33,14,5,9
5,Western Australia,52450,Cunderdin,2024-25,7,8,-1,84,109,-25,12,6,6
5,Western Australia,52520,Dalwallinu,2021-22,22,10,12,91,119,-28,13,6,7
5,Western Australia,52520,Dalwallinu,2022-23,32,8,24,45,63,-18,20,6,14
5,Western Australia,52520,Dalwallinu,2023-24,21,7,14,67,72,-5,19,6,13
5,Western Australia,52520,Dalwallinu,2024-25,18,9,9,43,75,-32,17,8,9
5,Western Australia,52590,Dandaragan,2021-22,36,23,13,355,291,64,60,33,27
5,Western Australia,52590,Dandaragan,2022-23,38,23,15,270,179,91,106,30,76
5,Western Australia,52590,Dandaragan,2023-24,34,14,20,308,218,90,103,37,66
5,Western Australia,52590,Dandaragan,2024-25,30,25,5,310,207,103,90,44,46
5,Western Australia,52660,Dardanup,2021-22,197,121,76,1562,1497,65,70,38,32
5,Western Australia,52660,Dardanup,2022-23,190,131,59,1317,1111,206,124,35,89
5,Western Australia,52660,Dardanup,2023-24,192,132,60,1352,1208,144,119,42,77
5,Western Australia,52660,Dardanup,2024-25,171,152,19,1268,1115,153,153,50,103
5,Western Australia,52730,Denmark,2021-22,35,39,-4,588,514,74,18,10,8
5,Western Australia,52730,Denmark,2022-23,44,43,1,412,346,66,33,10,23
5,Western Australia,52730,Denmark,2023-24,36,62,-26,466,363,103,31,10,21
5,Western Australia,52730,Denmark,2024-25,44,46,-2,460,348,112,27,13,14
5,Western Australia,52800,Derby-West Kimberley,2021-22,121,61,60,544,633,-89,57,30,27
5,Western Australia,52800,Derby-West Kimberley,2022-23,107,72,35,438,506,-68,99,29,70
5,Western Australia,52800,Derby-West Kimberley,2023-24,114,62,52,506,498,8,95,34,61
5,Western Australia,52800,Derby-West Kimberley,2024-25,125,73,52,457,439,18,83,40,43
5,Western Australia,52870,Donnybrook-Balingup,2021-22,70,57,13,547,482,65,38,20,18
5,Western Australia,52870,Donnybrook-Balingup,2022-23,55,74,-19,383,364,19,66,19,47
5,Western Australia,52870,Donnybrook-Balingup,2023-24,68,47,21,461,369,92,62,22,40
5,Western Australia,52870,Donnybrook-Balingup,2024-25,68,53,15,387,341,46,56,27,29
5,Western Australia,52940,Dowerin,2021-22,9,5,4,26,33,-7,2,1,1
5,Western Australia,52940,Dowerin,2022-23,3,3,0,22,20,2,5,1,4
5,Western Australia,52940,Dowerin,2023-24,9,4,5,41,48,-7,5,1,4
5,Western Australia,52940,Dowerin,2024-25,7,4,3,45,44,1,4,2,2
5,Western Australia,53010,Dumbleyung,2021-22,11,5,6,20,34,-14,3,2,1
