lga_code,lga_name,state_name,year,erp,is_total_row
11600,Carrathool,New South Wales,2003,3143,False
11600,Carrathool,New South Wales,2004,3054,False
11600,Carrathool,New South Wales,2005,2947,False
11600,Carrathool,New South Wales,2006,2863,False
11600,Carrathool,New South Wales,2007,2827,False
11600,Carrathool,New South Wales,2008,2784,False
11600,Carrathool,New South Wales,2009,2778,False
11600,Carrathool,New South Wales,2010,2732,False
11600,Carrathool,New South Wales,2011,2681,False
11600,Carrathool,New South Wales,2012,2668,False
11600,Carrathool,New South Wales,2013,2797,False
11600,Carrathool,New South Wales,2014,2800,False
11600,Carrathool,New South Wales,2015,2766,False
11600,Carrathool,New South Wales,2016,2793,False
11600,Carrathool,New South Wales,2017,2825,False
11600,Carrathool,New South Wales,2018,2864,False
11600,Carrathool,New South Wales,2019,2863,False
11600,Carrathool,New South Wales,2020,2892,False
11600,Carrathool,New South Wales,2021,2873,False
11600,Carrathool,New South Wales,2022,2840,False
11600,Carrathool,New South Wales,2023,2770,False
11600,Carrathool,New South Wales,2024,2772,False
11600,Carrathool,New South Wales,2025,2803,False
11650,Central Coast (NSW),New South Wales,2001,294596,False
11650,Central Coast (NSW),New South Wales,2002,297530,False
11650,Central Coast (NSW),New South Wales,2003,299319,False
11650,Central Coast (NSW),New South Wales,2004,299999,False
11650,Central Coast (NSW),New South Wales,2005,301403,False
11650,Central Coast (NSW),New South Wales,2006,303051,False
11650,Central Coast (NSW),New South Wales,2007,306499,False
11650,Central Coast (NSW),New South Wales,2008,312338,False
11650,Central Coast (NSW),New South Wales,2009,316796,False
11650,Central Coast (NSW),New South Wales,2010,320361,False
11650,Central Coast (NSW),New South Wales,2011,322657,False
11650,Central Coast (NSW),New South Wales,2012,325163,False
11650,Central Coast (NSW),New South Wales,2013,327745,False
11650,Central Coast (NSW),New South Wales,2014,330377,False
11650,Central Coast (NSW),New South Wales,2015,333264,False
11650,Central Coast (NSW),New South Wales,2016,336611,False
11650,Central Coast (NSW),New South Wales,2017,340140,False
11650,Central Coast (NSW),New South Wales,2018,343074,False
11650,Central Coast (NSW),New South Wales,2019,345695,False
11650,Central Coast (NSW),New South Wales,2020,347734,False
11650,Central Coast (NSW),New South Wales,2021,348493,False
11650,Central Coast (NSW),New South Wales,2022,349826,False
11650,Central Coast (NSW),New South Wales,2023,352516,False
11650,Central Coast (NSW),New South Wales,2024,355354,False
11650,Central Coast (NSW),New South Wales,2025,357816,False
11700,Central Darling,New South Wales,2001,2432,False
11700,Central Darling,New South Wales,2002,2326,False
11700,Central Darling,New South Wales,2003,2218,False
11700,Central Darling,New South Wales,2004,2163,False
11700,Central Darling,New South Wales,2005,2096,False
11700,Central Darling,New South Wales,2006,2000,False
11700,Central Darling,New South Wales,2007,2003,False
11700,Central Darling,New South Wales,2008,2003,False
11700,Central Darling,New South Wales,2009,2029,False
11700,Central Darling,New South Wales,2010,2045,False
11700,Central Darling,New South Wales,2011,2059,False
11700,Central Darling,New South Wales,2012,2015,False
11700,Central Darling,New South Wales,2013,1979,False
11700,Central Darling,New South Wales,2014,1934,False
11700,Central Darling,New South Wales,2015,1923,False
11700,Central Darling,New South Wales,2016,1881,False
11700,Central Darling,New South Wales,2017,1845,False
11700,Central Darling,New South Wales,2018,1809,False
11700,Central Darling,New South Wales,2019,1799,False
11700,Central Darling,New South Wales,2020,1774,False
11700,Central Darling,New South Wales,2021,1758,False
11700,Central Darling,New South Wales,2022,1763,False
11700,Central Darling,New South Wales,2023,1764,False
11700,Central Darling,New South Wales,2024,1776,False
11700,Central Darling,New South Wales,2025,1773,False
11720,Cessnock,New South Wales,2001,46823,False
11720,Cessnock,New South Wales,2002,47024,False
11720,Cessnock,New South Wales,2003,47181,False
11720,Cessnock,New South Wales,2004,47266,False
11720,Cessnock,New South Wales,2005,47305,False
11720,Cessnock,New South Wales,2006,47426,False
11720,Cessnock,New South Wales,2007,48302,False
11720,Cessnock,New South Wales,2008,49303,False
11720,Cessnock,New South Wales,2009,50218,False
11720,Cessnock,New South Wales,2010,51304,False
11720,Cessnock,New South Wales,2011,52485,False
11720,Cessnock,New South Wales,2012,53318,False
11720,Cessnock,New South Wales,2013,54303,False
11720,Cessnock,New South Wales,2014,55103,False
11720,Cessnock,New South Wales,2015,55888,False
11720,Cessnock,New South Wales,2016,56720,False
11720,Cessnock,New South Wales,2017,57921,False
11720,Cessnock,New South Wales,2018,59649,False
11720,Cessnock,New South Wales,2019,60823,False
11720,Cessnock,New South Wales,2020,62431,False
11720,Cessnock,New South Wales,2021,64120,False
11720,Cessnock,New South Wales,2022,65952,False
11720,Cessnock,New South Wales,2023,67658,False
11720,Cessnock,New South Wales,2024,69432,False
11720,Cessnock,New South Wales,2025,71443,False
11730,Clarence Valley,New South Wales,2001,48247,False
11730,Clarence Valley,New South Wales,2002,48415,False
11730,Clarence Valley,New South Wales,2003,48509,False
11730,Clarence Valley,New South Wales,2004,48631,False
11730,Clarence Valley,New South Wales,2005,48853,False
11730,Clarence Valley,New South Wales,2006,49149,False
11730,Clarence Valley,New South Wales,2007,49524,False
11730,Clarence Valley,New South Wales,2008,49818,False
11730,Clarence Valley,New South Wales,2009,50433,False
11730,Clarence Valley,New South Wales,2010,50993,False
11730,Clarence Valley,New South Wales,2011,51287,False
11730,Clarence Valley,New South Wales,2012,51350,False
11730,Clarence Valley,New South Wales,2013,51443,False
11730,Clarence Valley,New South Wales,2014,51498,False
11730,Clarence Valley,New South Wales,2015,51547,False
11730,Clarence Valley,New South Wales,2016,51622,False
11730,Clarence Valley,New South Wales,2017,51953,False
11730,Clarence Valley,New South Wales,2018,52301,False
11730,Clarence Valley,New South Wales,2019,52604,False
11730,Clarence Valley,New South Wales,2020,52893,False
11730,Clarence Valley,New South Wales,2021,54212,False
11730,Clarence Valley,New South Wales,2022,54821,False
11730,Clarence Valley,New South Wales,2023,55492,False
11730,Clarence Valley,New South Wales,2024,56216,False
11730,Clarence Valley,New South Wales,2025,56874,False
11750,Cobar,New South Wales,2001,4990,False
11750,Cobar,New South Wales,2002,4984,False
11750,Cobar,New South Wales,2003,4949,False
11750,Cobar,New South Wales,2004,4913,False
11750,Cobar,New South Wales,2005,4913,False
11750,Cobar,New South Wales,2006,4941,False
11750,Cobar,New South Wales,2007,4954,False
11750,Cobar,New South Wales,2008,4887,False
11750,Cobar,New South Wales,2009,4853,False
11750,Cobar,New South Wales,2010,4844,False
11750,Cobar,New South Wales,2011,4782,False
11750,Cobar,New South Wales,2012,4759,False
11750,Cobar,New South Wales,2013,4740,False
11750,Cobar,New South Wales,2014,4727,False
11750,Cobar,New South Wales,2015,4703,False
11750,Cobar,New South Wales,2016,4687,False
11750,Cobar,New South Wales,2017,4605,False
11750,Cobar,New South Wales,2018,4528,False
11750,Cobar,New South Wales,2019,4401,False
11750,Cobar,New South Wales,2020,4213,False
11750,Cobar,New South Wales,2021,4098,False
11750,Cobar,New South Wales,2022,4063,False
11750,Cobar,New South Wales,2023,4082,False
11750,Cobar,New South Wales,2024,4015,False
11750,Cobar,New South Wales,2025,4019,False
11800,Coffs Harbour,New South Wales,2001,62582,False
11800,Coffs Harbour,New South Wales,2002,63553,False
11800,Coffs Harbour,New South Wales,2003,64574,False
11800,Coffs Harbour,New South Wales,2004,65448,False
11800,Coffs Harbour,New South Wales,2005,65957,False
11800,Coffs Harbour,New South Wales,2006,66657,False
11800,Coffs Harbour,New South Wales,2007,67567,False
11800,Coffs Harbour,New South Wales,2008,68574,False
11800,Coffs Harbour,New South Wales,2009,69358,False
11800,Coffs Harbour,New South Wales,2010,70373,False
11800,Coffs Harbour,New South Wales,2011,70972,False
11800,Coffs Harbour,New South Wales,2012,71564,False
11800,Coffs Harbour,New South Wales,2013,72303,False
11800,Coffs Harbour,New South Wales,2014,73016,False
11800,Coffs Harbour,New South Wales,2015,73739,False
11800,Coffs Harbour,New South Wales,2016,74670,False
11800,Coffs Harbour,New South Wales,2017,75753,False
11800,Coffs Harbour,New South Wales,2018,76887,False
11800,Coffs Harbour,New South Wales,2019,77810,False
11800,Coffs Harbour,New South Wales,2020,78409,False
11800,Coffs Harbour,New South Wales,2021,78781,False
11800,Coffs Harbour,New South Wales,2022,80012,False
11800,Coffs Harbour,New South Wales,2023,80743,False
11800,Coffs Harbour,New South Wales,2024,81529,False
11800,Coffs Harbour,New South Wales,2025,82109,False
12000,Coolamon,New South Wales,2001,4090,False
12000,Coolamon,New South Wales,2002,4078,False
12000,Coolamon,New South Wales,2003,4072,False
12000,Coolamon,New South Wales,2004,4066,False
12000,Coolamon,New South Wales,2005,4072,False
12000,Coolamon,New South Wales,2006,4097,False
12000,Coolamon,New South Wales,2007,4116,False
12000,Coolamon,New South Wales,2008,4145,False
12000,Coolamon,New South Wales,2009,4187,False
12000,Coolamon,New South Wales,2010,4216,False
12000,Coolamon,New South Wales,2011,4236,False
12000,Coolamon,New South Wales,2012,4278,False
12000,Coolamon,New South Wales,2013,4328,False
12000,Coolamon,New South Wales,2014,4357,False
12000,Coolamon,New South Wales,2015,4366,False
12000,Coolamon,New South Wales,2016,4390,False
12000,Coolamon,New South Wales,2017,4423,False
12000,Coolamon,New South Wales,2018,4415,False
12000,Coolamon,New South Wales,2019,4413,False
12000,Coolamon,New South Wales,2020,4404,False
12000,Coolamon,New South Wales,2021,4403,False
12000,Coolamon,New South Wales,2022,4476,False
12000,Coolamon,New South Wales,2023,4566,False
12000,Coolamon,New South Wales,2024,4636,False
12000,Coolamon,New South Wales,2025,4742,False
12150,Coonamble,New South Wales,2001,4797,False
12150,Coonamble,New South Wales,2002,4690,False
12150,Coonamble,New South Wales,2003,4578,False
12150,Coonamble,New South Wales,2004,4476,False
12150,Coonamble,New South Wales,2005,4394,False
12150,Coonamble,New South Wales,2006,4305,False
12150,Coonamble,New South Wales,2007,4253,False
12150,Coonamble,New South Wales,2008,4233,False
12150,Coonamble,New South Wales,2009,4223,False
12150,Coonamble,New South Wales,2010,4224,False
12150,Coonamble,New South Wales,2011,4226,False
12150,Coonamble,New South Wales,2012,4194,False
12150,Coonamble,New South Wales,2013,4168,False
12150,Coonamble,New South Wales,2014,4134,False
12150,Coonamble,New South Wales,2015,4091,False
12150,Coonamble,New South Wales,2016,4051,False
12150,Coonamble,New South Wales,2017,4023,False
12150,Coonamble,New South Wales,2018,3976,False
12150,Coonamble,New South Wales,2019,3923,False
12150,Coonamble,New South Wales,2020,3871,False
12150,Coonamble,New South Wales,2021,3833,False
12150,Coonamble,New South Wales,2022,3832,False
12150,Coonamble,New South Wales,2023,3863,False
12150,Coonamble,New South Wales,2024,3878,False
12150,Coonamble,New South Wales,2025,3889,False
12160,Cootamundra-Gundagai,New South Wales,2001,11397,False
12160,Cootamundra-Gundagai,New South Wales,2002,11357,False
12160,Cootamundra-Gundagai,New South Wales,2003,11292,False
12160,Cootamundra-Gundagai,New South Wales,2004,11248,False
12160,Cootamundra-Gundagai,New South Wales,2005,11256,False
12160,Cootamundra-Gundagai,New South Wales,2006,11254,False
12160,Cootamundra-Gundagai,New South Wales,2007,11201,False
12160,Cootamundra-Gundagai,New South Wales,2008,11168,False
12160,Cootamundra-Gundagai,New South Wales,2009,11230,False
12160,Cootamundra-Gundagai,New South Wales,2010,11274,False
12160,Cootamundra-Gundagai,New South Wales,2011,11308,False
12160,Cootamundra-Gundagai,New South Wales,2012,11312,False
12160,Cootamundra-Gundagai,New South Wales,2013,11313,False
12160,Cootamundra-Gundagai,New South Wales,2014,11305,False
12160,Cootamundra-Gundagai,New South Wales,2015,11302,False
12160,Cootamundra-Gundagai,New South Wales,2016,11291,False
12160,Cootamundra-Gundagai,New South Wales,2017,11306,False
12160,Cootamundra-Gundagai,New South Wales,2018,11324,False
12160,Cootamundra-Gundagai,New South Wales,2019,11362,False
12160,Cootamundra-Gundagai,New South Wales,2020,11393,False
12160,Cootamundra-Gundagai,New South Wales,2021,11390,False
12160,Cootamundra-Gundagai,New South Wales,2022,11417,False
12160,Cootamundra-Gundagai,New South Wales,2023,11447,False
12160,Cootamundra-Gundagai,New South Wales,2024,11452,False
12160,Cootamundra-Gundagai,New South Wales,2025,11429,False
12350,Cowra,New South Wales,2001,12989,False
12350,Cowra,New South Wales,2002,12922,False
12350,Cowra,New South Wales,2003,12849,False
12350,Cowra,New South Wales,2004,12804,False
12350,Cowra,New South Wales,2005,12774,False
12350,Cowra,New South Wales,2006,12754,False
12350,Cowra,New South Wales,2007,12688,False
12350,Cowra,New South Wales,2008,12591,False
12350,Cowra,New South Wales,2009,12548,False
12350,Cowra,New South Wales,2010,12533,False
12350,Cowra,New South Wales,2011,12523,False
12350,Cowra,New South Wales,2012,12529,False
12350,Cowra,New South Wales,2013,12511,False
12350,Cowra,New South Wales,2014,12556,False
12350,Cowra,New South Wales,2015,12604,False
12350,Cowra,New South Wales,2016,12659,False
12350,Cowra,New South Wales,2017,12697,False
12350,Cowra,New South Wales,2018,12726,False
12350,Cowra,New South Wales,2019,12732,False
12350,Cowra,New South Wales,2020,12748,False
12350,Cowra,New South Wales,2021,12759,False
12350,Cowra,New South Wales,2022,12729,False
12350,Cowra,New South Wales,2023,12688,False
12350,Cowra,New South Wales,2024,12718,False
12350,Cowra,New South Wales,2025,12721,False
12380,Cumberland,New South Wales,2001,171200,False
12380,Cumberland,New South Wales,2002,171580,False
12380,Cumberland,New South Wales,2003,172359,False
12380,Cumberland,New South Wales,2004,174036,False
12380,Cumberland,New South Wales,2005,177098,False
12380,Cumberland,New South Wales,2006,180403,False
12380,Cumberland,New South Wales,2007,185224,False
12380,Cumberland,New South Wales,2008,191102,False
12380,Cumberland,New South Wales,2009,195643,False
12380,Cumberland,New South Wales,2010,199981,False
12380,Cumberland,New South Wales,2011,203181,False
12380,Cumberland,New South Wales,2012,207528,False
