category,unit,breakdown,value
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,2321
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,1883
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,1001
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,257
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,173
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,701
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,12954
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,NSW,7635
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,Vic,3022
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,Qld,2824
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,WA,1374
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,SA,1822
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,Tas,507
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,ACT,388
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,NT,72
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Non-Indigenous children,no.,Aust,17644
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,NSW,12919
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,Vic,4356
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,Qld,5146
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,WA,3258
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,SA,2827
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,Tas,764
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,ACT,561
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,NT,773
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > All children,no.,Aust,30604
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NSW,90.7
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Vic,83.6
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Qld,72.7
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,WA,87.9
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,SA,84.4
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Tas,84
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,ACT,94.8
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NT,92.9
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Aust,85.9
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NSW,93.1
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Vic,85.3
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Qld,76.4
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,WA,88.3
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,SA,87
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Tas,84.2
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,ACT,91.2
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NT,94.4
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Aust,87.8
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,NSW,92.1
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,Vic,84.8
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,Qld,74.7
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,WA,88.1
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,SA,86
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,Tas,84.2
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,ACT,92.3
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,NT,93
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Proportion of children > 1–2 placements in the last two years > All children,%,Aust,87
