state,south_australia_related,sa3_code,sa3_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
QLD,False,30703,Granite Belt,2012-13,5 years,587,540,47,92.1,
QLD,False,30801,Central Highlands (Qld),2012-13,5 years,591,547,44,92.5,
QLD,False,30802,Gladstone - Biloela,2012-13,5 years,1257,1159,98,92.2,
QLD,False,30803,Rockhampton,2012-13,5 years,1585,1478,107,93.2,
QLD,False,30901,Broadbeach - Burleigh,2012-13,5 years,723,638,85,88.1,
QLD,False,30902,Coolangatta,2012-13,5 years,582,504,78,86.6,
QLD,False,30903,Gold Coast - North,2012-13,5 years,713,644,69,90.3,
QLD,False,30904,Gold Coast Hinterland,2012-13,5 years,236,199,37,84.5,
QLD,False,30905,Mudgeeraba - Tallebudgera,2012-13,5 years,438,392,46,89.6,
QLD,False,30906,Nerang,2012-13,5 years,1005,911,94,90.6,
QLD,False,30907,Ormeau - Oxenford,2012-13,5 years,1756,1583,173,90.2,
QLD,False,30908,Robina,2012-13,5 years,536,485,51,90.4,
QLD,False,30909,Southport,2012-13,5 years,636,563,73,88.5,
QLD,False,30910,Surfers Paradise,2012-13,5 years,305,268,37,87.9,
QLD,False,31001,Forest Lake - Oxley,2012-13,5 years,1137,1002,135,88.1,
QLD,False,31002,Ipswich Hinterland,2012-13,5 years,829,789,40,95.2,
QLD,False,31003,Ipswich Inner,2012-13,5 years,1676,1577,99,94.1,
QLD,False,31004,Springfield - Redbank,2012-13,5 years,1350,1218,132,90.2,
QLD,False,31101,Beaudesert,2012-13,5 years,209,196,13,93.7,
QLD,False,31102,Beenleigh,2012-13,5 years,629,572,57,91,
QLD,False,31103,Browns Plains,2012-13,5 years,1343,1237,106,92.1,
QLD,False,31104,Jimboomba,2012-13,5 years,637,600,37,94.1,
QLD,False,31105,Loganlea - Carbrook,2012-13,5 years,917,833,84,90.8,
QLD,False,31106,Springwood - Kingston,2012-13,5 years,1334,1185,149,88.9,
QLD,False,31201,Bowen Basin - North,2012-13,5 years,628,594,34,94.6,
QLD,False,31202,Mackay,2012-13,5 years,1730,1601,129,92.5,
QLD,False,31203,Whitsunday,2012-13,5 years,244,229,15,94.2,
QLD,False,31301,Bribie - Beachmere,2012-13,5 years,357,330,27,92.3,
QLD,False,31302,Caboolture,2012-13,5 years,1050,967,83,92.1,
QLD,False,31303,Caboolture Hinterland,2012-13,5 years,156,147,9,94.3,
QLD,False,31304,Narangba - Burpengary,2012-13,5 years,1058,992,66,93.8,
QLD,False,31305,Redcliffe,2012-13,5 years,738,667,71,90.4,
QLD,False,31401,Hills District,2012-13,5 years,1299,1213,86,93.3,
QLD,False,31402,North Lakes,2012-13,5 years,998,925,73,92.8,
QLD,False,31403,Strathpine,2012-13,5 years,597,563,34,94.2,
QLD,False,31501,Far North,2012-13,5 years,556,525,31,94.5,
QLD,False,31502,Outback - North,2012-13,5 years,623,578,45,92.7,
QLD,False,31503,Outback - South,2012-13,5 years,306,283,23,92.7,
QLD,False,31601,Buderim,2012-13,5 years,590,526,64,89,
QLD,False,31602,Caloundra,2012-13,5 years,897,806,91,89.9,
QLD,False,31603,Maroochy,2012-13,5 years,717,636,81,88.8,
QLD,False,31604,Nambour - Pomona,2012-13,5 years,754,643,111,85.3,
QLD,False,31605,Noosa,2012-13,5 years,482,416,66,86.1,
QLD,False,31606,Sunshine Coast Hinterland,2012-13,5 years,598,510,88,85.3,
QLD,False,31701,Toowoomba,2012-13,5 years,2133,1982,151,92.9,
QLD,False,31801,Charters Towers - Ayr - Ingham,2012-13,5 years,666,627,39,94.1,
QLD,False,31802,Townsville,2012-13,5 years,2769,2575,194,93,
QLD,False,31901,Bundaberg,2012-13,5 years,1177,1106,71,94,
QLD,False,31902,Burnett,2012-13,5 years,670,618,52,92.3,
QLD,False,31903,Gympie - Cooloola,2012-13,5 years,633,573,60,90.5,
QLD,False,31904,Hervey Bay,2012-13,5 years,666,617,49,92.6,
QLD,False,31905,Maryborough,2012-13,5 years,578,537,41,92.9,
SA,True,40101,Adelaide City,2012-13,5 years,98,81,17,82.7,#
SA,True,40102,Adelaide Hills,2012-13,5 years,1001,888,113,88.7,
SA,True,40103,Burnside,2012-13,5 years,431,377,54,87.4,
SA,True,40104,Campbelltown (SA),2012-13,5 years,534,464,70,86.9,
SA,True,40105,Norwood - Payneham - St Peters,2012-13,5 years,388,351,37,90.6,
SA,True,40106,Prospect - Walkerville,2012-13,5 years,337,306,31,90.7,
SA,True,40107,Unley,2012-13,5 years,415,370,45,89,
SA,True,40201,Gawler - Two Wells,2012-13,5 years,429,395,34,92.2,
SA,True,40202,Playford,2012-13,5 years,1385,1262,123,91.1,
SA,True,40203,Port Adelaide - East,2012-13,5 years,785,697,88,88.9,
SA,True,40204,Salisbury,2012-13,5 years,1934,1807,127,93.4,
SA,True,40205,Tea Tree Gully,2012-13,5 years,1153,1077,76,93.5,
SA,True,40301,Holdfast Bay,2012-13,5 years,342,313,29,91.4,
SA,True,40302,Marion,2012-13,5 years,960,865,95,90.1,
SA,True,40303,Mitcham,2012-13,5 years,727,644,83,88.6,
SA,True,40304,Onkaparinga,2012-13,5 years,2099,1906,193,90.8,
SA,True,40401,Charles Sturt,2012-13,5 years,1165,1034,131,88.8,
SA,True,40402,Port Adelaide - West,2012-13,5 years,715,636,79,88.9,
SA,True,40403,West Torrens,2012-13,5 years,653,582,71,89,
SA,True,40501,Barossa,2012-13,5 years,471,445,26,94.5,
SA,True,40502,Lower North,2012-13,5 years,257,244,13,95,
SA,True,40503,Mid North,2012-13,5 years,348,331,17,95.1,
SA,True,40504,Yorke Peninsula,2012-13,5 years,237,222,15,93.7,
SA,True,40601,Eyre Peninsula and South West,2012-13,5 years,821,752,69,91.6,
SA,True,40602,Outback - North and East,2012-13,5 years,377,343,34,91,
SA,True,40701,Fleurieu - Kangaroo Island,2012-13,5 years,474,422,52,89.2,
SA,True,40702,Limestone Coast,2012-13,5 years,868,808,60,93.1,
SA,True,40703,Murray and Mallee,2012-13,5 years,790,733,57,92.8,
WA,False,50101,Augusta - Margaret River - Busselton,2012-13,5 years,733,659,74,89.9,
WA,False,50102,Bunbury,2012-13,5 years,1509,1376,133,91.2,
WA,False,50103,Manjimup,2012-13,5 years,255,232,23,90.9,
WA,False,50201,Mandurah,2012-13,5 years,1174,1042,132,88.8,
WA,False,50301,Cottesloe - Claremont,2012-13,5 years,732,639,93,87.2,
WA,False,50302,Perth City,2012-13,5 years,1058,921,137,87.1,
WA,False,50401,Bayswater - Bassendean,2012-13,5 years,979,892,87,91.1,
WA,False,50402,Mundaring,2012-13,5 years,503,436,67,86.7,
WA,False,50403,Swan,2012-13,5 years,1791,1611,180,90,
WA,False,50501,Joondalup,2012-13,5 years,2192,1972,220,90,
WA,False,50502,Stirling,2012-13,5 years,2358,2109,249,89.4,
WA,False,50503,Wanneroo,2012-13,5 years,2902,2595,307,89.4,
WA,False,50601,Armadale,2012-13,5 years,1119,999,120,89.3,
WA,False,50602,Belmont - Victoria Park,2012-13,5 years,806,702,104,87.1,
WA,False,50603,Canning,2012-13,5 years,1225,1063,162,86.7,
WA,False,50604,Gosnells,2012-13,5 years,1703,1512,191,88.8,
WA,False,50605,Kalamunda,2012-13,5 years,714,621,93,87,
WA,False,50606,Serpentine - Jarrahdale,2012-13,5 years,293,271,22,92.5,
WA,False,50607,South Perth,2012-13,5 years,466,406,60,87.1,
WA,False,50701,Cockburn,2012-13,5 years,1376,1254,122,91.1,
WA,False,50702,Fremantle,2012-13,5 years,455,388,67,85.4,
WA,False,50703,Kwinana,2012-13,5 years,578,515,63,89.1,
WA,False,50704,Melville,2012-13,5 years,1242,1073,169,86.3,
WA,False,50705,Rockingham,2012-13,5 years,1918,1715,203,89.4,
WA,False,50801,Esperance,2012-13,5 years,246,215,31,87.4,
WA,False,50802,Gascoyne,2012-13,5 years,164,155,9,95,
WA,False,50803,Goldfields,2012-13,5 years,734,659,75,89.8,
WA,False,50804,Kimberley,2012-13,5 years,673,639,34,94.9,
WA,False,50805,Mid West,2012-13,5 years,835,763,72,91.4,
WA,False,50806,Pilbara,2012-13,5 years,851,761,90,89.4,
WA,False,50901,Albany,2012-13,5 years,761,683,78,89.8,
WA,False,50902,Wheat Belt - North,2012-13,5 years,785,734,51,93.5,
WA,False,50903,Wheat Belt - South,2012-13,5 years,305,287,18,94,
TAS,False,60101,Brighton,2012-13,5 years,302,284,18,94.1,
TAS,False,60102,Hobart - North East,2012-13,5 years,690,651,39,94.4,
TAS,False,60103,Hobart - North West,2012-13,5 years,664,626,38,94.3,
TAS,False,60104,Hobart - South and West,2012-13,5 years,454,415,39,91.3,
TAS,False,60105,Hobart Inner,2012-13,5 years,504,471,33,93.5,
TAS,False,60106,Sorell - Dodges Ferry,2012-13,5 years,236,219,17,92.9,
TAS,False,60201,Launceston,2012-13,5 years,1002,934,68,93.2,
TAS,False,60202,Meander Valley - West Tamar,2012-13,5 years,274,256,18,93.6,
TAS,False,60203,North East,2012-13,5 years,432,394,38,91.2,
TAS,False,60301,Central Highlands (Tas.),2012-13,5 years,176,162,14,92,
TAS,False,60302,Huon - Bruny Island,2012-13,5 years,234,198,36,84.7,
TAS,False,60303,South East Coast,2012-13,5 years,68,61,7,90.1,#
TAS,False,60401,Burnie - Ulverstone,2012-13,5 years,649,617,32,95.1,
TAS,False,60402,Devonport,2012-13,5 years,604,561,43,92.9,
TAS,False,60403,West Coast,2012-13,5 years,256,231,25,90.2,
NT,False,70101,Darwin City,2012-13,5 years,237,206,31,86.9,
NT,False,70102,Darwin Suburbs,2012-13,5 years,881,762,119,86.4,
NT,False,70103,Litchfield,2012-13,5 years,307,286,21,93.4,
NT,False,70104,Palmerston,2012-13,5 years,627,574,53,91.6,
NT,False,70201,Alice Springs,2012-13,5 years,657,592,65,90.1,
NT,False,70202,Barkly,2012-13,5 years,NP,NP,NP,95.2,
NT,False,70203,Daly - Tiwi - West Arnhem,2012-13,5 years,184,176,8,95.4,
NT,False,70204,East Arnhem,2012-13,5 years,251,241,10,95.7,
NT,False,70205,Katherine,2012-13,5 years,365,347,18,95.3,
ACT,False,80101,Belconnen,2012-13,5 years,1344,1243,101,92.5,
ACT,False,80102,Cotter - Namadgi,2012-13,5 years,NP,NP,NP,NP,
ACT,False,80103,Fyshwick - Pialligo - Hume,2012-13,5 years,NP,NP,NP,NP,
ACT,False,80104,Gungahlin,2012-13,5 years,961,892,69,92.8,
ACT,False,80105,North Canberra,2012-13,5 years,500,462,38,92.4,
ACT,False,80106,South Canberra,2012-13,5 years,286,257,29,89.9,
ACT,False,80107,Tuggeranong,2012-13,5 years,1210,1119,91,92.5,
ACT,False,80108,Weston Creek,2012-13,5 years,357,326,31,91.4,
ACT,False,80109,Woden,2012-13,5 years,430,397,33,92.3,
OTH,False,90101,Christmas Island,2012-13,5 years,NP,NP,NP,NP,
OTH,False,90102,Cocos (Keeling) Islands,2012-13,5 years,NP,NP,NP,NP,
OTH,False,90103,Jervis Bay,2012-13,5 years,NP,NP,NP,NP,
NSW,False,10101,Goulburn - Yass,2011-12,1 year,840,784,56,93.3,
NSW,False,10102,Queanbeyan,2011-12,1 year,757,712,45,94.2,
NSW,False,10103,Snowy Mountains,2011-12,1 year,198,179,19,89.9,
NSW,False,10104,South Coast,2011-12,1 year,675,600,75,88.9,
NSW,False,10201,Gosford,2011-12,1 year,2036,1853,183,91,
NSW,False,10202,Wyong,2011-12,1 year,2001,1855,146,92.7,
NSW,False,10301,Bathurst,2011-12,1 year,611,582,29,95.3,
NSW,False,10302,Lachlan Valley,2011-12,1 year,728,686,42,94.3,
NSW,False,10303,Lithgow - Mudgee,2011-12,1 year,595,557,38,93.5,
NSW,False,10304,Orange,2011-12,1 year,882,823,59,93.2,
NSW,False,10401,Clarence Valley,2011-12,1 year,552,508,44,91.9,
NSW,False,10402,Coffs Harbour,2011-12,1 year,984,857,127,87.1,
NSW,False,10501,Bourke - Cobar - Coonamble,2011-12,1 year,400,345,55,86.3,
NSW,False,10502,Broken Hill and Far West,2011-12,1 year,271,234,37,86.6,
NSW,False,10503,Dubbo,2011-12,1 year,1020,935,85,91.6,
NSW,False,10601,Lower Hunter,2011-12,1 year,1217,1152,65,94.7,
NSW,False,10602,Maitland,2011-12,1 year,980,927,53,94.6,
NSW,False,10603,Port Stephens,2011-12,1 year,813,747,66,92,
NSW,False,10604,Upper Hunter,2011-12,1 year,449,415,34,92.4,
NSW,False,10701,Dapto - Port Kembla,2011-12,1 year,925,854,71,92.3,
NSW,False,10702,Illawarra Catchment Reserve,2011-12,1 year,NP,NP,NP,NP,
NSW,False,10703,Kiama - Shellharbour,2011-12,1 year,1024,963,61,94.1,
NSW,False,10704,Wollongong,2011-12,1 year,1413,1294,119,91.6,
NSW,False,10801,Great Lakes,2011-12,1 year,275,242,33,87.7,
NSW,False,10802,Kempsey - Nambucca,2011-12,1 year,580,503,77,86.6,
NSW,False,10803,Lord Howe Island,2011-12,1 year,NP,NP,NP,NP,
NSW,False,10804,Port Macquarie,2011-12,1 year,793,736,57,92.8,
NSW,False,10805,Taree - Gloucester,2011-12,1 year,579,528,51,91.3,
NSW,False,10901,Albury,2011-12,1 year,766,720,46,94.1,
NSW,False,10902,Lower Murray,2011-12,1 year,137,125,12,91.2,
NSW,False,10903,Upper Murray exc. Albury,2011-12,1 year,443,417,26,94.1,
NSW,False,11001,Armidale,2011-12,1 year,431,402,29,93.3,
NSW,False,11002,Inverell - Tenterfield,2011-12,1 year,502,459,43,91.4,
NSW,False,11003,Moree - Narrabri,2011-12,1 year,484,438,46,90.6,
NSW,False,11004,Tamworth - Gunnedah,2011-12,1 year,1123,1070,53,95.2,
NSW,False,11101,Lake Macquarie - East,2011-12,1 year,1463,1370,93,93.6,
NSW,False,11102,Lake Macquarie - West,2011-12,1 year,828,761,67,92,
NSW,False,11103,Newcastle,2011-12,1 year,2004,1867,137,93.2,
NSW,False,11201,Richmond Valley - Coastal,2011-12,1 year,844,696,148,82.5,
NSW,False,11202,Richmond Valley - Hinterland,2011-12,1 year,896,763,133,85.1,
NSW,False,11203,Tweed Valley,2011-12,1 year,912,815,97,89.4,
NSW,False,11301,Griffith - Murrumbidgee (West),2011-12,1 year,710,656,54,92.4,
NSW,False,11302,Tumut - Tumbarumba,2011-12,1 year,170,156,14,91.7,
NSW,False,11303,Wagga Wagga,2011-12,1 year,1228,1165,63,94.9,
NSW,False,11401,Shoalhaven,2011-12,1 year,1078,989,89,91.7,
NSW,False,11402,Southern Highlands,2011-12,1 year,524,472,52,90.1,
NSW,False,11501,Baulkham Hills,2011-12,1 year,1683,1562,121,92.8,
NSW,False,11502,Dural - Wisemans Ferry,2011-12,1 year,278,258,20,92.5,
NSW,False,11503,Hawkesbury,2011-12,1 year,306,284,22,92.9,
NSW,False,11504,Rouse Hill - McGraths Hill,2011-12,1 year,440,412,28,93.8,
NSW,False,11601,Blacktown,2011-12,1 year,2111,1923,188,91.1,
NSW,False,11602,Blacktown - North,2011-12,1 year,1336,1262,74,94.4,
NSW,False,11603,Mount Druitt,2011-12,1 year,1896,1663,233,87.7,
NSW,False,11701,Botany,2011-12,1 year,549,518,31,94.3,
NSW,False,11702,Marrickville - Sydenham - Petersham,2011-12,1 year,737,678,59,92,
NSW,False,11703,Sydney Inner City,2011-12,1 year,1749,1567,182,89.6,
NSW,False,11801,Eastern Suburbs - North,2011-12,1 year,1782,1569,213,88,
NSW,False,11802,Eastern Suburbs - South,2011-12,1 year,1733,1589,144,91.7,
NSW,False,11901,Bankstown,2011-12,1 year,2596,2351,245,90.6,
NSW,False,11902,Canterbury,2011-12,1 year,2250,2032,218,90.3,
NSW,False,11903,Hurstville,2011-12,1 year,1603,1457,146,90.9,
NSW,False,11904,Kogarah - Rockdale,2011-12,1 year,1921,1749,172,91.1,
NSW,False,12001,Canada Bay,2011-12,1 year,1136,1052,84,92.6,
NSW,False,12002,Leichhardt,2011-12,1 year,1020,953,67,93.4,
NSW,False,12003,Strathfield - Burwood - Ashfield,2011-12,1 year,1835,1675,160,91.3,
NSW,False,12101,Chatswood - Lane Cove,2011-12,1 year,1463,1340,123,91.6,
NSW,False,12102,Hornsby,2011-12,1 year,1077,982,95,91.3,
NSW,False,12103,Ku-ring-gai,2011-12,1 year,1091,984,107,90.2,
NSW,False,12104,North Sydney - Mosman,2011-12,1 year,1196,1066,130,89.1,
NSW,False,12201,Manly,2011-12,1 year,639,580,59,90.7,
NSW,False,12202,Pittwater,2011-12,1 year,773,698,75,90.3,
NSW,False,12203,Warringah,2011-12,1 year,2123,1971,152,92.8,
NSW,False,12301,Camden,2011-12,1 year,869,804,65,92.5,
NSW,False,12302,Campbelltown (NSW),2011-12,1 year,2443,2240,203,91.7,
NSW,False,12303,Wollondilly,2011-12,1 year,524,491,33,93.7,
NSW,False,12401,Blue Mountains,2011-12,1 year,913,812,101,89,
NSW,False,12402,Blue Mountains - South,2011-12,1 year,NP,NP,NP,NP,
NSW,False,12403,Penrith,2011-12,1 year,1982,1852,130,93.5,
NSW,False,12404,Richmond - Windsor,2011-12,1 year,523,485,38,92.7,
NSW,False,12405,St Marys,2011-12,1 year,896,826,70,92.1,
NSW,False,12501,Auburn,2011-12,1 year,1371,1229,142,89.7,
NSW,False,12502,Carlingford,2011-12,1 year,764,708,56,92.6,
NSW,False,12503,Merrylands - Guildford,2011-12,1 year,2673,2432,241,91,
NSW,False,12504,Parramatta,2011-12,1 year,2148,1960,188,91.2,
NSW,False,12601,Pennant Hills - Epping,2011-12,1 year,431,396,35,91.8,
NSW,False,12602,Ryde - Hunters Hill,2011-12,1 year,1543,1422,121,92.2,
NSW,False,12701,Bringelly - Green Valley,2011-12,1 year,1263,1160,103,91.9,
NSW,False,12702,Fairfield,2011-12,1 year,2424,2215,209,91.4,
NSW,False,12703,Liverpool,2011-12,1 year,1884,1715,169,91,
NSW,False,12801,Cronulla - Miranda - Caringbah,2011-12,1 year,1316,1218,98,92.5,
NSW,False,12802,Sutherland - Menai - Heathcote,2011-12,1 year,1535,1466,69,95.5,
VIC,False,20101,Ballarat,2011-12,1 year,1256,1172,84,93.3,
VIC,False,20102,Creswick - Daylesford - Ballan,2011-12,1 year,320,286,34,89.4,
VIC,False,20103,Maryborough - Pyrenees,2011-12,1 year,253,240,13,94.8,
VIC,False,20201,Bendigo,2011-12,1 year,1188,1105,83,93,
VIC,False,20202,Heathcote - Castlemaine - Kyneton,2011-12,1 year,419,375,44,89.4,
VIC,False,20203,Loddon - Elmore,2011-12,1 year,146,133,13,90.6,
VIC,False,20301,Barwon - West,2011-12,1 year,215,204,11,94.7,
VIC,False,20302,Geelong,2011-12,1 year,2212,2074,138,93.8,
VIC,False,20303,Surf Coast - Bellarine Peninsula,2011-12,1 year,737,700,37,94.9,
VIC,False,20401,Upper Goulburn Valley,2011-12,1 year,542,503,39,92.7,
VIC,False,20402,Wangaratta - Benalla,2011-12,1 year,471,439,32,93.2,
VIC,False,20403,Wodonga - Alpine,2011-12,1 year,809,773,36,95.5,
VIC,False,20501,Baw Baw,2011-12,1 year,562,520,42,92.5,
VIC,False,20502,Gippsland - East,2011-12,1 year,458,419,39,91.5,
VIC,False,20503,Gippsland - South West,2011-12,1 year,656,613,43,93.4,
VIC,False,20504,Latrobe Valley,2011-12,1 year,981,923,58,94,
VIC,False,20505,Wellington,2011-12,1 year,488,462,26,94.7,
VIC,False,20601,Brunswick - Coburg,2011-12,1 year,1080,986,94,91.3,
VIC,False,20602,Darebin - South,2011-12,1 year,704,658,46,93.5,
VIC,False,20603,Essendon,2011-12,1 year,768,714,54,92.9,
VIC,False,20604,Melbourne City,2011-12,1 year,801,707,94,88.3,
VIC,False,20605,Port Phillip,2011-12,1 year,1143,1049,94,91.7,
VIC,False,20606,Stonnington - West,2011-12,1 year,522,476,46,91.1,
VIC,False,20607,Yarra,2011-12,1 year,969,893,76,92.1,
VIC,False,20701,Boroondara,2011-12,1 year,1555,1459,96,93.8,
VIC,False,20702,Manningham - West,2011-12,1 year,887,808,79,91.1,
VIC,False,20703,Whitehorse - West,2011-12,1 year,1080,997,83,92.4,
VIC,False,20801,Bayside,2011-12,1 year,1065,972,93,91.3,
VIC,False,20802,Glen Eira,2011-12,1 year,1813,1699,114,93.7,
VIC,False,20803,Kingston,2011-12,1 year,1591,1502,89,94.5,
VIC,False,20804,Stonnington - East,2011-12,1 year,437,416,21,95.1,
VIC,False,20901,Banyule,2011-12,1 year,1582,1458,124,92.1,
VIC,False,20902,Darebin - North,2011-12,1 year,1258,1162,96,92.3,
VIC,False,20903,Nillumbik - Kinglake,2011-12,1 year,722,651,71,90.2,
VIC,False,20904,Whittlesea - Wallan,2011-12,1 year,2636,2482,154,94.1,
VIC,False,21001,Keilor,2011-12,1 year,612,576,36,94.2,
VIC,False,21002,Macedon Ranges,2011-12,1 year,329,300,29,91.3,
VIC,False,21003,Moreland - North,2011-12,1 year,1020,915,105,89.7,
VIC,False,21004,Sunbury,2011-12,1 year,501,477,24,95.2,
VIC,False,21005,Tullamarine - Broadmeadows,2011-12,1 year,2188,2003,185,91.5,
VIC,False,21101,Knox,2011-12,1 year,1852,1722,130,93,
VIC,False,21102,Manningham - East,2011-12,1 year,253,231,22,91.4,
VIC,False,21103,Maroondah,2011-12,1 year,1415,1300,115,91.9,
VIC,False,21104,Whitehorse - East,2011-12,1 year,712,666,46,93.5,
VIC,False,21105,Yarra Ranges,2011-12,1 year,1825,1668,157,91.4,
VIC,False,21201,Cardinia,2011-12,1 year,1288,1177,111,91.4,
VIC,False,21202,Casey - North,2011-12,1 year,1769,1649,120,93.2,
VIC,False,21203,Casey - South,2011-12,1 year,2330,2168,162,93.1,
VIC,False,21204,Dandenong,2011-12,1 year,2296,2092,204,91.1,
VIC,False,21205,Monash,2011-12,1 year,1742,1608,134,92.3,
VIC,False,21301,Brimbank,2011-12,1 year,2585,2382,203,92.1,
VIC,False,21302,Hobsons Bay,2011-12,1 year,1239,1156,83,93.2,
VIC,False,21303,Maribyrnong,2011-12,1 year,1229,1135,94,92.3,
VIC,False,21304,Melton - Bacchus Marsh,2011-12,1 year,2190,2024,166,92.4,
VIC,False,21305,Wyndham,2011-12,1 year,3431,3163,268,92.2,
VIC,False,21401,Frankston,2011-12,1 year,1839,1702,137,92.5,
VIC,False,21402,Mornington Peninsula,2011-12,1 year,1640,1523,117,92.9,
VIC,False,21501,Grampians,2011-12,1 year,655,628,27,95.9,
VIC,False,21502,Mildura,2011-12,1 year,663,606,57,91.4,
VIC,False,21503,Murray River - Swan Hill,2011-12,1 year,503,450,53,89.6,
VIC,False,21601,Campaspe,2011-12,1 year,469,433,36,92.3,
VIC,False,21602,Moira,2011-12,1 year,318,298,20,94,
VIC,False,21603,Shepparton,2011-12,1 year,830,773,57,93.2,
VIC,False,21701,Glenelg - Southern Grampians,2011-12,1 year,394,370,24,93.8,
VIC,False,21702,Warrnambool - Otway Ranges,2011-12,1 year,1092,1035,57,94.8,
QLD,False,30101,Capalaba,2011-12,1 year,991,916,75,92.5,
QLD,False,30102,Cleveland - Stradbroke,2011-12,1 year,895,811,84,90.6,
QLD,False,30103,Wynnum - Manly,2011-12,1 year,956,874,82,91.4,
QLD,False,30201,Bald Hills - Everton Park,2011-12,1 year,533,501,32,94,
QLD,False,30202,Chermside,2011-12,1 year,953,891,62,93.6,
QLD,False,30203,Nundah,2011-12,1 year,508,472,36,93,
QLD,False,30204,Sandgate,2011-12,1 year,726,670,56,92.3,
QLD,False,30301,Carindale,2011-12,1 year,655,602,53,91.9,
QLD,False,30302,Holland Park - Yeronga,2011-12,1 year,911,827,84,90.8,
QLD,False,30303,Mt Gravatt,2011-12,1 year,870,793,77,91.1,
QLD,False,30304,Nathan,2011-12,1 year,544,502,42,92.3,
QLD,False,30305,Rocklea - Acacia Ridge,2011-12,1 year,868,801,67,92.3,
QLD,False,30306,Sunnybank,2011-12,1 year,582,530,52,91.1,
QLD,False,30401,Centenary,2011-12,1 year,442,419,23,94.6,
QLD,False,30402,Kenmore - Brookfield - Moggill,2011-12,1 year,481,446,35,92.7,
QLD,False,30403,Sherwood - Indooroopilly,2011-12,1 year,457,415,42,90.7,
