state,south_australia_related,sa4_code,sa4_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
NSW,False,101,Capital Region,2016-17,1 year,184,171,13,92.9,
NSW,False,102,Central Coast,2016-17,1 year,276,267,9,96.7,
NSW,False,103,Central West,2016-17,1 year,392,372,20,94.9,
NSW,False,104,Coffs Harbour - Grafton,2016-17,1 year,182,176,6,96.7,
NSW,False,105,Far West and Orana,2016-17,1 year,518,473,45,91.3,
NSW,False,106,Hunter Valley exc Newcastle,2016-17,1 year,428,404,24,94.4,
NSW,False,107,Illawarra,2016-17,1 year,182,176,6,96.7,
NSW,False,108,Mid North Coast,2016-17,1 year,359,341,18,95,
NSW,False,109,Murray,2016-17,1 year,143,136,7,95.1,
NSW,False,110,New England and North West,2016-17,1 year,599,566,33,94.5,
NSW,False,111,Newcastle and Lake Macquarie,2016-17,1 year,277,268,9,96.8,
NSW,False,112,Richmond - Tweed,2016-17,1 year,217,204,13,94,
NSW,False,113,Riverina,2016-17,1 year,216,202,14,93.5,
NSW,False,114,Southern Highlands and Shoalhaven,2016-17,1 year,172,166,6,96.5,
NSW,False,115,Sydney - Baulkham Hills and Hawkesbury,2016-17,1 year,NP,NP,NP,97.3,#
NSW,False,116,Sydney - Blacktown,2016-17,1 year,199,185,14,93,
NSW,False,117,Sydney - City and Inner South,2016-17,1 year,NP,NP,NP,95.6,#
NSW,False,118,Sydney - Eastern Suburbs,2016-17,1 year,55,48,7,87.3,#
NSW,False,119,Sydney - Inner South West,2016-17,1 year,73,66,7,90.4,#
NSW,False,120,Sydney - Inner West,2016-17,1 year,NP,NP,NP,94.7,#
NSW,False,121,Sydney - North Sydney and Hornsby,2016-17,1 year,NP,NP,NP,NP,
NSW,False,122,Sydney - Northern Beaches,2016-17,1 year,NP,NP,NP,NP,
NSW,False,123,Sydney - Outer South West,2016-17,1 year,211,198,13,93.8,
NSW,False,124,Sydney - Outer West and Blue Mountains,2016-17,1 year,211,199,12,94.3,
NSW,False,125,Sydney - Parramatta,2016-17,1 year,62,56,6,90.3,#
NSW,False,126,Sydney - Ryde,2016-17,1 year,NP,NP,NP,NP,
NSW,False,127,Sydney - South West,2016-17,1 year,99,93,6,93.9,#
NSW,False,128,Sydney - Sutherland,2016-17,1 year,57,51,6,89.5,#
VIC,False,201,Ballarat,2016-17,1 year,68,61,7,89.7,#
VIC,False,202,Bendigo,2016-17,1 year,68,60,8,88.2,#
VIC,False,203,Geelong,2016-17,1 year,104,94,10,90.4,
VIC,False,204,Hume,2016-17,1 year,NP,NP,NP,94.4,#
VIC,False,205,Latrobe - Gippsland,2016-17,1 year,127,111,16,87.4,
VIC,False,206,Melbourne - Inner,2016-17,1 year,NP,NP,NP,95.8,#
VIC,False,207,Melbourne - Inner East,2016-17,1 year,NP,NP,NP,NP,
VIC,False,208,Melbourne - Inner South,2016-17,1 year,NP,NP,NP,NP,
VIC,False,209,Melbourne - North East,2016-17,1 year,101,88,13,87.1,
VIC,False,210,Melbourne - North West,2016-17,1 year,62,56,6,90.3,#
VIC,False,211,Melbourne - Outer East,2016-17,1 year,101,95,6,94.1,
VIC,False,212,Melbourne - South East,2016-17,1 year,NP,NP,NP,94.6,#
VIC,False,213,Melbourne - West,2016-17,1 year,264,245,19,92.8,
VIC,False,214,Mornington Peninsula,2016-17,1 year,NP,NP,NP,92.6,#
VIC,False,215,North West,2016-17,1 year,147,126,21,85.7,
VIC,False,216,Shepparton,2016-17,1 year,213,194,19,91.1,
VIC,False,217,Warrnambool and South West,2016-17,1 year,65,58,7,89.2,#
QLD,False,301,Brisbane - East,2016-17,1 year,126,114,12,90.5,
QLD,False,302,Brisbane - North,2016-17,1 year,NP,NP,NP,94.9,#
QLD,False,303,Brisbane - South,2016-17,1 year,97,88,9,90.7,#
QLD,False,304,Brisbane - West,2016-17,1 year,NP,NP,NP,92.3,#
QLD,False,305,Brisbane Inner City,2016-17,1 year,NP,NP,NP,89.4,#
QLD,False,306,Cairns,2016-17,1 year,757,684,73,90.4,
QLD,False,307,Darling Downs - Maranoa,2016-17,1 year,228,208,20,91.2,
QLD,False,308,Fitzroy,2016-17,1 year,373,343,30,92,
QLD,False,309,Gold Coast,2016-17,1 year,197,183,14,92.9,
QLD,False,310,Ipswich,2016-17,1 year,387,368,19,95.1,
QLD,False,311,Logan - Beaudesert,2016-17,1 year,354,329,25,92.9,
QLD,False,312,Mackay,2016-17,1 year,233,219,14,94,
QLD,False,313,Moreton Bay - North,2016-17,1 year,263,242,21,92,
QLD,False,314,Moreton Bay - South,2016-17,1 year,NP,NP,NP,97.7,
QLD,False,315,Queensland - Outback,2016-17,1 year,648,611,37,94.3,
QLD,False,316,Sunshine Coast,2016-17,1 year,138,121,17,87.7,
QLD,False,317,Toowoomba,2016-17,1 year,201,188,13,93.5,
QLD,False,318,Townsville,2016-17,1 year,603,538,65,89.2,
QLD,False,319,Wide Bay,2016-17,1 year,424,384,40,90.6,
SA,True,401,Adelaide - Central and Hills,2016-17,1 year,NP,NP,NP,87.9,#
SA,True,402,Adelaide - North,2016-17,1 year,278,255,23,91.7,
SA,True,403,Adelaide - South,2016-17,1 year,96,88,8,91.7,#
SA,True,404,Adelaide - West,2016-17,1 year,105,89,16,84.8,
SA,True,405,Barossa - Yorke - Mid North,2016-17,1 year,55,49,6,89.1,#
SA,True,406,South Australia - Outback,2016-17,1 year,198,188,10,94.9,
SA,True,407,South Australia - South East,2016-17,1 year,109,102,7,93.6,
WA,False,501,Bunbury,2016-17,1 year,94,85,9,90.4,#
WA,False,502,Mandurah,2016-17,1 year,63,55,8,87.3,#
WA,False,503,Perth - Inner,2016-17,1 year,NP,NP,NP,85.7,#
WA,False,504,Perth - North East,2016-17,1 year,166,142,24,85.5,
WA,False,505,Perth - North West,2016-17,1 year,168,143,25,85.1,
WA,False,506,Perth - South East,2016-17,1 year,280,225,55,80.4,
WA,False,507,Perth - South West,2016-17,1 year,174,160,14,92,
WA,False,508,Western Australia - Outback,2016-17,1 year,975,883,92,90.6,
WA,False,509,Western Australia - Wheat Belt,2016-17,1 year,179,171,8,95.5,
TAS,False,601,Hobart,2016-17,1 year,154,146,8,94.8,
TAS,False,602,Launceston and North East,2016-17,1 year,101,85,16,84.2,
TAS,False,603,South East,2016-17,1 year,NP,NP,NP,95.3,#
TAS,False,604,West and North West,2016-17,1 year,NP,NP,NP,95.9,
NT,False,701,Darwin,2016-17,1 year,392,353,39,90.1,
NT,False,702,Northern Territory - Outback,2016-17,1 year,897,825,72,92,
ACT,False,801,Australian Capital Territory,2016-17,1 year,125,119,6,95.2,
OTH,False,901,Other Territories,2016-17,1 year,NP,NP,NP,NP,
NSW,False,101,Capital Region,2016-17,2 years,178,156,22,87.6,
NSW,False,102,Central Coast,2016-17,2 years,258,242,16,93.8,
NSW,False,103,Central West,2016-17,2 years,344,322,22,93.6,
NSW,False,104,Coffs Harbour - Grafton,2016-17,2 years,165,156,9,94.5,
NSW,False,105,Far West and Orana,2016-17,2 years,524,453,71,86.5,
NSW,False,106,Hunter Valley exc Newcastle,2016-17,2 years,353,330,23,93.5,
NSW,False,107,Illawarra,2016-17,2 years,208,189,19,90.9,
NSW,False,108,Mid North Coast,2016-17,2 years,410,375,35,91.5,
NSW,False,109,Murray,2016-17,2 years,138,120,18,87,
NSW,False,110,New England and North West,2016-17,2 years,544,484,60,89,
NSW,False,111,Newcastle and Lake Macquarie,2016-17,2 years,298,279,19,93.6,
NSW,False,112,Richmond - Tweed,2016-17,2 years,252,225,27,89.3,
NSW,False,113,Riverina,2016-17,2 years,233,208,25,89.3,
NSW,False,114,Southern Highlands and Shoalhaven,2016-17,2 years,171,159,12,93,
NSW,False,115,Sydney - Baulkham Hills and Hawkesbury,2016-17,2 years,NP,NP,NP,94.1,#
NSW,False,116,Sydney - Blacktown,2016-17,2 years,238,205,33,86.1,
NSW,False,117,Sydney - City and Inner South,2016-17,2 years,86,79,7,91.9,#
NSW,False,118,Sydney - Eastern Suburbs,2016-17,2 years,37,31,6,83.8,#
NSW,False,119,Sydney - Inner South West,2016-17,2 years,60,54,6,90,#
NSW,False,120,Sydney - Inner West,2016-17,2 years,NP,NP,NP,93.3,#
NSW,False,121,Sydney - North Sydney and Hornsby,2016-17,2 years,NP,NP,NP,NP,
NSW,False,122,Sydney - Northern Beaches,2016-17,2 years,NP,NP,NP,NP,
NSW,False,123,Sydney - Outer South West,2016-17,2 years,183,169,14,92.3,
NSW,False,124,Sydney - Outer West and Blue Mountains,2016-17,2 years,226,207,19,91.6,
NSW,False,125,Sydney - Parramatta,2016-17,2 years,64,58,6,90.6,#
NSW,False,126,Sydney - Ryde,2016-17,2 years,NP,NP,NP,NP,
NSW,False,127,Sydney - South West,2016-17,2 years,NP,NP,NP,93.4,#
NSW,False,128,Sydney - Sutherland,2016-17,2 years,NP,NP,NP,91.7,#
VIC,False,201,Ballarat,2016-17,2 years,81,75,6,92.6,#
VIC,False,202,Bendigo,2016-17,2 years,NP,NP,NP,89.6,#
VIC,False,203,Geelong,2016-17,2 years,107,101,6,94.4,
VIC,False,204,Hume,2016-17,2 years,75,67,8,89.3,#
VIC,False,205,Latrobe - Gippsland,2016-17,2 years,123,107,16,87,
VIC,False,206,Melbourne - Inner,2016-17,2 years,NP,NP,NP,91.9,#
VIC,False,207,Melbourne - Inner East,2016-17,2 years,NP,NP,NP,NP,
VIC,False,208,Melbourne - Inner South,2016-17,2 years,NP,NP,NP,NP,
VIC,False,209,Melbourne - North East,2016-17,2 years,96,89,7,92.7,#
VIC,False,210,Melbourne - North West,2016-17,2 years,NP,NP,NP,92.2,#
VIC,False,211,Melbourne - Outer East,2016-17,2 years,NP,NP,NP,94.5,#
VIC,False,212,Melbourne - South East,2016-17,2 years,74,64,10,86.5,#
VIC,False,213,Melbourne - West,2016-17,2 years,193,179,14,92.7,
VIC,False,214,Mornington Peninsula,2016-17,2 years,NP,NP,NP,90.9,#
VIC,False,215,North West,2016-17,2 years,134,104,30,77.6,
VIC,False,216,Shepparton,2016-17,2 years,180,167,13,92.8,
VIC,False,217,Warrnambool and South West,2016-17,2 years,57,46,11,80.7,#
QLD,False,301,Brisbane - East,2016-17,2 years,128,111,17,86.7,
QLD,False,302,Brisbane - North,2016-17,2 years,125,109,16,87.2,
QLD,False,303,Brisbane - South,2016-17,2 years,80,71,9,88.8,#
QLD,False,304,Brisbane - West,2016-17,2 years,NP,NP,NP,87.1,#
QLD,False,305,Brisbane Inner City,2016-17,2 years,50,41,9,82,#
QLD,False,306,Cairns,2016-17,2 years,739,653,86,88.4,
QLD,False,307,Darling Downs - Maranoa,2016-17,2 years,229,206,23,90,
QLD,False,308,Fitzroy,2016-17,2 years,419,368,51,87.8,
QLD,False,309,Gold Coast,2016-17,2 years,191,174,17,91.1,
QLD,False,310,Ipswich,2016-17,2 years,367,334,33,91,
QLD,False,311,Logan - Beaudesert,2016-17,2 years,331,292,39,88.2,
QLD,False,312,Mackay,2016-17,2 years,252,223,29,88.5,
QLD,False,313,Moreton Bay - North,2016-17,2 years,265,232,33,87.5,
QLD,False,314,Moreton Bay - South,2016-17,2 years,126,115,11,91.3,
QLD,False,315,Queensland - Outback,2016-17,2 years,684,622,62,90.9,
QLD,False,316,Sunshine Coast,2016-17,2 years,131,117,14,89.3,
QLD,False,317,Toowoomba,2016-17,2 years,211,189,22,89.6,
QLD,False,318,Townsville,2016-17,2 years,597,515,82,86.3,
QLD,False,319,Wide Bay,2016-17,2 years,417,371,46,89,
SA,True,401,Adelaide - Central and Hills,2016-17,2 years,NP,NP,NP,83.9,#
SA,True,402,Adelaide - North,2016-17,2 years,278,246,32,88.5,
SA,True,403,Adelaide - South,2016-17,2 years,99,90,9,90.9,#
SA,True,404,Adelaide - West,2016-17,2 years,97,80,17,82.5,#
SA,True,405,Barossa - Yorke - Mid North,2016-17,2 years,NP,NP,NP,94,#
SA,True,406,South Australia - Outback,2016-17,2 years,183,158,25,86.3,
SA,True,407,South Australia - South East,2016-17,2 years,106,96,10,90.6,
WA,False,501,Bunbury,2016-17,2 years,102,91,11,89.2,
WA,False,502,Mandurah,2016-17,2 years,NP,NP,NP,97.1,#
WA,False,503,Perth - Inner,2016-17,2 years,NP,NP,NP,NP,
WA,False,504,Perth - North East,2016-17,2 years,159,135,24,84.9,
WA,False,505,Perth - North West,2016-17,2 years,170,137,33,80.6,
WA,False,506,Perth - South East,2016-17,2 years,294,220,74,74.8,
WA,False,507,Perth - South West,2016-17,2 years,196,161,35,82.1,
WA,False,508,Western Australia - Outback,2016-17,2 years,954,794,160,83.2,
WA,False,509,Western Australia - Wheat Belt,2016-17,2 years,156,150,6,96.2,
TAS,False,601,Hobart,2016-17,2 years,165,153,12,92.7,
TAS,False,602,Launceston and North East,2016-17,2 years,106,96,10,90.6,
TAS,False,603,South East,2016-17,2 years,NP,NP,NP,93.2,#
TAS,False,604,West and North West,2016-17,2 years,146,129,17,88.4,
NT,False,701,Darwin,2016-17,2 years,408,355,53,87,
NT,False,702,Northern Territory - Outback,2016-17,2 years,939,799,140,85.1,
ACT,False,801,Australian Capital Territory,2016-17,2 years,141,125,16,88.7,
OTH,False,901,Other Territories,2016-17,2 years,NP,NP,NP,NP,
NSW,False,101,Capital Region,2016-17,5 years,155,147,8,94.8,
NSW,False,102,Central Coast,2016-17,5 years,NP,NP,NP,97.9,
NSW,False,103,Central West,2016-17,5 years,332,320,12,96.4,
NSW,False,104,Coffs Harbour - Grafton,2016-17,5 years,175,169,6,96.6,
NSW,False,105,Far West and Orana,2016-17,5 years,531,515,16,97,
NSW,False,106,Hunter Valley exc Newcastle,2016-17,5 years,314,305,9,97.1,
NSW,False,107,Illawarra,2016-17,5 years,218,211,7,96.8,
NSW,False,108,Mid North Coast,2016-17,5 years,351,341,10,97.2,
NSW,False,109,Murray,2016-17,5 years,NP,NP,NP,97.2,
NSW,False,110,New England and North West,2016-17,5 years,523,497,26,95,
NSW,False,111,Newcastle and Lake Macquarie,2016-17,5 years,NP,NP,NP,98.4,
NSW,False,112,Richmond - Tweed,2016-17,5 years,240,231,9,96.3,
NSW,False,113,Riverina,2016-17,5 years,NP,NP,NP,98.1,
NSW,False,114,Southern Highlands and Shoalhaven,2016-17,5 years,NP,NP,NP,97.6,
NSW,False,115,Sydney - Baulkham Hills and Hawkesbury,2016-17,5 years,NP,NP,NP,96.3,#
NSW,False,116,Sydney - Blacktown,2016-17,5 years,216,206,10,95.4,
NSW,False,117,Sydney - City and Inner South,2016-17,5 years,82,76,6,92.7,#
NSW,False,118,Sydney - Eastern Suburbs,2016-17,5 years,NP,NP,NP,94.3,#
NSW,False,119,Sydney - Inner South West,2016-17,5 years,NP,NP,NP,96.7,#
NSW,False,120,Sydney - Inner West,2016-17,5 years,NP,NP,NP,NP,
NSW,False,121,Sydney - North Sydney and Hornsby,2016-17,5 years,NP,NP,NP,NP,
NSW,False,122,Sydney - Northern Beaches,2016-17,5 years,NP,NP,NP,NP,
NSW,False,123,Sydney - Outer South West,2016-17,5 years,NP,NP,NP,98,
NSW,False,124,Sydney - Outer West and Blue Mountains,2016-17,5 years,NP,NP,NP,98.3,
NSW,False,125,Sydney - Parramatta,2016-17,5 years,NP,NP,NP,94.4,#
NSW,False,126,Sydney - Ryde,2016-17,5 years,NP,NP,NP,NP,
NSW,False,127,Sydney - South West,2016-17,5 years,NP,NP,NP,97.1,
NSW,False,128,Sydney - Sutherland,2016-17,5 years,NP,NP,NP,93.3,#
VIC,False,201,Ballarat,2016-17,5 years,NP,NP,NP,93,#
VIC,False,202,Bendigo,2016-17,5 years,NP,NP,NP,96.2,#
VIC,False,203,Geelong,2016-17,5 years,84,72,12,85.7,#
VIC,False,204,Hume,2016-17,5 years,NP,NP,NP,92.6,#
VIC,False,205,Latrobe - Gippsland,2016-17,5 years,NP,NP,NP,96.4,
VIC,False,206,Melbourne - Inner,2016-17,5 years,NP,NP,NP,86.8,#
VIC,False,207,Melbourne - Inner East,2016-17,5 years,NP,NP,NP,NP,
VIC,False,208,Melbourne - Inner South,2016-17,5 years,NP,NP,NP,NP,
VIC,False,209,Melbourne - North East,2016-17,5 years,NP,NP,NP,98.8,#
VIC,False,210,Melbourne - North West,2016-17,5 years,NP,NP,NP,93.6,#
VIC,False,211,Melbourne - Outer East,2016-17,5 years,NP,NP,NP,95.6,#
VIC,False,212,Melbourne - South East,2016-17,5 years,NP,NP,NP,93,#
VIC,False,213,Melbourne - West,2016-17,5 years,157,147,10,93.6,
VIC,False,214,Mornington Peninsula,2016-17,5 years,NP,NP,NP,94.7,#
VIC,False,215,North West,2016-17,5 years,101,95,6,94.1,
VIC,False,216,Shepparton,2016-17,5 years,144,136,8,94.4,
VIC,False,217,Warrnambool and South West,2016-17,5 years,NP,NP,NP,89.6,#
QLD,False,301,Brisbane - East,2016-17,5 years,NP,NP,NP,96,
QLD,False,302,Brisbane - North,2016-17,5 years,NP,NP,NP,96.2,
QLD,False,303,Brisbane - South,2016-17,5 years,NP,NP,NP,96.1,#
QLD,False,304,Brisbane - West,2016-17,5 years,NP,NP,NP,NP,
QLD,False,305,Brisbane Inner City,2016-17,5 years,NP,NP,NP,95.1,#
QLD,False,306,Cairns,2016-17,5 years,708,691,17,97.6,
QLD,False,307,Darling Downs - Maranoa,2016-17,5 years,208,202,6,97.1,
QLD,False,308,Fitzroy,2016-17,5 years,377,364,13,96.6,
QLD,False,309,Gold Coast,2016-17,5 years,199,190,9,95.5,
QLD,False,310,Ipswich,2016-17,5 years,318,306,12,96.2,
QLD,False,311,Logan - Beaudesert,2016-17,5 years,304,286,18,94.1,
QLD,False,312,Mackay,2016-17,5 years,205,198,7,96.6,
QLD,False,313,Moreton Bay - North,2016-17,5 years,240,233,7,97.1,
QLD,False,314,Moreton Bay - South,2016-17,5 years,NP,NP,NP,96.5,
QLD,False,315,Queensland - Outback,2016-17,5 years,716,695,21,97.1,
QLD,False,316,Sunshine Coast,2016-17,5 years,123,116,7,94.3,
QLD,False,317,Toowoomba,2016-17,5 years,191,181,10,94.8,
QLD,False,318,Townsville,2016-17,5 years,552,532,20,96.4,
QLD,False,319,Wide Bay,2016-17,5 years,411,390,21,94.9,
SA,True,401,Adelaide - Central and Hills,2016-17,5 years,NP,NP,NP,93.3,#
SA,True,402,Adelaide - North,2016-17,5 years,254,240,14,94.5,
SA,True,403,Adelaide - South,2016-17,5 years,103,91,12,88.3,
SA,True,404,Adelaide - West,2016-17,5 years,93,82,11,88.2,#
SA,True,405,Barossa - Yorke - Mid North,2016-17,5 years,NP,NP,NP,91.2,#
SA,True,406,South Australia - Outback,2016-17,5 years,210,201,9,95.7,
SA,True,407,South Australia - South East,2016-17,5 years,NP,NP,NP,98.3,
WA,False,501,Bunbury,2016-17,5 years,114,108,6,94.7,
WA,False,502,Mandurah,2016-17,5 years,NP,NP,NP,94,#
WA,False,503,Perth - Inner,2016-17,5 years,NP,NP,NP,NP,
WA,False,504,Perth - North East,2016-17,5 years,136,121,15,89,
WA,False,505,Perth - North West,2016-17,5 years,143,129,14,90.2,
WA,False,506,Perth - South East,2016-17,5 years,287,268,19,93.4,
WA,False,507,Perth - South West,2016-17,5 years,160,152,8,95,
WA,False,508,Western Australia - Outback,2016-17,5 years,903,867,36,96,
WA,False,509,Western Australia - Wheat Belt,2016-17,5 years,NP,NP,NP,96.7,
TAS,False,601,Hobart,2016-17,5 years,NP,NP,NP,96.6,
TAS,False,602,Launceston and North East,2016-17,5 years,120,111,9,92.5,
TAS,False,603,South East,2016-17,5 years,NP,NP,NP,96,#
TAS,False,604,West and North West,2016-17,5 years,NP,NP,NP,96.8,
NT,False,701,Darwin,2016-17,5 years,364,348,16,95.6,
NT,False,702,Northern Territory - Outback,2016-17,5 years,924,872,52,94.4,
ACT,False,801,Australian Capital Territory,2016-17,5 years,120,114,6,95,
OTH,False,901,Other Territories,2016-17,5 years,NP,NP,NP,NP,
NSW,False,102,Central Coast,2015-16,1 year,247,237,10,95.9,
NSW,False,103,Central West,2015-16,1 year,342,324,18,94.6,
NSW,False,104,Coffs Harbour - Grafton,2015-16,1 year,160,153,7,95.6,
NSW,False,105,Far West and Orana,2015-16,1 year,533,469,64,88,
NSW,False,106,Hunter Valley exc Newcastle,2015-16,1 year,343,322,21,93.7,
NSW,False,107,Illawarra,2015-16,1 year,217,201,16,92.6,
NSW,False,108,Mid North Coast,2015-16,1 year,415,380,35,91.6,
NSW,False,109,Murray,2015-16,1 year,143,136,7,95.1,
NSW,False,110,New England and North West,2015-16,1 year,539,496,43,92.1,
NSW,False,111,Newcastle and Lake Macquarie,2015-16,1 year,285,271,14,94.8,
NSW,False,112,Richmond - Tweed,2015-16,1 year,242,223,19,92.1,
NSW,False,113,Riverina,2015-16,1 year,220,199,21,90.5,
NSW,False,114,Southern Highlands and Shoalhaven,2015-16,1 year,174,159,15,91.3,
NSW,False,115,Sydney - Baulkham Hills and Hawkesbury,2015-16,1 year,NP,NP,NP,NP,
NSW,False,116,Sydney - Blacktown,2015-16,1 year,243,214,29,88.2,
NSW,False,117,Sydney - City and Inner South,2015-16,1 year,86,80,6,92.4,#
NSW,False,118,Sydney - Eastern Suburbs,2015-16,1 year,NP,NP,NP,87.5,#
NSW,False,119,Sydney - Inner South West,2015-16,1 year,NP,NP,NP,94.7,#
NSW,False,120,Sydney - Inner West,2015-16,1 year,NP,NP,NP,93,#
NSW,False,121,Sydney - North Sydney and Hornsby,2015-16,1 year,NP,NP,NP,NP,
NSW,False,122,Sydney - Northern Beaches,2015-16,1 year,NP,NP,NP,NP,
NSW,False,123,Sydney - Outer South West,2015-16,1 year,181,162,19,89.5,
NSW,False,124,Sydney - Outer West and Blue Mountains,2015-16,1 year,210,193,17,91.9,
NSW,False,125,Sydney - Parramatta,2015-16,1 year,66,58,8,86.8,#
NSW,False,126,Sydney - Ryde,2015-16,1 year,NP,NP,NP,NP,
NSW,False,127,Sydney - South West,2015-16,1 year,NP,NP,NP,94.9,#
NSW,False,128,Sydney - Sutherland,2015-16,1 year,NP,NP,NP,97.1,#
VIC,False,201,Ballarat,2015-16,1 year,NP,NP,NP,94.5,#
VIC,False,202,Bendigo,2015-16,1 year,NP,NP,NP,90.3,#
VIC,False,203,Geelong,2015-16,1 year,NP,NP,NP,96.2,#
VIC,False,204,Hume,2015-16,1 year,71,65,6,91.6,#
VIC,False,205,Latrobe - Gippsland,2015-16,1 year,120,110,10,91.7,
VIC,False,206,Melbourne - Inner,2015-16,1 year,NP,NP,NP,89.9,#
VIC,False,207,Melbourne - Inner East,2015-16,1 year,NP,NP,NP,NP,
VIC,False,208,Melbourne - Inner South,2015-16,1 year,NP,NP,NP,NP,
VIC,False,209,Melbourne - North East,2015-16,1 year,93,83,10,89.1,#
VIC,False,210,Melbourne - North West,2015-16,1 year,52,45,7,86.2,#
VIC,False,211,Melbourne - Outer East,2015-16,1 year,75,68,7,89.6,#
VIC,False,212,Melbourne - South East,2015-16,1 year,69,60,9,86.8,#
VIC,False,213,Melbourne - West,2015-16,1 year,183,169,14,92.3,
VIC,False,214,Mornington Peninsula,2015-16,1 year,NP,NP,NP,100,#
VIC,False,215,North West,2015-16,1 year,129,108,21,83.7,
VIC,False,216,Shepparton,2015-16,1 year,186,166,20,89.2,
VIC,False,217,Warrnambool and South West,2015-16,1 year,59,53,6,89.8,#
QLD,False,301,Brisbane - East,2015-16,1 year,129,109,20,84.5,
QLD,False,302,Brisbane - North,2015-16,1 year,139,125,14,90.1,
QLD,False,303,Brisbane - South,2015-16,1 year,81,70,11,85.9,#
QLD,False,304,Brisbane - West,2015-16,1 year,NP,NP,NP,89.7,#
QLD,False,305,Brisbane Inner City,2015-16,1 year,58,51,7,87.7,#
QLD,False,306,Cairns,2015-16,1 year,736,617,119,83.9,
QLD,False,307,Darling Downs - Maranoa,2015-16,1 year,233,203,30,87.1,
QLD,False,308,Fitzroy,2015-16,1 year,399,351,48,88,
QLD,False,309,Gold Coast,2015-16,1 year,185,169,16,91.6,
QLD,False,310,Ipswich,2015-16,1 year,354,317,37,89.6,
QLD,False,311,Logan - Beaudesert,2015-16,1 year,312,271,41,86.7,
QLD,False,312,Mackay,2015-16,1 year,253,233,20,92.1,
QLD,False,313,Moreton Bay - North,2015-16,1 year,256,225,31,87.9,
QLD,False,314,Moreton Bay - South,2015-16,1 year,109,102,7,93.1,
QLD,False,315,Queensland - Outback,2015-16,1 year,722,666,56,92.2,
QLD,False,316,Sunshine Coast,2015-16,1 year,140,121,19,86.4,
QLD,False,317,Toowoomba,2015-16,1 year,212,196,16,92.5,
QLD,False,318,Townsville,2015-16,1 year,588,491,97,83.5,
QLD,False,319,Wide Bay,2015-16,1 year,398,358,40,90,
SA,True,401,Adelaide - Central and Hills,2015-16,1 year,NP,NP,NP,90.1,#
SA,True,402,Adelaide - North,2015-16,1 year,255,227,28,89,
SA,True,403,Adelaide - South,2015-16,1 year,NP,NP,NP,95.2,#
SA,True,404,Adelaide - West,2015-16,1 year,98,86,12,87.3,#
SA,True,405,Barossa - Yorke - Mid North,2015-16,1 year,NP,NP,NP,98,#
SA,True,406,South Australia - Outback,2015-16,1 year,196,176,20,89.8,
SA,True,407,South Australia - South East,2015-16,1 year,107,99,8,92.5,
WA,False,501,Bunbury,2015-16,1 year,93,77,16,82.8,#
WA,False,502,Mandurah,2015-16,1 year,66,60,6,90.9,#
WA,False,503,Perth - Inner,2015-16,1 year,NP,NP,NP,NP,
WA,False,504,Perth - North East,2015-16,1 year,171,134,37,78.1,
WA,False,505,Perth - North West,2015-16,1 year,156,113,43,72.4,
WA,False,506,Perth - South East,2015-16,1 year,272,207,65,76.1,
WA,False,507,Perth - South West,2015-16,1 year,158,134,24,84.8,
WA,False,508,Western Australia - Outback,2015-16,1 year,950,832,118,87.6,
WA,False,509,Western Australia - Wheat Belt,2015-16,1 year,166,150,16,90.4,
TAS,False,601,Hobart,2015-16,1 year,156,149,7,95.9,
TAS,False,602,Launceston and North East,2015-16,1 year,107,100,7,93.4,
TAS,False,603,South East,2015-16,1 year,NP,NP,NP,95.3,#
TAS,False,604,West and North West,2015-16,1 year,132,122,10,92.4,
NT,False,701,Darwin,2015-16,1 year,414,377,37,91.1,
NT,False,702,Northern Territory - Outback,2015-16,1 year,965,906,59,93.9,
ACT,False,801,Australian Capital Territory,2015-16,1 year,139,130,9,93.5,
OTH,False,901,Other Territories,2015-16,1 year,NP,NP,NP,NP,
NSW,False,101,Capital Region,2015-16,2 years,165,147,18,89.1,
NSW,False,102,Central Coast,2015-16,2 years,264,244,20,92.5,
NSW,False,103,Central West,2015-16,2 years,334,311,23,93.2,
NSW,False,104,Coffs Harbour - Grafton,2015-16,2 years,156,150,6,96,
NSW,False,105,Far West and Orana,2015-16,2 years,539,457,82,84.7,
NSW,False,106,Hunter Valley exc Newcastle,2015-16,2 years,329,302,27,91.8,
NSW,False,107,Illawarra,2015-16,2 years,171,158,13,92.4,
NSW,False,108,Mid North Coast,2015-16,2 years,350,328,22,93.7,
NSW,False,109,Murray,2015-16,2 years,117,111,6,94.1,
NSW,False,110,New England and North West,2015-16,2 years,530,470,60,88.6,
NSW,False,111,Newcastle and Lake Macquarie,2015-16,2 years,253,237,16,93.5,
NSW,False,112,Richmond - Tweed,2015-16,2 years,275,235,40,85.6,
NSW,False,113,Riverina,2015-16,2 years,214,186,28,86.9,
NSW,False,114,Southern Highlands and Shoalhaven,2015-16,2 years,155,144,11,92.9,
NSW,False,115,Sydney - Baulkham Hills and Hawkesbury,2015-16,2 years,NP,NP,NP,88.7,#
NSW,False,116,Sydney - Blacktown,2015-16,2 years,221,185,36,83.8,
NSW,False,117,Sydney - City and Inner South,2015-16,2 years,68,59,9,86.1,#
