table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Tas,10
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,20
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,358
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,3.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,1.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,2.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,4.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,1.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,3.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,3.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,14.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,2.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,650
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1018
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1013
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,212
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,222
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,70
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,33
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,44
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3262
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,972
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1017
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,881
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2015-16,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,370
