jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
SA,C. CO₂ transport and storage,1999-00,1999,,NO,Not occurring
SA,C. CO₂ transport and storage,2000-01,2000,,NO,Not occurring
SA,C. CO₂ transport and storage,2001-02,2001,,NO,Not occurring
SA,C. CO₂ transport and storage,2002-03,2002,,NO,Not occurring
SA,C. CO₂ transport and storage,2003-04,2003,,NO,Not occurring
SA,C. CO₂ transport and storage,2004-05,2004,,NO,Not occurring
SA,C. CO₂ transport and storage,2005-06,2005,,NO,Not occurring
SA,C. CO₂ transport and storage,2006-07,2006,,NO,Not occurring
SA,C. CO₂ transport and storage,2007-08,2007,,NO,Not occurring
SA,C. CO₂ transport and storage,2008-09,2008,,NO,Not occurring
SA,C. CO₂ transport and storage,2009-10,2009,,NO,Not occurring
SA,C. CO₂ transport and storage,2010-11,2010,,NO,Not occurring
SA,C. CO₂ transport and storage,2011-12,2011,,NO,Not occurring
SA,C. CO₂ transport and storage,2012-13,2012,,NO,Not occurring
SA,C. CO₂ transport and storage,2013-14,2013,,NO,Not occurring
SA,C. CO₂ transport and storage,2014-15,2014,,NO,Not occurring
SA,C. CO₂ transport and storage,2015-16,2015,,NO,Not occurring
SA,C. CO₂ transport and storage,2016-17,2016,,NO,Not occurring
SA,C. CO₂ transport and storage,2017-18,2017,,NO,Not occurring
SA,C. CO₂ transport and storage,2018-19,2018,,NO,Not occurring
SA,C. CO₂ transport and storage,2019-20,2019,,NO,Not occurring
SA,C. CO₂ transport and storage,2020-21,2020,,NO,Not occurring
SA,C. CO₂ transport and storage,2021-22,2021,,NO,Not occurring
SA,C. CO₂ transport and storage,2022-23,2022,,NO,Not occurring
SA,C. CO₂ transport and storage,2023-24,2023,,NO,Not occurring
SA,2.  Industrial Processes,1989-90,1989,2758.7652955652893,,
SA,2.  Industrial Processes,1990-91,1990,2638.5029213242287,,
SA,2.  Industrial Processes,1991-92,1991,3198.362784234459,,
SA,2.  Industrial Processes,1992-93,1992,3154.005948239202,,
SA,2.  Industrial Processes,1993-94,1993,3150.9940148805968,,
SA,2.  Industrial Processes,1994-95,1994,3137.7135464691432,,
SA,2.  Industrial Processes,1995-96,1995,3054.930549992776,,
SA,2.  Industrial Processes,1996-97,1996,3073.95981060668,,
SA,2.  Industrial Processes,1997-98,1997,3208.3791403257096,,
SA,2.  Industrial Processes,1998-99,1998,3136.7496006785755,,
SA,2.  Industrial Processes,1999-00,1999,3142.398673535084,,
SA,2.  Industrial Processes,2000-01,2000,3083.0015857312396,,
SA,2.  Industrial Processes,2001-02,2001,3082.597430351078,,
SA,2.  Industrial Processes,2002-03,2002,3100.4909442679755,,
SA,2.  Industrial Processes,2003-04,2003,3088.127083604225,,
SA,2.  Industrial Processes,2004-05,2004,2904.089720831237,,
SA,2.  Industrial Processes,2005-06,2005,2924.4560825207423,,
SA,2.  Industrial Processes,2006-07,2006,3129.2967828107835,,
SA,2.  Industrial Processes,2007-08,2007,3039.2046943409177,,
SA,2.  Industrial Processes,2008-09,2008,3070.285078077377,,
SA,2.  Industrial Processes,2009-10,2009,3196.473692280079,,
SA,2.  Industrial Processes,2010-11,2010,3184.8017680848984,,
SA,2.  Industrial Processes,2011-12,2011,3559.6577435390477,,
SA,2.  Industrial Processes,2012-13,2012,3577.582316046642,,
SA,2.  Industrial Processes,2013-14,2013,3318.801641978592,,
SA,2.  Industrial Processes,2014-15,2014,3407.4411265588806,,
SA,2.  Industrial Processes,2015-16,2015,3477.0664888752162,,
SA,2.  Industrial Processes,2016-17,2016,3504.902019670573,,
SA,2.  Industrial Processes,2017-18,2017,3473.459495687521,,
SA,2.  Industrial Processes,2018-19,2018,3512.585515705469,,
SA,2.  Industrial Processes,2019-20,2019,3367.0549525550073,,
SA,2.  Industrial Processes,2020-21,2020,3421.296707887788,,
SA,2.  Industrial Processes,2021-22,2021,3504.0122413683453,,
SA,2.  Industrial Processes,2022-23,2022,3120.343061736497,,
SA,2.  Industrial Processes,2023-24,2023,2690.226849166962,,
SA,A.  Mineral industry,1989-90,1989,1091.729824699354,,
SA,A.  Mineral industry,1990-91,1990,1004.8785239471214,,
SA,A.  Mineral industry,1991-92,1991,950.7902167000494,,
SA,A.  Mineral industry,1992-93,1992,989.4414541834277,,
SA,A.  Mineral industry,1993-94,1993,1160.9514252067938,,
SA,A.  Mineral industry,1994-95,1994,1120.1047304863778,,
SA,A.  Mineral industry,1995-96,1995,1112.4356268191666,,
SA,A.  Mineral industry,1996-97,1996,1106.4306659289423,,
SA,A.  Mineral industry,1997-98,1997,1152.4290361569838,,
SA,A.  Mineral industry,1998-99,1998,1132.1308461468616,,
SA,A.  Mineral industry,1999-00,1999,1119.720426777705,,
SA,A.  Mineral industry,2000-01,2000,1063.309286440418,,
SA,A.  Mineral industry,2001-02,2001,1067.3048646254679,,
SA,A.  Mineral industry,2002-03,2002,1080.8330473883182,,
SA,A.  Mineral industry,2003-04,2003,1072.281700440636,,
SA,A.  Mineral industry,2004-05,2004,1098.5557390782249,,
SA,A.  Mineral industry,2005-06,2005,1157.7097918907023,,
SA,A.  Mineral industry,2006-07,2006,1281.1980254991188,,
SA,A.  Mineral industry,2007-08,2007,1176.929944880919,,
SA,A.  Mineral industry,2008-09,2008,1087.2981807601295,,
SA,A.  Mineral industry,2009-10,2009,1063.215272280434,,
SA,A.  Mineral industry,2010-11,2010,1050.5310122335575,,
SA,A.  Mineral industry,2011-12,2011,1140.6809307547398,,
SA,A.  Mineral industry,2012-13,2012,1066.2080739448495,,
SA,A.  Mineral industry,2013-14,2013,991.300898047914,,
SA,A.  Mineral industry,2014-15,2014,1020.2662485259424,,
SA,A.  Mineral industry,2015-16,2015,1028.4752867766827,,
SA,A.  Mineral industry,2016-17,2016,974.1592984021942,,
SA,A.  Mineral industry,2017-18,2017,968.7579328698932,,
SA,A.  Mineral industry,2018-19,2018,995.9869583860911,,
SA,A.  Mineral industry,2019-20,2019,934.125830984836,,
SA,A.  Mineral industry,2020-21,2020,927.6503001686257,,
SA,A.  Mineral industry,2021-22,2021,971.9201332473039,,
SA,A.  Mineral industry,2022-23,2022,919.4091753491309,,
SA,A.  Mineral industry,2023-24,2023,865.4450208651095,,
SA,B.  Chemical industry,1989-90,1989,201.57562613836654,,
SA,B.  Chemical industry,1990-91,1990,211.43485803609695,,
SA,B.  Chemical industry,1991-92,1991,224.30303776294585,,
SA,B.  Chemical industry,1992-93,1992,261.4113096638091,,
SA,B.  Chemical industry,1993-94,1993,209.9700344769405,,
SA,B.  Chemical industry,1994-95,1994,205.15874669068518,,
SA,B.  Chemical industry,1995-96,1995,158.2630705825554,,
SA,B.  Chemical industry,1996-97,1996,155.57305134825722,,
SA,B.  Chemical industry,1997-98,1997,181.02246615497816,,
SA,B.  Chemical industry,1998-99,1998,185.88357722531254,,
SA,B.  Chemical industry,1999-00,1999,190.40752377018808,,
SA,B.  Chemical industry,2000-01,2000,190.54522187056557,,
SA,B.  Chemical industry,2001-02,2001,194.749713760165,,
SA,B.  Chemical industry,2002-03,2002,199.6498337649262,,
SA,B.  Chemical industry,2003-04,2003,207.69247483110047,,
SA,B.  Chemical industry,2004-05,2004,202.76875088390858,,
SA,B.  Chemical industry,2005-06,2005,266.09756260912707,,
SA,B.  Chemical industry,2006-07,2006,270.3722373797222,,
SA,B.  Chemical industry,2007-08,2007,263.8008491377082,,
SA,B.  Chemical industry,2008-09,2008,213.44564694441033,,
SA,B.  Chemical industry,2009-10,2009,190.38599914924473,,
SA,B.  Chemical industry,2010-11,2010,215.19063315678946,,
SA,B.  Chemical industry,2011-12,2011,201.00038111972222,,
SA,B.  Chemical industry,2012-13,2012,185.72877650458756,,
SA,B.  Chemical industry,2013-14,2013,83.23453250177363,,
SA,B.  Chemical industry,2014-15,2014,83.3961511243203,,
SA,B.  Chemical industry,2015-16,2015,77.72147635320306,,
SA,B.  Chemical industry,2016-17,2016,87.48073670555219,,
SA,B.  Chemical industry,2017-18,2017,90.83433137757825,,
SA,B.  Chemical industry,2018-19,2018,78.34480068877032,,
SA,B.  Chemical industry,2019-20,2019,101.12473154419138,,
SA,B.  Chemical industry,2020-21,2020,83.82801729279143,,
SA,B.  Chemical industry,2021-22,2021,87.23588751116715,,
SA,B.  Chemical industry,2022-23,2022,74.29929069524218,,
SA,B.  Chemical industry,2023-24,2023,85.86899028412817,,
SA,C.  Metal industry,1989-90,1989,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1990-91,1990,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1991-92,1991,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1992-93,1992,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1993-94,1993,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1994-95,1994,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1995-96,1995,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1996-97,1996,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1997-98,1997,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1998-99,1998,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,1999-00,1999,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2000-01,2000,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2001-02,2001,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2002-03,2002,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2003-04,2003,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2004-05,2004,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2005-06,2005,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2006-07,2006,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2007-08,2007,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2008-09,2008,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2009-10,2009,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2010-11,2010,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2011-12,2011,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2012-13,2012,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2013-14,2013,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2014-15,2014,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2015-16,2015,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2016-17,2016,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2017-18,2017,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2018-19,2018,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2019-20,2019,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2020-21,2020,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2021-22,2021,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2022-23,2022,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,C.  Metal industry,2023-24,2023,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,D.  Non-energy products from fuels and solvent use,1989-90,1989,26.328993499999996,,
SA,D.  Non-energy products from fuels and solvent use,1990-91,1990,20.786047499999995,,
SA,D.  Non-energy products from fuels and solvent use,1991-92,1991,19.400311,,
SA,D.  Non-energy products from fuels and solvent use,1992-93,1992,19.400311,,
SA,D.  Non-energy products from fuels and solvent use,1993-94,1993,18.01457450000001,,
SA,D.  Non-energy products from fuels and solvent use,1994-95,1994,19.400311,,
SA,D.  Non-energy products from fuels and solvent use,1995-96,1995,16.628838,,
SA,D.  Non-energy products from fuels and solvent use,1996-97,1996,16.628838,,
SA,D.  Non-energy products from fuels and solvent use,1997-98,1997,19.400311,,
SA,D.  Non-energy products from fuels and solvent use,1998-99,1998,20.786047499999995,,
SA,D.  Non-energy products from fuels and solvent use,1999-00,1999,22.171784,,
SA,D.  Non-energy products from fuels and solvent use,2000-01,2000,20.786047499999995,,
SA,D.  Non-energy products from fuels and solvent use,2001-02,2001,20.786047499999995,,
SA,D.  Non-energy products from fuels and solvent use,2002-03,2002,24.943256999999996,,
SA,D.  Non-energy products from fuels and solvent use,2003-04,2003,44.343568,,
SA,D.  Non-energy products from fuels and solvent use,2004-05,2004,16.628838,,
SA,D.  Non-energy products from fuels and solvent use,2005-06,2005,15.2431015,,
SA,D.  Non-energy products from fuels and solvent use,2006-07,2006,15.2431015,,
SA,D.  Non-energy products from fuels and solvent use,2007-08,2007,18.01457450000001,,
SA,D.  Non-energy products from fuels and solvent use,2008-09,2008,18.01457450000001,,
SA,D.  Non-energy products from fuels and solvent use,2009-10,2009,16.628838,,
SA,D.  Non-energy products from fuels and solvent use,2010-11,2010,15.2431015,,
SA,D.  Non-energy products from fuels and solvent use,2011-12,2011,15.256958865,,
SA,D.  Non-energy products from fuels and solvent use,2012-13,2012,15.256958865,,
SA,D.  Non-energy products from fuels and solvent use,2013-14,2013,16.808983745000003,,
SA,D.  Non-energy products from fuels and solvent use,2014-15,2014,16.005256575000004,,
SA,D.  Non-energy products from fuels and solvent use,2015-16,2015,15.85282556,,
SA,D.  Non-energy products from fuels and solvent use,2016-17,2016,18.31943653,,
SA,D.  Non-energy products from fuels and solvent use,2017-18,2017,14.841237914999999,,
SA,D.  Non-energy products from fuels and solvent use,2018-19,2018,17.40485044,,
SA,D.  Non-energy products from fuels and solvent use,2019-20,2019,18.596583829999997,,
SA,D.  Non-energy products from fuels and solvent use,2020-21,2020,16.781269015000003,,
SA,D.  Non-energy products from fuels and solvent use,2021-22,2021,16.032971305,,
SA,D.  Non-energy products from fuels and solvent use,2022-23,2022,16.310118605,,
SA,D.  Non-energy products from fuels and solvent use,2023-24,2023,17.280134155000002,,
SA,E.  Electronic industry,1989-90,1989,,NO,Not occurring
SA,E.  Electronic industry,1990-91,1990,,NO,Not occurring
SA,E.  Electronic industry,1991-92,1991,,NO,Not occurring
SA,E.  Electronic industry,1992-93,1992,,NO,Not occurring
SA,E.  Electronic industry,1993-94,1993,,NO,Not occurring
SA,E.  Electronic industry,1994-95,1994,,NO,Not occurring
SA,E.  Electronic industry,1995-96,1995,,NO,Not occurring
SA,E.  Electronic industry,1996-97,1996,,NO,Not occurring
SA,E.  Electronic industry,1997-98,1997,,NO,Not occurring
SA,E.  Electronic industry,1998-99,1998,,NO,Not occurring
SA,E.  Electronic industry,1999-00,1999,,NO,Not occurring
SA,E.  Electronic industry,2000-01,2000,,NO,Not occurring
SA,E.  Electronic industry,2001-02,2001,,NO,Not occurring
SA,E.  Electronic industry,2002-03,2002,,NO,Not occurring
SA,E.  Electronic industry,2003-04,2003,,NO,Not occurring
SA,E.  Electronic industry,2004-05,2004,,NO,Not occurring
SA,E.  Electronic industry,2005-06,2005,,NO,Not occurring
SA,E.  Electronic industry,2006-07,2006,,NO,Not occurring
SA,E.  Electronic industry,2007-08,2007,,NO,Not occurring
SA,E.  Electronic industry,2008-09,2008,,NO,Not occurring
SA,E.  Electronic industry,2009-10,2009,,NO,Not occurring
SA,E.  Electronic industry,2010-11,2010,,NO,Not occurring
SA,E.  Electronic industry,2011-12,2011,,NO,Not occurring
SA,E.  Electronic industry,2012-13,2012,,NO,Not occurring
SA,E.  Electronic industry,2013-14,2013,,NO,Not occurring
SA,E.  Electronic industry,2014-15,2014,,NO,Not occurring
SA,E.  Electronic industry,2015-16,2015,,NO,Not occurring
SA,E.  Electronic industry,2016-17,2016,,NO,Not occurring
SA,E.  Electronic industry,2017-18,2017,,NO,Not occurring
SA,E.  Electronic industry,2018-19,2018,,NO,Not occurring
SA,E.  Electronic industry,2019-20,2019,,NO,Not occurring
SA,E.  Electronic industry,2020-21,2020,,NO,Not occurring
SA,E.  Electronic industry,2021-22,2021,,NO,Not occurring
SA,E.  Electronic industry,2022-23,2022,,NO,Not occurring
SA,E.  Electronic industry,2023-24,2023,,NO,Not occurring
SA,F.  Product uses as ODS substitutes,1989-90,1989,0,,
SA,F.  Product uses as ODS substitutes,1990-91,1990,0,,
SA,F.  Product uses as ODS substitutes,1991-92,1991,0,,
SA,F.  Product uses as ODS substitutes,1992-93,1992,0,,
SA,F.  Product uses as ODS substitutes,1993-94,1993,0.1027887255808829,,
SA,F.  Product uses as ODS substitutes,1994-95,1994,8.205293276103806,,
SA,F.  Product uses as ODS substitutes,1995-96,1995,20.63816616104535,,
SA,F.  Product uses as ODS substitutes,1996-97,1996,34.219713038762784,,
SA,F.  Product uses as ODS substitutes,1997-98,1997,48.421767200890855,,
SA,F.  Product uses as ODS substitutes,1998-99,1998,71.81241782305088,,
SA,F.  Product uses as ODS substitutes,1999-00,1999,90.76381190240535,,
SA,F.  Product uses as ODS substitutes,2000-01,2000,121.06790838860822,,
SA,F.  Product uses as ODS substitutes,2001-02,2001,150.50792622772246,,
SA,F.  Product uses as ODS substitutes,2002-03,2002,187.31835225464766,,
SA,F.  Product uses as ODS substitutes,2003-04,2003,223.87924490357867,,
SA,F.  Product uses as ODS substitutes,2004-05,2004,281.22385480582085,,
SA,F.  Product uses as ODS substitutes,2005-06,2005,310.6187536606255,,
SA,F.  Product uses as ODS substitutes,2006-07,2006,353.4672800420464,,
SA,F.  Product uses as ODS substitutes,2007-08,2007,393.3046350226061,,
SA,F.  Product uses as ODS substitutes,2008-09,2008,454.60186119803774,,
SA,F.  Product uses as ODS substitutes,2009-10,2009,496.0437922536026,,
SA,F.  Product uses as ODS substitutes,2010-11,2010,541.834583613713,,
SA,F.  Product uses as ODS substitutes,2011-12,2011,570.0627808364335,,
SA,F.  Product uses as ODS substitutes,2012-13,2012,591.2827734287233,,
SA,F.  Product uses as ODS substitutes,2013-14,2013,632.4035375240347,,
SA,F.  Product uses as ODS substitutes,2014-15,2014,664.0497368858062,,
SA,F.  Product uses as ODS substitutes,2015-16,2015,683.3356179442543,,
SA,F.  Product uses as ODS substitutes,2016-17,2016,692.1985698292796,,
SA,F.  Product uses as ODS substitutes,2017-18,2017,684.9737030526579,,
SA,F.  Product uses as ODS substitutes,2018-19,2018,738.5880339683212,,
SA,F.  Product uses as ODS substitutes,2019-20,2019,755.436711641129,,
SA,F.  Product uses as ODS substitutes,2020-21,2020,801.4135620515459,,
SA,F.  Product uses as ODS substitutes,2021-22,2021,773.9935833012354,,
SA,F.  Product uses as ODS substitutes,2022-23,2022,796.297024240719,,
SA,F.  Product uses as ODS substitutes,2023-24,2023,767.2189493451864,,
SA,G.  Other product manufacture and use,1989-90,1989,19.081383198112704,,
SA,G.  Other product manufacture and use,1990-91,1990,20.427676535865686,,
SA,G.  Other product manufacture and use,1991-92,1991,21.697028136432554,,
SA,G.  Other product manufacture and use,1992-93,1992,22.887183713787408,,
SA,G.  Other product manufacture and use,1993-94,1993,24.03393044796218,,
SA,G.  Other product manufacture and use,1994-95,1994,25.234345105683808,,
SA,G.  Other product manufacture and use,1995-96,1995,23.406371097503985,,
SA,G.  Other product manufacture and use,1996-97,1996,21.52602202229455,,
SA,G.  Other product manufacture and use,1997-98,1997,19.367497566511148,,
SA,G.  Other product manufacture and use,1998-99,1998,16.865447810179873,,
SA,G.  Other product manufacture and use,1999-00,1999,16.7101931981673,,
SA,G.  Other product manufacture and use,2000-01,2000,17.168063203886664,,
SA,G.  Other product manufacture and use,2001-02,2001,17.431535781811647,,
SA,G.  Other product manufacture and use,2002-03,2002,17.52209126970495,,
SA,G.  Other product manufacture and use,2003-04,2003,17.432379226355952,,
SA,G.  Other product manufacture and use,2004-05,2004,14.987473990226945,,
SA,G.  Other product manufacture and use,2005-06,2005,14.08195431537942,,
SA,G.  Other product manufacture and use,2006-07,2006,13.112589411417964,,
SA,G.  Other product manufacture and use,2007-08,2007,12.06273821693547,,
SA,G.  Other product manufacture and use,2008-09,2008,10.807050234212836,,
SA,G.  Other product manufacture and use,2009-10,2009,10.576953253922731,,
SA,G.  Other product manufacture and use,2010-11,2010,10.310853836729526,,
SA,G.  Other product manufacture and use,2011-12,2011,10.000887788319886,,
SA,G.  Other product manufacture and use,2012-13,2012,9.74053258681846,,
SA,G.  Other product manufacture and use,2013-14,2013,9.479343584248152,,
SA,G.  Other product manufacture and use,2014-15,2014,9.861046313847213,,
SA,G.  Other product manufacture and use,2015-16,2015,9.661668762764869,,
SA,G.  Other product manufacture and use,2016-17,2016,9.69440409164588,,
SA,G.  Other product manufacture and use,2017-18,2017,10.510621411796754,,
SA,G.  Other product manufacture and use,2018-19,2018,10.211092335396582,,
SA,G.  Other product manufacture and use,2019-20,2019,9.171589615758526,,
SA,G.  Other product manufacture and use,2020-21,2020,9.751375523474723,,
SA,G.  Other product manufacture and use,2021-22,2021,9.918664158955913,,
SA,G.  Other product manufacture and use,2022-23,2022,9.2154943911805,,
SA,G.  Other product manufacture and use,2023-24,2023,6.483565678483235,,
SA,H.  Other,1989-90,1989,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1990-91,1990,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1991-92,1991,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1992-93,1992,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1993-94,1993,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1994-95,1994,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1995-96,1995,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1996-97,1996,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1997-98,1997,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1998-99,1998,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,1999-00,1999,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2000-01,2000,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2001-02,2001,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2002-03,2002,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2003-04,2003,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2004-05,2004,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2005-06,2005,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2006-07,2006,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2007-08,2007,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2008-09,2008,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2009-10,2009,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2010-11,2010,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2011-12,2011,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2012-13,2012,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2013-14,2013,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2014-15,2014,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2015-16,2015,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2016-17,2016,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2017-18,2017,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2018-19,2018,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2019-20,2019,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2020-21,2020,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2021-22,2021,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2022-23,2022,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,H.  Other,2023-24,2023,,C,Confidential (aggregated to avoid disclosing confidential information)
SA,3.  Agriculture,1989-90,1989,6752.409111666882,,
SA,3.  Agriculture,1990-91,1990,6503.730013916966,,
SA,3.  Agriculture,1991-92,1991,6374.691552075528,,
SA,3.  Agriculture,1992-93,1992,6443.501714491557,,
SA,3.  Agriculture,1993-94,1993,6228.909960475357,,
SA,3.  Agriculture,1994-95,1994,5872.917051769177,,
SA,3.  Agriculture,1995-96,1995,5977.900258322337,,
SA,3.  Agriculture,1996-97,1996,5854.672905839562,,
SA,3.  Agriculture,1997-98,1997,5946.584502225909,,
SA,3.  Agriculture,1998-99,1998,5973.287950571928,,
SA,3.  Agriculture,1999-00,1999,6089.973402841183,,
SA,3.  Agriculture,2000-01,2000,6055.689840875934,,
SA,3.  Agriculture,2001-02,2001,6301.467135541164,,
SA,3.  Agriculture,2002-03,2002,6239.7661231378615,,
SA,3.  Agriculture,2003-04,2003,6223.226928373556,,
SA,3.  Agriculture,2004-05,2004,5974.827849002136,,
SA,3.  Agriculture,2005-06,2005,5790.4052763604395,,
SA,3.  Agriculture,2006-07,2006,5577.311244369778,,
SA,3.  Agriculture,2007-08,2007,5153.772835454087,,
SA,3.  Agriculture,2008-09,2008,5252.527894490042,,
SA,3.  Agriculture,2009-10,2009,4901.532620949608,,
SA,3.  Agriculture,2010-11,2010,5649.019776524232,,
SA,3.  Agriculture,2011-12,2011,5616.936933171323,,
SA,3.  Agriculture,2012-13,2012,5564.951804354211,,
SA,3.  Agriculture,2013-14,2013,5772.563396589802,,
SA,3.  Agriculture,2014-15,2014,5558.822913182105,,
SA,3.  Agriculture,2015-16,2015,5478.083986715624,,
SA,3.  Agriculture,2016-17,2016,5820.690110528093,,
SA,3.  Agriculture,2017-18,2017,5662.696623501001,,
SA,3.  Agriculture,2018-19,2018,5143.850843598127,,
SA,3.  Agriculture,2019-20,2019,5291.95671098975,,
SA,3.  Agriculture,2020-21,2020,5539.389854599938,,
SA,3.  Agriculture,2021-22,2021,5581.5350997766345,,
SA,3.  Agriculture,2022-23,2022,5794.875583956805,,
SA,3.  Agriculture,2023-24,2023,5436.657914847919,,
SA,A.  Enteric fermentation,1989-90,1989,5433.519962971819,,
SA,A.  Enteric fermentation,1990-91,1990,5235.863255246144,,
SA,A.  Enteric fermentation,1991-92,1991,5083.705306080316,,
SA,A.  Enteric fermentation,1992-93,1992,5127.842750171088,,
SA,A.  Enteric fermentation,1993-94,1993,4911.751174721492,,
SA,A.  Enteric fermentation,1994-95,1994,4664.734707629163,,
SA,A.  Enteric fermentation,1995-96,1995,4706.294399591946,,
SA,A.  Enteric fermentation,1996-97,1996,4550.821720003245,,
SA,A.  Enteric fermentation,1997-98,1997,4592.633284242731,,
SA,A.  Enteric fermentation,1998-99,1998,4554.379132654063,,
SA,A.  Enteric fermentation,1999-00,1999,4718.942427110567,,
SA,A.  Enteric fermentation,2000-01,2000,4557.3696767830625,,
SA,A.  Enteric fermentation,2001-02,2001,4818.942237065179,,
SA,A.  Enteric fermentation,2002-03,2002,4869.600435854461,,
SA,A.  Enteric fermentation,2003-04,2003,4749.574504518892,,
SA,A.  Enteric fermentation,2004-05,2004,4669.242967663097,,
SA,A.  Enteric fermentation,2005-06,2005,4411.482513908307,,
SA,A.  Enteric fermentation,2006-07,2006,4359.054184808995,,
SA,A.  Enteric fermentation,2007-08,2007,3913.6514782268923,,
SA,A.  Enteric fermentation,2008-09,2008,3964.6843615318758,,
SA,A.  Enteric fermentation,2009-10,2009,3543.978287334353,,
