jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
ACT,I.  Other carbon-containing fertilizers,2003-04,2003,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2004-05,2004,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2005-06,2005,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2006-07,2006,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2007-08,2007,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2008-09,2008,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2009-10,2009,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2010-11,2010,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2011-12,2011,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2012-13,2012,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2013-14,2013,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2014-15,2014,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2015-16,2015,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2016-17,2016,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2017-18,2017,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2018-19,2018,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2019-20,2019,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2020-21,2020,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2021-22,2021,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2022-23,2022,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2023-24,2023,,NE,Not estimated
ACT,J.  Other,1989-90,1989,,NA,Not applicable
ACT,J.  Other,1990-91,1990,,NA,Not applicable
ACT,J.  Other,1991-92,1991,,NA,Not applicable
ACT,J.  Other,1992-93,1992,,NA,Not applicable
ACT,J.  Other,1993-94,1993,,NA,Not applicable
ACT,J.  Other,1994-95,1994,,NA,Not applicable
ACT,J.  Other,1995-96,1995,,NA,Not applicable
ACT,J.  Other,1996-97,1996,,NA,Not applicable
ACT,J.  Other,1997-98,1997,,NA,Not applicable
ACT,J.  Other,1998-99,1998,,NA,Not applicable
ACT,J.  Other,1999-00,1999,,NA,Not applicable
ACT,J.  Other,2000-01,2000,,NA,Not applicable
ACT,J.  Other,2001-02,2001,,NA,Not applicable
ACT,J.  Other,2002-03,2002,,NA,Not applicable
ACT,J.  Other,2003-04,2003,,NA,Not applicable
ACT,J.  Other,2004-05,2004,,NA,Not applicable
ACT,J.  Other,2005-06,2005,,NA,Not applicable
ACT,J.  Other,2006-07,2006,,NA,Not applicable
ACT,J.  Other,2007-08,2007,,NA,Not applicable
ACT,J.  Other,2008-09,2008,,NA,Not applicable
ACT,J.  Other,2009-10,2009,,NA,Not applicable
ACT,J.  Other,2010-11,2010,,NA,Not applicable
ACT,J.  Other,2011-12,2011,,NA,Not applicable
ACT,J.  Other,2012-13,2012,,NA,Not applicable
ACT,J.  Other,2013-14,2013,,NA,Not applicable
ACT,J.  Other,2014-15,2014,,NA,Not applicable
ACT,J.  Other,2015-16,2015,,NA,Not applicable
ACT,J.  Other,2016-17,2016,,NA,Not applicable
ACT,J.  Other,2017-18,2017,,NA,Not applicable
ACT,J.  Other,2018-19,2018,,NA,Not applicable
ACT,J.  Other,2019-20,2019,,NA,Not applicable
ACT,J.  Other,2020-21,2020,,NA,Not applicable
ACT,J.  Other,2021-22,2021,,NA,Not applicable
ACT,J.  Other,2022-23,2022,,NA,Not applicable
ACT,J.  Other,2023-24,2023,,NA,Not applicable
ACT,"4. Land Use, Land-Use Change and Forestry",1989-90,1989,-170.3652378336025,,
ACT,"4. Land Use, Land-Use Change and Forestry",1990-91,1990,-86.4368268704716,,
ACT,"4. Land Use, Land-Use Change and Forestry",1991-92,1991,-219.90099775831692,,
ACT,"4. Land Use, Land-Use Change and Forestry",1992-93,1992,-188.93978291798066,,
ACT,"4. Land Use, Land-Use Change and Forestry",1993-94,1993,39.07207341436201,,
ACT,"4. Land Use, Land-Use Change and Forestry",1994-95,1994,-287.80898455988785,,
ACT,"4. Land Use, Land-Use Change and Forestry",1995-96,1995,-150.32415208255583,,
ACT,"4. Land Use, Land-Use Change and Forestry",1996-97,1996,-255.34840670099607,,
ACT,"4. Land Use, Land-Use Change and Forestry",1997-98,1997,-225.52792504442004,,
ACT,"4. Land Use, Land-Use Change and Forestry",1998-99,1998,106.23907160136812,,
ACT,"4. Land Use, Land-Use Change and Forestry",1999-00,1999,-193.31463340637893,,
ACT,"4. Land Use, Land-Use Change and Forestry",2000-01,2000,-157.6970710896926,,
ACT,"4. Land Use, Land-Use Change and Forestry",2001-02,2001,-134.56673147530458,,
ACT,"4. Land Use, Land-Use Change and Forestry",2002-03,2002,18.111413513850177,,
ACT,"4. Land Use, Land-Use Change and Forestry",2003-04,2003,270.9689667642536,,
ACT,"4. Land Use, Land-Use Change and Forestry",2004-05,2004,217.97255404901875,,
ACT,"4. Land Use, Land-Use Change and Forestry",2005-06,2005,228.48157303453772,,
ACT,"4. Land Use, Land-Use Change and Forestry",2006-07,2006,60.20423527151377,,
ACT,"4. Land Use, Land-Use Change and Forestry",2007-08,2007,6.266427375570778,,
ACT,"4. Land Use, Land-Use Change and Forestry",2008-09,2008,646.5693576797948,,
ACT,"4. Land Use, Land-Use Change and Forestry",2009-10,2009,272.09712264898474,,
ACT,"4. Land Use, Land-Use Change and Forestry",2010-11,2010,384.51476888343564,,
ACT,"4. Land Use, Land-Use Change and Forestry",2011-12,2011,232.29803027216028,,
ACT,"4. Land Use, Land-Use Change and Forestry",2012-13,2012,162.37253368546743,,
ACT,"4. Land Use, Land-Use Change and Forestry",2013-14,2013,146.37143005449025,,
ACT,"4. Land Use, Land-Use Change and Forestry",2014-15,2014,118.0652142103182,,
ACT,"4. Land Use, Land-Use Change and Forestry",2015-16,2015,-155.01219782615323,,
ACT,"4. Land Use, Land-Use Change and Forestry",2016-17,2016,-13.035853901196884,,
ACT,"4. Land Use, Land-Use Change and Forestry",2017-18,2017,-187.4509291910701,,
ACT,"4. Land Use, Land-Use Change and Forestry",2018-19,2018,-272.23492327433274,,
ACT,"4. Land Use, Land-Use Change and Forestry",2019-20,2019,-169.15328138105636,,
ACT,"4. Land Use, Land-Use Change and Forestry",2020-21,2020,-198.6734823771778,,
ACT,"4. Land Use, Land-Use Change and Forestry",2021-22,2021,-88.57075119766486,,
ACT,"4. Land Use, Land-Use Change and Forestry",2022-23,2022,-64.83963007866012,,
ACT,"4. Land Use, Land-Use Change and Forestry",2023-24,2023,-62.382011380662206,,
ACT,A. Forest Land,1989-90,1989,-144.7509624455944,,
ACT,A. Forest Land,1990-91,1990,-49.390932415044375,,
ACT,A. Forest Land,1991-92,1991,-154.7823558758499,,
ACT,A. Forest Land,1992-93,1992,-106.60237771471219,,
ACT,A. Forest Land,1993-94,1993,118.79079766888229,,
ACT,A. Forest Land,1994-95,1994,-251.07422080822644,,
ACT,A. Forest Land,1995-96,1995,-131.50181780286664,,
ACT,A. Forest Land,1996-97,1996,-234.0800581835514,,
ACT,A. Forest Land,1997-98,1997,-204.18922400079242,,
ACT,A. Forest Land,1998-99,1998,112.92604862782895,,
ACT,A. Forest Land,1999-00,1999,-195.22588019756228,,
ACT,A. Forest Land,2000-01,2000,-163.36277972560163,,
ACT,A. Forest Land,2001-02,2001,-154.95773976937932,,
ACT,A. Forest Land,2002-03,2002,-79.27636290375456,,
ACT,A. Forest Land,2003-04,2003,127.37502011602265,,
ACT,A. Forest Land,2004-05,2004,67.60542658861014,,
ACT,A. Forest Land,2005-06,2005,111.0332442696907,,
ACT,A. Forest Land,2006-07,2006,-53.17366777521846,,
ACT,A. Forest Land,2007-08,2007,-44.944894292436516,,
ACT,A. Forest Land,2008-09,2008,605.0559263214852,,
ACT,A. Forest Land,2009-10,2009,205.9919066469379,,
ACT,A. Forest Land,2010-11,2010,338.1831194900663,,
ACT,A. Forest Land,2011-12,2011,207.84053020837817,,
ACT,A. Forest Land,2012-13,2012,116.51735479052932,,
ACT,A. Forest Land,2013-14,2013,118.74352630206027,,
ACT,A. Forest Land,2014-15,2014,73.51316132253723,,
ACT,A. Forest Land,2015-16,2015,-139.77935073910794,,
ACT,A. Forest Land,2016-17,2016,-48.20755072624617,,
ACT,A. Forest Land,2017-18,2017,-195.07591554475113,,
ACT,A. Forest Land,2018-19,2018,-255.84297192916608,,
ACT,A. Forest Land,2019-20,2019,-159.44913775830634,,
ACT,A. Forest Land,2020-21,2020,-173.83224178745388,,
ACT,A. Forest Land,2021-22,2021,-94.67832825541745,,
ACT,A. Forest Land,2022-23,2022,-78.15580662970406,,
ACT,A. Forest Land,2023-24,2023,-72.87243673664018,,
ACT,1.  Forest land remaining forest land,1989-90,1989,-145.6604699175332,,
ACT,1.  Forest land remaining forest land,1990-91,1990,-50.46349628864742,,
ACT,1.  Forest land remaining forest land,1991-92,1991,-149.60404125263102,,
ACT,1.  Forest land remaining forest land,1992-93,1992,-101.0039904551555,,
ACT,1.  Forest land remaining forest land,1993-94,1993,130.48667273539814,,
ACT,1.  Forest land remaining forest land,1994-95,1994,-232.5882289160862,,
ACT,1.  Forest land remaining forest land,1995-96,1995,-100.64906982186614,,
ACT,1.  Forest land remaining forest land,1996-97,1996,-205.89693388048258,,
ACT,1.  Forest land remaining forest land,1997-98,1997,-180.80239106746058,,
ACT,1.  Forest land remaining forest land,1998-99,1998,148.91792560040358,,
ACT,1.  Forest land remaining forest land,1999-00,1999,-158.22744410971526,,
ACT,1.  Forest land remaining forest land,2000-01,2000,-138.53474667389722,,
ACT,1.  Forest land remaining forest land,2001-02,2001,-139.15602506864977,,
ACT,1.  Forest land remaining forest land,2002-03,2002,-58.06763054235478,,
ACT,1.  Forest land remaining forest land,2003-04,2003,144.24685933382716,,
ACT,1.  Forest land remaining forest land,2004-05,2004,74.43665392455719,,
ACT,1.  Forest land remaining forest land,2005-06,2005,122.45129896783499,,
ACT,1.  Forest land remaining forest land,2006-07,2006,-50.0998004569685,,
ACT,1.  Forest land remaining forest land,2007-08,2007,-30.72299928359284,,
ACT,1.  Forest land remaining forest land,2008-09,2008,610.7770839458573,,
ACT,1.  Forest land remaining forest land,2009-10,2009,212.58951030915745,,
ACT,1.  Forest land remaining forest land,2010-11,2010,348.1062930826685,,
ACT,1.  Forest land remaining forest land,2011-12,2011,215.12640237035208,,
ACT,1.  Forest land remaining forest land,2012-13,2012,129.66565971176584,,
ACT,1.  Forest land remaining forest land,2013-14,2013,135.12765144927062,,
ACT,1.  Forest land remaining forest land,2014-15,2014,93.73023095795052,,
ACT,1.  Forest land remaining forest land,2015-16,2015,-99.04013080236096,,
ACT,1.  Forest land remaining forest land,2016-17,2016,-9.077513827966165,,
ACT,1.  Forest land remaining forest land,2017-18,2017,-146.5028156770917,,
ACT,1.  Forest land remaining forest land,2018-19,2018,-206.04653685965422,,
ACT,1.  Forest land remaining forest land,2019-20,2019,-108.66601371720589,,
ACT,1.  Forest land remaining forest land,2020-21,2020,-102.3933665314914,,
ACT,1.  Forest land remaining forest land,2021-22,2021,-36.72561945671458,,
ACT,1.  Forest land remaining forest land,2022-23,2022,-10.705591111191742,,
ACT,1.  Forest land remaining forest land,2023-24,2023,-8.494883135595808,,
ACT,2.  Land converted to forest land,1989-90,1989,0.9095074719388052,,
ACT,2.  Land converted to forest land,1990-91,1990,1.0725638736030427,,
ACT,2.  Land converted to forest land,1991-92,1991,-5.178314623218887,,
ACT,2.  Land converted to forest land,1992-93,1992,-5.59838725955671,,
ACT,2.  Land converted to forest land,1993-94,1993,-11.695875066515846,,
ACT,2.  Land converted to forest land,1994-95,1994,-18.48599189214027,,
ACT,2.  Land converted to forest land,1995-96,1995,-30.852747981000523,,
ACT,2.  Land converted to forest land,1996-97,1996,-28.183124303068823,,
ACT,2.  Land converted to forest land,1997-98,1997,-23.38683293333186,,
ACT,2.  Land converted to forest land,1998-99,1998,-35.99187697257464,,
ACT,2.  Land converted to forest land,1999-00,1999,-36.99843608784699,,
ACT,2.  Land converted to forest land,2000-01,2000,-24.828033051704406,,
ACT,2.  Land converted to forest land,2001-02,2001,-15.801714700729569,,
ACT,2.  Land converted to forest land,2002-03,2002,-21.208732361399782,,
ACT,2.  Land converted to forest land,2003-04,2003,-16.871839217804464,,
ACT,2.  Land converted to forest land,2004-05,2004,-6.831227335947046,,
ACT,2.  Land converted to forest land,2005-06,2005,-11.418054698144305,,
ACT,2.  Land converted to forest land,2006-07,2006,-3.0738673182499663,,
ACT,2.  Land converted to forest land,2007-08,2007,-14.221895008843678,,
ACT,2.  Land converted to forest land,2008-09,2008,-5.721157624371979,,
ACT,2.  Land converted to forest land,2009-10,2009,-6.597603662219541,,
ACT,2.  Land converted to forest land,2010-11,2010,-9.92317359260218,,
ACT,2.  Land converted to forest land,2011-12,2011,-7.285872161973866,,
ACT,2.  Land converted to forest land,2012-13,2012,-13.148304921236504,,
ACT,2.  Land converted to forest land,2013-14,2013,-16.38412514721035,,
ACT,2.  Land converted to forest land,2014-15,2014,-20.217069635413292,,
ACT,2.  Land converted to forest land,2015-16,2015,-40.739219936746984,,
ACT,2.  Land converted to forest land,2016-17,2016,-39.130036898280004,,
ACT,2.  Land converted to forest land,2017-18,2017,-48.57309986765946,,
ACT,2.  Land converted to forest land,2018-19,2018,-49.79643506951186,,
ACT,2.  Land converted to forest land,2019-20,2019,-50.78312404110043,,
ACT,2.  Land converted to forest land,2020-21,2020,-71.43887525596247,,
ACT,2.  Land converted to forest land,2021-22,2021,-57.95270879870289,,
ACT,2.  Land converted to forest land,2022-23,2022,-67.45021551851232,,
ACT,2.  Land converted to forest land,2023-24,2023,-64.37755360104437,,
ACT,B. Cropland,1989-90,1989,-0.03578101767955841,,
ACT,B. Cropland,1990-91,1990,-0.032571056694192024,,
ACT,B. Cropland,1991-92,1991,-0.05176178920626117,,
ACT,B. Cropland,1992-93,1992,-0.03810369436467576,,
ACT,B. Cropland,1993-94,1993,-0.05456947366708828,,
ACT,B. Cropland,1994-95,1994,-0.05293947880549709,,
ACT,B. Cropland,1995-96,1995,-0.03652778970294175,,
ACT,B. Cropland,1996-97,1996,0.007996552130057994,,
ACT,B. Cropland,1997-98,1997,-0.015710658171598828,,
ACT,B. Cropland,1998-99,1998,-0.051202068369826166,,
ACT,B. Cropland,1999-00,1999,-0.06778992685399661,,
ACT,B. Cropland,2000-01,2000,0.08745982099981914,,
ACT,B. Cropland,2001-02,2001,0.06061831149019802,,
ACT,B. Cropland,2002-03,2002,-0.007621298563864959,,
ACT,B. Cropland,2003-04,2003,-0.0031630209926294013,,
ACT,B. Cropland,2004-05,2004,-0.18049660594018963,,
ACT,B. Cropland,2005-06,2005,0.009841668512830607,,
ACT,B. Cropland,2006-07,2006,0.007490325453855755,,
ACT,B. Cropland,2007-08,2007,0.04847788642973863,,
ACT,B. Cropland,2008-09,2008,0.03137065891057085,,
ACT,B. Cropland,2009-10,2009,0.0457244575698489,,
ACT,B. Cropland,2010-11,2010,0.2022645235128201,,
ACT,B. Cropland,2011-12,2011,0.054970546532046236,,
ACT,B. Cropland,2012-13,2012,0.05176658217066069,,
ACT,B. Cropland,2013-14,2013,0.023007445231110955,,
ACT,B. Cropland,2014-15,2014,0.02998539727280561,,
ACT,B. Cropland,2015-16,2015,0.41329675660697446,,
ACT,B. Cropland,2016-17,2016,-0.019009790687545994,,
ACT,B. Cropland,2017-18,2017,-0.054710484347496445,,
ACT,B. Cropland,2018-19,2018,0.028951503868104706,,
ACT,B. Cropland,2019-20,2019,-0.06017222526477227,,
ACT,B. Cropland,2020-21,2020,-0.027790641065745494,,
ACT,B. Cropland,2021-22,2021,-0.0037883909635826533,,
ACT,B. Cropland,2022-23,2022,0.026587135666099732,,
ACT,B. Cropland,2023-24,2023,0.03905204324071976,,
ACT,1.  Cropland remaining cropland,1989-90,1989,-0.036891374725795796,,
ACT,1.  Cropland remaining cropland,1990-91,1990,-0.03368606394933934,,
ACT,1.  Cropland remaining cropland,1991-92,1991,-0.05320457008348348,,
ACT,1.  Cropland remaining cropland,1992-93,1992,-0.03983709216336336,,
ACT,1.  Cropland remaining cropland,1993-94,1993,-0.05453150098528528,,
ACT,1.  Cropland remaining cropland,1994-95,1994,-0.0532851381505105,,
ACT,1.  Cropland remaining cropland,1995-96,1995,-0.04036669626693694,,
ACT,1.  Cropland remaining cropland,1996-97,1996,0.005758816793393393,,
ACT,1.  Cropland remaining cropland,1997-98,1997,-0.018335074178256965,,
ACT,1.  Cropland remaining cropland,1998-99,1998,-0.05257101110316481,,
ACT,1.  Cropland remaining cropland,1999-00,1999,-0.06845279910080951,,
ACT,1.  Cropland remaining cropland,2000-01,2000,0.0819370751865178,,
ACT,1.  Cropland remaining cropland,2001-02,2001,0.059786020545526855,,
ACT,1.  Cropland remaining cropland,2002-03,2002,-0.007592607373392079,,
ACT,1.  Cropland remaining cropland,2003-04,2003,-0.004340601822220964,,
ACT,1.  Cropland remaining cropland,2004-05,2004,-0.18439640981843716,,
ACT,1.  Cropland remaining cropland,2005-06,2005,0.00925548477916046,,
ACT,1.  Cropland remaining cropland,2006-07,2006,0.005633257591807647,,
ACT,1.  Cropland remaining cropland,2007-08,2007,0.04507024764430617,,
ACT,1.  Cropland remaining cropland,2008-09,2008,0.028794495791453337,,
ACT,1.  Cropland remaining cropland,2009-10,2009,0.04305385377060514,,
ACT,1.  Cropland remaining cropland,2010-11,2010,0.19908866885168622,,
ACT,1.  Cropland remaining cropland,2011-12,2011,0.05258331041324778,,
ACT,1.  Cropland remaining cropland,2012-13,2012,0.049997112767602145,,
ACT,1.  Cropland remaining cropland,2013-14,2013,0.022395857539674203,,
ACT,1.  Cropland remaining cropland,2014-15,2014,0.022225054927361917,,
ACT,1.  Cropland remaining cropland,2015-16,2015,0.41518913931024476,,
ACT,1.  Cropland remaining cropland,2016-17,2016,-0.019601102326666668,,
ACT,1.  Cropland remaining cropland,2017-18,2017,-0.054247848926036034,,
ACT,1.  Cropland remaining cropland,2018-19,2018,0.027731706566996982,,
ACT,1.  Cropland remaining cropland,2019-20,2019,-0.058086481141861865,,
ACT,1.  Cropland remaining cropland,2020-21,2020,-0.03317114605411411,,
ACT,1.  Cropland remaining cropland,2021-22,2021,-0.003950513325825825,,
ACT,1.  Cropland remaining cropland,2022-23,2022,0.02512285774084084,,
ACT,1.  Cropland remaining cropland,2023-24,2023,0.03750834144444444,,
ACT,2.  Land converted to cropland,1989-90,1989,0.0011103570462373887,,
ACT,2.  Land converted to cropland,1990-91,1990,0.0011150072551473187,,
ACT,2.  Land converted to cropland,1991-92,1991,0.0014427808772223085,,
ACT,2.  Land converted to cropland,1992-93,1992,0.001733397798687601,,
ACT,2.  Land converted to cropland,1993-94,1993,-3.7972681802995675e-05,,
ACT,2.  Land converted to cropland,1994-95,1994,0.0003456593450134156,,
ACT,2.  Land converted to cropland,1995-96,1995,0.003838906563995188,,
ACT,2.  Land converted to cropland,1996-97,1996,0.002237735336664601,,
ACT,2.  Land converted to cropland,1997-98,1997,0.00262441600665814,,
ACT,2.  Land converted to cropland,1998-99,1998,0.0013689427333386404,,
ACT,2.  Land converted to cropland,1999-00,1999,0.0006628722468129027,,
ACT,2.  Land converted to cropland,2000-01,2000,0.005522745813301345,,
