category_code,category,postcode,period,period_type,metric_text,value
SGU-Battery,Small Generation Unit - Battery,3939,all-time,grand_total,usable capacity in kWh,4727.9439999999995
SGU-Battery,Small Generation Unit - Battery,3940,all-time,grand_total,usable capacity in kWh,635.17
SGU-Battery,Small Generation Unit - Battery,3941,all-time,grand_total,usable capacity in kWh,5449.6900000000005
SGU-Battery,Small Generation Unit - Battery,3942,all-time,grand_total,usable capacity in kWh,1725.076
SGU-Battery,Small Generation Unit - Battery,3943,all-time,grand_total,usable capacity in kWh,1124.71
SGU-Battery,Small Generation Unit - Battery,3944,all-time,grand_total,usable capacity in kWh,939.01
SGU-Battery,Small Generation Unit - Battery,3945,all-time,grand_total,usable capacity in kWh,474.73599999999993
SGU-Battery,Small Generation Unit - Battery,3946,all-time,grand_total,usable capacity in kWh,129.07999999999998
SGU-Battery,Small Generation Unit - Battery,3950,all-time,grand_total,usable capacity in kWh,1204.92
SGU-Battery,Small Generation Unit - Battery,3951,all-time,grand_total,usable capacity in kWh,541.4019999999999
SGU-Battery,Small Generation Unit - Battery,3953,all-time,grand_total,usable capacity in kWh,2701.3749999999995
SGU-Battery,Small Generation Unit - Battery,3954,all-time,grand_total,usable capacity in kWh,51.5
SGU-Battery,Small Generation Unit - Battery,3956,all-time,grand_total,usable capacity in kWh,1549.147
SGU-Battery,Small Generation Unit - Battery,3957,all-time,grand_total,usable capacity in kWh,86.92
SGU-Battery,Small Generation Unit - Battery,3958,all-time,grand_total,usable capacity in kWh,153.6
SGU-Battery,Small Generation Unit - Battery,3959,all-time,grand_total,usable capacity in kWh,870.972
SGU-Battery,Small Generation Unit - Battery,3960,all-time,grand_total,usable capacity in kWh,992.3600000000001
SGU-Battery,Small Generation Unit - Battery,3962,all-time,grand_total,usable capacity in kWh,262.03
SGU-Battery,Small Generation Unit - Battery,3964,all-time,grand_total,usable capacity in kWh,133.93
SGU-Battery,Small Generation Unit - Battery,3965,all-time,grand_total,usable capacity in kWh,183.76
SGU-Battery,Small Generation Unit - Battery,3966,all-time,grand_total,usable capacity in kWh,194.07
SGU-Battery,Small Generation Unit - Battery,3967,all-time,grand_total,usable capacity in kWh,15
SGU-Battery,Small Generation Unit - Battery,3971,all-time,grand_total,usable capacity in kWh,1206.9759999999999
SGU-Battery,Small Generation Unit - Battery,3975,all-time,grand_total,usable capacity in kWh,13432.377000000002
SGU-Battery,Small Generation Unit - Battery,3976,all-time,grand_total,usable capacity in kWh,9382.960000000001
SGU-Battery,Small Generation Unit - Battery,3977,all-time,grand_total,usable capacity in kWh,53706.761999999995
SGU-Battery,Small Generation Unit - Battery,3978,all-time,grand_total,usable capacity in kWh,41334.836
SGU-Battery,Small Generation Unit - Battery,3979,all-time,grand_total,usable capacity in kWh,390.43
SGU-Battery,Small Generation Unit - Battery,3980,all-time,grand_total,usable capacity in kWh,1219.288
SGU-Battery,Small Generation Unit - Battery,3981,all-time,grand_total,usable capacity in kWh,1888.2140000000002
SGU-Battery,Small Generation Unit - Battery,3984,all-time,grand_total,usable capacity in kWh,4110.081999999999
SGU-Battery,Small Generation Unit - Battery,3987,all-time,grand_total,usable capacity in kWh,759.356
SGU-Battery,Small Generation Unit - Battery,3988,all-time,grand_total,usable capacity in kWh,339.78000000000003
SGU-Battery,Small Generation Unit - Battery,3990,all-time,grand_total,usable capacity in kWh,77.08
SGU-Battery,Small Generation Unit - Battery,3991,all-time,grand_total,usable capacity in kWh,135.98
SGU-Battery,Small Generation Unit - Battery,3992,all-time,grand_total,usable capacity in kWh,720.7099999999999
SGU-Battery,Small Generation Unit - Battery,3995,all-time,grand_total,usable capacity in kWh,5132.402
SGU-Battery,Small Generation Unit - Battery,3996,all-time,grand_total,usable capacity in kWh,2858.802
SGU-Battery,Small Generation Unit - Battery,4000,all-time,grand_total,usable capacity in kWh,917.98
SGU-Battery,Small Generation Unit - Battery,4005,all-time,grand_total,usable capacity in kWh,2118.532
SGU-Battery,Small Generation Unit - Battery,4006,all-time,grand_total,usable capacity in kWh,1137.118
SGU-Battery,Small Generation Unit - Battery,4007,all-time,grand_total,usable capacity in kWh,5048.3
SGU-Battery,Small Generation Unit - Battery,4008,all-time,grand_total,usable capacity in kWh,109.75
SGU-Battery,Small Generation Unit - Battery,4009,all-time,grand_total,usable capacity in kWh,96.47999999999999
SGU-Battery,Small Generation Unit - Battery,4010,all-time,grand_total,usable capacity in kWh,446.98999999999995
SGU-Battery,Small Generation Unit - Battery,4011,all-time,grand_total,usable capacity in kWh,4871.9800000000005
SGU-Battery,Small Generation Unit - Battery,4012,all-time,grand_total,usable capacity in kWh,7579.146
SGU-Battery,Small Generation Unit - Battery,4013,all-time,grand_total,usable capacity in kWh,2141.2580000000003
SGU-Battery,Small Generation Unit - Battery,4014,all-time,grand_total,usable capacity in kWh,7241.892000000001
SGU-Battery,Small Generation Unit - Battery,4017,all-time,grand_total,usable capacity in kWh,14908.617
SGU-Battery,Small Generation Unit - Battery,4018,all-time,grand_total,usable capacity in kWh,4067.78
SGU-Battery,Small Generation Unit - Battery,4019,all-time,grand_total,usable capacity in kWh,6008.451
SGU-Battery,Small Generation Unit - Battery,4020,all-time,grand_total,usable capacity in kWh,10702.427999999998
SGU-Battery,Small Generation Unit - Battery,4021,all-time,grand_total,usable capacity in kWh,2592.23
SGU-Battery,Small Generation Unit - Battery,4022,all-time,grand_total,usable capacity in kWh,2396.342
SGU-Battery,Small Generation Unit - Battery,4025,all-time,grand_total,usable capacity in kWh,944.912
SGU-Battery,Small Generation Unit - Battery,4030,all-time,grand_total,usable capacity in kWh,5174.018
SGU-Battery,Small Generation Unit - Battery,4031,all-time,grand_total,usable capacity in kWh,4975.606000000001
SGU-Battery,Small Generation Unit - Battery,4032,all-time,grand_total,usable capacity in kWh,4465.444
SGU-Battery,Small Generation Unit - Battery,4034,all-time,grand_total,usable capacity in kWh,17315.536
SGU-Battery,Small Generation Unit - Battery,4035,all-time,grand_total,usable capacity in kWh,19938.131
SGU-Battery,Small Generation Unit - Battery,4036,all-time,grand_total,usable capacity in kWh,3009.3010000000004
SGU-Battery,Small Generation Unit - Battery,4037,all-time,grand_total,usable capacity in kWh,5915.338
SGU-Battery,Small Generation Unit - Battery,4051,all-time,grand_total,usable capacity in kWh,11720.416000000001
SGU-Battery,Small Generation Unit - Battery,4053,all-time,grand_total,usable capacity in kWh,18177.781
SGU-Battery,Small Generation Unit - Battery,4054,all-time,grand_total,usable capacity in kWh,5201.773999999999
SGU-Battery,Small Generation Unit - Battery,4055,all-time,grand_total,usable capacity in kWh,13738.505
SGU-Battery,Small Generation Unit - Battery,4059,all-time,grand_total,usable capacity in kWh,3744.3579999999997
SGU-Battery,Small Generation Unit - Battery,4060,all-time,grand_total,usable capacity in kWh,5830.478999999999
SGU-Battery,Small Generation Unit - Battery,4061,all-time,grand_total,usable capacity in kWh,10183.702
SGU-Battery,Small Generation Unit - Battery,4064,all-time,grand_total,usable capacity in kWh,4340.799
SGU-Battery,Small Generation Unit - Battery,4065,all-time,grand_total,usable capacity in kWh,6032.685
SGU-Battery,Small Generation Unit - Battery,4066,all-time,grand_total,usable capacity in kWh,5074.114
SGU-Battery,Small Generation Unit - Battery,4067,all-time,grand_total,usable capacity in kWh,3241.7960000000003
SGU-Battery,Small Generation Unit - Battery,4068,all-time,grand_total,usable capacity in kWh,11761.161999999998
SGU-Battery,Small Generation Unit - Battery,4069,all-time,grand_total,usable capacity in kWh,33691.10600000001
SGU-Battery,Small Generation Unit - Battery,4070,all-time,grand_total,usable capacity in kWh,11602.731
SGU-Battery,Small Generation Unit - Battery,4073,all-time,grand_total,usable capacity in kWh,6560.593
SGU-Battery,Small Generation Unit - Battery,4074,all-time,grand_total,usable capacity in kWh,15842.18
SGU-Battery,Small Generation Unit - Battery,4075,all-time,grand_total,usable capacity in kWh,13076.051
SGU-Battery,Small Generation Unit - Battery,4076,all-time,grand_total,usable capacity in kWh,2234.891
SGU-Battery,Small Generation Unit - Battery,4077,all-time,grand_total,usable capacity in kWh,13657.462000000001
SGU-Battery,Small Generation Unit - Battery,4078,all-time,grand_total,usable capacity in kWh,14224.869999999999
SGU-Battery,Small Generation Unit - Battery,4101,all-time,grand_total,usable capacity in kWh,4504.517
SGU-Battery,Small Generation Unit - Battery,4102,all-time,grand_total,usable capacity in kWh,2718.193
SGU-Battery,Small Generation Unit - Battery,4103,all-time,grand_total,usable capacity in kWh,4296.396
SGU-Battery,Small Generation Unit - Battery,4104,all-time,grand_total,usable capacity in kWh,3102.0119999999997
SGU-Battery,Small Generation Unit - Battery,4105,all-time,grand_total,usable capacity in kWh,4936.231
SGU-Battery,Small Generation Unit - Battery,4106,all-time,grand_total,usable capacity in kWh,880.6600000000001
SGU-Battery,Small Generation Unit - Battery,4107,all-time,grand_total,usable capacity in kWh,3613.695
SGU-Battery,Small Generation Unit - Battery,4108,all-time,grand_total,usable capacity in kWh,5251.831
SGU-Battery,Small Generation Unit - Battery,4109,all-time,grand_total,usable capacity in kWh,33640.614
SGU-Battery,Small Generation Unit - Battery,4110,all-time,grand_total,usable capacity in kWh,22104.373000000003
SGU-Battery,Small Generation Unit - Battery,4111,all-time,grand_total,usable capacity in kWh,168.91
SGU-Battery,Small Generation Unit - Battery,4112,all-time,grand_total,usable capacity in kWh,7793.447
SGU-Battery,Small Generation Unit - Battery,4113,all-time,grand_total,usable capacity in kWh,19277.466
SGU-Battery,Small Generation Unit - Battery,4114,all-time,grand_total,usable capacity in kWh,5037.764
SGU-Battery,Small Generation Unit - Battery,4115,all-time,grand_total,usable capacity in kWh,16131.728999999998
SGU-Battery,Small Generation Unit - Battery,4116,all-time,grand_total,usable capacity in kWh,23955.671000000002
SGU-Battery,Small Generation Unit - Battery,4117,all-time,grand_total,usable capacity in kWh,1236.5059999999999
SGU-Battery,Small Generation Unit - Battery,4118,all-time,grand_total,usable capacity in kWh,16368.824
SGU-Battery,Small Generation Unit - Battery,4119,all-time,grand_total,usable capacity in kWh,5891.764
SGU-Battery,Small Generation Unit - Battery,4120,all-time,grand_total,usable capacity in kWh,2220.287
SGU-Battery,Small Generation Unit - Battery,4121,all-time,grand_total,usable capacity in kWh,14368.687
SGU-Battery,Small Generation Unit - Battery,4122,all-time,grand_total,usable capacity in kWh,24950.082000000002
SGU-Battery,Small Generation Unit - Battery,4123,all-time,grand_total,usable capacity in kWh,23632.094999999998
SGU-Battery,Small Generation Unit - Battery,4124,all-time,grand_total,usable capacity in kWh,24494.178
SGU-Battery,Small Generation Unit - Battery,4125,all-time,grand_total,usable capacity in kWh,8599.556999999999
SGU-Battery,Small Generation Unit - Battery,4127,all-time,grand_total,usable capacity in kWh,11010.611
SGU-Battery,Small Generation Unit - Battery,4128,all-time,grand_total,usable capacity in kWh,11689.464
SGU-Battery,Small Generation Unit - Battery,4129,all-time,grand_total,usable capacity in kWh,3140.846
SGU-Battery,Small Generation Unit - Battery,4130,all-time,grand_total,usable capacity in kWh,9246.050000000001
SGU-Battery,Small Generation Unit - Battery,4131,all-time,grand_total,usable capacity in kWh,3339.0040000000004
SGU-Battery,Small Generation Unit - Battery,4132,all-time,grand_total,usable capacity in kWh,6546.568999999999
SGU-Battery,Small Generation Unit - Battery,4133,all-time,grand_total,usable capacity in kWh,12943.865
SGU-Battery,Small Generation Unit - Battery,4151,all-time,grand_total,usable capacity in kWh,6100.522000000001
SGU-Battery,Small Generation Unit - Battery,4152,all-time,grand_total,usable capacity in kWh,26805.532999999996
SGU-Battery,Small Generation Unit - Battery,4153,all-time,grand_total,usable capacity in kWh,3014.6479999999997
SGU-Battery,Small Generation Unit - Battery,4154,all-time,grand_total,usable capacity in kWh,9106.193
SGU-Battery,Small Generation Unit - Battery,4155,all-time,grand_total,usable capacity in kWh,2713.9800000000005
SGU-Battery,Small Generation Unit - Battery,4156,all-time,grand_total,usable capacity in kWh,4368.338999999999
SGU-Battery,Small Generation Unit - Battery,4157,all-time,grand_total,usable capacity in kWh,11240.991
SGU-Battery,Small Generation Unit - Battery,4158,all-time,grand_total,usable capacity in kWh,2017.416
SGU-Battery,Small Generation Unit - Battery,4159,all-time,grand_total,usable capacity in kWh,9788.070000000002
SGU-Battery,Small Generation Unit - Battery,4160,all-time,grand_total,usable capacity in kWh,13046.548
SGU-Battery,Small Generation Unit - Battery,4161,all-time,grand_total,usable capacity in kWh,8282.993
SGU-Battery,Small Generation Unit - Battery,4163,all-time,grand_total,usable capacity in kWh,9236.187999999998
SGU-Battery,Small Generation Unit - Battery,4164,all-time,grand_total,usable capacity in kWh,13246.318000000001
SGU-Battery,Small Generation Unit - Battery,4165,all-time,grand_total,usable capacity in kWh,28594.481
SGU-Battery,Small Generation Unit - Battery,4169,all-time,grand_total,usable capacity in kWh,2149.6589999999997
SGU-Battery,Small Generation Unit - Battery,4170,all-time,grand_total,usable capacity in kWh,12435.309
SGU-Battery,Small Generation Unit - Battery,4171,all-time,grand_total,usable capacity in kWh,7693.166999999999
SGU-Battery,Small Generation Unit - Battery,4172,all-time,grand_total,usable capacity in kWh,2623.526
SGU-Battery,Small Generation Unit - Battery,4173,all-time,grand_total,usable capacity in kWh,3104.7999999999997
SGU-Battery,Small Generation Unit - Battery,4174,all-time,grand_total,usable capacity in kWh,2481.652
SGU-Battery,Small Generation Unit - Battery,4178,all-time,grand_total,usable capacity in kWh,10761.537999999999
SGU-Battery,Small Generation Unit - Battery,4179,all-time,grand_total,usable capacity in kWh,10737.473
SGU-Battery,Small Generation Unit - Battery,4183,all-time,grand_total,usable capacity in kWh,1274.777
SGU-Battery,Small Generation Unit - Battery,4184,all-time,grand_total,usable capacity in kWh,6056.962
SGU-Battery,Small Generation Unit - Battery,4205,all-time,grand_total,usable capacity in kWh,2890.613
SGU-Battery,Small Generation Unit - Battery,4207,all-time,grand_total,usable capacity in kWh,38031.187
SGU-Battery,Small Generation Unit - Battery,4208,all-time,grand_total,usable capacity in kWh,17061.385000000002
SGU-Battery,Small Generation Unit - Battery,4209,all-time,grand_total,usable capacity in kWh,37975.867
SGU-Battery,Small Generation Unit - Battery,4210,all-time,grand_total,usable capacity in kWh,17819.944
SGU-Battery,Small Generation Unit - Battery,4211,all-time,grand_total,usable capacity in kWh,37887.738
SGU-Battery,Small Generation Unit - Battery,4212,all-time,grand_total,usable capacity in kWh,27077.043
SGU-Battery,Small Generation Unit - Battery,4213,all-time,grand_total,usable capacity in kWh,27950.893999999997
SGU-Battery,Small Generation Unit - Battery,4214,all-time,grand_total,usable capacity in kWh,22425.393999999997
SGU-Battery,Small Generation Unit - Battery,4215,all-time,grand_total,usable capacity in kWh,10529.276
SGU-Battery,Small Generation Unit - Battery,4216,all-time,grand_total,usable capacity in kWh,17440.005
SGU-Battery,Small Generation Unit - Battery,4217,all-time,grand_total,usable capacity in kWh,14860.146
SGU-Battery,Small Generation Unit - Battery,4218,all-time,grand_total,usable capacity in kWh,13822.763
SGU-Battery,Small Generation Unit - Battery,4220,all-time,grand_total,usable capacity in kWh,14405.65
SGU-Battery,Small Generation Unit - Battery,4221,all-time,grand_total,usable capacity in kWh,12276.19
SGU-Battery,Small Generation Unit - Battery,4223,all-time,grand_total,usable capacity in kWh,10093.938
SGU-Battery,Small Generation Unit - Battery,4224,all-time,grand_total,usable capacity in kWh,2511.821
SGU-Battery,Small Generation Unit - Battery,4225,all-time,grand_total,usable capacity in kWh,1386.172
SGU-Battery,Small Generation Unit - Battery,4226,all-time,grand_total,usable capacity in kWh,15627.283999999998
SGU-Battery,Small Generation Unit - Battery,4227,all-time,grand_total,usable capacity in kWh,11108.872
SGU-Battery,Small Generation Unit - Battery,4228,all-time,grand_total,usable capacity in kWh,6164.764
SGU-Battery,Small Generation Unit - Battery,4270,all-time,grand_total,usable capacity in kWh,3980.871
SGU-Battery,Small Generation Unit - Battery,4271,all-time,grand_total,usable capacity in kWh,16
SGU-Battery,Small Generation Unit - Battery,4272,all-time,grand_total,usable capacity in kWh,7296.635
SGU-Battery,Small Generation Unit - Battery,4275,all-time,grand_total,usable capacity in kWh,2994.3500000000004
SGU-Battery,Small Generation Unit - Battery,4280,all-time,grand_total,usable capacity in kWh,19464.582000000002
SGU-Battery,Small Generation Unit - Battery,4285,all-time,grand_total,usable capacity in kWh,15765.06
SGU-Battery,Small Generation Unit - Battery,4287,all-time,grand_total,usable capacity in kWh,622.5840000000001
SGU-Battery,Small Generation Unit - Battery,4300,all-time,grand_total,usable capacity in kWh,43912.853
SGU-Battery,Small Generation Unit - Battery,4301,all-time,grand_total,usable capacity in kWh,14216.605
SGU-Battery,Small Generation Unit - Battery,4303,all-time,grand_total,usable capacity in kWh,1150.658
SGU-Battery,Small Generation Unit - Battery,4304,all-time,grand_total,usable capacity in kWh,5674.503999999999
SGU-Battery,Small Generation Unit - Battery,4305,all-time,grand_total,usable capacity in kWh,20579.865999999998
SGU-Battery,Small Generation Unit - Battery,4306,all-time,grand_total,usable capacity in kWh,42184.97
SGU-Battery,Small Generation Unit - Battery,4307,all-time,grand_total,usable capacity in kWh,1464.514
SGU-Battery,Small Generation Unit - Battery,4309,all-time,grand_total,usable capacity in kWh,2168.629
SGU-Battery,Small Generation Unit - Battery,4310,all-time,grand_total,usable capacity in kWh,3657.2569999999996
SGU-Battery,Small Generation Unit - Battery,4311,all-time,grand_total,usable capacity in kWh,7180.029
SGU-Battery,Small Generation Unit - Battery,4312,all-time,grand_total,usable capacity in kWh,1512.406
SGU-Battery,Small Generation Unit - Battery,4313,all-time,grand_total,usable capacity in kWh,773.59
SGU-Battery,Small Generation Unit - Battery,4314,all-time,grand_total,usable capacity in kWh,1712.68
SGU-Battery,Small Generation Unit - Battery,4340,all-time,grand_total,usable capacity in kWh,3906.142
SGU-Battery,Small Generation Unit - Battery,4341,all-time,grand_total,usable capacity in kWh,13897.722999999998
SGU-Battery,Small Generation Unit - Battery,4342,all-time,grand_total,usable capacity in kWh,1688.167
SGU-Battery,Small Generation Unit - Battery,4343,all-time,grand_total,usable capacity in kWh,7127.947999999999
SGU-Battery,Small Generation Unit - Battery,4344,all-time,grand_total,usable capacity in kWh,1777.3079999999998
SGU-Battery,Small Generation Unit - Battery,4346,all-time,grand_total,usable capacity in kWh,890.6700000000001
SGU-Battery,Small Generation Unit - Battery,4347,all-time,grand_total,usable capacity in kWh,1302.1599999999999
SGU-Battery,Small Generation Unit - Battery,4350,all-time,grand_total,usable capacity in kWh,24216.655
SGU-Battery,Small Generation Unit - Battery,4352,all-time,grand_total,usable capacity in kWh,16742.917
SGU-Battery,Small Generation Unit - Battery,4353,all-time,grand_total,usable capacity in kWh,137.56
SGU-Battery,Small Generation Unit - Battery,4354,all-time,grand_total,usable capacity in kWh,366.6400000000001
SGU-Battery,Small Generation Unit - Battery,4355,all-time,grand_total,usable capacity in kWh,882.3789999999999
SGU-Battery,Small Generation Unit - Battery,4356,all-time,grand_total,usable capacity in kWh,896.614
SGU-Battery,Small Generation Unit - Battery,4357,all-time,grand_total,usable capacity in kWh,1354.064
SGU-Battery,Small Generation Unit - Battery,4358,all-time,grand_total,usable capacity in kWh,886.3019999999999
SGU-Battery,Small Generation Unit - Battery,4359,all-time,grand_total,usable capacity in kWh,701.5300000000001
SGU-Battery,Small Generation Unit - Battery,4360,all-time,grand_total,usable capacity in kWh,115.47
SGU-Battery,Small Generation Unit - Battery,4361,all-time,grand_total,usable capacity in kWh,537.78
SGU-Battery,Small Generation Unit - Battery,4362,all-time,grand_total,usable capacity in kWh,807.64
SGU-Battery,Small Generation Unit - Battery,4363,all-time,grand_total,usable capacity in kWh,150.53
SGU-Battery,Small Generation Unit - Battery,4365,all-time,grand_total,usable capacity in kWh,471.07
SGU-Battery,Small Generation Unit - Battery,4370,all-time,grand_total,usable capacity in kWh,3664.47
SGU-Battery,Small Generation Unit - Battery,4371,all-time,grand_total,usable capacity in kWh,349.45799999999997
SGU-Battery,Small Generation Unit - Battery,4373,all-time,grand_total,usable capacity in kWh,226.33
SGU-Battery,Small Generation Unit - Battery,4374,all-time,grand_total,usable capacity in kWh,231.68
SGU-Battery,Small Generation Unit - Battery,4377,all-time,grand_total,usable capacity in kWh,369.84999999999997
SGU-Battery,Small Generation Unit - Battery,4378,all-time,grand_total,usable capacity in kWh,357.2
SGU-Battery,Small Generation Unit - Battery,4380,all-time,grand_total,usable capacity in kWh,1907.3060000000003
SGU-Battery,Small Generation Unit - Battery,4381,all-time,grand_total,usable capacity in kWh,228.33
SGU-Battery,Small Generation Unit - Battery,4382,all-time,grand_total,usable capacity in kWh,464.10999999999996
SGU-Battery,Small Generation Unit - Battery,4383,all-time,grand_total,usable capacity in kWh,146.278
SGU-Battery,Small Generation Unit - Battery,4385,all-time,grand_total,usable capacity in kWh,284.11
SGU-Battery,Small Generation Unit - Battery,4387,all-time,grand_total,usable capacity in kWh,395.54999999999995
SGU-Battery,Small Generation Unit - Battery,4388,all-time,grand_total,usable capacity in kWh,28.2
SGU-Battery,Small Generation Unit - Battery,4390,all-time,grand_total,usable capacity in kWh,1458.13
SGU-Battery,Small Generation Unit - Battery,4400,all-time,grand_total,usable capacity in kWh,690.0100000000001
SGU-Battery,Small Generation Unit - Battery,4401,all-time,grand_total,usable capacity in kWh,1352.124
SGU-Battery,Small Generation Unit - Battery,4402,all-time,grand_total,usable capacity in kWh,109.28
SGU-Battery,Small Generation Unit - Battery,4403,all-time,grand_total,usable capacity in kWh,203.88
SGU-Battery,Small Generation Unit - Battery,4404,all-time,grand_total,usable capacity in kWh,63
SGU-Battery,Small Generation Unit - Battery,4405,all-time,grand_total,usable capacity in kWh,2923.2720000000004
SGU-Battery,Small Generation Unit - Battery,4406,all-time,grand_total,usable capacity in kWh,201.269
SGU-Battery,Small Generation Unit - Battery,4407,all-time,grand_total,usable capacity in kWh,198.76000000000002
SGU-Battery,Small Generation Unit - Battery,4408,all-time,grand_total,usable capacity in kWh,110.8
SGU-Battery,Small Generation Unit - Battery,4410,all-time,grand_total,usable capacity in kWh,95.88
SGU-Battery,Small Generation Unit - Battery,4411,all-time,grand_total,usable capacity in kWh,25
SGU-Battery,Small Generation Unit - Battery,4412,all-time,grand_total,usable capacity in kWh,108.76
SGU-Battery,Small Generation Unit - Battery,4413,all-time,grand_total,usable capacity in kWh,1502.444
SGU-Battery,Small Generation Unit - Battery,4415,all-time,grand_total,usable capacity in kWh,406.85
SGU-Battery,Small Generation Unit - Battery,4416,all-time,grand_total,usable capacity in kWh,172.2
SGU-Battery,Small Generation Unit - Battery,4417,all-time,grand_total,usable capacity in kWh,171.1
SGU-Battery,Small Generation Unit - Battery,4419,all-time,grand_total,usable capacity in kWh,212.34
SGU-Battery,Small Generation Unit - Battery,4420,all-time,grand_total,usable capacity in kWh,91.07
SGU-Battery,Small Generation Unit - Battery,4421,all-time,grand_total,usable capacity in kWh,568.442
SGU-Battery,Small Generation Unit - Battery,4422,all-time,grand_total,usable capacity in kWh,124.8
SGU-Battery,Small Generation Unit - Battery,4424,all-time,grand_total,usable capacity in kWh,93.6
SGU-Battery,Small Generation Unit - Battery,4425,all-time,grand_total,usable capacity in kWh,46.8
SGU-Battery,Small Generation Unit - Battery,4427,all-time,grand_total,usable capacity in kWh,93.74000000000001
SGU-Battery,Small Generation Unit - Battery,4428,all-time,grand_total,usable capacity in kWh,199.1
SGU-Battery,Small Generation Unit - Battery,4454,all-time,grand_total,usable capacity in kWh,51.9
SGU-Battery,Small Generation Unit - Battery,4455,all-time,grand_total,usable capacity in kWh,1718.4840000000002
SGU-Battery,Small Generation Unit - Battery,4465,all-time,grand_total,usable capacity in kWh,238.92
SGU-Battery,Small Generation Unit - Battery,4468,all-time,grand_total,usable capacity in kWh,274.67
SGU-Battery,Small Generation Unit - Battery,4470,all-time,grand_total,usable capacity in kWh,954.18
SGU-Battery,Small Generation Unit - Battery,4472,all-time,grand_total,usable capacity in kWh,78.58
SGU-Battery,Small Generation Unit - Battery,4474,all-time,grand_total,usable capacity in kWh,40.96
SGU-Battery,Small Generation Unit - Battery,4477,all-time,grand_total,usable capacity in kWh,100.8
SGU-Battery,Small Generation Unit - Battery,4478,all-time,grand_total,usable capacity in kWh,98
SGU-Battery,Small Generation Unit - Battery,4480,all-time,grand_total,usable capacity in kWh,301.76000000000005
SGU-Battery,Small Generation Unit - Battery,4486,all-time,grand_total,usable capacity in kWh,50.432
SGU-Battery,Small Generation Unit - Battery,4487,all-time,grand_total,usable capacity in kWh,783.38
SGU-Battery,Small Generation Unit - Battery,4490,all-time,grand_total,usable capacity in kWh,355.09799999999996
SGU-Battery,Small Generation Unit - Battery,4492,all-time,grand_total,usable capacity in kWh,40
SGU-Battery,Small Generation Unit - Battery,4500,all-time,grand_total,usable capacity in kWh,22596.369
SGU-Battery,Small Generation Unit - Battery,4501,all-time,grand_total,usable capacity in kWh,2147.41
SGU-Battery,Small Generation Unit - Battery,4502,all-time,grand_total,usable capacity in kWh,3951.64
SGU-Battery,Small Generation Unit - Battery,4503,all-time,grand_total,usable capacity in kWh,19935.041999999998
SGU-Battery,Small Generation Unit - Battery,4504,all-time,grand_total,usable capacity in kWh,15097.966000000002
SGU-Battery,Small Generation Unit - Battery,4505,all-time,grand_total,usable capacity in kWh,17068.720999999998
SGU-Battery,Small Generation Unit - Battery,4506,all-time,grand_total,usable capacity in kWh,10829.127
SGU-Battery,Small Generation Unit - Battery,4507,all-time,grand_total,usable capacity in kWh,11287.676
SGU-Battery,Small Generation Unit - Battery,4508,all-time,grand_total,usable capacity in kWh,6090.54
SGU-Battery,Small Generation Unit - Battery,4509,all-time,grand_total,usable capacity in kWh,18235.523
SGU-Battery,Small Generation Unit - Battery,4510,all-time,grand_total,usable capacity in kWh,25915.923000000003
SGU-Battery,Small Generation Unit - Battery,4511,all-time,grand_total,usable capacity in kWh,5050.67
SGU-Battery,Small Generation Unit - Battery,4512,all-time,grand_total,usable capacity in kWh,2958.1
SGU-Battery,Small Generation Unit - Battery,4513,all-time,grand_total,usable capacity in kWh,158.26
SGU-Battery,Small Generation Unit - Battery,4514,all-time,grand_total,usable capacity in kWh,6732.177
SGU-Battery,Small Generation Unit - Battery,4515,all-time,grand_total,usable capacity in kWh,2580.43
SGU-Battery,Small Generation Unit - Battery,4516,all-time,grand_total,usable capacity in kWh,3554.9560000000006
SGU-Battery,Small Generation Unit - Battery,4517,all-time,grand_total,usable capacity in kWh,405
SGU-Battery,Small Generation Unit - Battery,4518,all-time,grand_total,usable capacity in kWh,4290.531
SGU-Battery,Small Generation Unit - Battery,4519,all-time,grand_total,usable capacity in kWh,4620.669999999999
SGU-Battery,Small Generation Unit - Battery,4520,all-time,grand_total,usable capacity in kWh,14337.44
SGU-Battery,Small Generation Unit - Battery,4521,all-time,grand_total,usable capacity in kWh,5772.24
SGU-Battery,Small Generation Unit - Battery,4550,all-time,grand_total,usable capacity in kWh,2851.1710000000003
SGU-Battery,Small Generation Unit - Battery,4551,all-time,grand_total,usable capacity in kWh,30952.432000000004
SGU-Battery,Small Generation Unit - Battery,4552,all-time,grand_total,usable capacity in kWh,7357.243
SGU-Battery,Small Generation Unit - Battery,4553,all-time,grand_total,usable capacity in kWh,8759.266
SGU-Battery,Small Generation Unit - Battery,4554,all-time,grand_total,usable capacity in kWh,1241.97
SGU-Battery,Small Generation Unit - Battery,4555,all-time,grand_total,usable capacity in kWh,4333.771
SGU-Battery,Small Generation Unit - Battery,4556,all-time,grand_total,usable capacity in kWh,22061.529
SGU-Battery,Small Generation Unit - Battery,4557,all-time,grand_total,usable capacity in kWh,7644.826000000001
SGU-Battery,Small Generation Unit - Battery,4558,all-time,grand_total,usable capacity in kWh,4764.9659999999985
SGU-Battery,Small Generation Unit - Battery,4559,all-time,grand_total,usable capacity in kWh,4407.026000000001
SGU-Battery,Small Generation Unit - Battery,4560,all-time,grand_total,usable capacity in kWh,18561.149
